RepRapFirmware height map file v2 generated at 2026-08-31 15:22, min error -0.299, max error 0.017, mean -0.114, deviation 0.069
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,10.00,390.00,16.00,384.00,-1.00,63.33,61.33,7,7
 -0.130, -0.049, -0.117, -0.158, -0.153, -0.192, -0.133
 -0.217, -0.114, -0.119, -0.114, -0.117, -0.186, -0.183
 -0.292, -0.156, -0.116, -0.041, -0.102, -0.216, -0.202
 -0.299, -0.124, -0.058, -0.004, -0.048, -0.123, -0.161
 -0.227, -0.078, -0.047,  0.017, -0.012, -0.109, -0.099
 -0.093, -0.057, -0.039, -0.036, -0.042, -0.106, -0.044
 -0.082, -0.045, -0.123, -0.138, -0.159, -0.132, -0.036
