RepRapFirmware height map file v2 generated at 2026-08-25 18:35, min error -0.159, max error 0.097, mean -0.028, deviation 0.075
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,10.00,390.00,16.00,380.00,-1.00,126.65,121.32,4,4
  0.009,  0.088,  0.097,  0.015
 -0.148, -0.069, -0.031, -0.159
 -0.119, -0.038, -0.031, -0.114
  0.020,  0.007, -0.003,  0.027
