RepRapFirmware height map file v2 generated at 2026-08-23 22:01, min error -0.177, max error 0.146, mean -0.009, deviation 0.067
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,10.00,390.00,16.00,380.00,-1.00,63.33,60.66,7,7
  0.049,  0.090,  0.089,  0.146,  0.116,  0.044,  0.044
 -0.081,  0.002,  0.020,  0.074,  0.072,  0.003,  0.001
 -0.151, -0.076, -0.039,  0.032,  0.007, -0.082, -0.048
 -0.177, -0.091, -0.056, -0.003, -0.008, -0.060, -0.081
 -0.142, -0.081, -0.055,  0.021, -0.008, -0.056, -0.076
 -0.045, -0.039, -0.006,  0.037,  0.001, -0.046, -0.012
  0.046,  0.043,  0.022,  0.036,  0.031,  0.005,  0.036
