RepRapFirmware height map file v2 generated at 2026-08-30 13:52, min error -0.005, max error 0.387, mean 0.115, deviation 0.095
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,10.00,390.00,16.00,384.00,-1.00,63.33,61.33,7,7
  0.243,  0.201,  0.198,  0.162,  0.161,  0.161,  0.240
  0.124,  0.084,  0.081,  0.066,  0.049,  0.076,  0.162
  0.051,  0.009, -0.003, -0.001, -0.005,  0.011,  0.117
  0.035,  0.006, -0.001,  0.002,  0.015,  0.042,  0.162
  0.053,  0.032,  0.031,  0.033,  0.057,  0.088,  0.201
  0.088,  0.072,  0.076,  0.112,  0.109,  0.151,  0.286
  0.190,  0.207,  0.229,  0.237,  0.269,  0.301,  0.387
