RepRapFirmware height map file v2 generated at 2026-08-27 10:34, min error -0.181, max error 0.104, mean -0.044, deviation 0.083
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,10.00,390.00,16.00,380.00,-1.00,126.65,121.32,4,4
  0.007,  0.089,  0.104,  0.004
 -0.178, -0.052, -0.033, -0.181
 -0.148, -0.052, -0.034, -0.158
 -0.003, -0.014, -0.021, -0.034
