time,chamber_air,chamberSP_tenths,plc_status,elecbay_S4
02:43:21,28.00000,0,96,25.98
02:43:37,28.00000,0,112,25.95
02:43:53,28.00000,0,96,25.98
02:44:09,28.00000,0,112,25.98
02:44:25,28.00000,0,112,25.98
02:44:41,28.00000,0,96,25.98
02:44:57,27.90000,0,96,25.93
02:45:13,27.90000,0,96,25.95
02:45:29,27.90000,0,96,25.95
02:45:45,27.90000,0,112,26.03
02:46:01,27.90000,0,96,25.98
02:46:17,27.90000,0,96,25.95
02:46:32,27.90000,0,112,25.98
02:46:48,27.90000,0,96,26.03
02:47:04,27.90000,0,96,25.95
02:47:20,27.80000,0,96,25.93
02:47:36,27.80000,0,96,25.95
02:47:52,27.80000,0,112,25.98
02:48:08,27.80000,0,96,25.93
02:48:24,27.80000,0,112,25.95
02:48:40,27.80000,0,96,25.93
02:48:56,27.80000,0,112,25.90
02:49:12,27.80000,0,112,25.90
02:49:28,27.80000,0,112,25.90
02:49:44,27.70000,0,96,25.93
02:50:00,27.70000,0,96,25.90
02:50:15,27.70000,0,112,25.93
02:50:31,27.70000,0,96,25.90
02:50:47,27.70000,0,96,25.90
02:51:03,27.70000,0,112,25.90
02:51:19,27.70000,0,112,25.90
02:51:35,27.70000,0,112,25.93
02:51:51,27.70000,0,96,25.93
02:52:07,27.60000,0,96,25.95
02:52:23,27.60000,0,112,25.90
02:52:39,27.60000,0,112,25.93
02:52:54,27.60000,0,112,25.93
02:53:10,27.60000,0,112,25.95
02:53:26,27.60000,0,112,25.95
02:53:42,27.60000,0,96,25.93
02:53:58,27.60000,0,112,25.93
02:54:14,27.60000,0,96,25.95
02:54:30,27.60000,0,96,25.95
02:54:46,27.60000,0,96,25.93
02:55:02,27.50000,0,96,25.90
02:55:18,27.50000,0,96,25.93
02:55:33,27.50000,0,112,25.90
02:55:49,27.50000,0,96,25.88
02:56:05,27.50000,0,112,25.90
02:56:21,27.50000,0,112,25.88
02:56:37,27.50000,0,96,25.90
02:56:53,27.50000,0,96,25.88
02:57:09,27.50000,0,96,25.88
02:57:25,27.50000,0,112,25.82
02:57:41,27.50000,0,112,25.90
02:57:57,27.40000,0,96,25.88
02:58:13,27.40000,0,96,25.88
02:58:29,27.40000,0,96,25.80
02:58:45,27.40000,0,96,25.82
02:59:00,27.40000,0,96,25.80
02:59:16,27.40000,0,112,25.80
02:59:32,27.40000,0,112,25.88
02:59:48,27.40000,0,112,25.82
03:00:04,27.30000,0,112,25.82
03:00:20,27.30000,0,112,25.88
03:00:36,27.30000,0,112,25.82
03:00:52,27.30000,0,96,25.80
03:01:08,27.30000,0,96,25.80
03:01:24,27.30000,0,112,25.80
03:01:40,27.30000,0,112,25.77
03:01:56,27.30000,0,96,25.80
03:02:12,27.30000,0,112,25.77
03:02:28,27.30000,0,96,25.77
03:02:44,27.30000,0,112,25.80
03:03:00,27.20000,0,112,25.80
03:03:16,27.20000,0,96,25.75
03:03:32,27.20000,0,112,25.77
03:03:48,27.20000,0,96,25.75
03:04:04,27.20000,0,112,25.77
03:04:19,27.20000,0,96,25.75
03:04:35,27.20000,0,96,25.70
03:04:51,27.20000,0,112,25.70
03:05:07,27.20000,0,96,25.70
03:05:23,27.20000,0,112,25.75
03:05:39,27.20000,0,96,25.75
03:05:55,27.20000,0,112,25.75
03:06:11,27.20000,0,96,25.77
03:06:27,27.20000,0,112,25.70
03:06:43,27.10000,0,96,25.70
03:06:59,27.10000,0,96,25.70
03:07:15,27.10000,0,112,25.70
03:07:30,27.10000,0,96,25.70
03:07:46,27.10000,0,96,25.70
03:08:02,27.10000,0,112,25.70
03:08:18,27.10000,0,96,25.75
03:08:34,27.10000,0,112,25.70
03:08:50,27.10000,0,96,25.75
03:09:06,27.00000,0,96,25.75
03:09:22,27.00000,0,96,25.75
03:09:38,27.00000,0,96,25.70
03:09:54,27.00000,0,112,25.70
03:10:10,27.00000,0,96,25.70
03:10:26,27.00000,0,112,25.70
03:10:42,27.00000,0,112,25.67
03:10:58,27.00000,0,112,25.70
03:11:13,27.00000,0,112,25.75
03:11:29,26.90000,0,96,25.70
03:11:45,26.90000,0,96,25.75
03:12:01,26.90000,0,96,25.75
03:12:17,26.90000,0,112,25.70
03:12:33,26.90000,0,112,25.75
03:12:49,26.90000,0,96,25.70
03:13:05,26.90000,0,96,25.70
03:13:21,26.90000,0,112,25.67
03:13:37,26.90000,0,96,25.64
03:13:53,26.90000,0,96,25.67
03:14:09,26.90000,0,96,25.64
03:14:25,26.90000,0,96,25.67
03:14:41,26.90000,0,112,25.64
03:14:56,26.90000,0,112,25.67
03:15:12,26.90000,0,96,25.64
03:15:28,26.90000,0,96,25.67
03:15:44,26.90000,0,112,25.64
03:16:00,26.90000,0,112,25.64
03:16:16,26.90000,0,112,25.62
03:16:32,26.80000,0,96,25.62
03:16:48,26.80000,0,112,25.59
03:17:04,26.80000,0,112,25.62
03:17:20,26.80000,0,112,25.59
03:17:36,26.80000,0,96,25.62
03:17:52,26.80000,0,96,25.62
03:18:08,26.80000,0,112,25.62
03:18:24,26.80000,0,112,25.62
03:18:39,26.80000,0,112,25.62
03:18:55,26.80000,0,96,25.59
03:19:11,26.70000,0,112,25.62
03:19:27,26.70000,0,96,25.62
03:19:43,26.70000,0,96,25.62
03:19:59,26.70000,0,112,25.62
03:20:15,26.70000,0,112,25.59
03:20:31,26.70000,0,96,25.59
03:20:47,26.70000,0,112,25.59
03:21:03,26.70000,0,112,25.54
03:21:19,26.70000,0,96,25.54
03:21:35,26.60000,0,112,25.54
03:21:51,26.60000,0,112,25.59
03:22:07,26.60000,0,112,25.59
03:22:23,26.60000,0,112,25.62
03:22:39,26.60000,0,112,25.59
03:22:55,26.60000,0,112,25.59
03:23:11,26.60000,0,112,25.59
03:23:27,26.60000,0,96,25.62
03:23:43,26.60000,0,112,25.54
03:23:59,26.60000,0,96,25.59
03:24:15,26.60000,0,96,25.59
03:24:30,26.60000,0,112,25.59
03:24:46,26.60000,0,96,25.59
03:25:02,26.60000,0,112,25.59
03:25:18,26.50000,0,112,25.59
03:25:34,26.60000,0,96,25.62
03:25:50,26.50000,0,112,25.59
03:26:06,26.50000,0,112,25.62
03:26:22,26.50000,0,96,25.62
03:26:38,26.50000,0,112,25.62
03:26:54,26.50000,0,112,25.59
