RepRapFirmware height map file v2 generated at 2026-08-22 12:28, min error -0.069, max error 0.526, mean 0.188, deviation 0.179
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,10.00,390.00,16.00,380.00,-1.00,126.65,121.32,4,4
  0.355,  0.378,  0.379,  0.336
 -0.043,  0.002,  0.047,  0.074
 -0.069,  0.006,  0.093,  0.177
  0.112,  0.249,  0.387,  0.526
