RepRapFirmware height map file v2 generated at 2026-08-22 12:50, min error -0.069, max error 0.505, mean 0.181, deviation 0.174
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,10.00,390.00,16.00,380.00,-1.00,126.65,121.32,4,4
  0.341,  0.368,  0.364,  0.317
 -0.040,  0.003,  0.037,  0.061
 -0.069,  0.004,  0.080,  0.159
  0.128,  0.254,  0.381,  0.505
