RepRapFirmware height map file v2 generated at 2026-09-18 13:33, min error -0.234, max error 0.174, mean -0.018, deviation 0.095
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,10.00,390.00,16.00,384.00,-1.00,63.33,61.33,7,7
  0.084,  0.106,  0.067,  0.074,  0.057,  0.030,  0.077
 -0.085, -0.055, -0.051, -0.024, -0.046, -0.107, -0.065
 -0.201, -0.113, -0.089, -0.039, -0.091, -0.226, -0.157
 -0.234, -0.104, -0.059, -0.013, -0.041, -0.134, -0.131
 -0.128, -0.062, -0.011,  0.043,  0.000, -0.099, -0.064
  0.044,  0.032,  0.048,  0.088,  0.043, -0.032,  0.045
  0.130,  0.174,  0.113,  0.088,  0.087,  0.073,  0.074
