RepRapFirmware height map file v2 generated at 2026-08-25 14:09, min error -0.198, max error 0.089, mean -0.031, deviation 0.080
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,10.00,390.00,16.00,380.00,-1.00,126.65,121.32,4,4
  0.013,  0.086,  0.089,  0.015
 -0.121, -0.035, -0.018, -0.166
 -0.085, -0.037, -0.039, -0.198
  0.061,  0.025, -0.017, -0.071
