RepRapFirmware height map file v2 generated at 2026-09-17 15:49, min error -0.143, max error 0.584, mean 0.147, deviation 0.159
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,10.00,390.00,16.00,384.00,-1.00,63.33,61.33,7,7
  0.300,  0.244,  0.157,  0.140,  0.138,  0.166,  0.303
  0.140,  0.081,  0.006,  0.009,  0.007,  0.009,  0.134
  0.034,  0.027, -0.052, -0.047, -0.074, -0.143,  0.035
  0.036,  0.043,  0.004, -0.002,  0.006, -0.023,  0.067
  0.181,  0.131,  0.094,  0.098,  0.070,  0.038,  0.156
  0.414,  0.294,  0.219,  0.227,  0.175,  0.146,  0.312
  0.584,  0.548,  0.412,  0.336,  0.307,  0.326,  0.386
