RepRapFirmware height map file v2 generated at 2026-09-16 19:37, min error -0.144, max error 0.510, mean 0.059, deviation 0.162
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,10.00,390.00,16.00,384.00,-1.00,126.65,122.65,4,4
  0.111, -0.014, -0.018,  0.116
 -0.142, -0.082, -0.094, -0.144
  0.077,  0.071, -0.001, -0.001
  0.510,  0.262,  0.091,  0.211
