RepRapFirmware height map file v2 generated at 2026-08-22 11:41, min error -0.006, max error 0.716, mean 0.200, deviation 0.183
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,10.00,390.00,16.00,380.00,-1.00,126.65,121.32,4,4
  0.296,  0.219,  0.194,  0.282
  0.038,  0.004,  0.036,  0.211
 -0.006,  0.011,  0.115,  0.362
  0.111,  0.219,  0.399,  0.716
