time,slab_S5,mat_S2,setpoint,pwm,state
05:59:32,60.60,63.21,105.0,1.261e-44,off
05:59:48,60.44,63.08,105.0,1.261e-44,off
06:00:03,60.36,62.99,105.0,1.261e-44,off
06:00:19,60.29,62.87,105.0,1.261e-44,off
06:00:35,60.16,62.74,105.0,1.261e-44,off
06:00:51,60.05,62.62,105.0,1.261e-44,off
06:01:07,59.95,62.49,105.0,1.261e-44,off
06:01:23,59.87,62.38,105.0,1.261e-44,off
06:01:39,59.74,62.26,105.0,1.261e-44,off
06:01:55,59.61,62.14,105.0,1.261e-44,off
06:02:11,59.58,62.02,105.0,1.261e-44,off
06:02:27,59.48,61.91,105.0,1.261e-44,off
06:02:43,59.32,61.79,105.0,1.261e-44,off
06:02:59,59.22,61.70,105.0,1.261e-44,off
06:03:15,59.11,61.59,105.0,1.261e-44,off
06:03:31,59.01,61.48,105.0,1.261e-44,off
06:03:47,58.93,61.36,105.0,1.261e-44,off
06:04:03,58.85,61.25,105.0,1.261e-44,off
06:04:19,58.75,61.13,105.0,1.261e-44,off
06:04:35,58.72,61.03,105.0,1.261e-44,off
06:04:51,58.62,60.92,105.0,1.261e-44,off
06:05:07,58.46,60.77,105.0,1.261e-44,off
06:05:22,58.36,60.68,105.0,1.261e-44,off
06:05:38,58.26,60.56,105.0,1.261e-44,off
06:05:54,58.20,60.45,105.0,1.261e-44,off
06:06:10,58.02,60.35,105.0,1.261e-44,off
06:06:26,57.99,60.25,105.0,1.261e-44,off
06:06:42,57.86,60.12,105.0,1.261e-44,off
06:06:58,57.79,60.01,105.0,1.261e-44,off
06:07:14,57.73,59.90,105.0,1.261e-44,off
06:07:30,57.63,59.82,105.0,1.261e-44,off
06:07:46,57.53,59.72,105.0,1.261e-44,off
06:08:02,57.42,59.60,105.0,1.261e-44,off
06:08:18,57.29,59.50,105.0,1.261e-44,off
06:08:34,57.24,59.40,105.0,1.261e-44,off
06:08:50,57.14,59.28,105.0,1.261e-44,off
06:09:06,57.06,59.17,105.0,1.261e-44,off
06:09:22,57.01,59.06,105.0,1.261e-44,off
06:09:38,56.88,58.96,105.0,1.261e-44,off
06:09:54,56.74,58.83,105.0,1.261e-44,off
06:10:10,56.69,58.75,105.0,1.261e-44,off
06:10:26,56.61,58.65,105.0,1.261e-44,off
06:10:42,56.54,58.55,105.0,1.261e-44,off
06:10:58,56.43,58.44,105.0,1.261e-44,off
06:11:14,56.38,58.35,105.0,1.261e-44,off
06:11:30,56.25,58.24,105.0,1.261e-44,off
06:11:46,56.17,58.14,105.0,1.261e-44,off
06:12:01,56.04,58.05,105.0,1.261e-44,off
06:12:17,56.04,57.94,105.0,1.261e-44,off
06:12:33,55.96,57.86,105.0,1.261e-44,off
06:12:49,55.86,57.74,105.0,1.261e-44,off
06:13:05,55.68,57.66,105.0,1.261e-44,off
06:13:21,55.60,57.55,105.0,1.261e-44,off
06:13:37,55.57,57.43,105.0,1.261e-44,off
06:13:53,55.44,57.33,105.0,1.261e-44,off
06:14:09,55.44,57.23,105.0,1.261e-44,off
06:14:25,55.29,57.15,105.0,1.261e-44,off
06:14:41,55.18,57.02,105.0,1.261e-44,off
06:14:57,55.13,56.94,105.0,1.261e-44,off
06:15:13,55.03,56.83,105.0,1.261e-44,off
06:15:29,54.95,56.72,105.0,1.261e-44,off
06:15:45,54.87,56.65,105.0,1.261e-44,off
06:16:01,54.82,56.55,105.0,1.261e-44,off
06:16:16,54.74,56.45,105.0,1.261e-44,off
06:16:33,54.66,56.37,105.0,1.261e-44,off
06:16:49,54.53,56.26,105.0,1.261e-44,off
06:17:05,54.51,56.18,105.0,1.261e-44,off
06:17:20,54.40,56.08,105.0,1.261e-44,off
06:17:36,54.27,55.98,105.0,1.261e-44,off
06:17:52,54.24,55.87,105.0,1.261e-44,off
06:18:08,54.17,55.79,105.0,1.261e-44,off
06:18:24,54.04,55.69,105.0,1.261e-44,off
06:18:40,53.98,55.61,105.0,1.261e-44,off
06:18:56,53.85,55.50,105.0,1.261e-44,off
06:19:12,53.80,55.41,105.0,1.261e-44,off
06:19:28,53.72,55.33,105.0,1.261e-44,off
06:19:45,53.59,55.24,105.0,1.261e-44,off
06:20:01,53.52,55.16,105.0,1.261e-44,off
06:20:17,53.52,55.07,105.0,1.261e-44,off
06:20:33,53.41,54.98,105.0,1.261e-44,off
06:20:48,53.28,54.88,105.0,1.261e-44,off
06:21:04,53.23,54.80,105.0,1.261e-44,off
06:21:20,53.15,54.68,105.0,1.261e-44,off
06:21:36,53.10,54.60,105.0,1.261e-44,off
06:21:52,52.99,54.51,105.0,1.261e-44,off
06:22:08,52.92,54.43,105.0,1.261e-44,off
06:22:24,52.81,54.34,105.0,1.261e-44,off
06:22:40,52.71,54.28,105.0,1.261e-44,off
06:22:56,52.68,54.17,105.0,1.261e-44,off
06:23:12,52.63,54.11,105.0,1.261e-44,off
06:23:28,52.58,54.01,105.0,1.261e-44,off
06:23:44,52.50,53.93,105.0,1.261e-44,off
06:24:00,52.40,53.84,105.0,1.261e-44,off
06:24:16,52.27,53.76,105.0,1.261e-44,off
06:24:32,52.21,53.68,105.0,1.261e-44,off
06:24:47,52.14,53.57,105.0,1.261e-44,off
06:25:03,52.06,53.49,105.0,1.261e-44,off
06:25:19,52.01,53.41,105.0,1.261e-44,off
06:25:35,51.88,53.31,105.0,1.261e-44,off
06:25:51,51.82,53.24,105.0,1.261e-44,off
06:26:07,51.77,53.14,105.0,1.261e-44,off
06:26:23,51.72,53.06,105.0,1.261e-44,off
06:26:39,51.64,52.98,105.0,1.261e-44,off
06:26:55,51.56,52.89,105.0,1.261e-44,off
06:27:11,51.48,52.82,105.0,1.261e-44,off
06:27:26,51.41,52.73,105.0,1.261e-44,off
06:27:42,51.30,52.64,105.0,1.261e-44,off
06:27:58,51.28,52.57,105.0,1.261e-44,off
06:28:15,51.15,52.50,105.0,1.261e-44,off
06:28:31,51.12,52.42,105.0,1.261e-44,off
06:28:47,51.02,52.34,105.0,1.261e-44,off
06:29:03,50.96,52.26,105.0,1.261e-44,off
06:29:19,50.91,52.16,105.0,1.261e-44,off
06:29:35,50.83,52.08,105.0,1.261e-44,off
06:29:51,50.70,51.98,105.0,1.261e-44,off
06:30:06,50.68,51.90,105.0,1.261e-44,off
06:30:22,50.62,51.82,105.0,1.261e-44,off
06:30:38,50.55,51.75,105.0,1.261e-44,off
06:30:54,50.47,51.66,105.0,1.261e-44,off
06:31:10,50.39,51.58,105.0,1.261e-44,off
06:31:26,50.34,51.49,105.0,1.261e-44,off
06:31:42,50.29,51.41,105.0,1.261e-44,off
06:31:58,50.21,51.32,105.0,1.261e-44,off
06:32:14,50.13,51.24,105.0,1.261e-44,off
06:32:30,50.05,51.17,105.0,1.261e-44,off
06:32:46,49.95,51.13,105.0,1.261e-44,off
06:33:02,49.90,51.03,105.0,1.261e-44,off
06:33:18,49.79,50.95,105.0,1.261e-44,off
06:33:34,49.77,50.87,105.0,1.261e-44,off
06:33:50,49.69,50.79,105.0,1.261e-44,off
06:34:06,49.64,50.72,105.0,1.261e-44,off
06:34:22,49.53,50.65,105.0,1.261e-44,off
06:34:38,49.53,50.57,105.0,1.261e-44,off
06:34:54,49.40,50.48,105.0,1.261e-44,off
06:35:10,49.35,50.39,105.0,1.261e-44,off
06:35:26,49.27,50.33,105.0,1.261e-44,off
06:35:42,49.15,50.25,105.0,1.261e-44,off
06:35:58,49.12,50.17,105.0,1.261e-44,off
06:36:14,49.09,50.10,105.0,1.261e-44,off
06:36:30,49.07,50.05,105.0,1.261e-44,off
06:36:46,48.99,49.96,105.0,1.261e-44,off
06:37:02,48.91,49.90,105.0,1.261e-44,off
06:37:17,48.86,49.80,105.0,1.261e-44,off
06:37:33,48.78,49.75,105.0,1.261e-44,off
06:37:49,48.76,49.65,105.0,1.261e-44,off
06:38:05,48.68,49.59,105.0,1.261e-44,off
06:38:21,48.55,49.52,105.0,1.261e-44,off
06:38:37,48.50,49.46,105.0,1.261e-44,off
06:38:53,48.47,49.39,105.0,1.261e-44,off
06:39:09,48.39,49.31,105.0,1.261e-44,off
06:39:25,48.32,49.25,105.0,1.261e-44,off
06:39:41,48.32,49.19,105.0,1.261e-44,off
06:39:57,48.19,49.11,105.0,1.261e-44,off
06:40:13,48.13,49.02,105.0,1.261e-44,off
06:40:29,48.11,48.96,105.0,1.261e-44,off
06:40:45,48.03,48.89,105.0,1.261e-44,off
06:41:01,47.93,48.82,105.0,1.261e-44,off
06:41:17,47.90,48.75,105.0,1.261e-44,off
06:41:33,47.82,48.67,105.0,1.261e-44,off
06:41:49,47.75,48.62,105.0,1.261e-44,off
06:42:05,47.69,48.56,105.0,1.261e-44,off
06:42:21,47.64,48.45,105.0,1.261e-44,off
06:42:37,47.56,48.43,105.0,1.261e-44,off
06:42:53,47.54,48.35,105.0,1.261e-44,off
06:43:09,47.46,48.28,105.0,1.261e-44,off
06:43:25,47.41,48.20,105.0,1.261e-44,off
06:43:40,47.38,48.15,105.0,1.261e-44,off
06:43:56,47.28,48.08,105.0,1.261e-44,off
06:44:12,47.25,48.00,105.0,1.261e-44,off
06:44:28,47.10,47.93,105.0,1.261e-44,off
06:44:44,47.07,47.86,105.0,1.261e-44,off
06:45:00,47.10,47.81,105.0,1.261e-44,off
06:45:16,47.05,47.73,105.0,1.261e-44,off
06:45:32,46.92,47.68,105.0,1.261e-44,off
06:45:48,46.92,47.61,105.0,1.261e-44,off
06:46:04,46.79,47.56,105.0,1.261e-44,off
06:46:20,46.76,47.50,105.0,1.261e-44,off
06:46:36,46.68,47.42,105.0,1.261e-44,off
06:46:52,46.63,47.38,105.0,1.261e-44,off
06:47:08,46.55,47.28,105.0,1.261e-44,off
06:47:24,46.53,47.22,105.0,1.261e-44,off
06:47:40,46.42,47.16,105.0,1.261e-44,off
06:47:56,46.37,47.11,105.0,1.261e-44,off
06:48:12,46.27,47.02,105.0,1.261e-44,off
06:48:27,46.27,46.96,105.0,1.261e-44,off
06:48:43,46.27,46.92,105.0,1.261e-44,off
06:48:59,46.11,46.84,105.0,1.261e-44,off
06:49:15,46.14,46.77,105.0,1.261e-44,off
06:49:31,46.06,46.71,105.0,1.261e-44,off
06:49:47,45.98,46.65,105.0,1.261e-44,off
06:50:03,45.91,46.58,105.0,1.261e-44,off
06:50:19,45.91,46.57,105.0,1.261e-44,off
06:50:35,45.83,46.49,105.0,1.261e-44,off
06:50:51,45.70,46.46,105.0,1.261e-44,off
06:51:07,45.70,46.36,105.0,1.261e-44,off
06:51:23,45.67,46.30,105.0,1.261e-44,off
06:51:39,45.62,46.23,105.0,1.261e-44,off
06:51:56,45.62,46.17,105.0,1.261e-44,off
06:52:12,45.60,46.09,105.0,1.261e-44,off
06:52:28,45.47,46.03,105.0,1.261e-44,off
06:52:44,45.36,45.99,105.0,1.261e-44,off
06:53:00,45.36,45.93,105.0,1.261e-44,off
06:53:16,45.26,45.86,105.0,1.261e-44,off
06:53:32,45.21,45.80,105.0,1.261e-44,off
06:53:48,45.18,45.76,105.0,1.261e-44,off
06:54:04,45.10,45.71,105.0,1.261e-44,off
06:54:19,45.08,45.63,105.0,1.261e-44,off
06:54:35,44.97,45.58,105.0,1.261e-44,off
06:54:51,44.95,45.53,105.0,1.261e-44,off
06:55:07,44.92,45.46,105.0,1.261e-44,off
06:55:23,44.84,45.41,105.0,1.261e-44,off
06:55:39,44.77,45.36,105.0,1.261e-44,off
06:55:55,44.79,45.30,105.0,1.261e-44,off
06:56:11,44.69,45.26,105.0,1.261e-44,off
06:56:27,44.66,45.21,105.0,1.261e-44,off
06:56:43,44.61,45.12,105.0,1.261e-44,off
06:56:59,44.56,45.07,105.0,1.261e-44,off
06:57:15,44.51,45.01,105.0,1.261e-44,off
06:57:31,44.40,44.96,105.0,1.261e-44,off
06:57:47,44.35,44.87,105.0,1.261e-44,off
06:58:03,44.35,44.85,105.0,1.261e-44,off
06:58:19,44.27,44.78,105.0,1.261e-44,off
06:58:35,44.17,44.74,105.0,1.261e-44,off
06:58:51,44.22,44.67,105.0,1.261e-44,off
06:59:07,44.12,44.60,105.0,1.261e-44,off
06:59:23,44.09,44.56,105.0,1.261e-44,off
06:59:39,43.96,44.50,105.0,1.261e-44,off
06:59:55,43.99,44.44,105.0,1.261e-44,off
07:00:11,43.94,44.40,105.0,1.261e-44,off
07:00:27,43.91,44.34,105.0,1.261e-44,off
07:00:43,43.81,44.29,105.0,1.261e-44,off
07:00:59,43.78,44.24,105.0,1.261e-44,off
07:01:15,43.70,44.18,105.0,1.261e-44,off
07:01:31,43.65,44.11,105.0,1.261e-44,off
07:01:47,43.65,44.04,105.0,1.261e-44,off
07:02:03,43.60,44.00,105.0,1.261e-44,off
07:02:19,43.52,43.93,105.0,1.261e-44,off
07:02:34,43.45,43.85,105.0,1.261e-44,off
07:02:50,43.39,43.79,105.0,1.261e-44,off
07:03:06,43.39,43.74,105.0,1.261e-44,off
07:03:22,43.32,43.68,105.0,1.261e-44,off
07:03:38,43.32,43.62,105.0,1.261e-44,off
07:03:54,43.26,43.57,105.0,1.261e-44,off
07:04:11,43.19,43.52,105.0,1.261e-44,off
07:04:27,43.16,43.46,105.0,1.261e-44,off
07:04:43,43.11,43.41,105.0,1.261e-44,off
07:04:59,43.06,43.36,105.0,1.261e-44,off
07:05:15,43.03,43.31,105.0,1.261e-44,off
07:05:31,42.98,43.23,105.0,1.261e-44,off
07:05:47,42.93,43.17,105.0,1.261e-44,off
07:06:03,42.88,43.13,105.0,1.261e-44,off
07:06:19,42.82,43.11,105.0,1.261e-44,off
07:06:35,42.77,43.04,105.0,1.261e-44,off
07:06:51,42.69,42.97,105.0,1.261e-44,off
07:07:07,42.67,42.96,105.0,1.261e-44,off
07:07:22,42.59,42.88,105.0,1.261e-44,off
07:07:38,42.54,42.84,105.0,1.261e-44,off
07:07:54,42.51,42.77,105.0,1.261e-44,off
07:08:10,42.49,42.74,105.0,1.261e-44,off
07:08:26,42.49,42.69,105.0,1.261e-44,off
07:08:42,42.38,42.65,105.0,1.261e-44,off
07:08:58,42.38,42.62,105.0,1.261e-44,off
07:09:14,42.33,42.52,105.0,1.261e-44,off
07:09:30,42.23,42.50,105.0,1.261e-44,off
07:09:46,42.18,42.45,105.0,1.261e-44,off
07:10:02,42.18,42.40,105.0,1.261e-44,off
07:10:18,42.18,42.35,105.0,1.261e-44,off
07:10:34,42.07,42.31,105.0,1.261e-44,off
07:10:50,42.02,42.25,105.0,1.261e-44,off
07:11:06,41.97,42.20,105.0,1.261e-44,off
07:11:22,41.92,42.17,105.0,1.261e-44,off
07:11:38,41.84,42.07,105.0,1.261e-44,off
07:11:54,41.84,42.04,105.0,1.261e-44,off
07:12:10,41.81,41.98,105.0,1.261e-44,off
07:12:26,41.74,41.96,105.0,1.261e-44,off
07:12:42,41.68,41.91,105.0,1.261e-44,off
07:12:58,41.63,41.84,105.0,1.261e-44,off
07:13:14,41.55,41.81,105.0,1.261e-44,off
07:13:30,41.61,41.79,105.0,1.261e-44,off
07:13:46,41.53,41.75,105.0,1.261e-44,off
07:14:02,41.50,41.69,105.0,1.261e-44,off
07:14:18,41.45,41.62,105.0,1.261e-44,off
07:14:34,41.40,41.58,105.0,1.261e-44,off
07:14:50,41.40,41.54,105.0,1.261e-44,off
07:15:06,41.35,41.48,105.0,1.261e-44,off
07:15:22,41.19,41.44,105.0,1.261e-44,off
07:15:38,41.30,41.37,105.0,1.261e-44,off
07:15:54,41.19,41.34,105.0,1.261e-44,off
07:16:10,41.17,41.30,105.0,1.261e-44,off
07:16:26,41.11,41.27,105.0,1.261e-44,off
07:16:42,41.09,41.22,105.0,1.261e-44,off
07:16:58,41.06,41.21,105.0,1.261e-44,off
07:17:14,41.01,41.15,105.0,1.261e-44,off
07:17:30,40.93,41.06,105.0,1.261e-44,off
07:17:46,40.91,41.03,105.0,1.261e-44,off
07:18:02,40.83,41.01,105.0,1.261e-44,off
07:18:18,40.83,40.99,105.0,1.261e-44,off
07:18:34,40.78,40.90,105.0,1.261e-44,off
07:18:50,40.73,40.89,105.0,1.261e-44,off
07:19:06,40.73,40.80,105.0,1.261e-44,off
07:19:22,40.67,40.78,105.0,1.261e-44,off
07:19:38,40.54,40.73,105.0,1.261e-44,off
07:19:54,40.60,40.69,105.0,1.261e-44,off
07:20:10,40.54,40.65,105.0,1.261e-44,off
07:20:26,40.47,40.58,105.0,1.261e-44,off
07:20:42,40.44,40.52,105.0,1.261e-44,off
07:20:59,40.39,40.51,105.0,1.261e-44,off
07:21:15,40.39,40.48,105.0,1.261e-44,off
07:21:31,40.34,40.42,105.0,1.261e-44,off
07:21:47,40.31,40.37,105.0,1.261e-44,off
07:22:03,40.26,40.32,105.0,1.261e-44,off
07:22:19,40.23,40.30,105.0,1.261e-44,off
07:22:35,40.18,40.26,105.0,1.261e-44,off
07:22:51,40.08,40.23,105.0,1.261e-44,off
07:23:07,40.10,40.17,105.0,1.261e-44,off
07:23:23,40.05,40.13,105.0,1.261e-44,off
07:23:39,40.03,40.06,105.0,1.261e-44,off
07:23:55,39.95,40.03,105.0,1.261e-44,off
07:24:11,39.95,40.00,105.0,1.261e-44,off
07:24:27,39.82,39.98,105.0,1.261e-44,off
07:24:43,39.82,39.92,105.0,1.261e-44,off
07:24:59,39.77,39.89,105.0,1.261e-44,off
07:25:15,39.77,39.84,105.0,1.261e-44,off
07:25:31,39.74,39.82,105.0,1.261e-44,off
07:25:47,39.69,39.75,105.0,1.261e-44,off
07:26:03,39.64,39.72,105.0,1.261e-44,off
07:26:19,39.61,39.68,105.0,1.261e-44,off
07:26:35,39.53,39.65,105.0,1.261e-44,off
07:26:51,39.59,39.58,105.0,1.261e-44,off
07:27:07,39.41,39.57,105.0,1.261e-44,off
07:27:23,39.53,39.51,105.0,1.261e-44,off
07:27:39,39.41,39.48,105.0,1.261e-44,off
07:27:55,39.38,39.45,105.0,1.261e-44,off
07:28:12,39.38,39.40,105.0,1.261e-44,off
07:28:28,39.25,39.36,105.0,1.261e-44,off
07:28:44,39.25,39.32,105.0,1.261e-44,off
07:29:00,39.20,39.29,105.0,1.261e-44,off
07:29:16,39.20,39.23,105.0,1.261e-44,off
07:29:32,39.12,39.19,105.0,1.261e-44,off
07:29:48,39.10,39.18,105.0,1.261e-44,off
07:30:04,39.04,39.13,105.0,1.261e-44,off
07:30:20,39.04,39.07,105.0,1.261e-44,off
07:30:36,39.10,39.04,105.0,1.261e-44,off
07:30:52,38.94,39.01,105.0,1.261e-44,off
07:31:08,38.91,38.97,105.0,1.261e-44,off
07:31:24,38.91,38.94,105.0,1.261e-44,off
07:31:40,38.89,38.91,105.0,1.261e-44,off
07:31:56,38.86,38.84,105.0,1.261e-44,off
07:32:12,38.81,38.78,105.0,1.261e-44,off
07:32:28,38.79,38.75,105.0,1.261e-44,off
07:32:44,38.76,38.75,105.0,1.261e-44,off
07:33:00,38.68,38.71,105.0,1.261e-44,off
07:33:16,38.63,38.67,105.0,1.261e-44,off
07:33:32,38.63,38.61,105.0,1.261e-44,off
07:33:48,38.60,38.59,105.0,1.261e-44,off
07:34:04,38.58,38.56,105.0,1.261e-44,off
07:34:20,38.50,38.50,105.0,1.261e-44,off
07:34:36,38.45,38.46,105.0,1.261e-44,off
07:34:52,38.40,38.43,105.0,1.261e-44,off
07:35:08,38.37,38.41,105.0,1.261e-44,off
07:35:24,38.37,38.38,105.0,1.261e-44,off
07:35:40,38.35,38.33,105.0,1.261e-44,off
07:35:55,38.29,38.29,105.0,1.261e-44,off
07:36:11,38.24,38.22,105.0,1.261e-44,off
07:36:27,38.22,38.17,105.0,1.261e-44,off
07:36:43,38.19,38.13,105.0,1.261e-44,off
07:36:59,38.17,38.14,105.0,1.261e-44,off
07:37:15,38.11,38.10,105.0,1.261e-44,off
07:37:31,38.06,38.10,105.0,1.261e-44,off
07:37:47,38.06,38.02,105.0,1.261e-44,off
07:38:03,38.04,37.99,105.0,1.261e-44,off
07:38:19,37.93,37.95,105.0,1.261e-44,off
07:38:35,38.01,37.94,105.0,1.261e-44,off
07:38:50,37.93,37.88,105.0,1.261e-44,off
07:39:06,37.93,37.87,105.0,1.261e-44,off
07:39:22,37.83,37.84,105.0,1.261e-44,off
07:39:38,37.80,37.81,105.0,1.261e-44,off
07:39:54,37.80,37.74,105.0,1.261e-44,off
07:40:10,37.78,37.72,105.0,1.261e-44,off
07:40:26,37.73,37.69,105.0,1.261e-44,off
07:40:42,37.75,37.64,105.0,1.261e-44,off
07:40:58,37.67,37.61,105.0,1.261e-44,off
07:41:14,37.65,37.56,105.0,1.261e-44,off
07:41:30,37.60,37.56,105.0,1.261e-44,off
07:41:46,37.55,37.50,105.0,1.261e-44,off
07:42:02,37.60,37.45,105.0,1.261e-44,off
07:42:18,37.52,37.43,105.0,1.261e-44,off
07:42:34,37.47,37.40,105.0,1.261e-44,off
07:42:49,37.47,37.38,105.0,1.261e-44,off
07:43:05,37.39,37.35,105.0,1.261e-44,off
07:43:21,37.39,37.30,105.0,1.261e-44,off
07:43:37,37.34,37.29,105.0,1.261e-44,off
07:43:53,37.31,37.23,105.0,1.261e-44,off
07:44:09,37.24,37.20,105.0,1.261e-44,off
07:44:25,37.21,37.15,105.0,1.261e-44,off
07:44:41,37.21,37.15,105.0,1.261e-44,off
07:44:57,37.21,37.10,105.0,1.261e-44,off
07:45:13,37.18,37.09,105.0,1.261e-44,off
07:45:29,37.11,37.05,105.0,1.261e-44,off
07:45:45,37.11,37.02,105.0,1.261e-44,off
07:46:01,37.05,36.99,105.0,1.261e-44,off
07:46:17,37.03,36.92,105.0,1.261e-44,off
07:46:33,36.95,36.92,105.0,1.261e-44,off
07:46:49,36.98,36.90,105.0,1.261e-44,off
07:47:05,36.95,36.84,105.0,1.261e-44,off
07:47:21,36.87,36.79,105.0,1.261e-44,off
07:47:37,36.87,36.78,105.0,1.261e-44,off
07:47:53,36.82,36.76,105.0,1.261e-44,off
07:48:09,36.82,36.73,105.0,1.261e-44,off
07:48:25,36.80,36.69,105.0,1.261e-44,off
07:48:41,36.80,36.66,105.0,1.261e-44,off
07:48:57,36.72,36.64,105.0,1.261e-44,off
07:49:13,36.72,36.61,105.0,1.261e-44,off
07:49:29,36.67,36.56,105.0,1.261e-44,off
07:49:45,36.64,36.56,105.0,1.261e-44,off
07:50:01,36.61,36.50,105.0,1.261e-44,off
07:50:17,36.54,36.46,105.0,1.261e-44,off
07:50:33,36.59,36.45,105.0,1.261e-44,off
07:50:49,36.51,36.39,105.0,1.261e-44,off
07:51:05,36.51,36.39,105.0,1.261e-44,off
07:51:21,36.46,36.35,105.0,1.261e-44,off
07:51:37,36.46,36.29,105.0,1.261e-44,off
07:51:53,36.36,36.28,105.0,1.261e-44,off
07:52:09,36.38,36.22,105.0,1.261e-44,off
07:52:25,36.33,36.18,105.0,1.261e-44,off
07:52:41,36.25,36.17,105.0,1.261e-44,off
07:52:57,36.23,36.11,105.0,1.261e-44,off
07:53:13,36.25,36.11,105.0,1.261e-44,off
07:53:29,36.23,36.08,105.0,1.261e-44,off
07:53:45,36.20,36.08,105.0,1.261e-44,off
07:54:01,36.18,36.04,105.0,1.261e-44,off
07:54:17,36.20,35.99,105.0,1.261e-44,off
07:54:33,36.07,35.98,105.0,1.261e-44,off
07:54:49,36.15,35.97,105.0,1.261e-44,off
07:55:05,36.05,35.90,105.0,1.261e-44,off
07:55:21,36.02,35.85,105.0,1.261e-44,off
07:55:37,35.97,35.85,105.0,1.261e-44,off
07:55:53,35.92,35.83,105.0,1.261e-44,off
07:56:09,35.92,35.78,105.0,1.261e-44,off
07:56:25,35.92,35.75,105.0,1.261e-44,off
07:56:41,35.87,35.74,105.0,1.261e-44,off
07:56:57,35.81,35.70,105.0,1.261e-44,off
07:57:13,35.87,35.66,105.0,1.261e-44,off
07:57:29,35.76,35.64,105.0,1.261e-44,off
07:57:45,35.74,35.64,105.0,1.261e-44,off
07:58:01,35.79,35.61,105.0,1.261e-44,off
07:58:17,35.68,35.56,105.0,1.261e-44,off
07:58:32,35.68,35.52,105.0,1.261e-44,off
07:58:48,35.63,35.49,105.0,1.261e-44,off
07:59:04,35.63,35.45,105.0,1.261e-44,off
07:59:20,35.63,35.41,105.0,1.261e-44,off
07:59:36,35.61,35.42,105.0,1.261e-44,off
07:59:52,35.61,35.38,105.0,1.261e-44,off
08:00:08,35.53,35.35,105.0,1.261e-44,off
08:00:24,35.53,35.32,105.0,1.261e-44,off
08:00:40,35.45,35.30,105.0,1.261e-44,off
08:00:56,35.45,35.26,105.0,1.261e-44,off
08:01:12,35.40,35.22,105.0,1.261e-44,off
08:01:28,35.37,35.19,105.0,1.261e-44,off
08:01:44,35.37,35.17,105.0,1.261e-44,off
08:02:00,35.35,35.16,105.0,1.261e-44,off
08:02:16,35.35,35.12,105.0,1.261e-44,off
08:02:32,35.30,35.10,105.0,1.261e-44,off
08:02:48,35.22,35.08,105.0,1.261e-44,off
08:03:03,35.22,35.00,105.0,1.261e-44,off
08:03:19,35.22,35.03,105.0,1.261e-44,off
08:03:35,35.19,35.00,105.0,1.261e-44,off
08:03:51,35.17,34.97,105.0,1.261e-44,off
08:04:07,35.17,34.94,105.0,1.261e-44,off
08:04:23,35.12,34.93,105.0,1.261e-44,off
08:04:39,35.09,34.86,105.0,1.261e-44,off
08:04:55,35.06,34.86,105.0,1.261e-44,off
08:05:11,35.04,34.82,105.0,1.261e-44,off
08:05:27,35.04,34.79,105.0,1.261e-44,off
08:05:43,35.01,34.78,105.0,1.261e-44,off
08:05:59,34.94,34.73,105.0,1.261e-44,off
08:06:15,34.91,34.72,105.0,1.261e-44,off
08:06:31,34.83,34.68,105.0,1.261e-44,off
08:06:47,34.88,34.65,105.0,1.261e-44,off
08:07:03,34.88,34.65,105.0,1.261e-44,off
08:07:19,34.88,34.61,105.0,1.261e-44,off
08:07:35,34.78,34.60,105.0,1.261e-44,off
08:07:51,34.81,34.54,105.0,1.261e-44,off
08:08:07,34.78,34.57,105.0,1.261e-44,off
08:08:23,34.68,34.52,105.0,1.261e-44,off
08:08:39,34.68,34.50,105.0,1.261e-44,off
08:08:55,34.68,34.44,105.0,1.261e-44,off
08:09:11,34.65,34.42,105.0,1.261e-44,off
08:09:27,34.60,34.42,105.0,1.261e-44,off
08:09:43,34.60,34.40,105.0,1.261e-44,off
08:09:59,34.60,34.37,105.0,1.261e-44,off
08:10:15,34.52,34.32,105.0,1.261e-44,off
08:10:31,34.52,34.29,105.0,1.261e-44,off
08:10:47,34.44,34.27,105.0,1.261e-44,off
08:11:03,34.47,34.26,105.0,1.261e-44,off
08:11:19,34.39,34.20,105.0,1.261e-44,off
08:11:34,34.39,34.21,105.0,1.261e-44,off
08:11:50,34.39,34.19,105.0,1.261e-44,off
08:12:06,34.34,34.14,105.0,1.261e-44,off
08:12:22,34.34,34.15,105.0,1.261e-44,off
08:12:38,34.32,34.09,105.0,1.261e-44,off
08:12:54,34.24,34.10,105.0,1.261e-44,off
08:13:10,34.24,34.06,105.0,1.261e-44,off
08:13:26,34.24,34.04,105.0,1.261e-44,off
08:13:42,34.21,34.01,105.0,1.261e-44,off
08:13:58,34.19,34.00,105.0,1.261e-44,off
08:14:14,34.16,33.96,105.0,1.261e-44,off
08:14:30,34.11,33.89,105.0,1.261e-44,off
08:14:46,34.11,33.91,105.0,1.261e-44,off
08:15:02,34.11,33.89,105.0,1.261e-44,off
08:15:18,34.08,33.87,105.0,1.261e-44,off
08:15:34,34.06,33.85,105.0,1.261e-44,off
08:15:50,34.03,33.78,105.0,1.261e-44,off
08:16:06,34.01,33.78,105.0,1.261e-44,off
08:16:22,33.90,33.75,105.0,1.261e-44,off
08:16:38,33.93,33.70,105.0,1.261e-44,off
08:16:54,33.95,33.69,105.0,1.261e-44,off
