RepRapFirmware height map file v2 generated at 2026-09-02 18:10, min error -0.341, max error 0.016, mean -0.118, deviation 0.075
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,10.00,390.00,16.00,384.00,-1.00,63.33,61.33,7,7
 -0.136, -0.036, -0.114, -0.151, -0.162, -0.189, -0.138
 -0.228, -0.109, -0.113, -0.108, -0.117, -0.172, -0.172
 -0.310, -0.156, -0.116, -0.051, -0.088, -0.196, -0.195
 -0.341, -0.149, -0.067,  0.002, -0.027, -0.102, -0.142
 -0.274, -0.112, -0.048,  0.016, -0.004, -0.081, -0.079
 -0.173, -0.107, -0.078, -0.035, -0.042, -0.088, -0.005
 -0.147, -0.109, -0.139, -0.142, -0.142, -0.114,  0.006
