RepRapFirmware height map file v2 generated at 2026-09-01 08:34, min error -0.292, max error 0.030, mean -0.098, deviation 0.070
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,10.00,390.00,16.00,384.00,-1.00,63.33,61.33,7,7
 -0.105, -0.024, -0.087, -0.126, -0.153, -0.159, -0.117
 -0.198, -0.089, -0.101, -0.098, -0.124, -0.161, -0.149
 -0.277, -0.139, -0.096, -0.050, -0.089, -0.190, -0.169
 -0.292, -0.127, -0.056,  0.003, -0.016, -0.092, -0.120
 -0.239, -0.089, -0.041,  0.027, -0.004, -0.075, -0.052
 -0.126, -0.066, -0.046, -0.015, -0.029, -0.078,  0.018
 -0.093, -0.072, -0.111, -0.116, -0.123, -0.092,  0.030
