time,slab_S5,mat_S2,setpoint,pwm,state
23:13:39,93.32,103.94,0,1.261e-44,off
23:13:55,93.13,103.66,0,1.261e-44,off
23:14:11,92.92,103.38,0,1.261e-44,off
23:14:27,92.74,103.10,0,1.261e-44,off
23:14:43,92.55,102.85,0,1.261e-44,off
23:14:59,92.32,102.59,0,1.261e-44,off
23:15:15,92.16,102.32,0,1.261e-44,off
23:15:31,91.97,101.99,0,1.261e-44,off
23:15:47,91.76,101.70,0,1.261e-44,off
23:16:03,91.61,101.47,0,1.261e-44,off
23:16:19,91.34,101.23,0,1.261e-44,off
23:16:34,91.18,100.93,0,1.261e-44,off
23:16:50,91.00,100.67,0,1.261e-44,off
23:17:06,90.84,100.38,0,1.261e-44,off
23:17:22,90.61,100.12,0,1.261e-44,off
23:17:38,90.37,99.85,0,1.261e-44,off
23:17:54,90.24,99.56,0,1.261e-44,off
23:18:10,90.00,99.31,0,1.261e-44,off
23:18:26,89.92,99.08,0,1.261e-44,off
23:18:42,89.58,98.85,0,1.261e-44,off
23:18:58,89.42,98.58,0,1.261e-44,off
23:19:14,89.24,98.29,0,1.261e-44,off
23:19:30,89.08,98.02,0,1.261e-44,off
23:19:46,88.98,97.76,0,1.261e-44,off
23:20:02,88.71,97.52,0,1.261e-44,off
23:20:18,88.50,97.30,0,1.261e-44,off
23:20:34,88.27,97.06,0,1.261e-44,off
23:20:50,88.14,96.81,0,1.261e-44,off
23:21:06,87.95,96.57,0,1.261e-44,off
23:21:22,87.77,96.30,0,1.261e-44,off
23:21:38,87.53,96.07,0,1.261e-44,off
23:21:53,87.40,95.82,0,1.261e-44,off
23:22:09,87.17,95.54,0,1.261e-44,off
23:22:25,87.03,95.33,0,1.261e-44,off
23:22:41,86.90,95.10,0,1.261e-44,off
23:22:57,86.67,94.86,0,1.261e-44,off
23:23:13,86.54,94.62,0,1.261e-44,off
23:23:29,86.30,94.35,0,1.261e-44,off
23:23:45,86.17,94.11,0,1.261e-44,off
23:24:01,85.91,93.86,0,1.261e-44,off
23:24:17,85.72,93.63,0,1.261e-44,off
23:24:33,85.56,93.43,0,1.261e-44,off
23:24:49,85.38,93.19,0,1.261e-44,off
23:25:05,85.20,92.97,0,1.261e-44,off
23:25:21,85.04,92.73,0,1.261e-44,off
23:25:37,84.80,92.54,0,1.261e-44,off
23:25:52,84.70,92.29,0,1.261e-44,off
23:26:08,84.46,92.08,0,1.261e-44,off
23:26:24,84.33,91.87,0,1.261e-44,off
23:26:40,84.20,91.65,0,1.261e-44,off
23:26:56,83.94,91.41,0,1.261e-44,off
23:27:12,83.78,91.17,0,1.261e-44,off
23:27:28,83.60,90.92,0,1.261e-44,off
23:27:44,83.49,90.68,0,1.261e-44,off
23:28:00,83.25,90.46,0,1.261e-44,off
23:28:16,83.12,90.27,0,1.261e-44,off
23:28:32,82.91,90.05,0,1.261e-44,off
23:28:48,82.76,89.82,0,1.261e-44,off
23:29:04,82.60,89.60,0,1.261e-44,off
23:29:20,82.41,89.39,0,1.261e-44,off
23:29:36,82.26,89.17,0,1.261e-44,off
23:29:52,82.10,88.96,0,1.261e-44,off
23:30:08,81.94,88.75,0,1.261e-44,off
23:30:24,81.76,88.52,0,1.261e-44,off
23:30:40,81.52,88.28,0,1.261e-44,off
23:30:56,81.42,88.07,0,1.261e-44,off
23:31:12,81.23,87.84,0,1.261e-44,off
23:31:28,81.10,87.62,0,1.261e-44,off
23:31:43,80.92,87.42,0,1.261e-44,off
23:31:59,80.71,87.21,0,1.261e-44,off
23:32:15,80.55,87.02,0,1.261e-44,off
23:32:31,80.39,86.81,0,1.261e-44,off
23:32:47,80.26,86.59,0,1.261e-44,off
23:33:03,80.10,86.39,0,1.261e-44,off
23:33:19,79.92,86.16,0,1.261e-44,off
23:33:35,79.71,85.96,0,1.261e-44,off
23:33:51,79.58,85.76,0,1.261e-44,off
23:34:07,79.42,85.58,0,1.261e-44,off
23:34:23,79.24,85.39,0,1.261e-44,off
23:34:39,79.11,85.19,0,1.261e-44,off
23:34:55,78.93,85.01,0,1.261e-44,off
23:35:10,78.77,84.81,0,1.261e-44,off
23:35:26,78.56,84.62,0,1.261e-44,off
23:35:42,78.40,84.41,0,1.261e-44,off
23:35:58,78.25,84.20,0,1.261e-44,off
23:36:14,78.12,84.00,0,1.261e-44,off
23:36:30,77.93,83.81,0,1.261e-44,off
23:36:46,77.80,83.60,0,1.261e-44,off
23:37:02,77.62,83.39,0,1.261e-44,off
23:37:18,77.49,83.21,0,1.261e-44,off
23:37:34,77.33,83.00,0,1.261e-44,off
23:37:50,77.23,82.80,0,1.261e-44,off
23:38:06,77.02,82.60,0,1.261e-44,off
23:38:22,76.81,82.43,0,1.261e-44,off
23:38:38,76.68,82.24,0,1.261e-44,off
23:38:54,76.54,82.08,0,1.261e-44,off
23:39:09,76.39,81.89,0,1.261e-44,off
23:39:25,76.23,81.70,0,1.261e-44,off
23:39:41,76.15,81.52,0,1.261e-44,off
23:39:57,75.94,81.33,0,1.261e-44,off
23:40:13,75.76,81.14,0,1.261e-44,off
23:40:29,75.63,80.98,0,1.261e-44,off
23:40:45,75.47,80.81,0,1.261e-44,off
23:41:01,75.34,80.62,0,1.261e-44,off
23:41:17,75.21,80.43,0,1.261e-44,off
23:41:33,75.05,80.28,0,1.261e-44,off
23:41:49,74.87,80.08,0,1.261e-44,off
23:42:05,74.76,79.90,0,1.261e-44,off
23:42:21,74.61,79.71,0,1.261e-44,off
23:42:37,74.48,79.54,0,1.261e-44,off
23:42:53,74.29,79.36,0,1.261e-44,off
23:43:09,74.08,79.19,0,1.261e-44,off
23:43:25,74.01,79.02,0,1.261e-44,off
23:43:41,73.85,78.83,0,1.261e-44,off
23:43:57,73.74,78.66,0,1.261e-44,off
23:44:13,73.56,78.49,0,1.261e-44,off
23:44:29,73.46,78.28,0,1.261e-44,off
23:44:44,73.25,78.11,0,1.261e-44,off
23:45:00,73.17,77.96,0,1.261e-44,off
23:45:16,73.01,77.78,0,1.261e-44,off
23:45:32,72.88,77.62,0,1.261e-44,off
23:45:48,72.72,77.44,0,1.261e-44,off
23:46:04,72.57,77.28,0,1.261e-44,off
23:46:20,72.38,77.09,0,1.261e-44,off
23:46:36,72.28,76.92,0,1.261e-44,off
23:46:52,72.15,76.74,0,1.261e-44,off
23:47:08,72.04,76.59,0,1.261e-44,off
23:47:24,71.91,76.42,0,1.261e-44,off
23:47:40,71.70,76.23,0,1.261e-44,off
23:47:56,71.57,76.08,0,1.261e-44,off
23:48:12,71.44,75.89,0,1.261e-44,off
23:48:28,71.31,75.75,0,1.261e-44,off
23:48:43,71.15,75.59,0,1.261e-44,off
23:48:59,71.02,75.41,0,1.261e-44,off
23:49:15,70.89,75.25,0,1.261e-44,off
23:49:31,70.79,75.09,0,1.261e-44,off
23:49:47,70.65,74.95,0,1.261e-44,off
23:50:03,70.52,74.81,0,1.261e-44,off
23:50:19,70.37,74.65,0,1.261e-44,off
23:50:35,70.21,74.47,0,1.261e-44,off
23:50:51,70.13,74.33,0,1.261e-44,off
23:51:07,70.00,74.18,0,1.261e-44,off
23:51:23,69.84,74.03,0,1.261e-44,off
23:51:39,69.74,73.85,0,1.261e-44,off
23:51:55,69.58,73.71,0,1.261e-44,off
23:52:11,69.51,73.53,0,1.261e-44,off
23:52:27,69.35,73.39,0,1.261e-44,off
23:52:43,69.22,73.24,0,1.261e-44,off
23:52:59,69.09,73.11,0,1.261e-44,off
23:53:14,68.96,72.92,0,1.261e-44,off
23:53:30,68.80,72.78,0,1.261e-44,off
23:53:46,68.72,72.60,0,1.261e-44,off
23:54:02,68.57,72.47,0,1.261e-44,off
23:54:18,68.49,72.33,0,1.261e-44,off
23:54:34,68.28,72.14,0,1.261e-44,off
23:54:50,68.15,72.00,0,1.261e-44,off
23:55:06,68.05,71.87,0,1.261e-44,off
23:55:22,67.92,71.72,0,1.261e-44,off
23:55:38,67.81,71.57,0,1.261e-44,off
23:55:54,67.66,71.43,0,1.261e-44,off
23:56:10,67.53,71.30,0,1.261e-44,off
23:56:25,67.42,71.15,0,1.261e-44,off
23:56:41,67.29,71.00,0,1.261e-44,off
23:56:57,67.19,70.86,0,1.261e-44,off
23:57:13,67.01,70.71,0,1.261e-44,off
23:57:29,66.95,70.56,0,1.261e-44,off
23:57:45,66.82,70.44,0,1.261e-44,off
23:58:01,66.67,70.31,0,1.261e-44,off
23:58:17,66.56,70.18,0,1.261e-44,off
23:58:33,66.46,70.03,0,1.261e-44,off
23:58:49,66.35,69.91,0,1.261e-44,off
23:59:05,66.20,69.75,0,1.261e-44,off
23:59:21,66.09,69.61,0,1.261e-44,off
23:59:37,65.96,69.48,0,1.261e-44,off
23:59:53,65.91,69.32,0,1.261e-44,off
00:00:09,65.76,69.20,0,1.261e-44,off
00:00:24,65.60,69.03,0,1.261e-44,off
00:00:40,65.49,68.89,0,1.261e-44,off
00:00:56,65.36,68.73,0,1.261e-44,off
00:01:12,65.23,68.51,0,1.261e-44,off
00:01:28,65.18,68.34,0,1.261e-44,off
00:01:44,65.03,68.20,0,1.261e-44,off
00:02:00,64.90,68.06,0,1.261e-44,off
00:02:16,64.79,67.93,0,1.261e-44,off
00:02:32,64.69,67.79,0,1.261e-44,off
00:02:48,64.61,67.65,0,1.261e-44,off
00:03:04,64.40,67.52,0,1.261e-44,off
00:03:20,64.38,67.39,0,1.261e-44,off
00:03:36,64.19,67.25,0,1.261e-44,off
00:03:52,64.09,67.11,0,1.261e-44,off
00:04:08,64.01,67.02,0,1.261e-44,off
00:04:24,63.88,66.88,0,1.261e-44,off
00:04:40,63.80,66.76,0,1.261e-44,off
00:04:56,63.72,66.61,0,1.261e-44,off
00:05:12,63.59,66.48,0,1.261e-44,off
00:05:28,63.44,66.36,0,1.261e-44,off
00:05:44,63.33,66.23,0,1.261e-44,off
00:05:59,63.23,66.11,0,1.261e-44,off
00:06:15,63.10,65.96,0,1.261e-44,off
00:06:31,63.02,65.84,0,1.261e-44,off
00:06:47,62.92,65.72,0,1.261e-44,off
00:07:03,62.76,65.61,0,1.261e-44,off
00:07:19,62.68,65.48,0,1.261e-44,off
00:07:35,62.66,65.35,0,1.261e-44,off
00:07:51,62.45,65.24,0,1.261e-44,off
00:08:07,62.37,65.13,0,1.261e-44,off
00:08:23,62.29,65.00,0,1.261e-44,off
00:08:39,62.16,64.86,0,1.261e-44,off
00:08:55,62.03,64.73,0,1.261e-44,off
00:09:11,61.90,64.61,0,1.261e-44,off
00:09:27,61.88,64.48,0,1.261e-44,off
00:09:43,61.74,64.37,0,1.261e-44,off
00:09:59,61.61,64.25,0,1.261e-44,off
00:10:14,61.56,64.13,0,1.261e-44,off
00:10:30,61.43,64.02,0,1.261e-44,off
00:10:46,61.30,63.89,0,1.261e-44,off
00:11:02,61.28,63.78,0,1.261e-44,off
00:11:18,61.09,63.66,0,1.261e-44,off
00:11:34,60.99,63.53,0,1.261e-44,off
00:11:50,60.91,63.41,0,1.261e-44,off
00:12:06,60.81,63.29,0,1.261e-44,off
00:12:22,60.70,63.17,0,1.261e-44,off
00:12:38,60.62,63.07,0,1.261e-44,off
00:12:54,60.49,62.92,0,1.261e-44,off
00:13:10,60.44,62.84,0,1.261e-44,off
00:13:25,60.23,62.70,0,1.261e-44,off
00:13:41,60.21,62.60,0,1.261e-44,off
00:13:57,60.08,62.48,0,1.261e-44,off
00:14:13,60.03,62.36,0,1.261e-44,off
00:14:29,59.92,62.27,0,1.261e-44,off
00:14:45,59.84,62.15,0,1.261e-44,off
00:15:01,59.74,62.03,0,1.261e-44,off
00:15:17,59.64,61.91,0,1.261e-44,off
00:15:33,59.56,61.80,0,1.261e-44,off
00:15:49,59.43,61.69,0,1.261e-44,off
00:16:05,59.30,61.58,0,1.261e-44,off
00:16:21,59.22,61.48,0,1.261e-44,off
00:16:37,59.14,61.34,0,1.261e-44,off
00:16:53,59.04,61.24,0,1.261e-44,off
00:17:09,58.93,61.13,0,1.261e-44,off
00:17:24,58.88,61.03,0,1.261e-44,off
00:17:40,58.78,60.94,0,1.261e-44,off
00:17:56,58.70,60.82,0,1.261e-44,off
00:18:12,58.57,60.70,0,1.261e-44,off
00:18:28,58.54,60.61,0,1.261e-44,off
00:18:44,58.36,60.49,0,1.261e-44,off
00:19:00,58.31,60.38,0,1.261e-44,off
00:19:16,58.18,60.26,0,1.261e-44,off
00:19:32,58.07,60.17,0,1.261e-44,off
00:19:48,58.05,60.07,0,1.261e-44,off
00:20:04,57.89,59.96,0,1.261e-44,off
00:20:20,57.84,59.85,0,1.261e-44,off
00:20:36,57.71,59.75,0,1.261e-44,off
00:20:52,57.68,59.65,0,1.261e-44,off
00:21:08,57.58,59.55,0,1.261e-44,off
00:21:23,57.45,59.42,0,1.261e-44,off
00:21:39,57.34,59.32,0,1.261e-44,off
00:21:55,57.29,59.23,0,1.261e-44,off
00:22:11,57.19,59.14,0,1.261e-44,off
00:22:27,57.11,59.03,0,1.261e-44,off
00:22:43,57.03,58.93,0,1.261e-44,off
00:22:59,56.95,58.82,0,1.261e-44,off
00:23:15,56.85,58.72,0,1.261e-44,off
00:23:31,56.74,58.63,0,1.261e-44,off
00:23:47,56.67,58.52,0,1.261e-44,off
00:24:03,56.56,58.41,0,1.261e-44,off
00:24:19,56.46,58.33,0,1.261e-44,off
00:24:35,56.38,58.23,0,1.261e-44,off
00:24:51,56.38,58.11,0,1.261e-44,off
00:25:07,56.25,58.03,0,1.261e-44,off
00:25:23,56.09,57.92,0,1.261e-44,off
00:25:39,56.04,57.84,0,1.261e-44,off
00:25:54,55.99,57.75,0,1.261e-44,off
00:26:10,55.86,57.64,0,1.261e-44,off
00:26:26,55.76,57.54,0,1.261e-44,off
00:26:42,55.70,57.43,0,1.261e-44,off
00:26:58,55.68,57.35,0,1.261e-44,off
00:27:14,55.55,57.28,0,1.261e-44,off
00:27:30,55.42,57.17,0,1.261e-44,off
00:27:46,55.39,57.04,0,1.261e-44,off
00:28:02,55.29,56.96,0,1.261e-44,off
00:28:18,55.18,56.85,0,1.261e-44,off
00:28:34,55.08,56.74,0,1.261e-44,off
00:28:50,55.08,56.66,0,1.261e-44,off
00:29:06,54.97,56.57,0,1.261e-44,off
00:29:21,54.84,56.46,0,1.261e-44,off
00:29:37,54.82,56.39,0,1.261e-44,off
00:29:53,54.71,56.31,0,1.261e-44,off
00:30:09,54.69,56.20,0,1.261e-44,off
00:30:25,54.53,56.11,0,1.261e-44,off
00:30:41,54.45,56.01,0,1.261e-44,off
00:30:57,54.38,55.94,0,1.261e-44,off
00:31:13,54.30,55.85,0,1.261e-44,off
00:31:29,54.24,55.76,0,1.261e-44,off
00:31:45,54.14,55.65,0,1.261e-44,off
00:32:01,54.09,55.57,0,1.261e-44,off
00:32:17,54.04,55.49,0,1.261e-44,off
00:32:33,53.93,55.40,0,1.261e-44,off
00:32:49,53.85,55.31,0,1.261e-44,off
00:33:05,53.75,55.22,0,1.261e-44,off
00:33:21,53.70,55.14,0,1.261e-44,off
00:33:37,53.59,55.03,0,1.261e-44,off
00:33:53,53.57,54.95,0,1.261e-44,off
00:34:09,53.44,54.86,0,1.261e-44,off
00:34:24,53.39,54.77,0,1.261e-44,off
00:34:40,53.28,54.69,0,1.261e-44,off
00:34:56,53.26,54.60,0,1.261e-44,off
00:35:12,53.15,54.50,0,1.261e-44,off
00:35:28,53.02,54.44,0,1.261e-44,off
00:35:44,52.99,54.35,0,1.261e-44,off
00:36:00,52.94,54.27,0,1.261e-44,off
00:36:16,52.86,54.18,0,1.261e-44,off
00:36:32,52.79,54.12,0,1.261e-44,off
00:36:48,52.66,54.02,0,1.261e-44,off
00:37:04,52.63,53.94,0,1.261e-44,off
00:37:20,52.58,53.85,0,1.261e-44,off
00:37:36,52.50,53.78,0,1.261e-44,off
00:37:52,52.40,53.66,0,1.261e-44,off
00:38:08,52.29,53.59,0,1.261e-44,off
00:38:24,52.24,53.51,0,1.261e-44,off
00:38:39,52.14,53.42,0,1.261e-44,off
00:38:55,52.11,53.33,0,1.261e-44,off
00:39:11,52.01,53.27,0,1.261e-44,off
00:39:27,51.98,53.19,0,1.261e-44,off
00:39:43,51.88,53.10,0,1.261e-44,off
00:39:59,51.82,52.99,0,1.261e-44,off
00:40:15,51.72,52.91,0,1.261e-44,off
00:40:31,51.59,52.82,0,1.261e-44,off
00:40:47,51.56,52.77,0,1.261e-44,off
00:41:03,51.51,52.68,0,1.261e-44,off
00:41:19,51.41,52.59,0,1.261e-44,off
00:41:35,51.38,52.52,0,1.261e-44,off
00:41:51,51.30,52.41,0,1.261e-44,off
00:42:06,51.20,52.36,0,1.261e-44,off
00:42:22,51.12,52.27,0,1.261e-44,off
00:42:38,51.12,52.18,0,1.261e-44,off
00:42:54,51.02,52.14,0,1.261e-44,off
00:43:10,50.91,52.07,0,1.261e-44,off
00:43:26,50.86,51.99,0,1.261e-44,off
00:43:42,50.81,51.90,0,1.261e-44,off
00:43:58,50.73,51.80,0,1.261e-44,off
00:44:14,50.65,51.72,0,1.261e-44,off
00:44:30,50.57,51.66,0,1.261e-44,off
00:44:46,50.55,51.59,0,1.261e-44,off
00:45:02,50.42,51.50,0,1.261e-44,off
00:45:18,50.39,51.41,0,1.261e-44,off
00:45:34,50.34,51.35,0,1.261e-44,off
00:45:50,50.23,51.28,0,1.261e-44,off
00:46:05,50.18,51.20,0,1.261e-44,off
00:46:21,50.10,51.14,0,1.261e-44,off
00:46:37,50.05,51.05,0,1.261e-44,off
00:46:53,49.97,50.99,0,1.261e-44,off
00:47:09,49.95,50.92,0,1.261e-44,off
00:47:25,49.84,50.82,0,1.261e-44,off
00:47:41,49.77,50.75,0,1.261e-44,off
00:47:57,49.72,50.68,0,1.261e-44,off
00:48:13,49.69,50.61,0,1.261e-44,off
00:48:29,49.61,50.53,0,1.261e-44,off
00:48:44,49.51,50.45,0,1.261e-44,off
00:49:00,49.48,50.37,0,1.261e-44,off
00:49:16,49.38,50.35,0,1.261e-44,off
00:49:32,49.33,50.26,0,1.261e-44,off
00:49:48,49.35,50.16,0,1.261e-44,off
00:50:04,49.20,50.10,0,1.261e-44,off
00:50:20,49.12,50.03,0,1.261e-44,off
00:50:36,49.07,49.95,0,1.261e-44,off
00:50:52,48.99,49.89,0,1.261e-44,off
00:51:08,48.99,49.84,0,1.261e-44,off
00:51:24,48.86,49.76,0,1.261e-44,off
00:51:40,48.83,49.68,0,1.261e-44,off
00:51:56,48.76,49.60,0,1.261e-44,off
00:52:12,48.76,49.53,0,1.261e-44,off
00:52:28,48.65,49.45,0,1.261e-44,off
00:52:43,48.58,49.39,0,1.261e-44,off
00:52:59,48.52,49.34,0,1.261e-44,off
00:53:15,48.42,49.27,0,1.261e-44,off
00:53:31,48.42,49.19,0,1.261e-44,off
00:53:47,48.34,49.13,0,1.261e-44,off
00:54:03,48.26,49.06,0,1.261e-44,off
00:54:19,48.19,49.01,0,1.261e-44,off
00:54:35,48.13,48.93,0,1.261e-44,off
00:54:51,48.13,48.83,0,1.261e-44,off
00:55:07,48.06,48.78,0,1.261e-44,off
00:55:23,47.95,48.73,0,1.261e-44,off
00:55:39,47.95,48.66,0,1.261e-44,off
00:55:54,47.85,48.59,0,1.261e-44,off
00:56:10,47.75,48.54,0,1.261e-44,off
00:56:26,47.69,48.48,0,1.261e-44,off
00:56:42,47.67,48.38,0,1.261e-44,off
00:56:58,47.62,48.33,0,1.261e-44,off
00:57:14,47.56,48.27,0,1.261e-44,off
00:57:30,47.49,48.19,0,1.261e-44,off
00:57:46,47.46,48.12,0,1.261e-44,off
00:58:02,47.41,48.07,0,1.261e-44,off
00:58:18,47.36,48.00,0,1.261e-44,off
00:58:34,47.25,47.92,0,1.261e-44,off
00:58:50,47.20,47.88,0,1.261e-44,off
00:59:06,47.12,47.79,0,1.261e-44,off
00:59:21,47.07,47.74,0,1.261e-44,off
00:59:37,46.99,47.68,0,1.261e-44,off
00:59:53,46.97,47.62,0,1.261e-44,off
01:00:09,46.92,47.53,0,1.261e-44,off
01:00:25,46.89,47.48,0,1.261e-44,off
01:00:41,46.84,47.42,0,1.261e-44,off
01:00:57,46.79,47.36,0,1.261e-44,off
01:01:13,46.66,47.29,0,1.261e-44,off
01:01:29,46.63,47.25,0,1.261e-44,off
01:01:45,46.61,47.16,0,1.261e-44,off
01:02:01,46.50,47.12,0,1.261e-44,off
01:02:17,46.48,47.04,0,1.261e-44,off
01:02:33,46.37,46.99,0,1.261e-44,off
01:02:49,46.37,46.95,0,1.261e-44,off
01:03:05,46.27,46.88,0,1.261e-44,off
01:03:21,46.27,46.84,0,1.261e-44,off
01:03:37,46.14,46.77,0,1.261e-44,off
01:03:53,46.14,46.71,0,1.261e-44,off
01:04:09,46.09,46.65,0,1.261e-44,off
01:04:25,46.04,46.61,0,1.261e-44,off
01:04:40,45.96,46.51,0,1.261e-44,off
01:04:56,45.91,46.48,0,1.261e-44,off
01:05:12,45.88,46.43,0,1.261e-44,off
01:05:28,45.80,46.37,0,1.261e-44,off
01:05:44,45.78,46.31,0,1.261e-44,off
01:06:00,45.70,46.24,0,1.261e-44,off
01:06:16,45.65,46.19,0,1.261e-44,off
01:06:32,45.60,46.13,0,1.261e-44,off
01:06:48,45.54,46.07,0,1.261e-44,off
01:07:04,45.49,46.01,0,1.261e-44,off
01:07:20,45.47,45.94,0,1.261e-44,off
01:07:36,45.36,45.89,0,1.261e-44,off
01:07:52,45.34,45.85,0,1.261e-44,off
01:08:08,45.31,45.78,0,1.261e-44,off
01:08:24,45.21,45.72,0,1.261e-44,off
01:08:40,45.18,45.68,0,1.261e-44,off
01:08:55,45.13,45.63,0,1.261e-44,off
01:09:11,45.10,45.56,0,1.261e-44,off
01:09:27,45.03,45.50,0,1.261e-44,off
01:09:43,44.97,45.45,0,1.261e-44,off
01:09:59,44.92,45.40,0,1.261e-44,off
01:10:15,44.90,45.36,0,1.261e-44,off
01:10:31,44.82,45.29,0,1.261e-44,off
01:10:47,44.79,45.21,0,1.261e-44,off
01:11:03,44.74,45.17,0,1.261e-44,off
01:11:19,44.69,45.10,0,1.261e-44,off
01:11:35,44.61,45.04,0,1.261e-44,off
01:11:51,44.61,45.03,0,1.261e-44,off
01:12:07,44.51,44.94,0,1.261e-44,off
01:12:22,44.48,44.88,0,1.261e-44,off
01:12:38,44.40,44.85,0,1.261e-44,off
01:12:54,44.35,44.80,0,1.261e-44,off
01:13:10,44.35,44.72,0,1.261e-44,off
01:13:26,44.33,44.68,0,1.261e-44,off
01:13:42,44.22,44.64,0,1.261e-44,off
01:13:58,44.17,44.58,0,1.261e-44,off
01:14:14,44.12,44.53,0,1.261e-44,off
01:14:30,44.04,44.46,0,1.261e-44,off
01:14:46,44.04,44.42,0,1.261e-44,off
01:15:02,43.96,44.35,0,1.261e-44,off
01:15:18,43.94,44.30,0,1.261e-44,off
01:15:33,43.91,44.23,0,1.261e-44,off
01:15:49,43.83,44.17,0,1.261e-44,off
01:16:05,43.81,44.14,0,1.261e-44,off
01:16:21,43.76,44.04,0,1.261e-44,off
01:16:37,43.70,44.00,0,1.261e-44,off
01:16:53,43.65,43.96,0,1.261e-44,off
01:17:09,43.63,43.87,0,1.261e-44,off
01:17:25,43.52,43.86,0,1.261e-44,off
01:17:41,43.50,43.77,0,1.261e-44,off
01:17:57,43.37,43.72,0,1.261e-44,off
01:18:13,43.45,43.67,0,1.261e-44,off
01:18:29,43.37,43.60,0,1.261e-44,off
01:18:45,43.32,43.55,0,1.261e-44,off
01:19:01,43.26,43.52,0,1.261e-44,off
01:19:17,43.24,43.45,0,1.261e-44,off
01:19:33,43.21,43.40,0,1.261e-44,off
01:19:49,43.16,43.35,0,1.261e-44,off
01:20:05,43.08,43.29,0,1.261e-44,off
01:20:20,43.03,43.22,0,1.261e-44,off
01:20:36,42.93,43.20,0,1.261e-44,off
01:20:52,42.93,43.12,0,1.261e-44,off
01:21:08,42.90,43.07,0,1.261e-44,off
01:21:24,42.93,43.02,0,1.261e-44,off
01:21:40,42.82,42.98,0,1.261e-44,off
01:21:56,42.75,42.92,0,1.261e-44,off
01:22:12,42.75,42.87,0,1.261e-44,off
01:22:28,42.67,42.87,0,1.261e-44,off
01:22:44,42.62,42.81,0,1.261e-44,off
01:23:00,42.59,42.75,0,1.261e-44,off
01:23:16,42.51,42.70,0,1.261e-44,off
01:23:32,42.51,42.64,0,1.261e-44,off
01:23:47,42.46,42.61,0,1.261e-44,off
01:24:03,42.41,42.56,0,1.261e-44,off
01:24:19,42.38,42.50,0,1.261e-44,off
01:24:35,42.31,42.46,0,1.261e-44,off
01:24:51,42.25,42.43,0,1.261e-44,off
01:25:07,42.23,42.34,0,1.261e-44,off
01:25:23,42.20,42.31,0,1.261e-44,off
01:25:39,42.12,42.27,0,1.261e-44,off
01:25:55,42.10,42.22,0,1.261e-44,off
01:26:11,42.02,42.17,0,1.261e-44,off
01:26:27,42.02,42.12,0,1.261e-44,off
01:26:43,42.02,42.10,0,1.261e-44,off
01:26:59,41.92,42.03,0,1.261e-44,off
01:27:15,41.92,41.99,0,1.261e-44,off
01:27:30,41.84,41.94,0,1.261e-44,off
01:27:46,41.81,41.91,0,1.261e-44,off
01:28:02,41.74,41.87,0,1.261e-44,off
01:28:18,41.66,41.81,0,1.261e-44,off
01:28:34,41.63,41.77,0,1.261e-44,off
01:28:50,41.61,41.73,0,1.261e-44,off
01:29:06,41.55,41.66,0,1.261e-44,off
01:29:22,41.48,41.63,0,1.261e-44,off
01:29:38,41.53,41.59,0,1.261e-44,off
01:29:54,41.45,41.54,0,1.261e-44,off
01:30:10,41.45,41.49,0,1.261e-44,off
01:30:26,41.37,41.44,0,1.261e-44,off
01:30:42,41.35,41.40,0,1.261e-44,off
01:30:58,41.30,41.37,0,1.261e-44,off
01:31:14,41.24,41.32,0,1.261e-44,off
01:31:30,41.17,41.27,0,1.261e-44,off
01:31:46,41.11,41.24,0,1.261e-44,off
01:32:01,41.17,41.17,0,1.261e-44,off
01:32:17,41.09,41.13,0,1.261e-44,off
01:32:33,41.04,41.10,0,1.261e-44,off
01:32:49,41.04,41.05,0,1.261e-44,off
01:33:05,40.96,41.01,0,1.261e-44,off
01:33:21,40.91,40.96,0,1.261e-44,off
01:33:37,40.88,40.91,0,1.261e-44,off
01:33:53,40.83,40.88,0,1.261e-44,off
01:34:09,40.83,40.83,0,1.261e-44,off
01:34:25,40.75,40.80,0,1.261e-44,off
01:34:40,40.67,40.74,0,1.261e-44,off
01:34:56,40.67,40.73,0,1.261e-44,off
01:35:12,40.67,40.68,0,1.261e-44,off
01:35:28,40.67,40.65,0,1.261e-44,off
01:35:44,40.54,40.59,0,1.261e-44,off
01:36:00,40.52,40.54,0,1.261e-44,off
01:36:16,40.47,40.51,0,1.261e-44,off
01:36:32,40.47,40.45,0,1.261e-44,off
01:36:48,40.44,40.41,0,1.261e-44,off
01:37:04,40.36,40.37,0,1.261e-44,off
01:37:19,40.36,40.34,0,1.261e-44,off
01:37:35,40.26,40.29,0,1.261e-44,off
01:37:51,40.26,40.25,0,1.261e-44,off
01:38:07,40.18,40.20,0,1.261e-44,off
01:38:23,40.21,40.16,0,1.261e-44,off
01:38:39,40.18,40.13,0,1.261e-44,off
01:38:55,40.10,40.11,0,1.261e-44,off
01:39:11,40.03,40.02,0,1.261e-44,off
01:39:27,40.05,40.02,0,1.261e-44,off
01:39:43,40.03,39.98,0,1.261e-44,off
01:39:59,39.92,39.92,0,1.261e-44,off
01:40:15,39.90,39.89,0,1.261e-44,off
01:40:30,39.90,39.86,0,1.261e-44,off
01:40:46,39.79,39.82,0,1.261e-44,off
01:41:02,39.77,39.80,0,1.261e-44,off
01:41:18,39.74,39.76,0,1.261e-44,off
01:41:34,39.69,39.69,0,1.261e-44,off
01:41:50,39.69,39.62,0,1.261e-44,off
