time,probe,Z,status
12:23:55,0,4.97,idle
12:23:55,0,4.97,idle
12:23:55,0,4.97,idle
12:23:55,0,4.97,idle
12:23:55,0,4.97,idle
12:23:55,0,4.97,idle
12:23:55,0,4.97,idle
12:23:55,0,4.97,idle
12:23:55,0,4.97,idle
12:23:56,0,4.97,idle
12:23:56,0,4.97,idle
12:23:56,0,4.97,idle
12:23:56,0,4.97,idle
12:23:56,0,4.97,idle
12:23:56,0,4.97,idle
12:23:56,0,4.97,idle
12:23:56,0,4.97,idle
12:23:56,0,4.97,idle
12:23:56,0,4.97,idle
12:23:57,0,4.97,idle
12:23:57,0,4.97,idle
12:23:57,0,4.97,idle
12:23:57,0,4.97,idle
12:23:57,0,4.97,idle
12:23:57,0,4.97,idle
12:23:57,0,4.97,idle
12:23:57,0,4.97,idle
12:23:57,0,4.97,idle
12:23:58,0,4.97,idle
12:23:58,0,4.97,idle
12:23:58,0,4.97,idle
12:23:58,0,4.97,idle
12:23:58,0,4.97,idle
12:23:58,0,4.97,idle
12:23:58,0,4.97,idle
12:23:58,0,4.97,idle
12:23:58,0,4.97,idle
12:23:59,0,4.97,idle
12:23:59,0,4.97,idle
12:23:59,0,4.97,idle
12:23:59,0,4.97,idle
12:23:59,0,4.97,idle
12:23:59,0,4.97,idle
12:23:59,0,4.97,idle
12:23:59,0,4.97,idle
12:23:59,0,4.97,idle
12:23:59,0,4.97,idle
12:24:00,0,4.97,idle
12:24:00,0,4.97,idle
12:24:00,0,4.97,idle
12:24:00,0,4.97,idle
12:24:00,0,4.97,idle
12:24:00,0,4.97,idle
12:24:00,0,4.97,idle
12:24:00,0,4.97,idle
12:24:00,0,4.97,idle
12:24:00,0,4.97,idle
12:24:01,0,4.97,idle
12:24:01,0,4.97,idle
12:24:01,0,4.97,idle
12:24:01,0,4.97,idle
12:24:01,0,4.97,idle
12:24:01,0,4.97,idle
12:24:01,0,4.97,idle
12:24:01,0,4.97,idle
12:24:01,0,4.97,idle
12:24:02,0,4.97,idle
12:24:02,0,4.97,idle
12:24:02,0,4.97,idle
12:24:02,0,4.97,idle
12:24:02,0,4.97,idle
12:24:02,0,4.97,idle
12:24:02,0,4.97,idle
12:24:02,0,4.97,idle
12:24:02,0,4.97,idle
12:24:03,0,4.97,idle
12:24:03,0,4.97,idle
12:24:03,0,4.97,idle
12:24:03,0,4.97,idle
12:24:03,0,4.97,idle
12:24:03,0,4.97,idle
12:24:03,0,4.97,idle
12:24:03,0,4.97,idle
12:24:03,0,4.97,idle
12:24:03,0,4.97,idle
12:24:04,0,4.97,idle
12:24:04,0,4.97,idle
12:24:04,0,4.97,idle
12:24:04,0,4.97,idle
12:24:04,0,4.97,idle
12:24:04,0,4.97,idle
12:24:04,0,4.97,idle
12:24:04,0,4.97,idle
12:24:04,0,4.97,idle
12:24:04,0,4.97,idle
12:24:05,0,4.97,idle
12:24:05,0,4.97,idle
12:24:05,0,4.97,idle
12:24:05,0,4.97,idle
12:24:05,0,4.97,idle
12:24:05,0,4.97,idle
12:24:05,0,4.97,idle
12:24:05,0,4.97,idle
12:24:06,0,4.97,idle
12:24:06,0,4.97,idle
12:24:06,0,4.97,idle
12:24:06,0,4.97,idle
12:24:06,0,4.97,idle
12:24:06,0,4.97,idle
12:24:06,0,4.97,idle
12:24:06,0,4.97,idle
12:24:06,0,4.97,idle
12:24:06,0,4.97,idle
12:24:07,0,4.97,idle
12:24:07,0,4.97,idle
12:24:07,0,4.97,idle
12:24:07,0,4.97,idle
12:24:07,0,4.97,idle
12:24:07,0,4.97,idle
12:24:07,0,4.97,idle
12:24:07,0,4.97,idle
12:24:07,0,4.97,idle
12:24:07,0,4.97,idle
12:24:08,0,4.97,idle
12:24:08,0,4.97,idle
12:24:08,0,4.97,idle
12:24:08,0,4.97,idle
12:24:08,0,4.97,idle
12:24:08,0,4.97,idle
12:24:08,0,4.97,idle
12:24:08,0,4.97,idle
12:24:09,0,4.97,idle
12:24:09,0,4.97,idle
12:24:09,0,4.97,idle
12:24:09,0,4.97,idle
12:24:09,0,4.97,idle
12:24:09,0,4.97,idle
12:24:09,0,4.97,idle
12:24:09,0,4.97,idle
12:24:09,0,4.97,idle
12:24:09,0,4.97,idle
12:24:10,0,4.97,idle
12:24:10,0,4.97,idle
12:24:10,0,4.97,idle
12:24:10,0,4.97,idle
12:24:10,0,4.97,idle
12:24:10,0,4.97,idle
12:24:10,0,4.97,idle
12:24:10,0,4.97,idle
12:24:10,0,4.97,idle
12:24:10,0,4.97,idle
12:24:11,0,4.97,idle
12:24:11,0,4.97,idle
12:24:11,0,4.97,idle
12:24:11,0,4.97,idle
12:24:11,0,4.97,idle
12:24:11,0,4.97,idle
12:24:11,0,4.97,idle
12:24:11,0,4.97,idle
12:24:11,0,4.97,idle
12:24:11,0,4.97,idle
12:24:12,0,4.97,idle
12:24:12,0,4.97,idle
12:24:12,0,4.97,idle
12:24:12,0,4.97,idle
12:24:12,0,4.97,idle
12:24:12,0,4.97,idle
12:24:12,0,4.97,idle
12:24:12,0,4.97,idle
12:24:13,0,4.97,idle
12:24:13,0,4.97,idle
12:24:13,0,4.97,idle
12:24:13,0,4.97,idle
12:24:13,0,4.97,idle
12:24:13,0,4.97,idle
12:24:13,0,4.97,idle
12:24:13,0,4.97,idle
12:24:13,0,4.97,idle
12:24:13,0,4.97,idle
12:24:14,0,4.97,idle
12:24:14,0,4.97,idle
12:24:14,0,4.97,idle
12:24:14,0,4.97,idle
12:24:14,0,4.97,idle
12:24:14,0,4.97,idle
12:24:14,0,4.97,idle
12:24:14,0,4.97,idle
12:24:14,0,4.97,idle
12:24:14,0,4.97,idle
12:24:15,0,4.97,idle
12:24:15,0,4.97,idle
12:24:15,0,4.97,idle
12:24:15,0,4.97,idle
12:24:15,0,4.97,idle
12:24:15,0,4.97,idle
12:24:15,0,4.97,idle
12:24:15,0,4.97,idle
12:24:16,0,4.97,idle
12:24:16,0,4.97,idle
12:24:16,0,4.97,idle
12:24:16,0,4.97,idle
12:24:16,0,4.97,idle
12:24:16,0,4.97,idle
12:24:16,0,4.97,idle
12:24:16,0,4.97,idle
12:24:16,0,4.97,idle
12:24:16,0,4.97,idle
12:24:17,0,4.97,idle
12:24:17,0,4.97,idle
12:24:17,0,4.97,idle
12:24:17,0,4.97,idle
12:24:17,0,4.97,idle
12:24:17,0,4.97,idle
12:24:17,0,4.97,idle
12:24:17,0,4.97,idle
12:24:17,0,4.97,idle
12:24:17,0,4.97,idle
12:24:18,0,4.97,idle
12:24:18,0,4.97,idle
12:24:18,0,4.97,idle
12:24:18,0,4.97,idle
12:24:18,0,4.97,idle
12:24:18,0,4.97,idle
12:24:18,0,4.97,idle
12:24:18,0,4.97,idle
12:24:18,0,4.97,idle
12:24:18,0,4.97,idle
12:24:19,0,4.97,idle
12:24:19,0,4.97,idle
12:24:19,0,4.97,idle
12:24:19,0,4.97,idle
12:24:19,0,4.97,idle
12:24:19,0,4.97,idle
12:24:19,0,4.97,idle
12:24:19,0,4.97,idle
12:24:20,0,4.97,idle
12:24:20,0,4.97,idle
12:24:20,0,4.97,idle
12:24:20,0,4.97,idle
12:24:20,0,4.97,idle
12:24:20,0,4.97,idle
12:24:20,0,4.97,idle
12:24:20,0,4.97,idle
12:24:20,0,4.97,idle
12:24:20,0,4.97,idle
12:24:21,0,4.97,idle
12:24:21,0,4.97,idle
12:24:21,0,4.97,idle
12:24:21,0,4.97,idle
12:24:21,0,4.97,idle
12:24:21,0,4.97,idle
12:24:21,0,4.97,idle
12:24:21,0,4.97,idle
12:24:21,0,4.97,idle
12:24:21,0,4.97,idle
12:24:22,0,4.97,idle
12:24:22,0,4.97,idle
12:24:22,0,4.97,idle
12:24:22,0,4.97,idle
12:24:22,0,4.97,idle
12:24:22,0,4.97,idle
12:24:22,0,4.97,idle
12:24:22,0,4.97,idle
12:24:22,0,4.97,idle
12:24:22,0,4.97,idle
12:24:23,0,4.97,idle
12:24:23,0,4.97,idle
12:24:23,0,4.97,idle
12:24:23,0,4.97,idle
12:24:23,0,4.97,idle
12:24:23,0,4.97,idle
12:24:23,0,4.97,idle
12:24:23,0,4.97,idle
12:24:24,0,4.97,idle
12:24:24,0,4.97,idle
12:24:24,0,4.97,idle
12:24:24,0,4.97,idle
12:24:24,0,4.97,idle
12:24:24,0,4.97,idle
12:24:24,0,4.97,idle
12:24:24,0,4.97,idle
12:24:24,0,4.97,idle
12:24:24,0,4.97,idle
12:24:25,0,4.97,idle
12:24:25,0,4.97,idle
12:24:25,0,4.97,idle
12:24:25,0,4.97,idle
12:24:25,0,4.97,idle
12:24:25,0,4.97,idle
12:24:25,0,4.97,idle
12:24:25,0,4.97,idle
12:24:25,0,4.97,idle
12:24:25,0,4.97,idle
12:24:26,0,4.97,idle
12:24:26,0,4.97,idle
12:24:26,0,4.97,idle
12:24:26,0,4.97,idle
12:24:26,0,4.97,idle
12:24:26,0,4.97,idle
12:24:26,0,4.97,idle
12:24:26,0,4.97,idle
12:24:27,0,4.97,idle
12:24:27,0,4.97,idle
12:24:27,0,4.97,idle
12:24:27,0,4.97,idle
12:24:27,0,4.97,idle
12:24:27,0,4.97,idle
12:24:27,0,4.97,idle
12:24:27,0,4.97,idle
12:24:27,0,4.97,idle
12:24:27,0,4.97,idle
12:24:28,0,4.97,idle
12:24:28,0,4.97,idle
12:24:28,0,4.97,idle
12:24:28,0,4.97,idle
12:24:28,0,4.97,idle
12:24:28,0,4.97,idle
12:24:28,0,4.97,idle
12:24:28,0,4.97,idle
12:24:28,0,4.97,idle
12:24:28,0,4.97,idle
12:24:29,0,4.97,idle
12:24:29,0,4.97,idle
12:24:29,0,4.97,idle
12:24:29,0,4.97,idle
12:24:29,0,4.97,idle
12:24:29,0,4.97,idle
12:24:29,0,4.97,idle
12:24:29,0,4.97,idle
12:24:29,0,4.97,idle
12:24:29,0,4.97,idle
12:24:30,0,4.97,idle
12:24:30,0,4.97,idle
12:24:30,0,4.97,idle
12:24:30,0,4.97,idle
12:24:30,0,4.97,idle
12:24:30,0,4.97,idle
12:24:30,0,4.97,idle
12:24:30,0,4.97,idle
12:24:31,0,4.97,idle
12:24:31,0,4.97,idle
12:24:31,0,4.97,idle
12:24:31,0,4.97,idle
12:24:31,0,4.97,idle
12:24:31,0,4.97,idle
12:24:31,0,4.97,idle
12:24:31,0,4.97,idle
12:24:31,0,4.97,idle
12:24:31,0,4.97,idle
12:24:32,0,4.97,idle
12:24:32,0,4.97,idle
12:24:32,0,4.97,idle
12:24:32,0,4.97,idle
12:24:32,0,4.97,idle
12:24:32,0,4.97,idle
12:24:32,0,4.97,idle
12:24:32,0,4.97,idle
12:24:32,0,4.97,idle
12:24:32,0,4.97,idle
12:24:33,0,4.97,idle
12:24:33,0,4.97,idle
12:24:33,0,4.97,idle
12:24:33,0,4.97,idle
12:24:33,0,4.97,idle
12:24:33,0,4.97,idle
12:24:33,0,4.97,idle
12:24:33,0,4.97,idle
12:24:33,0,4.97,idle
12:24:33,0,4.97,idle
12:24:34,0,4.97,idle
12:24:34,0,4.97,idle
12:24:34,0,4.97,idle
12:24:34,0,4.97,idle
12:24:34,0,4.97,idle
12:24:34,0,4.97,idle
12:24:34,0,4.97,idle
12:24:34,0,4.97,idle
12:24:35,0,4.97,idle
12:24:35,0,4.97,idle
12:24:35,0,4.97,idle
12:24:35,0,4.97,idle
12:24:35,0,4.97,idle
12:24:35,0,4.97,idle
12:24:35,0,4.97,idle
12:24:35,0,4.97,idle
12:24:35,0,4.97,idle
12:24:35,0,4.97,idle
12:24:36,0,4.97,idle
12:24:36,0,4.97,idle
12:24:36,0,4.97,idle
12:24:36,0,4.97,idle
12:24:36,0,4.97,idle
12:24:36,0,4.97,idle
12:24:36,0,4.97,idle
12:24:36,0,4.97,idle
12:24:36,0,4.97,idle
12:24:36,0,4.97,idle
12:24:37,0,4.97,idle
12:24:37,0,4.97,idle
12:24:37,0,4.97,idle
12:24:37,0,4.97,idle
12:24:37,0,4.97,idle
12:24:37,0,4.97,idle
12:24:37,0,4.97,idle
12:24:37,0,4.97,idle
12:24:37,0,4.97,idle
12:24:38,0,4.97,idle
12:24:38,0,4.97,idle
12:24:38,0,4.97,idle
12:24:38,0,4.97,idle
12:24:38,0,4.97,idle
12:24:38,0,4.97,idle
12:24:38,0,4.97,idle
12:24:38,0,4.97,idle
12:24:39,0,4.97,idle
12:24:39,0,4.97,idle
12:24:39,0,4.97,idle
12:24:39,0,4.97,idle
12:24:39,0,4.97,idle
12:24:40,0,4.97,idle
12:24:40,0,4.97,idle
12:24:40,0,4.97,idle
12:24:40,0,4.97,idle
12:24:40,0,4.97,idle
12:24:41,0,4.97,idle
12:24:41,0,4.97,idle
12:24:41,0,4.97,idle
12:24:41,0,4.97,idle
12:24:42,0,4.97,idle
12:24:42,0,4.97,idle
12:24:42,0,4.97,idle
12:24:42,0,4.97,idle
12:24:42,0,4.97,idle
12:24:43,0,4.97,idle
12:24:43,0,4.97,idle
12:24:43,0,4.97,idle
12:24:43,0,4.97,idle
12:24:43,0,4.97,idle
12:24:44,0,4.97,idle
12:24:44,0,4.97,idle
12:24:44,0,4.97,idle
12:24:44,0,4.97,idle
12:24:44,0,4.97,idle
12:24:45,0,4.97,idle
12:24:45,0,4.97,idle
12:24:45,0,4.97,idle
12:24:45,0,4.97,idle
12:24:46,0,4.97,idle
12:24:46,0,4.97,idle
12:24:46,0,4.97,idle
12:24:46,0,4.97,idle
12:24:46,0,4.97,idle
12:24:47,0,4.97,idle
12:24:47,0,4.97,idle
12:24:47,0,4.97,idle
12:24:47,0,4.97,idle
12:24:47,0,4.97,idle
12:24:48,0,4.97,idle
12:24:48,0,4.97,idle
12:24:48,0,4.97,idle
12:24:48,0,4.97,idle
12:24:48,0,4.97,idle
12:24:49,0,4.97,idle
12:24:49,0,4.97,idle
12:24:49,0,4.97,idle
12:24:49,0,4.97,idle
12:24:50,0,4.97,idle
12:24:50,0,4.97,idle
12:24:50,0,4.97,idle
12:24:50,0,4.97,idle
12:24:50,0,4.97,idle
12:24:51,0,4.97,idle
12:24:51,0,4.97,idle
12:24:51,0,4.97,idle
12:24:51,0,4.97,idle
12:24:51,0,4.97,idle
12:24:52,0,4.97,idle
12:24:52,0,4.97,idle
12:24:52,0,4.97,idle
12:24:52,0,4.97,idle
12:24:52,0,4.97,idle
12:24:53,0,4.97,idle
12:24:53,0,4.97,idle
12:24:53,0,4.97,idle
12:24:53,0,4.97,idle
12:24:54,0,4.97,idle
12:24:54,0,4.97,idle
12:24:54,0,4.97,idle
12:24:54,0,4.97,idle
12:24:54,0,4.97,idle
12:24:55,0,4.97,idle
12:24:55,0,4.97,idle
12:24:55,0,4.97,idle
12:24:55,0,4.97,idle
12:24:55,0,4.97,idle
12:24:56,0,4.97,idle
12:24:56,0,4.97,idle
12:24:56,0,4.97,idle
12:24:56,0,4.97,idle
12:24:56,0,4.97,idle
12:24:57,0,4.97,idle
12:24:57,0,4.97,idle
12:24:57,0,4.97,idle
12:24:57,0,4.97,idle
12:24:57,0,4.97,idle
12:24:58,0,4.97,idle
12:24:58,0,4.97,idle
12:24:58,0,4.97,idle
12:24:58,0,4.97,idle
12:24:59,0,4.97,idle
12:24:59,0,4.97,idle
12:24:59,0,4.97,idle
12:24:59,0,4.97,idle
12:24:59,0,4.97,idle
12:25:00,0,4.97,idle
12:25:00,0,4.97,idle
12:25:00,0,4.97,idle
12:25:00,0,4.97,idle
12:25:00,0,4.97,idle
12:25:01,0,4.97,idle
12:25:01,0,4.97,idle
12:25:01,0,4.97,idle
12:25:01,0,4.97,idle
12:25:02,0,4.97,idle
12:25:02,0,4.97,idle
12:25:02,0,4.97,idle
12:25:02,0,4.97,idle
12:25:02,0,4.97,idle
12:25:03,0,4.97,idle
12:25:03,0,4.97,idle
12:25:03,0,4.97,idle
12:25:03,0,4.97,idle
12:25:03,0,4.97,idle
12:25:04,0,4.97,idle
12:25:04,0,4.97,idle
12:25:04,0,4.97,idle
12:25:04,0,4.97,idle
12:25:04,0,4.97,idle
12:25:05,0,4.97,idle
12:25:05,0,4.97,idle
12:25:05,0,4.97,idle
12:25:05,0,4.97,idle
12:25:06,0,4.97,idle
12:25:06,0,4.97,idle
12:25:06,0,4.97,idle
12:25:06,0,4.97,idle
12:25:06,0,4.97,idle
12:25:07,0,4.97,idle
12:25:07,0,4.97,idle
12:25:07,0,4.97,idle
12:25:07,0,4.97,idle
12:25:07,0,4.97,idle
12:25:08,0,4.97,idle
12:25:08,0,4.97,idle
12:25:08,0,4.97,idle
12:25:08,0,4.97,idle
12:25:08,0,4.97,idle
12:25:09,0,4.97,idle
12:25:09,0,4.97,idle
12:25:09,0,4.97,idle
12:25:09,0,4.97,idle
12:25:10,0,4.97,idle
12:25:10,0,4.97,idle
12:25:10,0,4.97,idle
12:25:10,0,4.97,idle
12:25:10,0,4.97,idle
12:25:11,0,4.97,idle
12:25:11,0,4.97,idle
12:25:11,0,4.97,idle
12:25:11,0,4.97,idle
12:25:11,0,4.97,idle
12:25:12,0,4.97,idle
12:25:12,0,4.97,idle
12:25:12,0,4.97,idle
12:25:12,0,4.97,idle
12:25:12,0,4.97,idle
12:25:13,0,4.97,idle
12:25:13,0,4.97,idle
12:25:13,0,4.97,idle
12:25:13,0,4.97,idle
12:25:14,0,4.97,idle
12:25:14,0,4.97,idle
12:25:14,0,4.97,idle
12:25:14,0,4.97,idle
12:25:14,0,4.97,idle
12:25:15,0,4.97,idle
12:25:15,0,4.97,idle
12:25:15,0,4.97,idle
12:25:15,0,4.97,idle
12:25:15,0,4.97,idle
12:25:16,0,4.97,idle
12:25:16,0,4.97,idle
12:25:16,0,4.97,idle
12:25:16,0,4.97,idle
12:25:16,0,4.97,idle
12:25:17,0,4.97,idle
12:25:17,0,4.97,idle
12:25:17,0,4.97,idle
12:25:17,0,4.97,idle
12:25:18,0,4.97,idle
12:25:18,0,4.97,idle
12:25:18,0,4.97,idle
12:25:18,0,4.97,idle
12:25:18,0,4.97,idle
12:25:19,0,4.97,idle
12:25:19,0,4.97,idle
12:25:19,0,4.97,idle
12:25:19,0,4.97,idle
12:25:19,0,4.97,idle
12:25:20,0,4.97,idle
12:25:20,0,4.97,idle
12:25:20,0,4.97,idle
12:25:20,0,4.97,idle
12:25:20,0,4.97,idle
12:25:21,0,4.97,idle
12:25:21,0,4.97,idle
12:25:21,0,4.97,idle
12:25:21,0,4.97,idle
12:25:22,0,4.97,idle
12:25:22,0,4.97,idle
12:25:22,0,4.97,idle
12:25:22,0,4.97,idle
12:25:22,0,4.97,idle
12:25:23,0,4.97,idle
12:25:23,0,4.97,idle
12:25:23,0,4.97,idle
12:25:23,0,4.97,idle
12:25:23,0,4.97,idle
12:25:24,0,4.97,idle
12:25:24,0,4.97,idle
12:25:24,0,4.97,idle
12:25:24,0,4.97,idle
12:25:24,0,4.97,idle
12:25:25,0,4.97,idle
12:25:25,0,4.97,idle
12:25:25,0,4.97,idle
12:25:25,0,4.97,idle
12:25:26,0,4.97,idle
12:25:26,0,4.97,idle
12:25:26,0,4.97,idle
12:25:26,0,4.97,idle
12:25:26,0,4.97,idle
12:25:27,0,4.97,idle
12:25:27,0,4.97,idle
12:25:27,0,4.97,idle
12:25:27,0,4.97,idle
12:25:27,0,4.97,idle
12:25:28,0,4.97,idle
12:25:28,0,4.97,idle
12:25:28,0,4.97,idle
12:25:28,0,4.97,idle
12:25:29,0,4.97,idle
12:25:29,0,4.97,idle
12:25:29,0,4.97,idle
12:25:29,0,4.97,idle
12:25:29,0,4.97,idle
12:25:30,0,4.97,idle
12:25:30,0,4.97,idle
12:25:30,0,4.97,idle
12:25:30,0,4.97,idle
12:25:30,0,4.97,idle
12:25:31,0,4.97,idle
12:25:31,0,4.97,idle
12:25:31,0,4.97,idle
12:25:31,0,4.97,idle
12:25:31,0,4.97,idle
12:25:32,0,4.97,idle
12:25:32,0,4.97,idle
12:25:32,0,4.97,idle
12:25:32,0,4.97,idle
12:25:33,0,4.97,idle
12:25:33,0,4.97,idle
12:25:33,0,4.97,idle
12:25:33,0,4.97,idle
12:25:33,0,4.97,idle
12:25:34,0,4.97,idle
12:25:34,0,4.97,idle
12:25:34,0,4.97,idle
12:25:34,0,4.97,idle
12:25:34,0,4.97,idle
12:25:35,0,4.97,idle
12:25:35,0,4.97,idle
12:25:35,0,4.97,idle
12:25:35,0,4.97,idle
12:25:35,0,4.97,idle
12:25:36,0,4.97,idle
12:25:36,0,4.97,idle
12:25:36,0,4.97,idle
12:25:36,0,4.97,idle
12:25:37,0,4.97,idle
12:25:37,0,4.97,idle
12:25:37,0,4.97,idle
12:25:37,0,4.97,idle
12:25:37,0,4.97,idle
12:25:38,0,4.97,idle
12:25:38,0,4.97,idle
12:25:38,0,4.97,idle
12:25:38,0,4.97,idle
12:25:38,0,4.97,idle
12:25:39,0,4.97,idle
12:25:39,0,4.97,idle
12:25:39,0,4.97,idle
12:25:39,0,4.97,idle
12:25:39,0,4.97,idle
12:25:40,0,4.97,idle
12:25:40,0,4.97,idle
12:25:40,0,4.97,idle
12:25:40,0,4.97,idle
12:25:41,0,4.97,idle
12:25:41,0,4.97,idle
12:25:41,0,4.97,idle
12:25:41,0,4.97,idle
12:25:41,0,4.97,idle
12:25:42,0,4.97,idle
12:25:42,0,4.97,idle
12:25:42,0,4.97,idle
12:25:42,0,4.97,idle
12:25:42,0,4.97,idle
12:25:43,0,4.97,idle
12:25:43,0,4.97,idle
12:25:43,0,4.97,idle
12:25:43,0,4.97,idle
12:25:43,0,4.97,idle
12:25:44,0,4.97,idle
12:25:44,0,4.97,idle
12:25:44,0,4.97,idle
12:25:44,0,4.97,idle
12:25:45,0,4.97,idle
12:25:45,0,4.97,idle
12:25:45,0,4.97,idle
12:25:45,0,4.97,idle
12:25:45,0,4.97,idle
12:25:46,0,4.97,idle
12:25:46,0,4.97,idle
12:25:46,0,4.97,idle
12:25:46,0,4.97,idle
12:25:46,0,4.97,idle
12:25:47,0,4.97,idle
12:25:47,0,4.97,idle
12:25:47,0,4.97,idle
12:25:47,0,4.97,idle
12:25:47,0,4.97,idle
12:25:48,0,4.97,idle
12:25:48,0,4.97,idle
12:25:48,0,4.97,idle
12:25:48,0,4.97,idle
12:25:49,0,4.97,idle
12:25:49,0,4.97,idle
12:25:49,0,4.97,idle
12:25:49,0,4.97,idle
12:25:49,0,4.97,idle
12:25:50,0,4.97,idle
12:25:50,0,4.97,idle
12:25:50,0,4.97,idle
12:25:50,0,4.97,idle
12:25:50,0,4.97,idle
12:25:51,0,4.97,idle
12:25:51,0,4.97,idle
12:25:51,0,4.97,idle
12:25:51,0,4.97,idle
12:25:51,0,4.97,idle
12:25:52,0,4.97,idle
12:25:52,0,4.97,idle
12:25:52,0,4.97,idle
12:25:52,0,4.97,idle
12:25:53,0,4.97,idle
12:25:53,0,4.97,idle
12:25:53,0,4.97,idle
12:25:53,0,4.97,idle
12:25:53,0,4.97,idle
12:25:54,0,4.97,idle
12:25:54,0,4.97,idle
12:25:54,0,4.97,idle
12:25:54,0,4.97,idle
12:25:54,0,4.97,idle
12:25:55,0,4.97,idle
12:25:55,0,4.97,idle
12:25:55,0,4.97,idle
12:25:55,0,4.97,idle
12:25:55,0,4.97,idle
12:25:56,0,4.97,idle
12:25:56,0,4.97,idle
12:25:56,0,4.97,idle
12:25:56,0,4.97,idle
12:25:57,0,4.97,idle
12:25:57,0,4.97,idle
12:25:57,0,4.97,idle
12:25:57,0,4.97,idle
12:25:57,0,4.97,idle
12:25:58,0,4.97,idle
12:25:58,0,4.97,idle
12:25:58,0,4.97,idle
12:25:58,0,4.97,idle
12:25:58,0,4.97,idle
12:25:59,0,4.97,idle
12:25:59,0,4.97,idle
12:25:59,0,4.97,idle
12:25:59,0,4.97,idle
12:26:00,0,4.97,idle
12:26:00,0,4.97,idle
12:26:00,0,4.97,idle
12:26:00,0,4.97,idle
12:26:00,0,4.97,idle
12:26:01,0,4.97,idle
12:26:01,0,4.97,idle
12:26:01,0,4.97,idle
12:26:01,0,4.97,idle
12:26:01,0,4.97,idle
12:26:02,0,4.97,idle
12:26:02,0,4.97,idle
12:26:02,0,4.97,idle
12:26:02,0,4.97,idle
12:26:02,0,4.97,idle
12:26:03,0,4.97,idle
12:26:03,0,4.97,idle
12:26:03,0,4.97,idle
12:26:03,0,4.97,idle
12:26:04,0,4.97,idle
12:26:04,0,4.97,idle
12:26:04,0,4.97,idle
12:26:04,0,4.97,idle
12:26:04,0,4.97,idle
12:26:05,0,4.97,idle
12:26:05,0,4.97,idle
12:26:05,0,4.97,idle
12:26:05,0,4.97,idle
12:26:05,0,4.97,idle
12:26:06,0,4.97,idle
12:26:06,0,4.97,idle
12:26:06,0,4.97,idle
12:26:06,0,4.97,idle
12:26:06,0,4.97,idle
12:26:07,0,4.97,idle
12:26:07,0,4.97,idle
12:26:07,0,4.97,idle
12:26:07,0,4.97,idle
12:26:08,0,4.97,idle
12:26:08,0,4.97,idle
12:26:08,0,4.97,idle
12:26:08,0,4.97,idle
12:26:08,0,4.97,idle
12:26:09,0,4.97,idle
12:26:09,0,4.97,idle
12:26:09,0,4.97,idle
12:26:09,0,4.97,idle
12:26:09,0,4.97,idle
12:26:10,0,4.97,idle
12:26:10,0,4.97,idle
12:26:10,0,4.97,idle
12:26:10,0,4.97,idle
12:26:10,0,4.97,idle
12:26:11,0,4.97,idle
12:26:11,0,4.97,idle
12:26:11,0,4.97,idle
12:26:11,0,4.97,idle
12:26:12,0,4.97,idle
12:26:12,0,4.97,idle
12:26:12,0,4.97,idle
12:26:12,0,4.97,idle
12:26:12,0,4.97,idle
12:26:13,0,4.97,idle
12:26:13,0,4.97,idle
12:26:13,0,4.97,idle
12:26:13,0,4.97,idle
12:26:13,0,4.97,idle
12:26:14,0,4.97,idle
12:26:14,0,4.97,idle
12:26:14,0,4.97,idle
12:26:14,0,4.97,idle
12:26:14,0,4.97,idle
12:26:15,0,4.97,idle
12:26:15,0,4.97,idle
12:26:15,0,4.97,idle
12:26:15,0,4.97,idle
12:26:16,0,4.97,idle
12:26:16,0,4.97,idle
12:26:16,0,4.97,idle
12:26:16,0,4.97,idle
12:26:16,0,4.97,idle
12:26:17,0,4.97,idle
12:26:17,0,4.97,idle
12:26:17,0,4.97,idle
12:26:17,0,4.97,idle
12:26:17,0,4.97,idle
12:26:18,0,4.97,idle
12:26:18,0,4.97,idle
12:26:18,0,4.97,idle
12:26:18,0,4.97,idle
12:26:18,0,4.97,idle
12:26:19,0,4.97,idle
12:26:19,0,4.97,idle
12:26:19,0,4.97,idle
12:26:19,0,4.97,idle
12:26:20,0,4.97,idle
12:26:20,0,4.97,idle
12:26:20,0,4.97,idle
12:26:20,0,4.97,idle
12:26:20,0,4.97,idle
12:26:21,0,4.97,idle
12:26:21,0,4.97,idle
12:26:21,0,4.97,idle
12:26:21,0,4.97,idle
12:26:21,0,4.97,idle
12:26:22,0,4.97,idle
12:26:22,0,4.97,idle
12:26:22,0,4.97,idle
12:26:22,0,4.97,idle
12:26:22,0,4.97,idle
12:26:23,0,4.97,idle
12:26:23,0,4.97,idle
12:26:23,0,4.97,idle
12:26:23,0,4.97,idle
12:26:24,0,4.97,idle
12:26:24,0,4.97,idle
12:26:24,0,4.97,idle
12:26:24,0,4.97,idle
12:26:24,0,4.97,idle
12:26:25,0,4.97,idle
12:26:25,0,4.97,idle
12:26:25,0,4.97,idle
12:26:25,0,4.97,idle
12:26:25,0,4.97,idle
12:26:26,0,4.97,idle
12:26:26,0,4.97,idle
12:26:26,0,4.97,idle
12:26:26,0,4.97,idle
12:26:26,0,4.97,idle
12:26:27,0,4.97,idle
12:26:27,0,4.97,idle
12:26:27,0,4.97,idle
12:26:27,0,4.97,idle
12:26:28,0,4.97,idle
