t,X,Y,Z,lastStop,status
15:46:50.943,263.306,77.331,-0.015,-0.03,busy
15:46:51.166,263.306,77.331,-0.03,-0.03,idle
15:46:51.346,263.306,77.331,-0.03,-0.03,busy
15:46:51.601,263.306,77.331,-0.03,-0.03,busy
15:46:51.779,263.306,77.331,-0.03,-0.03,busy
15:46:51.957,263.306,77.331,-0.03,-0.03,busy
15:46:52.136,263.306,77.331,-0.03,-0.03,busy
15:46:52.313,263.306,77.331,-0.03,-0.03,busy
15:46:52.491,263.306,77.331,-0.03,-0.03,busy
15:46:52.652,263.306,77.331,-0.03,-0.03,busy
15:46:52.763,263.306,77.331,-0.03,-0.03,busy
15:46:53.465,263.306,77.331,-0.03,-0.03,busy
15:46:53.721,263.306,77.331,-0.03,-0.03,busy
15:46:53.899,263.306,77.331,-0.03,-0.03,busy
15:46:54.059,199.981,77.331,-0.0125,-0.03,idle
15:46:54.167,199.981,77.331,-0.0125,-0.03,busy
15:46:54.341,199.981,77.331,-0.0125,-0.03,busy
15:46:54.519,199.981,77.331,-0.0125,-0.03,busy
15:46:54.673,199.981,77.331,-0.0125,-0.03,busy
15:46:54.844,199.981,77.331,-0.0125,-0.03,idle
15:46:54.980,199.981,77.331,-0.0125,-0.03,busy
15:46:55.560,199.981,77.331,-0.0125,-0.03,busy
15:46:55.847,199.981,77.331,-0.03,-0.03,idle
15:46:56.025,199.981,77.331,-0.03,-0.03,busy
15:46:56.280,199.981,77.331,-0.03,-0.03,busy
15:46:56.458,199.981,77.331,-0.03,-0.03,busy
15:46:56.637,199.981,77.331,-0.03,-0.03,busy
15:46:56.814,199.981,77.331,-0.03,-0.03,busy
15:46:56.992,199.981,77.331,-0.03,-0.03,busy
15:46:57.170,199.981,77.331,-0.03,-0.03,busy
15:46:57.335,199.981,77.331,-0.03,-0.03,idle
15:46:57.466,199.981,77.331,-0.03,-0.03,busy
15:46:58.129,199.981,77.331,-0.03,-0.03,busy
15:46:58.384,199.981,77.331,-0.03,-0.03,busy
15:46:58.564,199.981,77.331,-0.03,-0.03,busy
15:46:58.720,136.65,77.325,-0.0262,-0.03,idle
15:46:58.832,136.65,77.325,-0.0262,-0.03,busy
15:46:59.003,136.65,77.325,-0.0262,-0.03,busy
15:46:59.157,136.65,77.325,-0.0262,-0.03,busy
15:46:59.335,136.65,77.325,-0.0262,-0.03,busy
15:46:59.506,136.65,77.325,-0.0262,-0.03,idle
15:46:59.662,136.65,77.325,-0.0262,-0.03,busy
15:47:00.299,136.65,77.325,-0.0262,-0.03,busy
15:47:00.522,136.65,77.325,-0.0225,-0.03,idle
15:47:00.700,136.65,77.325,-0.0225,-0.03,busy
15:47:00.958,136.65,77.325,-0.0225,-0.03,busy
15:47:01.133,136.65,77.325,-0.0225,-0.03,busy
15:47:01.311,136.65,77.325,-0.0225,-0.03,busy
15:47:01.465,136.65,77.325,-0.0225,-0.03,busy
15:47:01.643,136.65,77.325,-0.0225,-0.03,idle
15:47:01.820,136.65,77.325,-0.0225,-0.03,busy
15:47:01.999,136.65,77.325,-0.0225,-0.03,busy
15:47:02.110,136.65,77.325,-0.0225,-0.03,busy
15:47:02.825,136.65,77.325,-0.0225,-0.03,busy
15:47:03.083,136.65,77.325,-0.0225,-0.03,busy
15:47:03.257,136.65,77.325,-0.0225,-0.03,busy
15:47:03.435,73.325,77.325,0.055,-0.03,idle
15:47:03.592,73.325,77.325,0.055,-0.03,busy
15:47:03.846,73.325,77.325,0.055,-0.03,busy
15:47:04.024,73.325,77.325,0.055,-0.03,busy
15:47:04.196,73.325,77.325,0.055,-0.03,idle
15:47:04.330,73.325,77.325,0.055,-0.03,busy
15:47:04.993,73.325,77.325,0.055,-0.03,busy
15:47:05.214,73.325,77.325,0.0475,-0.03,idle
15:47:05.394,73.325,77.325,0.0475,-0.03,busy
15:47:05.670,73.325,77.325,0.0475,-0.03,busy
15:47:05.881,73.325,77.325,0.0475,-0.03,busy
15:47:06.211,73.325,77.325,0.0475,-0.03,busy
15:47:06.390,73.325,77.325,0.0475,-0.03,busy
15:47:06.568,73.325,77.325,0.0475,-0.03,busy
15:47:06.719,73.325,77.325,0.0475,-0.03,idle
15:47:06.873,73.325,77.325,0.0475,-0.03,busy
15:47:07.510,73.325,77.325,0.0475,-0.03,busy
15:47:07.765,73.325,77.325,0.0475,-0.03,busy
15:47:07.943,73.325,77.325,0.0475,-0.03,busy
15:47:08.115,10,77.325,0.105,-0.03,idle
15:47:08.249,10,77.325,0.105,-0.03,busy
15:47:08.504,10,77.325,0.105,-0.03,busy
15:47:08.682,10,77.325,0.105,-0.03,busy
15:47:08.847,10,77.325,0.105,-0.03,busy
15:47:08.959,10,77.325,0.105,-0.03,busy
15:47:09.662,10,77.325,0.105,-0.03,busy
15:47:09.884,10,77.325,0.115,-0.03,idle
15:47:10.063,10,77.325,0.115,-0.03,busy
15:47:10.318,10,77.325,0.115,-0.03,busy
15:47:10.497,10,77.325,0.115,-0.03,busy
15:47:10.674,10,77.325,0.115,-0.03,busy
15:47:10.852,10,77.325,0.115,-0.03,busy
15:47:11.031,10,77.325,0.115,-0.03,busy
15:47:11.207,10,77.325,0.115,-0.03,busy
15:47:11.373,10,77.325,0.115,-0.03,idle
15:47:11.529,10,77.325,0.115,-0.03,busy
15:47:12.165,10,77.325,0.115,-0.03,busy
15:47:12.420,10,77.325,0.115,-0.03,busy
15:47:12.598,10,77.325,0.115,-0.03,busy
15:47:12.755,9.994,138.644,0.00125,-0.03,idle
15:47:12.866,9.994,138.644,0.00125,-0.03,busy
15:47:13.039,9.994,138.644,0.00125,-0.03,busy
15:47:13.217,9.994,138.644,0.00125,-0.03,busy
15:47:13.394,9.994,138.644,0.00125,-0.03,busy
15:47:13.540,9.994,138.644,0.00125,-0.03,idle
15:47:13.720,9.994,138.644,0.00125,-0.03,busy
15:47:14.329,9.994,138.644,0.00125,-0.03,busy
15:47:14.551,9.994,138.644,0.00625,-0.03,idle
15:47:14.730,9.994,138.644,0.00625,-0.03,busy
15:47:14.985,9.994,138.644,0.00625,-0.03,busy
15:47:15.164,9.994,138.644,0.00625,-0.03,busy
15:47:15.342,9.994,138.644,0.00625,-0.03,busy
15:47:15.520,9.994,138.644,0.00625,-0.03,busy
15:47:15.698,9.994,138.644,0.00625,-0.03,busy
15:47:15.810,9.994,138.644,0.00625,-0.03,busy
15:47:16.004,9.994,138.644,0.00625,-0.03,busy
15:47:16.182,9.994,138.644,0.00625,-0.03,busy
15:47:16.772,9.994,138.644,0.00625,-0.03,busy
15:47:17.024,9.994,138.644,0.00625,-0.03,busy
15:47:17.203,9.994,138.644,0.00625,-0.03,busy
15:47:17.380,73.325,138.663,-0.00375,-0.03,idle
15:47:17.491,73.325,138.663,-0.00375,-0.03,busy
15:47:17.666,73.325,138.663,-0.00375,-0.03,busy
15:47:17.843,73.325,138.663,-0.00375,-0.03,busy
15:47:18.021,73.325,138.663,-0.00375,-0.03,busy
15:47:18.168,73.325,138.663,-0.00375,-0.03,idle
15:47:18.322,73.325,138.663,-0.00375,-0.03,busy
15:47:18.959,73.325,138.663,-0.00375,-0.03,busy
15:47:19.180,73.325,138.663,-0.0025,-0.03,idle
15:47:19.359,73.325,138.663,-0.0025,-0.03,busy
15:47:19.614,73.325,138.663,-0.0025,-0.03,busy
15:47:19.793,73.325,138.663,-0.0025,-0.03,busy
