RepRapFirmware height map file v2 generated at 2026-08-25 16:11, min error -0.162, max error 0.091, mean -0.043, deviation 0.072
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,10.00,390.00,16.00,380.00,-1.00,126.65,121.32,4,4
 -0.002,  0.071,  0.091,  0.004
 -0.148, -0.042, -0.026, -0.162
 -0.127, -0.047, -0.039, -0.161
 -0.009, -0.012, -0.032, -0.052
