RepRapFirmware height map file v2 generated at 2026-08-30 00:26, min error -0.255, max error 0.166, mean -0.043, deviation 0.122
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,10.00,390.00,16.00,380.00,-1.00,126.65,121.32,4,4
  0.036,  0.161,  0.166,  0.036
 -0.163, -0.014, -0.033, -0.255
 -0.208, -0.044, -0.043, -0.218
 -0.151, -0.001,  0.047,  0.001
