t,X,Y,Z,lastStop,status
19:33:24.581,None,None,None,None,None
19:33:24.581,200,200,4.969,-0.0275,idle
19:33:25.497,200,200,4.969,-0.0275,idle
19:33:25.755,200,200,4.969,-0.0275,idle
19:33:25.909,200,200,5,-0.0275,busy
19:33:26.088,200,200,5,-0.0275,busy
19:33:26.167,200,200,5,-0.0275,busy
19:33:26.344,200,200,5,-0.0275,busy
19:33:26.523,200,200,5,-0.0275,busy
19:33:26.700,200,200,5,-0.0275,busy
19:33:26.880,200,200,5,-0.0275,busy
19:33:27.058,200,200,5,-0.0275,busy
19:33:27.236,200,200,5,-0.0275,busy
19:33:27.397,200,200,5,-0.0275,idle
19:33:27.532,200,200,5,-0.0275,busy
19:33:28.196,200,200,5,-0.0275,busy
19:33:28.451,200,200,5,-0.0275,busy
19:33:28.615,10.006,15.994,0.0862,-0.0275,idle
19:33:28.842,10.006,15.994,0.0862,-0.0275,busy
19:33:29.059,10.006,15.994,0.0862,-0.0275,busy
19:33:29.366,10.006,15.994,0.0862,-0.0275,idle
19:33:29.523,10.006,15.994,0.0862,-0.0275,busy
19:33:30.158,10.006,15.994,0.0862,-0.0275,busy
19:33:30.375,10.006,15.994,0.085,-0.0275,busy
19:33:30.548,10.006,15.994,0.085,-0.0275,busy
19:33:30.803,10.006,15.994,0.085,-0.0275,busy
19:33:30.981,10.006,15.994,0.085,-0.0275,busy
19:33:31.159,10.006,15.994,0.085,-0.0275,busy
19:33:31.337,10.006,15.994,0.085,-0.0275,busy
19:33:31.515,10.006,15.994,0.085,-0.0275,busy
19:33:31.693,10.006,15.994,0.085,-0.0275,busy
19:33:31.871,10.006,15.994,0.085,-0.0275,busy
19:33:32.049,10.006,15.994,0.085,-0.0275,busy
19:33:32.195,10.006,15.994,0.085,-0.0275,busy
19:33:32.930,10.006,15.994,0.085,-0.0275,busy
19:33:33.185,10.006,15.994,0.085,-0.0275,busy
19:33:33.363,136.637,16,-0.0413,-0.0275,idle
19:33:33.475,136.637,16,-0.0413,-0.0275,busy
19:33:33.650,136.637,16,-0.0413,-0.0275,busy
19:33:33.826,136.637,16,-0.0413,-0.0275,busy
19:33:34.004,136.637,16,-0.0413,-0.0275,busy
19:33:34.151,136.637,16,-0.0413,-0.0275,idle
19:33:34.329,136.637,16,-0.0413,-0.0275,busy
19:33:34.940,136.637,16,-0.0413,-0.0275,busy
19:33:35.155,136.637,16,-0.04,-0.0275,busy
19:33:35.354,136.637,16,-0.04,-0.0275,busy
19:33:35.609,136.637,16,-0.04,-0.0275,busy
19:33:35.788,136.637,16,-0.04,-0.0275,busy
19:33:35.966,136.637,16,-0.04,-0.0275,busy
19:33:36.144,136.637,16,-0.04,-0.0275,busy
19:33:36.322,136.637,16,-0.04,-0.0275,busy
19:33:36.500,136.637,16,-0.04,-0.0275,busy
19:33:36.678,136.637,16,-0.04,-0.0275,busy
19:33:36.856,136.637,16,-0.04,-0.0275,busy
19:33:36.990,136.637,16,-0.04,-0.0275,busy
19:33:37.675,136.637,16,-0.04,-0.0275,busy
19:33:37.931,136.637,16,-0.04,-0.0275,busy
19:33:38.108,136.637,16,-0.04,-0.0275,busy
19:33:38.243,263.312,16,-0.0437,-0.0275,busy
19:33:38.425,263.312,16,-0.0437,-0.0275,busy
19:33:38.668,263.312,16,-0.0437,-0.0275,busy
19:33:38.846,263.312,16,-0.0437,-0.0275,busy
19:33:38.958,263.312,16,-0.0437,-0.0275,busy
19:33:39.713,263.312,16,-0.0437,-0.0275,busy
19:33:39.932,263.312,16,-0.0613,-0.0275,busy
19:33:40.129,263.312,16,-0.0613,-0.0275,busy
19:33:40.384,263.312,16,-0.0613,-0.0275,busy
19:33:40.562,263.312,16,-0.0613,-0.0275,busy
19:33:40.740,263.312,16,-0.0613,-0.0275,busy
19:33:40.918,263.312,16,-0.0613,-0.0275,busy
19:33:41.096,263.312,16,-0.0613,-0.0275,busy
19:33:41.274,263.312,16,-0.0613,-0.0275,busy
19:33:41.452,263.312,16,-0.0613,-0.0275,busy
19:33:41.630,263.312,16,-0.0613,-0.0275,busy
19:33:41.769,263.312,16,-0.0613,-0.0275,busy
19:33:42.503,263.312,16,-0.0613,-0.0275,busy
19:33:42.758,263.312,16,-0.0613,-0.0275,busy
19:33:42.924,389.962,16,0.0925,-0.0275,idle
19:33:43.036,389.962,16,0.0925,-0.0275,busy
19:33:43.207,389.962,16,0.0925,-0.0275,busy
19:33:43.384,389.962,16,0.0925,-0.0275,busy
19:33:43.562,389.962,16,0.0925,-0.0275,busy
19:33:43.713,389.962,16,0.0925,-0.0275,idle
19:33:43.864,389.962,16,0.0925,-0.0275,busy
19:33:44.499,389.962,16,0.0925,-0.0275,busy
