Sample,Timestamp,Current Error,PID Control Signal
0,0.05,0.01,14.3
1,1.79,0.05,17.2
2,3.45,0.04,15.0
3,5.11,-0.02,8.6
4,6.76,0.00,13.0
5,8.42,0.00,10.2
6,10.05,0.00,12.1
7,11.78,0.00,11.2
8,13.43,-0.01,8.0
9,15.10,0.05,17.3
10,16.78,-0.01,9.9
11,18.42,0.00,11.1
12,20.06,0.00,11.1
13,21.71,0.01,15.2
14,23.43,-0.01,8.0
15,25.09,-0.02,9.5
16,26.76,0.00,9.3
17,28.40,0.00,10.2
18,30.05,0.00,9.3
19,31.78,-0.01,9.0
20,33.45,0.00,12.1
21,35.04,-0.01,9.9
22,36.79,0.01,11.5
23,38.44,-0.01,8.9
24,40.11,0.00,13.0
25,41.77,-0.02,8.6
26,43.43,0.02,14.6
27,45.11,0.01,13.3
28,46.78,-0.02,8.6
29,48.44,0.00,11.1
30,50.12,0.01,14.3
31,51.72,0.01,11.5
32,53.42,0.02,15.4
33,55.07,-0.01,8.9
34,56.73,0.00,11.1
35,58.38,0.00,8.4
36,60.04,0.02,15.6
37,61.77,-0.02,10.4
38,63.42,-0.01,10.8
39,65.09,0.02,11.9
40,66.76,0.01,11.5
41,68.42,0.00,11.1
42,70.08,0.01,12.4
43,71.77,-0.01,9.0
44,73.42,0.01,14.3
45,75.06,-0.01,10.8
46,76.71,-0.01,10.8
47,78.40,0.00,12.1
48,80.07,-0.04,6.4
49,81.75,0.02,14.6
50,83.42,-0.01,11.7
51,85.08,0.00,11.1
52,86.76,-0.01,9.0
53,88.43,-0.01,9.0
54,90.08,-0.02,8.6
55,91.74,0.01,14.3
56,93.38,0.00,10.2
57,95.11,0.01,12.4
58,96.76,0.01,12.4
59,98.40,-0.01,10.8
60,100.04,0.01,11.5
61,101.77,-0.01,9.9
62,103.42,0.02,12.8
63,105.09,0.00,11.1
64,106.75,-0.02,7.7
65,108.42,0.00,11.1
66,110.07,0.01,14.3
67,111.74,-0.01,8.0
68,113.45,0.00,9.3
69,115.12,-0.01,11.7
70,116.79,0.00,9.3
71,118.45,-0.01,9.8
72,120.09,0.01,12.4
73,121.75,0.01,11.5
74,123.40,0.01,10.5
75,125.07,-0.01,10.7
76,126.73,0.00,11.1
77,128.45,-0.01,10.8
78,130.09,0.00,12.0
79,131.74,0.01,11.5
80,133.39,-0.01,8.8
81,135.04,-0.04,7.2
82,136.77,0.00,9.3
83,138.42,0.01,12.4
84,140.08,0.01,13.3
85,141.75,0.00,9.3
86,143.40,-0.01,8.9
87,145.05,0.01,14.3
88,146.72,0.01,14.2
89,148.45,0.01,11.5
90,150.10,-0.02,7.6
91,151.75,0.01,12.4
92,153.40,0.01,12.4
93,155.04,-0.01,9.8
94,156.77,0.02,13.7
95,158.38,-0.04,4.6
96,160.11,0.01,14.2
97,161.77,0.00,10.2
98,163.42,-0.01,10.8
99,165.07,-0.01,10.7
100,166.73,0.01,11.5
101,168.45,0.01,14.3
102,170.08,0.01,13.3
103,171.73,0.00,10.2
104,173.38,-0.01,8.9
105,175.11,-0.04,7.2
106,176.76,0.01,14.2
107,178.41,0.02,12.7
108,180.09,0.00,12.9
109,181.73,0.00,9.2
110,183.38,0.01,9.6
111,185.04,0.00,10.2
112,186.78,0.00,9.2
113,188.44,0.01,12.4
114,190.09,0.00,12.0
115,191.73,0.00,12.0
116,193.38,-0.01,9.8
117,195.09,0.01,11.4
118,196.74,-0.01,9.8
119,198.39,0.00,11.9
120,200.05,0.00,9.2
121,201.78,-0.01,10.7
122,203.44,-0.01,11.6
123,205.09,0.00,11.9
124,206.73,-0.02,9.4
125,208.37,0.01,12.3
126,210.11,-0.02,8.4
127,211.74,0.00,9.2
128,213.41,0.01,12.3
129,215.07,0.01,11.4
130,216.71,0.00,11.0
131,218.45,-0.04,7.1
132,220.11,0.01,14.1
133,221.76,0.01,13.2
134,223.42,0.01,14.2
135,225.07,0.00,12.9
136,226.73,0.01,14.2
137,228.39,0.01,11.4
138,230.05,0.01,15.1
139,231.77,0.01,12.3
140,233.41,0.02,12.7
141,235.07,0.00,11.0
142,236.74,0.02,17.2
143,238.40,0.01,11.4
144,240.12,0.00,11.9
145,241.77,0.01,13.2
146,243.40,0.01,11.4
147,245.11,0.00,11.0
148,246.78,0.00,12.0
149,248.43,0.01,11.4
150,250.07,0.00,9.2
151,251.73,0.01,11.4
152,253.44,0.00,10.1
153,255.07,-0.01,9.7
154,256.72,0.00,10.1
155,258.38,0.01,12.3
156,260.10,0.01,12.3
157,261.75,0.00,11.1
158,263.40,-0.01,9.8
159,265.05,0.02,13.6
160,266.71,0.01,13.2
161,268.45,0.00,10.1
162,270.09,0.00,8.3
163,271.75,-0.04,4.4
164,273.41,0.00,10.1
165,275.05,0.01,13.3
166,276.77,0.01,13.3
167,278.43,0.00,9.2
168,280.08,0.00,10.2
169,281.74,0.00,9.2
170,283.38,0.01,12.4
171,285.11,-0.02,8.5
172,286.75,0.01,13.3
173,288.40,0.00,12.9
174,290.05,-0.01,9.8
175,291.79,0.00,10.1
176,293.44,0.05,18.1
177,295.08,0.00,10.2
178,296.73,0.01,9.6
179,298.40,-0.01,9.8
180,300.06,0.01,13.3
181,301.71,0.01,14.2
182,303.44,0.01,13.3
183,305.09,-0.01,8.9
184,306.73,0.01,10.5
185,308.45,0.01,12.4
186,310.10,0.00,10.2
187,311.75,0.02,12.8
188,313.41,0.01,13.3
189,315.06,0.00,10.2
190,316.78,0.01,13.3
191,318.44,0.02,14.6
192,320.08,0.01,13.3
193,321.72,-0.01,8.9
194,323.37,-0.01,8.9
195,325.11,0.02,12.7
196,326.76,0.01,14.2
197,328.42,0.04,17.7
198,330.09,0.00,9.2
199,331.74,-0.01,9.8
200,333.41,0.00,11.1
201,335.07,0.00,9.2
202,336.71,-0.02,9.4
203,338.44,-0.01,6.1
204,340.09,0.01,11.5
205,341.72,0.02,14.7
206,343.45,-0.01,7.0
207,345.11,-0.02,8.5
208,346.76,0.00,7.4
209,348.39,0.01,14.2
210,350.04,-0.01,8.0
211,351.79,0.00,11.1
212,353.37,0.00,11.1
213,355.11,-0.01,8.9
214,356.73,0.02,13.7
215,358.38,0.02,10.9
216,360.11,-0.02,7.6
217,361.77,0.00,12.0
218,363.42,0.00,11.1
