Sample,Timestamp,Current Error,PID Control Signal
0,0.04,0.02,-102.0
1,0.31,0.02,-103.1
2,0.56,-0.02,-115.6
3,0.82,-0.01,-116.3
4,1.08,0.01,-114.8
5,1.33,0.02,-104.7
6,1.59,0.12,-119.9
7,1.85,0.18,-108.8
8,2.11,0.29,-104.7
9,2.30,0.35,-110.6
10,2.56,0.40,-107.6
11,2.82,0.50,-107.4
12,3.08,0.59,-92.5
13,3.34,0.67,-103.9
14,3.62,0.82,-120.4
15,3.79,0.90,-85.6
16,4.05,0.98,-85.8
17,4.31,1.11,-92.8
18,4.57,1.23,-80.6
19,4.83,1.34,-75.2
20,5.08,1.43,-75.8
21,5.34,1.54,-78.6
22,5.61,1.66,-97.8
23,5.79,1.71,-80.5
24,6.05,1.82,-88.3
25,6.31,1.94,-66.9
26,6.57,2.08,-65.8
27,6.82,2.16,-62.3
28,7.08,2.23,-62.4
29,7.34,2.32,-79.2
30,7.60,2.38,-84.7
31,7.78,2.47,-76.5
32,8.04,2.55,-60.7
33,8.30,2.62,-78.6
34,8.56,2.70,-85.3
35,8.82,2.76,-66.2
36,9.08,2.80,-68.9
37,9.34,2.91,-63.2
38,9.60,2.98,-83.8
39,9.78,3.02,-70.8
40,10.04,3.08,-58.2
41,10.30,3.10,-72.1
42,10.56,3.14,-79.9
43,10.81,3.22,-58.3
44,11.07,3.30,-54.5
45,11.33,3.31,-64.8
46,11.59,3.34,-77.3
47,11.77,3.34,-70.9
48,12.03,3.39,-62.6
49,12.29,3.37,-74.0
50,12.54,3.42,-60.2
51,12.81,3.44,-72.9
52,13.07,3.47,-86.3
53,13.34,3.47,-86.2
54,13.52,3.47,-75.9
55,13.77,3.43,-76.8
56,14.03,3.45,-92.1
57,14.29,3.45,-74.6
58,14.56,3.47,37.1
59,14.82,3.47,46.3
60,15.08,3.44,43.9
61,15.25,3.39,38.6
62,15.51,3.31,32.3
63,15.77,3.30,32.2
64,16.03,3.19,25.3
65,16.29,3.03,15.8
66,16.55,2.94,13.8
67,16.80,2.82,10.9
68,17.07,2.65,-1.1
69,17.32,2.49,-4.8
70,17.49,2.37,-12.9
71,17.75,2.25,-11.0
72,18.01,2.09,-18.4
73,18.27,1.93,-23.6
74,18.53,1.73,-31.0
75,18.79,1.60,-35.9
76,19.06,1.43,-38.6
77,19.32,1.27,-43.9
78,19.49,1.17,-41.5
79,19.75,1.03,-45.9
80,20.00,0.87,-52.2
81,20.26,0.70,-55.7
82,20.52,0.60,-55.0
83,20.79,0.43,-66.1
84,21.05,0.28,-66.2
85,21.31,0.22,-62.8
86,21.49,0.12,-69.8
87,21.75,0.04,-66.4
88,22.01,-0.10,-75.6
89,22.27,-0.15,-72.0
90,22.53,-0.27,-77.4
91,22.79,-0.29,-66.2
92,23.05,-0.44,-77.0
93,23.31,-0.49,-79.1
94,23.49,-0.54,-79.1
95,23.74,-0.60,-76.6
96,24.01,-0.63,-78.7
97,24.26,-0.68,-76.2
98,24.52,-0.73,-80.3
99,24.79,-0.76,-82.7
100,25.05,-0.77,-74.8
101,25.30,-0.77,-75.0
102,25.47,-0.85,-79.6
103,25.74,-0.84,-84.3
104,25.99,-0.92,-85.3
105,26.25,-0.88,-78.4
106,26.52,-0.89,-81.2
107,26.78,-0.90,-74.2
108,27.04,-0.92,-80.0
109,27.30,-0.88,-80.6
110,27.47,-0.88,-73.2
111,27.73,-0.90,-75.1
112,27.99,-0.90,-79.6
113,28.25,-0.89,-76.1
114,28.51,-0.87,-79.6
115,28.77,-0.81,-67.7
116,29.03,-0.81,-73.9
117,29.29,-0.82,-72.8
118,29.46,-0.79,-73.2
119,29.73,-0.77,-75.9
120,29.98,-0.71,-65.7
121,30.24,-0.67,-66.4
122,30.52,-0.71,-74.7
123,30.77,-0.67,-69.6
124,31.03,-0.61,-68.7
125,31.21,-0.62,-65.7
126,31.47,-0.56,-65.7
127,31.73,-0.55,-58.9
128,31.99,-0.54,-66.1
129,32.24,-0.50,-63.5
130,32.50,-0.49,-62.4
131,32.77,-0.42,-63.5
132,33.02,-0.40,-58.2
133,33.20,-0.35,-60.2
134,33.46,-0.35,-60.5
135,33.72,-0.27,-51.1
136,33.98,-0.32,-63.8
137,34.25,-0.28,-64.4
138,34.50,-0.16,-47.9
139,34.77,-0.12,-45.0
140,35.02,-0.13,-48.9
141,35.20,-0.10,-58.2
142,35.46,-0.09,-57.9
143,35.73,-0.02,-50.9
144,35.99,0.04,-44.9
145,36.25,0.10,-40.2
146,36.51,0.11,-47.5
147,36.77,0.15,-42.2
148,36.95,0.16,-48.8
149,37.20,0.21,-39.6
150,37.46,0.26,-42.2
151,37.73,0.29,-37.6
152,37.98,0.29,-42.0
153,38.25,0.35,-39.8
154,38.50,0.40,-31.4
155,38.77,0.38,-36.5
156,38.94,0.43,-37.5
157,39.21,0.46,-40.6
158,39.47,0.48,-35.8
159,39.73,0.49,-42.2
160,39.99,0.51,-39.5
161,40.25,0.55,-32.4
162,40.52,0.60,-32.4
163,40.70,0.60,-32.4
164,40.96,0.63,-31.1
165,41.22,0.61,-35.2
166,41.48,0.65,-32.2
167,41.74,0.62,-32.8
168,42.00,0.63,-38.2
169,42.18,0.65,-37.7
170,42.44,0.68,-27.1
171,42.71,0.67,-29.0
172,42.96,0.67,-31.4
173,43.22,0.68,-34.2
174,43.48,0.67,-33.6
175,43.73,0.71,-25.5
176,44.00,0.68,-31.9
177,44.18,0.67,-30.6
178,44.43,0.66,-32.6
179,44.70,0.66,-37.3
180,44.96,0.67,-28.4
181,45.22,0.67,-29.0
182,45.48,0.66,-31.0
183,45.74,0.70,-27.0
184,45.92,0.68,-31.5
185,46.17,0.65,-29.2
186,46.44,0.70,-33.3
187,46.70,0.67,-28.1
188,46.96,0.68,-31.6
189,47.22,0.61,-39.8
190,47.48,0.67,-32.5
191,47.74,0.66,-32.8
192,47.92,0.65,-31.2
193,48.18,0.63,-30.0
194,48.45,0.63,-33.9
195,48.70,0.61,-24.6
196,48.97,0.60,-34.7
197,49.23,0.56,-40.9
198,49.49,0.56,-34.0
199,49.66,0.60,-29.2
200,49.92,0.59,-27.7
201,50.19,0.57,-33.8
202,50.45,0.55,-38.0
203,50.70,0.55,-29.4
204,50.97,0.52,-34.2
205,51.23,0.54,-32.8
206,51.49,0.48,-40.4
207,51.66,0.48,-33.7
208,51.92,0.46,-37.3
209,52.18,0.45,-34.1
210,52.43,0.45,-28.8
211,52.70,0.38,-42.2
212,52.96,0.39,-42.4
213,53.23,0.40,-33.4
214,53.40,0.37,-33.6
215,53.65,0.33,-39.8
216,53.92,0.33,-45.6
217,54.18,0.32,-35.7
218,54.44,0.28,-41.7
219,54.70,0.28,-43.4
220,54.96,0.27,-43.7
221,55.22,0.26,-39.8
222,55.39,0.24,-40.1
223,55.65,0.22,-40.0
224,55.91,0.21,-40.3
225,56.17,0.18,-45.1
226,56.43,0.18,-41.7
227,56.69,0.17,-36.8
228,56.94,0.16,-38.9
229,57.20,0.12,-45.2
230,57.46,0.12,-45.2
231,57.64,0.12,-45.0
232,57.90,0.09,-47.8
233,58.16,0.10,-44.8
234,58.42,0.07,-43.1
235,58.68,0.04,-43.3
236,58.94,0.02,-48.0
237,59.20,0.00,-47.1
238,59.46,0.04,-38.0
239,59.64,-0.04,-54.8
240,59.89,-0.01,-45.5
241,60.16,-0.05,-51.9
242,60.42,-0.06,-47.2
243,60.68,-0.11,-53.8
244,60.94,-0.07,-51.6
245,61.20,-0.12,-50.8
246,61.46,-0.15,-49.8
247,61.63,-0.13,-56.2
248,61.89,-0.17,-56.5
249,62.15,-0.16,-50.2
250,62.41,-0.23,-57.8
251,62.67,-0.22,-59.8
252,62.93,-0.27,-58.2
253,63.19,-0.27,-54.7
254,63.37,-0.31,-65.1
255,63.64,-0.35,-68.3
256,63.90,-0.34,-60.4
257,64.15,-0.35,-59.2
258,64.41,-0.37,-57.1
259,64.67,-0.39,-58.0
260,64.93,-0.40,-60.2
261,65.19,-0.48,-71.1
262,65.37,-0.48,-66.0
263,65.63,-0.48,-71.9
264,65.89,-0.52,-63.4
265,66.15,-0.50,-67.0
266,66.40,-0.56,-66.6
267,66.66,-0.56,-71.7
268,66.93,-0.57,-67.3
269,67.19,-0.59,-64.1
270,67.36,-0.57,-66.4
271,67.62,-0.61,-74.4
272,67.88,-0.61,-67.1
273,68.15,-0.66,-70.6
274,68.41,-0.66,-70.8
275,68.66,-0.66,-70.1
276,68.92,-0.70,-71.9
277,69.18,-0.71,-71.0
278,69.35,-0.70,-74.8
279,69.62,-0.70,-74.1
280,69.87,-0.72,-67.5
281,70.13,-0.72,-71.0
282,70.39,-0.76,-80.1
283,70.66,-0.72,-67.1
284,70.91,-0.78,-76.1
285,71.17,-0.81,-78.8
286,71.35,-0.81,-84.8
287,71.61,-0.79,-77.7
288,71.87,-0.81,-75.7
289,72.13,-0.83,-76.0
290,72.39,-0.85,-82.8
291,72.65,-0.85,-79.8
292,72.91,-0.84,-83.7
293,73.17,-0.84,-78.7
294,73.35,-0.83,-75.9
295,73.61,-0.83,-80.4
296,73.87,-0.85,-81.4
297,74.13,-0.88,-80.8
298,74.39,-0.83,-76.1
299,74.65,-0.87,-79.2
300,74.91,-0.87,-80.9
301,75.09,-0.88,-87.5
302,75.35,-0.87,-78.8
303,75.60,-0.83,-76.9
304,75.87,-0.83,-72.9
305,76.13,-0.79,-70.4
306,76.38,-0.81,-75.3
307,76.64,-0.81,-74.6
308,76.90,-0.72,-66.1
309,77.16,-0.73,-77.0
310,77.41,-0.72,-70.8
311,77.59,-0.70,-78.7
312,77.85,-0.66,-69.2
313,78.11,-0.60,-67.5
314,78.37,-0.59,-63.8
315,78.63,-0.52,-71.3
316,78.89,-0.48,-64.1
317,79.15,-0.46,-63.9
318,79.33,-0.43,-61.4
319,79.59,-0.39,-64.6
320,79.85,-0.31,-53.5
321,80.11,-0.29,-58.2
322,80.37,-0.18,-48.0
323,80.63,-0.15,-49.6
324,80.89,-0.06,-44.4
325,81.14,-0.01,-43.1
326,81.40,0.02,-42.8
327,81.57,0.07,-45.6
