Sample,Timestamp,Current Error,PID Control Signal,Phase Shift
846,423.08,0.00,41.6,0
847,423.60,0.02,45.0,0
848,424.11,-0.01,37.8,0
849,424.55,-0.04,34.4,0
850,425.05,0.01,46.5,0
851,425.57,-0.01,41.2,0
852,426.09,0.00,38.1,0
853,426.60,0.04,48.9,0
854,427.12,0.00,41.6,0
855,427.55,-0.01,41.2,0
856,428.07,-0.02,34.8,0
857,428.58,0.01,44.6,0
858,429.10,0.02,45.2,0
859,429.62,-0.02,35.6,0
860,430.04,0.00,39.8,0
861,430.56,0.01,41.2,0
862,431.08,0.02,45.0,0
863,431.60,0.01,42.0,0
864,432.11,-0.01,39.6,0
865,432.54,-0.01,43.0,0
866,433.05,-0.02,33.9,0
867,433.56,0.00,39.1,0
868,434.07,-0.02,38.3,0
869,434.59,0.01,40.3,0
870,435.10,0.01,46.3,0
871,435.63,0.01,46.2,0
872,436.05,-0.02,42.6,0
873,436.57,-0.02,42.6,0
874,437.08,-0.02,39.9,0
875,437.60,0.00,46.0,0
876,438.11,-0.01,40.4,0
877,438.55,-0.02,39.9,0
878,439.07,0.02,43.2,0
879,439.59,0.01,48.1,0
880,440.10,-0.05,35.7,0
881,440.61,0.02,42.4,0
882,441.05,-0.04,38.6,0
883,441.57,-0.02,39.0,0
884,442.08,-0.02,37.3,0
885,442.60,0.01,43.6,0
886,443.11,-0.02,38.1,0
887,443.55,0.02,42.4,0
888,444.06,0.01,42.0,0
889,444.57,0.00,39.9,0
890,445.09,0.04,47.2,0
891,445.61,0.02,41.4,0
892,446.04,0.02,45.8,0
893,446.56,0.01,41.0,0
894,447.08,0.01,44.5,0
895,447.60,0.00,40.6,0
896,448.11,0.01,39.3,0
897,448.54,0.04,45.3,0
898,449.05,0.04,42.0,0
899,449.55,0.05,45.8,0
900,450.07,0.01,39.4,0
901,450.59,0.02,42.3,0
902,451.10,0.05,47.5,0
903,451.62,0.02,44.0,0
904,452.05,0.01,39.3,0
905,452.56,0.04,44.6,0
906,453.08,0.01,36.8,0
907,453.60,0.04,42.0,0
908,454.11,0.07,45.8,0
909,454.54,0.07,43.2,0
910,455.05,0.01,36.0,0
911,455.57,0.02,41.6,0
912,456.08,0.02,42.7,0
913,456.60,0.02,41.7,0
914,457.11,0.04,42.9,0
915,457.55,0.02,39.2,0
916,458.06,0.04,43.0,0
917,458.58,0.04,42.2,0
918,459.10,-0.02,35.0,0
919,459.62,0.01,45.7,0
920,460.05,0.02,44.4,0
921,460.57,-0.01,39.8,0
922,461.08,0.00,42.7,0
923,461.60,-0.01,41.5,0
924,462.11,0.02,43.6,0
925,462.55,-0.01,40.6,0
926,463.05,0.01,39.8,0
927,463.56,0.00,41.0,0
928,464.08,-0.04,35.6,0
929,464.60,-0.01,39.0,0
930,465.12,-0.01,39.7,0
931,465.55,0.01,46.5,0
932,466.07,-0.02,38.6,0
933,466.58,-0.02,42.0,0
934,467.10,0.01,41.3,0
935,467.61,-0.04,39.0,0
936,468.05,-0.01,39.8,0
937,468.56,0.01,39.8,0
938,469.07,0.01,38.0,0
939,469.59,0.04,43.0,0
940,470.09,0.00,39.3,0
941,470.60,0.05,43.6,0
942,471.12,0.05,41.7,0
943,471.55,0.01,41.4,0
944,472.06,0.04,41.4,0
945,472.57,0.02,38.4,0
946,473.08,0.06,42.2,0
947,473.60,0.06,47.5,0
948,474.11,0.06,42.2,0
949,474.62,0.01,38.2,0
950,475.05,0.04,44.9,0
951,475.55,0.04,42.5,0
952,476.06,0.06,47.6,0
953,476.57,0.02,42.2,0
954,477.09,0.00,36.9,0
955,477.60,-0.01,38.3,0
956,478.11,0.05,42.8,0
957,478.54,0.04,46.8,0
958,479.05,0.02,40.4,0
959,479.56,0.02,42.9,0
960,480.07,0.01,40.0,0
961,480.58,0.02,42.2,0
962,481.10,0.01,39.2,0
963,481.62,-0.04,37.4,0
964,482.04,0.00,39.6,0
965,482.55,0.00,42.2,0
966,483.06,0.04,40.8,0
967,483.57,-0.01,40.0,0
968,484.08,-0.01,40.2,0
969,484.59,0.01,43.6,0
970,485.11,-0.01,37.5,0
971,485.62,-0.05,33.7,0
972,486.05,-0.02,37.8,0
973,486.56,-0.06,35.1,0
974,487.07,-0.01,39.2,0
975,487.58,0.01,40.9,0
976,488.09,-0.01,38.3,0
977,488.60,-0.01,37.4,0
978,489.12,-0.02,42.3,0
979,489.54,0.00,40.5,0
980,490.05,-0.02,37.1,0
981,490.57,0.01,39.1,0
982,491.08,0.00,39.6,0
983,491.59,0.02,43.0,0
984,492.10,0.00,40.5,0
985,492.62,-0.02,34.5,0
986,493.12,0.01,41.6,0
987,493.55,0.02,47.4,0
988,494.06,0.01,39.1,0
989,494.57,0.01,40.9,0
990,495.09,0.01,40.0,0
991,495.60,0.01,39.1,0
992,496.11,-0.02,35.3,0
993,496.62,0.01,39.9,0
994,497.05,0.02,41.3,0
995,497.56,-0.04,35.7,0
996,498.07,0.02,46.6,0
997,498.59,0.02,42.2,0
998,499.10,0.01,39.2,0
999,499.61,-0.01,36.6,0
1000,500.04,0.06,46.8,0
1001,500.55,0.05,41.2,0
1002,501.06,0.02,42.3,0
1003,501.57,0.02,37.8,0
1004,502.08,-0.01,37.5,0
1005,502.59,0.04,40.9,0
1006,503.11,0.04,43.4,0
1007,503.63,0.04,45.1,0
1008,504.05,0.01,41.8,0
1009,504.56,0.00,36.2,0
1010,505.08,0.01,39.3,0
1011,505.58,0.05,43.1,0
1012,506.09,-0.01,40.3,0
1013,506.60,-0.01,36.8,0
1014,507.12,0.02,42.4,0
1015,507.55,0.04,43.7,0
1016,508.06,0.02,38.8,0
1017,508.57,0.01,43.7,0
1018,509.08,0.02,39.8,0
1019,509.60,-0.02,36.5,0
1020,510.11,0.06,48.9,0
1021,510.62,-0.02,37.3,0
1022,511.05,0.00,38.2,0
1023,511.56,0.02,44.1,0
1024,512.07,0.00,41.7,0
1025,512.58,0.00,40.9,0
1026,513.10,-0.02,39.2,0
1027,513.61,0.01,38.6,0
1028,514.12,-0.04,33.4,0
1029,514.55,0.01,43.9,0
1030,515.05,0.00,39.1,0
1031,515.56,-0.01,38.7,0
1032,516.07,0.00,41.7,0
1033,516.58,-0.01,40.5,0
1034,517.09,-0.04,32.6,0
1035,517.60,-0.06,37.2,0
1036,518.11,0.00,43.5,0
1037,518.54,-0.06,35.3,0
1038,519.05,-0.04,36.1,0
1039,519.57,0.01,44.6,0
1040,520.08,0.02,46.8,0
1041,520.59,-0.02,41.7,0
1042,521.10,-0.01,38.6,0
1043,521.61,-0.04,39.5,0
1044,522.12,-0.02,40.8,0
1045,522.55,-0.05,41.0,0
1046,523.06,-0.06,33.5,0
1047,523.57,0.00,38.9,0
1048,524.08,0.01,43.8,0
1049,524.59,-0.01,40.4,0
1050,525.11,0.00,38.0,0
1051,525.62,0.02,40.6,0
1052,526.05,-0.01,41.9,0
1053,526.56,0.00,41.5,0
1054,527.07,-0.02,38.1,0
1055,527.58,-0.01,38.6,0
1056,528.10,0.00,42.4,0
1057,528.61,0.01,41.0,0
1058,529.04,0.00,39.8,0
1059,529.55,0.01,41.0,0
1060,530.06,0.02,41.4,0
1061,530.58,-0.02,38.9,0
1062,531.09,-0.01,38.6,0
1063,531.60,-0.02,38.2,0
1064,532.11,-0.04,36.0,0
1065,532.55,-0.01,41.9,0
1066,533.05,-0.04,42.1,0
1067,533.55,0.02,45.1,0
1068,534.07,0.00,42.3,0
1069,534.58,0.04,45.4,0
1070,535.09,0.01,46.2,0
1071,535.60,-0.02,37.2,0
1072,536.11,0.01,44.5,0
1073,536.54,-0.01,41.1,0
1074,537.04,-0.04,36.0,0
1075,537.55,-0.01,40.3,0
1076,538.07,-0.02,39.8,0
1077,538.58,0.01,44.4,0
1078,539.09,-0.04,38.6,0
1079,539.61,-0.05,34.6,0
1080,540.12,0.04,44.3,0
1081,540.54,0.00,40.6,0
1082,541.05,0.01,43.5,0
1083,541.56,-0.02,41.6,0
1084,542.07,-0.01,41.1,0
1085,542.58,0.01,43.6,0
1086,543.10,-0.01,41.8,0
1087,543.61,-0.02,41.3,0
1088,544.04,0.02,45.6,0
1089,544.55,-0.01,38.4,0
1090,545.06,-0.01,41.9,0
1091,545.57,-0.01,39.3,0
1092,546.08,-0.02,37.1,0
1093,546.59,-0.02,39.7,0
1094,547.11,0.00,40.6,0
1095,547.62,-0.02,37.1,0
1096,548.05,-0.02,40.5,0
1097,548.56,-0.01,43.5,0
1098,549.08,-0.05,37.2,0
1099,549.58,-0.01,40.0,0
1100,550.09,0.00,43.1,0
1101,550.60,-0.02,40.4,0
1102,551.11,-0.02,43.3,0
1103,551.62,-0.05,37.9,0
1104,552.05,-0.04,40.1,0
1105,552.56,-0.01,38.3,0
1106,553.08,-0.01,42.6,0
1107,553.58,0.00,41.3,0
1108,554.09,-0.01,43.6,0
1109,554.60,-0.02,38.8,0
1110,555.12,-0.02,41.3,0
1111,555.54,0.01,42.6,0
1112,556.06,0.04,45.9,0
1113,556.56,0.00,36.8,0
1114,557.07,0.00,36.8,0
1115,557.59,0.02,42.1,0
1116,558.10,0.05,46.3,0
1117,558.61,0.00,39.5,0
1118,559.04,0.00,41.2,0
1119,559.55,-0.02,36.1,0
1120,560.06,-0.04,36.6,0
1121,560.58,-0.04,38.2,0
1122,561.09,-0.04,36.6,0
1123,561.61,-0.04,39.1,0
1124,562.12,-0.01,42.6,0
1125,562.56,-0.06,35.6,0
1126,563.07,-0.02,44.8,0
1127,563.59,-0.04,41.7,0
1128,564.11,-0.04,40.9,0
1129,564.62,-0.05,40.4,0
1130,565.05,-0.06,35.8,0
1131,565.58,-0.06,38.3,0
1132,566.09,-0.11,30.5,0
1133,566.61,-0.02,42.9,0
1134,567.13,-0.06,38.2,0
1135,567.56,-0.04,42.4,0
1136,568.06,-0.11,33.0,0
1137,568.58,-0.07,41.2,0
1138,569.09,-0.09,37.4,0
1139,569.61,-0.06,39.0,0
1140,570.12,-0.06,38.9,0
1141,570.56,-0.06,38.8,0
1142,571.08,-0.05,39.1,0
1143,571.60,-0.04,43.8,0
1144,572.11,-0.07,39.3,0
1145,572.54,-0.04,43.8,0
1146,573.04,-0.06,37.0,0
1147,573.55,-0.05,37.3,0
1148,574.06,-0.07,33.8,0
1149,574.58,-0.09,32.7,0
1150,575.10,-0.02,43.2,0
1151,575.62,-0.06,41.9,0
1152,576.05,-0.06,40.2,0
1153,576.56,-0.07,41.6,0
1154,577.08,-0.05,43.1,0
1155,577.60,-0.06,36.6,0
1156,578.11,-0.05,39.7,0
1157,578.54,-0.07,37.2,0
1158,579.05,-0.09,37.5,0
1159,579.57,-0.07,40.5,0
1160,580.08,-0.04,40.8,0
1161,580.60,-0.04,41.5,0
1162,581.12,-0.07,37.7,0
1163,581.55,-0.04,40.6,0
1164,582.05,-0.10,34.2,0
1165,582.57,0.00,46.3,0
1166,583.09,-0.06,36.4,0
1167,583.60,-0.05,35.9,0
1168,584.12,-0.06,33.6,0
1169,584.55,-0.01,42.9,0
1170,585.06,-0.04,37.8,0
1171,585.58,-0.04,41.3,0
1172,586.09,-0.04,37.8,0
1173,586.61,-0.05,36.5,0
1174,587.12,-0.01,37.7,0
1175,587.56,-0.04,36.9,0
1176,588.07,-0.02,38.2,0
1177,588.59,-0.05,38.3,0
1178,589.11,-0.05,38.2,0
1179,589.54,-0.04,37.7,0
1180,590.05,-0.02,40.7,0
1181,590.56,-0.04,39.4,0
1182,591.08,-0.02,37.2,0
1183,591.59,-0.01,39.3,0
1184,592.11,0.00,42.4,0
1185,592.54,-0.06,36.0,0
1186,593.05,0.00,39.7,0
1187,593.57,-0.04,39.3,0
1188,594.08,-0.01,39.2,0
1189,594.60,-0.02,40.5,0
1190,595.11,-0.02,43.2,0
1191,595.57,-0.06,35.1,0
1192,596.08,-0.01,39.2,0
1193,596.60,-0.04,36.6,0
1194,597.04,-0.02,42.2,0
1195,597.56,-0.05,37.9,0
1196,598.07,-0.05,37.1,0
1197,598.59,-0.09,30.5,0
1198,599.10,-0.06,35.7,0
1199,599.63,0.00,45.2,0
1200,600.05,0.00,45.4,0
1201,600.57,-0.05,37.8,0
1202,601.08,-0.06,34.0,0
1203,601.60,-0.06,33.1,0
1204,602.11,-0.06,35.7,0
1205,602.55,-0.06,33.9,0
1206,603.06,-0.06,38.1,0
1207,603.58,-0.05,39.4,0
1208,604.09,-0.02,39.3,0
1209,604.61,-0.02,43.6,0
1210,605.12,-0.02,42.7,0
1211,605.56,-0.02,35.8,0
1212,606.07,-0.05,39.4,0
1213,606.59,-0.05,32.3,0
1214,607.11,-0.02,41.1,0
1215,607.54,-0.05,35.7,0
1216,608.05,0.00,40.7,0
1217,608.56,-0.04,36.0,0
1218,609.08,0.01,43.7,0
1219,609.60,-0.05,35.7,0
1220,610.11,-0.01,39.5,0
1221,610.54,-0.05,35.7,0
1222,611.05,-0.04,41.3,0
1223,611.57,-0.02,39.9,0
1224,612.09,-0.05,37.4,0
1225,612.60,-0.02,37.2,0
1226,613.12,-0.02,39.8,0
1227,613.55,-0.05,35.5,0
1228,614.07,-0.02,37.2,0
1229,614.58,0.00,41.4,0
1230,615.10,0.01,41.9,0
1231,615.62,0.00,38.8,0
1232,616.04,0.04,43.4,0
1233,616.56,0.04,40.0,0
1234,617.08,-0.02,37.2,0
1235,617.60,0.00,42.3,0
1236,618.11,-0.02,36.3,0
1237,618.55,0.00,39.6,0
1238,619.05,0.04,42.7,0
1239,619.57,-0.01,35.0,0
1240,620.08,-0.02,36.3,0
1241,620.60,-0.02,35.5,0
1242,621.12,-0.04,34.2,0
1243,621.55,0.02,43.0,0
1244,622.06,-0.01,38.3,0
1245,622.58,-0.02,37.0,0
1246,623.09,0.00,41.3,0
1247,623.61,0.02,42.1,0
1248,624.04,0.04,41.6,0
1249,624.56,0.06,42.5,0
1250,625.07,0.00,39.6,0
1251,625.58,0.00,34.5,0
1252,626.11,0.02,42.2,0
1253,626.61,0.00,34.5,0
1254,627.05,-0.01,38.4,0
1255,627.57,-0.04,35.9,0
1256,628.08,-0.01,35.0,0
1257,628.60,-0.02,35.4,0
1258,629.12,-0.04,37.6,0
1259,629.55,-0.02,35.4,0
1260,630.06,0.01,42.7,0
1261,630.57,-0.02,37.2,0
1262,631.09,-0.01,35.0,0
1263,631.61,0.00,38.8,0
1264,632.12,-0.05,33.8,0
1265,632.56,-0.04,38.4,0
1266,633.08,-0.01,41.8,0
1267,633.59,-0.05,35.5,0
1268,634.11,-0.01,36.7,0
1269,634.63,-0.04,38.4,0
1270,635.05,-0.02,38.0,0
1271,635.57,-0.04,36.8,0
1272,636.08,-0.06,35.1,0
1273,636.60,-0.04,37.6,0
1274,637.12,-0.06,35.1,0
1275,637.56,0.00,41.2,0
1276,638.06,-0.04,36.5,0
1277,638.57,-0.01,39.9,0
1278,639.09,-0.01,41.6,0
1279,639.61,-0.06,36.6,0
1280,640.12,-0.04,37.4,0
1281,640.55,-0.02,36.1,0
1282,641.07,-0.01,37.3,0
1283,641.59,-0.06,32.3,0
1284,642.11,-0.05,37.1,0
1285,642.54,-0.04,38.1,0
1286,643.05,-0.06,32.2,0
1287,643.56,-0.05,37.8,0
1288,644.08,-0.02,37.7,0
1289,644.59,-0.04,37.2,0
1290,645.11,-0.05,32.5,0
1291,645.54,-0.02,35.0,0
1292,646.06,-0.02,38.5,0
1293,646.57,0.01,39.7,0
1294,647.10,0.00,38.2,0
1295,647.62,0.05,49.2,0
1296,648.04,0.00,40.0,0
1297,648.56,-0.04,36.2,0
1298,649.08,-0.04,38.9,0
1299,649.59,-0.01,37.9,0
1300,650.11,-0.02,34.9,0
1301,650.63,-0.02,37.5,0
1302,651.06,-0.05,33.3,0
1303,651.58,-0.04,31.9,0
1304,652.09,-0.01,37.9,0
1305,652.61,0.02,41.7,0
1306,653.04,0.04,43.7,0
1307,653.56,0.01,38.5,0
1308,654.07,0.00,35.7,0
1309,654.59,-0.04,38.8,0
1310,655.11,-0.01,38.7,0
1311,655.54,-0.02,33.1,0
1312,656.05,0.00,39.2,0
1313,656.57,0.02,38.2,0
1314,657.09,0.01,36.1,0
1315,657.61,-0.05,34.1,0
1316,658.04,-0.01,38.7,0
1317,658.56,-0.02,38.3,0
1318,659.08,0.00,39.1,0
1319,659.59,-0.04,34.4,0
1320,660.11,-0.04,34.5,0
1321,660.63,-0.02,38.2,0
1322,661.05,-0.02,33.1,0
1323,661.57,0.00,38.2,0
1324,662.09,-0.05,32.4,0
1325,662.60,0.00,37.3,0
1326,663.11,0.01,41.2,0
1327,663.63,-0.05,35.7,0
1328,664.05,-0.01,36.1,0
1329,664.56,0.01,39.6,0
1330,665.07,-0.02,33.1,0
1331,665.58,-0.02,32.2,0
1332,666.09,0.01,43.1,0
1333,666.60,0.00,36.5,0
1334,667.12,-0.04,31.8,0
1335,667.54,0.02,40.8,0
1336,668.06,0.01,40.3,0
1337,668.57,0.05,45.8,0
1338,669.09,0.02,37.2,0
1339,669.60,0.05,41.5,0
1340,670.11,0.02,38.9,0
1341,670.54,0.00,40.8,0
1342,671.05,0.01,36.9,0
1343,671.55,0.04,41.3,0
1344,672.06,0.00,37.3,0
1345,672.57,0.02,39.9,0
1346,673.08,0.00,36.4,0
1347,673.59,0.02,34.6,0
1348,674.10,0.06,42.0,0
1349,674.61,0.04,35.1,0
1350,675.12,0.01,34.2,0
1351,675.55,0.02,35.6,0
1352,676.06,0.01,37.0,0
1353,676.57,0.04,39.6,0
1354,677.09,0.06,40.4,0
1355,677.61,0.01,33.5,0
1356,678.11,0.04,39.6,0
1357,678.55,0.00,36.6,0
1358,679.05,0.04,37.9,0
1359,679.56,0.04,37.7,0
1360,680.07,0.02,34.8,0
1361,680.58,0.02,37.6,0
1362,681.10,0.01,35.4,0
1363,681.61,0.01,39.1,0
1364,682.12,-0.04,32.2,0
1365,682.55,0.00,35.1,0
1366,683.05,-0.02,31.6,0
1367,683.56,0.01,39.1,0
1368,684.07,0.01,39.0,0
1369,684.58,0.01,33.7,0
1370,685.09,0.01,33.8,0
1371,685.61,0.04,43.4,0
1372,686.12,0.05,41.1,0
1373,686.55,0.04,37.2,0
1374,687.06,0.04,40.6,0
1375,687.57,0.04,39.8,0
1376,688.08,0.00,33.5,0
1377,688.59,0.02,40.3,0
1378,689.11,0.02,41.9,0
1379,689.54,0.00,39.5,0
1380,690.05,-0.01,34.9,0
1381,690.56,0.00,38.8,0
1382,691.08,0.01,39.2,0
1383,691.59,-0.02,31.8,0
1384,692.10,-0.01,37.5,0
1385,692.62,-0.02,35.2,0
1386,693.04,-0.05,34.7,0
1387,693.55,-0.02,35.4,0
1388,694.06,-0.04,34.0,0
1389,694.57,-0.01,37.6,0
1390,695.08,0.01,42.6,0
1391,695.60,-0.02,35.2,0
1392,696.11,0.01,40.0,0
1393,696.54,0.01,40.0,0
1394,697.05,0.01,41.7,0
1395,697.56,-0.02,34.5,0
1396,698.07,-0.04,35.8,0
1397,698.58,-0.01,37.4,0
1398,699.10,-0.01,38.2,0
1399,699.62,0.01,40.7,0
1400,700.04,0.00,39.5,0
1401,700.55,-0.01,33.9,0
1402,701.06,0.01,38.2,0
1403,701.57,0.02,39.5,0
1404,702.08,0.02,39.5,0
1405,702.59,0.01,36.3,0
1406,703.11,0.06,43.2,0
1407,703.54,0.06,39.8,0
1408,704.05,0.01,34.7,0
1409,704.57,0.09,43.2,0
1410,705.08,0.05,36.8,0
1411,705.59,-0.01,30.4,0
1412,706.11,-0.01,34.0,0
1413,706.62,0.00,37.9,0
1414,707.05,0.02,41.2,0
1415,707.56,0.01,35.8,0
1416,708.07,0.01,38.4,0
1417,708.58,0.02,38.8,0
1418,709.09,0.04,41.7,0
1419,709.61,0.01,36.5,0
1420,710.11,0.07,45.7,0
1421,710.54,0.02,37.0,0
1422,711.05,0.05,43.2,0
1423,711.56,0.05,44.1,0
1424,712.07,0.02,36.2,0
1425,712.59,-0.01,31.4,0
1426,713.10,0.04,41.1,0
1427,713.61,0.01,40.3,0
1428,714.12,0.00,38.2,0
1429,714.55,-0.01,35.8,0
1430,715.06,-0.02,33.9,0
1431,715.56,-0.01,35.1,0
1432,716.07,0.00,41.8,0
1433,716.58,0.02,39.8,0
1434,717.09,-0.02,37.3,0
1435,717.60,-0.01,37.8,0
1436,718.11,0.04,45.4,0
1437,718.54,0.00,41.5,0
1438,719.05,-0.01,40.5,0
1439,719.56,-0.01,41.2,0
1440,720.07,-0.01,37.7,0
1441,720.58,-0.06,31.8,0
1442,721.10,-0.04,35.2,0
1443,721.61,0.01,41.2,0
1444,722.12,-0.06,36.2,0
1445,722.55,-0.04,39.6,0
1446,723.05,-0.02,40.8,0
1447,723.56,-0.05,33.0,0
1448,724.07,-0.02,40.8,0
1449,724.59,0.00,40.6,0
1450,725.10,-0.01,41.0,0
1451,725.61,-0.06,32.4,0
1452,726.04,-0.02,38.0,0
1453,726.55,0.00,41.5,0
1454,727.06,-0.02,37.2,0
1455,727.57,-0.02,34.5,0
1456,728.09,-0.02,33.6,0
1457,728.59,-0.01,39.4,0
1458,729.11,0.01,39.2,0
1459,729.62,-0.01,35.8,0
1460,730.04,-0.02,38.8,0
1461,730.56,0.01,44.3,0
1462,731.07,0.00,41.4,0
1463,731.58,-0.04,35.7,0
1464,732.09,0.00,41.4,0
1465,732.60,-0.01,39.2,0
1466,733.11,-0.01,39.3,0
1467,733.62,-0.02,37.9,0
1468,734.05,-0.01,40.0,0
1469,734.56,0.02,40.4,0
1470,735.08,-0.01,39.1,0
1471,735.59,-0.02,39.7,0
1472,736.10,0.00,37.8,0
1473,736.61,0.00,37.9,0
1474,737.12,0.00,38.8,0
1475,737.55,-0.05,35.4,0
1476,738.06,-0.02,37.0,0
1477,738.58,-0.01,40.9,0
1478,739.09,-0.05,38.8,0
1479,739.61,-0.05,37.0,0
1480,740.12,-0.02,39.6,0
1481,740.54,0.00,40.3,0
1482,741.05,-0.04,34.8,0
1483,741.56,-0.02,36.0,0
1484,742.07,-0.04,37.4,0
1485,742.59,-0.02,38.6,0
1486,743.10,-0.04,33.0,0
1487,743.61,-0.01,35.5,0
1488,744.12,-0.02,37.8,0
1489,744.55,-0.05,36.8,0
1490,745.06,0.00,42.1,0
1491,745.56,-0.04,34.7,0
1492,746.07,0.00,39.3,0
1493,746.58,-0.01,37.2,0
1494,747.09,-0.02,37.6,0
1495,747.60,-0.02,34.2,0
1496,748.11,-0.02,37.6,0
1497,748.54,0.01,44.8,0
1498,749.05,-0.07,31.7,0
1499,749.56,-0.02,36.6,0
1500,750.07,-0.02,32.2,0
1501,750.58,0.00,40.2,0
1502,751.10,0.00,39.2,0
1503,751.61,0.01,37.0,0
1504,752.12,-0.04,36.3,0
1505,752.55,-0.02,36.7,0
1506,753.06,-0.02,34.8,0
1507,753.57,0.04,38.6,0
1508,754.08,-0.01,39.7,0
1509,754.59,-0.04,33.7,0
1510,755.11,-0.01,40.5,0
1511,755.62,0.00,41.8,0
1512,756.05,-0.01,39.6,0
1513,756.56,-0.05,32.3,0
1514,757.07,-0.02,35.7,0
1515,757.58,0.00,36.4,0
1516,758.09,-0.02,34.8,0
1517,758.60,0.00,35.6,0
1518,759.11,0.04,43.9,0
1519,759.62,-0.01,34.3,0
1520,760.05,-0.01,38.6,0
1521,760.56,-0.01,36.9,0
1522,761.07,-0.02,35.7,0
1523,761.58,-0.05,33.0,0
1524,762.09,-0.01,38.7,0
1525,762.60,0.01,42.1,0
1526,763.11,-0.01,34.3,0
1527,763.62,-0.04,33.4,0
1528,764.05,0.00,41.6,0
1529,764.56,-0.01,35.2,0
1530,765.08,0.01,41.9,0
1531,765.58,0.00,37.4,0
1532,766.09,0.00,39.1,0
1533,766.60,-0.04,33.6,0
1534,767.12,-0.04,36.9,0
1535,767.54,-0.06,29.2,0
1536,768.05,-0.01,36.8,0
1537,768.56,-0.01,35.1,0
1538,769.07,0.01,40.4,0
1539,769.59,-0.02,32.1,0
1540,770.10,-0.01,38.7,0
1541,770.61,-0.01,38.7,0
1542,771.04,-0.01,35.1,0
1543,771.55,-0.01,34.2,0
1544,772.06,-0.01,38.6,0
1545,772.58,-0.01,41.2,0
1546,773.09,0.01,42.0,0
1547,773.61,-0.02,33.8,0
1548,774.11,-0.02,35.5,0
1549,774.55,-0.04,36.8,0
1550,775.05,0.00,37.2,0
1551,775.57,-0.01,37.6,0
1552,776.08,0.04,41.8,0
1553,776.59,-0.04,36.8,0
1554,777.10,-0.01,34.1,0
1555,777.61,-0.01,36.6,0
1556,778.12,-0.02,35.5,0
1557,778.55,0.00,41.6,0
1558,779.05,-0.02,37.2,0
1559,779.56,-0.02,36.4,0
1560,780.08,-0.02,38.1,0
1561,780.59,0.01,41.9,0
1562,781.10,0.00,38.8,0
1563,781.61,0.02,40.5,0
1564,782.04,0.00,41.3,0
1565,782.55,0.01,41.8,0
1566,783.07,-0.02,34.5,0
1567,783.58,0.02,39.7,0
1568,784.09,0.00,34.3,0
1569,784.60,0.00,37.1,0
1570,785.12,0.02,38.8,0
1571,785.54,-0.01,34.9,0
1572,786.06,-0.04,32.3,0
1573,786.57,-0.02,34.4,0
1574,787.09,-0.01,34.1,0
1575,787.60,-0.02,6.3,0
1576,788.11,-0.05,3.7,0
1577,788.54,0.00,6.8,0
1578,789.05,0.04,10.1,0
1579,789.56,0.06,8.8,0
1580,790.08,0.17,19.7,0
1581,790.58,0.18,14.5,0
1582,791.09,0.27,18.6,0
1583,791.60,0.32,18.0,0
1584,792.11,0.39,19.8,0
1585,792.54,0.48,27.2,0
1586,793.05,0.51,25.2,0
1587,793.56,0.56,23.5,0
1588,794.07,0.62,25.4,0
1589,794.58,0.65,22.2,0
1590,795.09,0.70,22.2,0
1591,795.61,0.73,22.0,0
1592,796.12,0.77,25.0,0
1593,796.55,0.79,21.7,0
1594,797.06,0.82,25.7,0
1595,797.57,0.87,27.0,0
1596,798.08,0.90,28.3,0
1597,798.59,0.90,23.5,0
1598,799.11,0.93,25.5,0
1599,799.62,0.93,22.5,0
1600,800.04,0.95,23.0,0
1601,800.56,0.94,21.2,0
1602,801.07,0.96,25.2,0
1603,801.58,0.98,25.6,0
1604,802.09,0.96,20.4,0
1605,802.60,0.93,16.7,0
1606,803.12,0.98,19.9,0
1607,803.54,0.95,22.2,0
1608,804.05,0.96,20.8,0
1609,804.57,0.95,18.7,0
1610,805.08,0.92,16.0,0
1611,805.59,0.88,12.1,0
1612,806.10,0.89,16.6,0
1613,806.60,0.90,21.1,0
1614,807.12,0.90,19.5,0
1615,807.54,0.88,13.3,0
1616,808.04,0.88,14.4,0
1617,808.55,0.84,13.8,0
1618,809.05,0.78,6.4,0
1619,809.57,0.73,3.3,0
1620,810.07,0.72,5.4,0
1621,810.58,0.74,5.7,0
1622,811.09,0.74,4.7,0
1623,811.60,0.71,1.8,0
1624,812.11,0.78,12.6,0
1625,812.62,0.78,10.1,0
1626,813.04,0.74,8.3,0
1627,813.55,0.78,9.5,0
1628,814.07,0.83,12.1,0
1629,814.58,0.84,15.8,0
1630,815.09,0.83,6.9,0
1631,815.60,0.84,4.4,0
1632,816.10,0.84,14.2,0
1633,816.61,0.88,8.1,0
1634,817.11,0.88,9.4,0
1635,817.62,0.85,5.6,0
1636,818.11,0.88,7.7,0
1637,818.54,0.88,5.5,0
1638,819.05,0.87,32.5,0
1639,819.62,0.85,32.6,0
1640,820.11,0.84,31.7,0
1641,820.62,0.79,30.7,0
1642,821.05,0.77,28.5,0
1643,821.55,0.68,26.3,0
1644,822.12,0.63,22.2,0
1645,822.54,0.59,23.0,0
1646,823.12,0.52,20.5,0
1647,823.60,0.46,19.8,0
1648,824.10,0.43,19.9,0
1649,824.59,0.34,13.7,0
1650,825.09,0.33,17.4,0
1651,825.59,0.29,13.6,0
1652,826.09,0.29,19.3,0
