Sample,Timestamp,Raw Encoder Reading,Target Motor Steps,Current Error,PID I Term,Phase Shift
50,50.06,51919,633.65,-0.12,-5.6,0
51,51.09,51894,633.39,-0.07,-5.6,0
52,52.12,51877,633.14,-0.13,-5.7,0
53,53.05,51858,632.90,-0.13,-5.9,0
54,54.06,51833,632.65,-0.07,-5.9,0
55,55.08,51816,632.40,-0.12,-6.1,0
56,56.09,51793,632.14,-0.10,-6.2,0
57,57.11,51773,631.89,-0.11,-6.3,0
58,58.10,51749,631.64,-0.06,-6.3,0
59,59.12,51728,631.38,-0.06,-6.4,0
60,60.04,51706,631.15,-0.02,-6.4,0
61,61.06,51685,630.90,-0.02,-6.4,0
62,62.07,51665,630.65,-0.02,-6.4,0
63,63.09,51645,630.39,-0.04,-6.5,0
64,64.10,51624,630.14,-0.04,-6.5,0
65,65.11,51607,629.89,-0.09,-6.6,0
66,66.05,51585,629.65,-0.05,-6.6,0
67,67.07,51563,629.40,-0.04,-6.7,0
68,68.08,51544,629.14,-0.06,-6.7,0
69,69.11,51526,628.89,-0.10,-6.8,0
70,70.11,51504,628.64,-0.07,-6.9,0
71,71.12,51487,628.38,-0.12,-7.0,0
72,72.04,51463,628.15,-0.06,-7.0,0
73,73.06,51445,627.90,-0.09,-7.1,0
74,74.06,51418,627.65,-0.01,-7.1,0
75,75.08,51397,627.40,-0.01,-7.1,0
76,76.10,51374,627.14,0.01,-7.2,0
77,77.11,51355,626.89,0.00,-7.2,0
78,78.04,51337,626.66,-0.01,-7.2,0
79,79.06,51315,626.40,0.00,-7.2,0
80,80.06,51299,626.15,-0.06,-7.2,0
81,81.08,51278,625.90,-0.06,-7.2,0
82,82.10,51254,625.64,-0.02,-7.3,0
83,83.11,51239,625.39,-0.09,-7.3,0
84,84.12,51215,625.13,-0.05,-7.4,0
85,85.05,51195,624.90,-0.04,-7.4,0
86,86.08,51179,624.65,-0.10,-7.5,0
87,87.09,51159,624.39,-0.11,-7.5,0
88,88.10,51135,624.14,-0.06,-7.6,0
89,89.12,51109,623.88,0.00,-7.6,0
90,90.04,51091,623.65,-0.01,-7.7,0
91,91.05,51070,623.40,-0.01,-7.7,0
92,92.06,51047,623.15,0.02,-7.7,0
93,93.07,51029,622.90,-0.01,-7.6,0
94,94.09,51003,622.64,0.05,-7.6,0
95,95.11,50987,622.39,-0.01,-7.6,0
96,96.04,50966,622.15,0.01,-7.6,0
97,97.05,50945,621.90,0.01,-7.6,0
98,98.06,50928,621.65,-0.02,-7.6,0
99,99.08,50907,621.40,-0.02,-7.6,0
100,100.08,50883,621.14,0.01,-7.6,0
101,101.11,50866,620.89,-0.04,-7.6,0
102,102.12,50847,620.64,-0.06,-7.7,0
103,103.04,50828,620.40,-0.05,-7.7,0
104,104.06,50805,620.15,-0.02,-7.8,0
105,105.08,50784,619.90,-0.02,-7.8,0
106,106.09,50760,619.64,0.01,-7.8,0
107,107.10,50737,619.39,0.04,-7.8,0
108,108.04,50718,619.16,0.04,-7.8,0
109,109.05,50698,618.90,0.02,-7.8,0
110,110.07,50679,618.65,0.01,-7.8,0
111,111.09,50657,618.39,0.02,-7.7,0
112,112.09,50639,618.14,-0.01,-7.7,0
113,113.11,50618,617.89,-0.01,-7.7,0
114,114.12,50596,617.64,0.01,-7.7,0
115,115.12,50577,617.39,-0.01,-7.7,0
116,116.05,50556,617.15,0.01,-7.7,0
117,117.05,50537,616.90,0.00,-7.7,0
118,118.06,50519,616.65,-0.04,-7.8,0
119,119.08,50497,616.39,-0.02,-7.8,0
120,120.10,50476,616.14,-0.02,-7.8,0
121,121.12,50454,615.89,-0.01,-7.8,0
122,122.05,50433,615.65,0.01,-7.8,0
123,123.06,50412,615.40,0.02,-7.8,0
124,124.08,50389,615.14,0.05,-7.8,0
125,125.11,50370,614.89,0.02,-7.7,0
126,126.11,50348,614.64,0.04,-7.7,0
127,127.05,50331,614.40,0.01,-7.6,0
128,128.07,50309,614.15,0.02,-7.6,0
129,129.08,50289,613.90,0.01,-7.6,0
130,130.09,50266,613.64,0.05,-7.6,0
131,131.12,50248,613.39,0.01,-7.6,0
132,132.12,50228,613.14,0.00,-7.6,0
133,133.04,50210,612.91,-0.01,-7.6,0
134,134.04,50192,612.65,-0.04,-7.6,0
135,135.05,50172,612.40,-0.05,-7.7,0
136,136.05,50146,612.15,0.01,-7.7,0
137,137.07,50130,611.90,-0.04,-7.7,0
138,138.08,50103,611.65,0.04,-7.7,0
139,139.10,50085,611.39,0.00,-7.7,0
140,140.11,50060,611.14,0.05,-7.6,0
141,141.12,50040,610.89,0.05,-7.6,0
142,142.05,50020,610.65,0.06,-7.5,0
143,143.06,50002,610.40,0.02,-7.5,0
144,144.07,49979,610.15,0.05,-7.4,0
145,145.08,49959,609.89,0.05,-7.4,0
146,146.09,49938,609.64,0.05,-7.3,0
147,147.10,49918,609.39,0.04,-7.3,0
148,148.11,49894,609.14,0.09,-7.2,0
149,149.12,49879,608.89,0.01,-7.2,0
150,150.04,49862,608.65,-0.01,-7.2,0
151,151.05,49840,608.40,0.00,-7.2,0
152,152.07,49822,608.15,-0.04,-7.2,0
153,153.08,49802,607.90,-0.04,-7.3,0
154,154.10,49778,607.64,0.00,-7.3,0
155,155.11,49754,607.39,0.04,-7.2,0
156,156.12,49732,607.13,0.05,-7.2,0
157,157.05,49713,606.90,0.06,-7.1,0
158,158.05,49693,606.65,0.05,-7.1,0
159,159.07,49672,606.40,0.05,-7.1,0
160,160.07,49655,606.15,0.01,-7.0,0
161,161.07,49633,605.90,0.02,-7.0,0
162,162.09,49609,605.64,0.06,-7.0,0
163,163.10,49587,605.39,0.09,-6.9,0
164,164.11,49571,605.14,0.02,-6.8,0
165,165.12,49551,604.89,0.01,-6.8,0
166,166.04,49534,604.65,-0.01,-6.8,0
167,167.06,49512,604.40,0.01,-6.8,0
168,168.07,49492,604.15,0.00,-6.8,0
169,169.09,49474,603.89,-0.04,-6.8,0
170,170.10,49447,603.64,0.04,-6.8,0
171,171.11,49427,603.39,0.02,-6.8,0
172,172.12,49406,603.14,0.04,-6.8,0
173,173.04,49386,602.90,0.05,-6.7,0
174,174.05,49368,602.65,0.01,-6.7,0
175,175.08,49345,602.40,0.04,-6.6,0
176,176.08,49328,602.14,0.00,-6.6,0
177,177.11,49305,601.89,0.02,-6.6,0
178,178.04,49285,601.65,0.04,-6.5,0
179,179.05,49264,601.40,0.04,-6.5,0
180,180.06,49243,601.15,0.04,-6.5,0
181,181.08,49221,600.89,0.05,-6.4,0
182,182.10,49202,600.64,0.04,-6.4,0
183,183.11,49181,600.39,0.04,-6.3,0
184,184.05,49162,600.15,0.04,-6.3,0
185,185.05,49144,599.90,0.00,-6.3,0
186,186.07,49121,599.65,0.02,-6.3,0
187,187.08,49099,599.40,0.04,-6.3,0
188,188.10,49078,599.14,0.05,-6.3,0
189,189.11,49060,598.89,0.01,-6.2,0
190,190.05,49040,598.65,0.02,-6.2,0
191,191.06,49020,598.40,0.01,-6.2,0
192,192.08,48999,598.15,0.01,-6.2,0
193,193.08,48979,597.90,0.01,-6.1,0
194,194.09,48958,597.64,0.01,-6.1,0
195,195.11,48935,597.39,0.04,-6.1,0
196,196.04,48917,597.15,0.02,-6.1,0
197,197.05,48893,596.90,0.06,-6.1,0
198,198.06,48878,596.65,-0.01,-6.0,0
199,199.09,48856,596.39,0.01,-6.0,0
200,200.10,48838,596.14,-0.02,-6.0,0
201,201.11,48817,595.89,-0.02,-6.0,0
202,202.12,48795,595.64,-0.01,-6.1,0
203,203.05,48772,595.40,0.04,-6.0,0
204,204.05,48754,595.15,0.01,-6.0,0
205,205.06,48729,594.90,0.06,-6.0,0
206,206.07,48711,594.65,0.02,-5.9,0
207,207.09,48692,594.39,0.01,-5.9,0
208,208.10,48671,594.14,0.01,-5.9,0
209,209.10,48649,593.89,0.02,-5.8,0
210,210.12,48631,593.64,0.00,-5.8,0
211,211.05,48610,593.40,0.02,-5.8,0
212,212.06,48589,593.15,0.02,-5.8,0
213,213.07,48565,592.90,0.06,-5.7,0
214,214.09,48547,592.64,0.02,-5.7,0
215,215.09,48531,592.39,-0.02,-5.7,0
216,216.09,48510,592.14,-0.02,-5.7,0
217,217.11,48489,591.89,-0.02,-5.8,0
218,218.12,48468,591.64,-0.01,-5.8,0
219,219.06,48444,591.40,0.05,-5.8,0
220,220.07,48424,591.15,0.04,-5.8,0
221,221.08,48400,590.89,0.07,-5.7,0
222,222.10,48385,590.64,0.00,-5.7,0
223,223.12,48362,590.39,0.02,-5.6,0
224,224.04,48344,590.15,0.01,-5.6,0
225,225.05,48324,589.90,0.01,-5.6,0
226,226.06,48303,589.65,0.01,-5.6,0
227,227.08,48280,589.40,0.04,-5.6,0
228,228.07,48260,589.15,0.04,-5.6,0
229,229.09,48238,588.89,0.05,-5.5,0
230,230.11,48221,588.64,0.00,-5.5,0
231,231.12,48202,588.39,-0.01,-5.5,0
232,232.05,48182,588.15,-0.01,-5.5,0
233,233.06,48164,587.90,-0.04,-5.5,0
234,234.07,48142,587.65,-0.02,-5.6,0
235,235.07,48121,587.40,-0.01,-5.6,0
236,236.10,48097,587.14,0.02,-5.6,0
237,237.11,48078,586.89,0.00,-5.6,0
238,238.05,48055,586.65,0.05,-5.5,0
239,239.06,48036,586.40,0.02,-5.5,0
240,240.07,48017,586.15,0.00,-5.5,0
241,241.09,47998,585.89,-0.02,-5.5,0
242,242.09,47978,585.64,-0.02,-5.6,0
243,243.12,47953,585.39,0.02,-5.6,0
244,244.04,47933,585.15,0.04,-5.5,0
245,245.09,47912,584.89,0.02,-5.5,0
246,246.10,47893,584.64,0.01,-5.5,0
247,247.13,47872,584.38,0.01,-5.5,0
248,248.04,47857,584.15,-0.04,-5.5,0
249,249.06,47836,583.90,-0.04,-5.5,0
250,250.08,47817,583.65,-0.06,-5.5,0
251,251.10,47791,583.39,0.00,-5.6,0
252,252.11,47772,583.14,-0.01,-5.6,0
253,253.05,47750,582.90,0.01,-5.5,0
254,254.06,47730,582.65,0.01,-5.5,0
255,255.08,47710,582.40,0.00,-5.5,0
256,256.10,47691,582.14,-0.02,-5.5,0
257,257.12,47667,581.88,0.01,-5.5,0
258,258.05,47651,581.65,-0.02,-5.6,0
259,259.06,47626,581.40,0.02,-5.6,0
260,260.07,47603,581.15,0.06,-5.5,0
261,261.09,47583,580.89,0.05,-5.5,0
262,262.11,47565,580.64,0.01,-5.5,0
263,263.05,47545,580.40,0.02,-5.5,0
264,264.05,47526,580.15,0.00,-5.5,0
265,265.07,47506,579.90,-0.01,-5.5,0
266,266.08,47487,579.65,-0.02,-5.5,0
267,267.09,47465,579.39,-0.01,-5.5,0
268,268.11,47439,579.14,0.05,-5.5,0
269,269.04,47423,578.91,0.01,-5.4,0
270,270.04,47401,578.66,0.02,-5.4,0
271,271.05,47383,578.40,0.00,-5.4,0
272,272.06,47363,578.15,-0.01,-5.4,0
273,273.09,47342,577.89,-0.01,-5.4,0
274,274.10,47322,577.64,-0.02,-5.4,0
275,275.13,47300,577.38,-0.01,-5.4,0
276,276.05,47278,577.15,0.02,-5.4,0
277,277.05,47261,576.90,-0.01,-5.4,0
278,278.08,47237,576.65,0.02,-5.4,0
279,279.09,47218,576.39,0.00,-5.4,0
280,280.11,47198,576.14,-0.01,-5.4,0
281,281.12,47178,575.89,-0.01,-5.4,0
282,282.05,47158,575.65,0.00,-5.4,0
283,283.06,47136,575.40,0.01,-5.4,0
284,284.06,47116,575.15,0.00,-5.4,0
285,285.07,47095,574.90,0.01,-5.4,0
286,286.09,47075,574.64,0.00,-5.4,0
287,287.10,47053,574.39,0.01,-5.4,0
288,288.12,47036,574.14,-0.04,-5.4,0
289,289.05,47016,573.90,-0.02,-5.4,0
290,290.05,46997,573.65,-0.04,-5.4,0
291,291.07,46972,573.40,0.01,-5.4,0
292,292.08,46951,573.14,0.01,-5.5,0
293,293.09,46931,572.89,0.00,-5.4,0
294,294.09,46909,572.64,0.02,-5.4,0
295,295.10,46892,572.39,-0.02,-5.4,0
296,296.12,46871,572.14,-0.02,-5.4,0
297,297.05,46852,571.90,-0.02,-5.5,0
298,298.05,46833,571.65,-0.04,-5.5,0
299,299.06,46810,571.40,-0.01,-5.5,0
300,300.07,46785,571.15,0.04,-5.5,0
301,301.09,46767,570.89,0.01,-5.5,0
302,302.09,46744,570.64,0.04,-5.5,0
303,303.11,46726,570.39,0.00,-5.5,0
304,304.04,46708,570.16,-0.01,-5.5,0
305,305.05,46688,569.90,-0.02,-5.5,0
306,306.07,46665,569.65,0.01,-5.5,0
307,307.09,46646,569.39,-0.01,-5.6,0
308,308.11,46622,569.14,0.02,-5.5,0
309,309.12,46601,568.88,0.02,-5.5,0
310,310.04,46582,568.66,0.02,-5.5,0
311,311.05,46564,568.40,0.00,-5.5,0
312,312.06,46547,568.15,-0.05,-5.5,0
313,313.08,46524,567.90,-0.02,-5.5,0
314,314.08,46504,567.64,-0.04,-5.6,0
315,315.09,46481,567.39,0.00,-5.6,0
316,316.09,46459,567.14,0.01,-5.6,0
317,317.11,46438,566.89,0.02,-5.6,0
318,318.13,46419,566.63,0.00,-5.6,0
319,319.05,46400,566.40,0.00,-5.6,0
320,320.06,46383,566.15,-0.05,-5.6,0
321,321.08,46362,565.90,-0.05,-5.6,0
322,322.09,46339,565.64,-0.02,-5.7,0
323,323.11,46315,565.39,0.02,-5.7,0
324,324.12,46296,565.14,0.00,-5.7,0
325,325.06,46278,564.90,-0.01,-5.7,0
326,326.06,46255,564.65,0.01,-5.7,0
327,327.05,46240,564.40,-0.05,-5.7,0
328,328.06,46217,564.15,-0.02,-5.7,0
329,329.08,46197,563.89,-0.04,-5.8,0
330,330.10,46177,563.64,-0.05,-5.8,0
331,331.10,46152,563.39,0.01,-5.8,0
332,332.10,46132,563.14,0.00,-5.8,0
333,333.12,46109,562.89,0.04,-5.8,0
334,334.05,46094,562.65,-0.02,-5.8,0
335,335.07,46073,562.40,-0.01,-5.8,0
336,336.08,46051,562.14,0.00,-5.8,0
337,337.10,46033,561.89,-0.04,-5.9,0
338,338.12,46010,561.64,-0.01,-5.9,0
339,339.05,45991,561.40,-0.01,-5.9,0
340,340.05,45970,561.15,0.00,-5.9,0
341,341.06,45948,560.90,0.01,-5.9,0
342,342.07,45932,560.65,-0.05,-5.9,0
343,343.08,45910,560.39,-0.02,-5.9,0
344,344.10,45887,560.14,0.00,-5.9,0
345,345.12,45869,559.89,-0.04,-5.9,0
346,346.04,45850,559.66,-0.04,-6.0,0
347,347.05,45825,559.40,0.01,-6.0,0
348,348.06,45803,559.15,0.04,-5.9,0
349,349.08,45780,558.90,0.06,-5.9,0
350,350.10,45765,558.64,-0.01,-5.9,0
351,351.13,45743,558.38,0.00,-5.9,0
352,352.04,45727,558.15,-0.04,-6.0,0
353,353.05,45705,557.90,-0.02,-6.0,0
354,354.08,45687,557.65,-0.06,-6.0,0
355,355.09,45661,557.39,0.01,-6.1,0
356,356.09,45639,557.14,0.02,-6.1,0
357,357.09,45621,556.89,0.00,-6.1,0
358,358.10,45602,556.64,-0.02,-6.1,0
359,359.11,45584,556.39,-0.06,-6.1,0
360,360.04,45563,556.15,-0.04,-6.2,0
361,361.04,45539,555.90,0.01,-6.1,0
362,362.05,45519,555.65,0.00,-6.2,0
363,363.06,45499,555.40,-0.01,-6.2,0
364,364.05,45476,555.15,0.02,-6.2,0
365,365.07,45459,554.90,-0.02,-6.2,0
366,366.09,45437,554.64,-0.01,-6.2,0
367,367.12,45415,554.39,0.00,-6.2,0
368,368.05,45398,554.15,-0.02,-6.2,0
369,369.07,45378,553.90,-0.04,-6.3,0
370,370.09,45359,553.64,-0.06,-6.3,0
371,371.09,45335,553.39,-0.01,-6.3,0
372,372.11,45312,553.14,0.01,-6.3,0
373,373.13,45295,552.88,-0.04,-6.3,0
374,374.06,45273,552.65,0.00,-6.3,0
375,375.08,45257,552.39,-0.06,-6.4,0
376,376.08,45232,552.14,0.00,-6.4,0
377,377.10,45212,551.89,-0.01,-6.4,0
378,378.11,45189,551.64,0.01,-6.4,0
379,379.12,45169,551.38,0.00,-6.4,0
380,380.04,45149,551.15,0.02,-6.4,0
381,381.06,45128,550.90,0.02,-6.4,0
382,382.07,45110,550.65,-0.01,-6.4,0
383,383.10,45091,550.39,-0.04,-6.4,0
384,384.10,45067,550.14,0.00,-6.4,0
385,385.13,45047,549.88,0.00,-6.5,0
386,386.05,45030,549.65,-0.02,-6.5,0
387,387.06,45009,549.40,-0.02,-6.5,0
388,388.07,44983,549.15,0.04,-6.5,0
389,389.09,44963,548.89,0.02,-6.5,0
390,390.11,44945,548.64,-0.01,-6.5,0
391,391.12,44928,548.39,-0.05,-6.6,0
392,392.05,44907,548.15,-0.02,-6.6,0
393,393.05,44889,547.90,-0.06,-6.6,0
394,394.07,44864,547.65,-0.01,-6.6,0
395,395.09,44843,547.39,-0.01,-6.6,0
396,396.09,44818,547.14,0.05,-6.6,0
397,397.11,44800,546.89,0.01,-6.6,0
398,398.11,44780,546.64,0.01,-6.6,0
399,399.04,44763,546.40,-0.02,-6.6,0
400,400.05,44743,546.15,-0.02,-6.7,0
401,401.07,44724,545.90,-0.05,-6.7,0
402,402.09,44702,545.64,-0.04,-6.7,0
403,403.11,44682,545.39,-0.05,-6.8,0
404,404.11,44660,545.14,-0.02,-6.8,0
405,405.11,44639,544.89,-0.02,-6.8,0
406,406.12,44621,544.64,-0.05,-6.8,0
407,407.04,44601,544.40,-0.04,-6.9,0
408,408.05,44583,544.15,-0.07,-6.9,0
409,409.05,44559,543.90,-0.04,-6.9,0
410,410.07,44538,543.65,-0.02,-7.0,0
411,411.09,44517,543.39,-0.02,-7.0,0
412,412.11,44494,543.14,0.00,-7.0,0
413,413.12,44474,542.89,-0.01,-7.0,0
414,414.04,44457,542.65,-0.04,-7.0,0
415,415.06,44436,542.40,-0.04,-7.1,0
416,416.07,44416,542.15,-0.04,-7.1,0
417,417.10,44397,541.89,-0.06,-7.2,0
418,418.11,44373,541.64,-0.02,-7.2,0
419,419.04,44352,541.40,0.00,-7.2,0
420,420.05,44334,541.15,-0.04,-7.2,0
421,421.05,44313,540.90,-0.02,-7.3,0
422,422.06,44294,540.65,-0.05,-7.3,0
423,423.09,44270,540.39,-0.01,-7.4,0
424,424.10,44249,540.14,-0.01,-7.4,0
425,425.12,44231,539.88,-0.05,-7.4,0
426,426.12,44211,539.64,-0.05,-7.5,0
427,427.05,44186,539.40,0.02,-7.5,0
428,428.06,44169,539.15,-0.02,-7.5,0
429,429.08,44147,538.90,-0.01,-7.5,0
430,430.10,44125,538.64,0.00,-7.5,0
431,431.12,44105,538.39,0.00,-7.5,0
432,432.04,44088,538.16,-0.02,-7.5,0
433,433.05,44067,537.90,-0.02,-7.5,0
434,434.07,44045,537.65,-0.01,-7.6,0
435,435.09,44024,537.39,-0.01,-7.6,0
436,436.10,44002,537.14,0.01,-7.6,0
437,437.11,43983,536.89,-0.01,-7.6,0
438,438.04,43965,536.65,-0.02,-7.7,0
439,439.06,43944,536.40,-0.02,-7.7,0
440,440.06,43925,536.15,-0.05,-7.7,0
441,441.08,43903,535.90,-0.02,-7.8,0
442,442.10,43877,535.64,0.04,-7.8,0
443,443.11,43857,535.39,0.02,-7.8,0
444,444.05,43838,535.15,0.02,-7.8,0
445,445.07,43815,534.90,0.05,-7.7,0
446,446.08,43795,534.65,0.04,-7.7,0
447,447.10,43775,534.39,0.02,-7.7,0
448,448.12,43755,534.13,0.01,-7.7,0
449,449.06,43739,533.90,-0.02,-7.7,0
450,450.07,43720,533.65,-0.05,-7.7,0
451,451.08,43696,533.40,0.00,-7.7,0
452,452.10,43675,533.14,0.00,-7.7,0
453,453.12,43653,532.89,0.01,-7.7,0
454,454.04,43639,532.65,-0.05,-7.8,0
455,455.05,43618,532.40,-0.05,-7.8,0
456,456.10,43594,532.14,-0.01,-7.9,0
457,457.11,43573,531.89,-0.01,-7.9,0
458,458.04,43555,531.65,-0.02,-7.9,0
459,459.06,43528,531.40,0.05,-7.9,0
460,460.07,43509,531.15,0.04,-7.8,0
461,461.09,43487,530.89,0.05,-7.8,0
462,462.11,43467,530.64,0.04,-7.8,0
463,463.12,43448,530.39,0.01,-7.7,0
464,464.05,43431,530.15,-0.01,-7.8,0
465,465.07,43410,529.90,-0.01,-7.8,0
466,466.07,43391,529.65,-0.02,-7.8,0
467,467.08,43370,529.39,-0.02,-7.8,0
468,468.09,43346,529.14,0.01,-7.8,0
469,469.11,43328,528.89,-0.01,-7.8,0
470,470.12,43306,528.64,0.00,-7.8,0
471,471.05,43291,528.40,-0.05,-7.8,0
472,472.08,43269,528.15,-0.04,-7.9,0
473,473.09,43246,527.89,-0.01,-7.9,0
474,474.10,43224,527.64,0.00,-7.9,0
475,475.12,43201,527.39,0.02,-7.9,0
476,476.04,43181,527.15,0.05,-7.9,0
477,477.06,43162,526.90,0.02,-7.8,0
478,478.07,43142,526.65,0.01,-7.8,0
479,479.09,43122,526.39,0.00,-7.8,0
480,480.09,43102,526.14,0.00,-7.8,0
481,481.10,43080,525.89,0.01,-7.8,0
482,482.12,43059,525.64,0.01,-7.8,0
483,483.11,43041,525.39,-0.01,-7.8,0
484,484.04,43019,525.15,0.02,-7.8,0
485,485.06,43001,524.90,-0.01,-7.8,0
486,486.07,42982,524.65,-0.04,-7.8,0
487,487.09,42961,524.39,-0.04,-7.8,0
488,488.11,42940,524.14,-0.04,-7.9,0
489,489.12,42915,523.88,0.02,-7.9,0
490,490.05,42898,523.65,0.00,-7.9,0
491,491.06,42873,523.40,0.05,-7.9,0
492,492.07,42852,523.15,0.05,-7.8,0
493,493.10,42834,522.89,0.01,-7.8,0
494,494.11,42811,522.64,0.04,-7.8,0
495,495.04,42794,522.40,0.01,-7.7,0
496,496.05,42774,522.15,0.01,-7.7,0
497,497.06,42754,521.90,0.00,-7.7,0
498,498.07,42731,521.65,0.02,-7.7,0
499,499.09,42713,521.39,0.00,-7.7,0
500,500.11,42693,521.14,-0.01,-7.7,0
501,501.11,42671,520.89,0.00,-7.7,0
502,502.05,42653,520.65,-0.01,-7.7,0
503,503.05,42632,520.40,-0.01,-7.7,0
504,504.06,42612,520.15,-0.01,-7.8,0
505,505.08,42591,519.90,-0.01,-7.8,0
506,506.10,42568,519.64,0.01,-7.8,0
507,507.11,42548,519.39,0.00,-7.8,0
508,508.04,42529,519.15,0.00,-7.7,0
509,509.06,42506,518.90,0.02,-7.7,0
510,510.08,42486,518.65,0.01,-7.6,0
511,511.09,42466,518.39,0.01,-7.6,0
512,512.11,42442,518.14,0.05,-7.6,0
513,513.12,42425,517.89,0.00,-7.6,0
514,514.05,42405,517.65,0.01,-7.6,0
515,515.07,42385,517.40,0.00,-7.6,0
516,516.08,42362,517.14,0.02,-7.6,0
517,517.11,42342,516.89,0.02,-7.5,0
518,518.11,42324,516.64,-0.01,-7.5,0
519,519.05,42305,516.40,-0.01,-7.6,0
520,520.06,42285,516.15,-0.02,-7.6,0
521,521.07,42263,515.90,-0.01,-7.6,0
522,522.08,42240,515.64,0.02,-7.7,0
523,523.09,42222,515.39,-0.01,-7.7,0
524,524.10,42197,515.14,0.04,-7.6,0
525,525.12,42178,514.89,0.01,-7.6,0
526,526.12,42158,514.64,0.01,-7.6,0
527,527.04,42139,514.40,0.01,-7.5,0
528,528.06,42119,514.15,0.00,-7.5,0
529,529.07,42097,513.90,0.01,-7.5,0
530,530.09,42076,513.64,0.02,-7.5,0
531,531.11,42054,513.39,0.04,-7.5,0
532,532.05,42033,513.15,0.06,-7.5,0
533,533.06,42016,512.90,0.01,-7.4,0
534,534.08,41999,512.65,-0.04,-7.4,0
535,535.09,41978,512.39,-0.04,-7.5,0
536,536.10,41956,512.14,-0.01,-7.5,0
537,537.12,41936,511.89,-0.02,-7.6,0
538,538.12,41912,511.64,0.01,-7.6,0
539,539.04,41891,511.40,0.04,-7.6,0
540,540.05,41868,511.15,0.07,-7.5,0
541,541.06,41848,510.90,0.06,-7.5,0
542,542.07,41831,510.65,0.01,-7.4,0
543,543.09,41809,510.39,0.02,-7.4,0
544,544.10,41790,510.14,0.01,-7.4,0
545,545.11,41768,509.89,0.02,-7.3,0
546,546.04,41748,509.65,0.04,-7.3,0
547,547.05,41726,509.40,0.05,-7.3,0
548,548.06,41706,509.15,0.05,-7.2,0
549,549.08,41687,508.90,0.02,-7.2,0
550,550.09,41670,508.64,-0.02,-7.2,0
551,551.11,41649,508.39,-0.02,-7.2,0
552,552.05,41631,508.15,-0.04,-7.3,0
553,553.04,41613,507.91,-0.06,-7.3,0
554,554.05,41588,507.65,-0.01,-7.3,0
555,555.07,41562,507.40,0.05,-7.3,0
556,556.08,41541,507.14,0.05,-7.3,0
557,557.09,41522,506.89,0.04,-7.2,0
558,558.11,41501,506.64,0.04,-7.2,0
559,559.12,41480,506.39,0.04,-7.2,0
560,560.05,41462,506.15,0.02,-7.1,0
561,561.06,41439,505.90,0.05,-7.1,0
562,562.08,41421,505.64,0.01,-7.1,0
563,563.10,41399,505.39,0.04,-7.1,0
564,564.11,41384,505.14,-0.04,-7.0,0
565,565.05,41361,504.90,0.01,-7.0,0
566,566.05,41343,504.65,-0.02,-7.0,0
567,567.07,41323,504.40,-0.04,-7.1,0
