Sample,Timestamp,Current Error,PID Control Signal
0,0.04,-0.01,64.5
1,0.31,-0.01,72.0
2,0.57,0.04,71.7
3,0.83,0.04,77.3
4,1.09,-0.02,83.3
5,1.35,-0.02,65.1
6,1.61,-0.07,60.2
7,1.79,-0.10,71.7
8,2.05,-0.18,64.2
9,2.31,-0.24,62.6
10,2.57,-0.26,62.0
11,2.83,-0.28,70.4
12,3.10,-0.33,69.1
13,3.35,-0.43,62.8
14,3.61,-0.43,63.8
15,3.79,-0.45,58.1
16,4.05,-0.48,73.6
17,4.31,-0.57,62.1
18,4.57,-0.63,52.6
19,4.83,-0.66,64.0
20,5.09,-0.70,64.7
21,5.36,-0.78,62.3
22,5.53,-0.82,50.5
23,5.79,-0.82,64.4
24,6.05,-0.82,68.8
25,6.31,-0.90,53.0
26,6.57,-0.89,70.2
27,6.84,-0.93,69.2
28,7.10,-0.96,66.2
29,7.27,-0.99,55.4
30,7.53,-1.04,59.1
31,7.79,-1.07,56.1
32,8.05,-1.10,57.0
33,8.32,-1.07,66.0
34,8.58,-1.06,67.7
35,8.83,-1.10,66.5
36,9.10,-1.11,79.6
37,9.27,-1.14,61.5
38,9.53,-1.17,69.8
39,9.79,-1.20,60.2
40,10.05,-1.20,68.6
41,10.31,-1.21,66.7
42,10.57,-1.26,67.5
43,10.83,-1.31,59.9
44,11.09,-1.34,62.9
45,11.26,-1.35,53.0
46,11.53,-1.32,72.9
47,11.79,-1.38,61.0
48,12.05,-1.43,72.9
49,12.31,-1.46,61.1
50,12.57,-1.46,69.7
51,12.83,-1.54,56.3
52,13.09,-1.53,64.0
53,13.26,-1.55,59.2
54,13.52,-1.54,72.8
55,13.78,-1.57,62.5
56,14.04,-1.64,65.9
57,14.30,-1.65,54.9
58,14.55,-1.65,62.2
59,14.81,-1.70,56.4
60,15.07,-1.68,49.8
61,15.33,-1.78,60.4
62,15.51,-1.72,74.0
63,15.77,-1.75,68.0
64,16.03,-1.78,62.1
65,16.29,-1.77,71.1
66,16.55,-1.77,75.2
67,16.81,-1.73,76.4
68,17.07,-1.78,58.8
69,17.33,-1.82,68.7
70,17.50,-1.82,64.9
71,17.77,-1.78,69.4
72,18.03,-1.81,66.8
73,18.28,-1.75,73.7
74,18.54,-1.75,71.6
75,18.80,-1.73,72.6
76,19.06,-1.72,77.0
77,19.31,-1.73,78.9
78,19.49,-1.70,85.8
79,19.75,-1.71,73.8
80,20.02,-1.68,81.2
81,20.27,-1.67,78.8
82,20.53,-1.67,10.1
83,20.80,-1.66,15.3
84,21.06,-1.64,9.4
85,21.31,-1.62,10.3
86,21.49,-1.60,16.5
87,21.75,-1.50,24.3
88,22.01,-1.50,19.0
89,22.27,-1.43,24.0
90,22.53,-1.42,18.3
91,22.79,-1.33,25.9
92,23.05,-1.31,27.0
93,23.23,-1.23,28.3
94,23.49,-1.20,28.2
95,23.74,-1.10,35.0
96,24.01,-1.06,33.7
97,24.27,-0.99,40.4
98,24.54,-0.92,43.9
99,24.80,-0.90,36.7
100,24.97,-0.85,37.1
101,25.23,-0.79,35.4
102,25.48,-0.77,40.8
103,25.75,-0.72,40.7
104,26.02,-0.67,41.9
105,26.28,-0.62,42.2
106,26.54,-0.61,39.4
107,26.79,-0.60,37.9
108,26.97,-0.55,44.6
109,27.23,-0.54,35.5
110,27.48,-0.49,44.8
111,27.74,-0.48,42.5
112,28.00,-0.46,39.1
113,28.26,-0.48,40.4
114,28.52,-0.43,40.9
115,28.78,-0.42,42.9
116,29.05,-0.40,50.2
117,29.22,-0.35,44.0
118,29.48,-0.35,48.4
119,29.73,-0.37,40.9
120,29.99,-0.32,40.1
121,30.25,-0.28,51.3
122,30.52,-0.24,54.0
123,30.78,-0.22,50.7
124,31.04,-0.26,48.7
125,31.21,-0.22,42.7
126,31.47,-0.23,44.9
127,31.73,-0.17,53.7
128,31.99,-0.17,47.5
129,32.25,-0.11,51.6
130,32.51,-0.10,49.7
131,32.78,-0.07,57.9
132,32.95,-0.09,53.1
133,33.21,-0.05,46.6
134,33.47,-0.02,52.6
135,33.73,0.00,48.1
136,33.99,0.04,59.8
137,34.26,0.02,56.4
138,34.52,0.06,55.7
139,34.78,0.05,54.1
140,34.95,0.07,54.3
141,35.22,0.07,55.7
142,35.48,0.06,55.3
143,35.74,0.07,54.8
144,35.99,0.07,51.3
145,36.26,0.05,52.4
146,36.52,0.10,57.4
147,36.71,0.05,52.5
148,36.96,0.04,46.3
149,37.22,0.05,50.7
150,37.48,0.00,48.3
151,37.74,0.02,46.8
152,38.00,-0.01,49.3
153,38.26,-0.07,43.5
154,38.45,-0.10,41.2
155,38.70,-0.12,37.3
156,38.96,-0.15,43.0
157,39.22,-0.18,38.7
158,39.48,-0.21,37.5
159,39.74,-0.27,35.5
160,40.00,-0.28,34.2
161,40.26,-0.34,32.3
162,40.43,-0.35,32.9
163,40.69,-0.40,31.4
164,40.96,-0.45,30.7
165,41.22,-0.48,28.0
166,41.49,-0.51,28.1
167,41.74,-0.56,22.8
168,42.00,-0.56,28.9
169,42.18,-0.56,32.4
170,42.44,-0.56,30.4
171,42.70,-0.62,26.8
172,42.96,-0.65,28.9
173,43.22,-0.65,27.0
174,43.49,-0.65,31.2
175,43.75,-0.70,22.5
176,43.92,-0.68,27.2
177,44.19,-0.67,25.6
178,44.45,-0.63,35.2
179,44.71,-0.66,30.9
180,44.97,-0.62,32.2
181,45.23,-0.63,31.8
182,45.49,-0.62,29.3
183,45.75,-0.57,37.2
184,45.93,-0.57,37.5
185,46.19,-0.55,35.0
186,46.45,-0.51,35.1
187,46.71,-0.56,33.5
188,46.97,-0.51,32.2
189,47.23,-0.50,35.1
190,47.49,-0.45,38.2
191,47.74,-0.45,35.0
192,47.91,-0.44,35.3
193,48.17,-0.39,36.6
194,48.43,-0.37,40.4
195,48.69,-0.31,44.8
196,48.95,-0.33,43.1
197,49.22,-0.33,43.0
198,49.48,-0.34,33.3
199,49.66,-0.27,41.0
200,49.92,-0.29,39.8
201,50.18,-0.21,52.0
202,50.44,-0.22,47.2
203,50.70,-0.22,42.3
204,50.96,-0.27,30.6
205,51.21,-0.23,37.0
206,51.48,-0.22,35.9
207,51.65,-0.23,41.3
208,51.92,-0.21,42.4
209,52.18,-0.18,39.9
210,52.44,-0.16,45.1
211,52.70,-0.18,39.9
212,52.96,-0.20,37.3
213,53.22,-0.22,37.4
214,53.40,-0.20,37.2
215,53.65,-0.18,37.9
216,53.91,-0.20,42.4
217,54.18,-0.18,40.1
218,54.43,-0.16,45.2
219,54.69,-0.16,37.6
220,54.95,-0.13,50.3
221,55.22,-0.18,36.8
222,55.39,-0.20,33.8
223,55.65,-0.16,37.0
224,55.91,-0.16,43.2
225,56.17,-0.17,38.3
226,56.43,-0.18,37.0
227,56.69,-0.17,34.2
228,56.95,-0.13,41.1
229,57.21,-0.10,45.7
230,57.39,-0.10,46.9
231,57.65,-0.10,42.9
232,57.91,-0.10,43.0
233,58.17,-0.11,38.6
234,58.43,-0.05,44.4
235,58.69,-0.10,38.9
236,58.95,-0.05,46.1
237,59.21,-0.10,40.2
238,59.39,-0.05,46.4
239,59.65,-0.09,37.9
240,59.90,-0.06,42.6
241,60.17,-0.05,44.7
242,60.43,-0.04,41.5
243,60.69,-0.01,48.9
244,60.95,-0.06,41.2
245,61.13,-0.06,39.5
246,61.39,-0.05,37.6
247,61.65,-0.02,46.2
248,61.91,-0.06,43.0
249,62.17,-0.05,41.1
250,62.43,-0.11,34.3
251,62.69,-0.12,35.7
252,62.94,-0.07,42.5
253,63.12,-0.12,43.7
254,63.38,-0.13,40.6
255,63.64,-0.12,35.7
256,63.90,-0.17,35.0
257,64.16,-0.22,30.8
258,64.42,-0.18,35.4
259,64.68,-0.21,38.2
260,64.94,-0.20,38.5
261,65.12,-0.22,40.0
262,65.38,-0.23,33.8
263,65.64,-0.27,33.1
264,65.90,-0.24,34.6
265,66.15,-0.23,34.9
266,66.41,-0.29,35.6
267,66.67,-0.29,27.5
268,66.93,-0.28,29.7
269,67.19,-0.28,35.3
270,67.37,-0.26,36.9
271,67.62,-0.31,29.6
272,67.88,-0.28,32.0
273,68.14,-0.28,39.1
274,68.40,-0.28,38.5
275,68.66,-0.32,29.4
276,68.91,-0.27,32.1
277,69.18,-0.31,30.9
278,69.43,-0.29,31.2
279,69.61,-0.28,32.0
280,69.87,-0.28,34.6
281,70.13,-0.21,43.7
282,70.39,-0.23,36.8
283,70.65,-0.22,39.7
284,70.91,-0.22,32.2
285,71.17,-0.22,33.5
286,71.43,-0.17,41.5
287,71.60,-0.20,35.4
288,71.86,-0.21,35.5
289,72.12,-0.16,38.2
290,72.38,-0.15,41.7
291,72.64,-0.17,37.3
292,72.90,-0.12,40.1
293,73.17,-0.13,35.7
294,73.43,-0.15,40.2
295,73.60,-0.11,38.1
296,73.86,-0.11,39.0
297,74.13,-0.10,39.8
298,74.38,-0.12,34.6
299,74.64,-0.12,35.9
300,74.89,-0.05,39.9
301,75.16,-0.15,34.2
302,75.41,-0.09,40.0
303,75.59,-0.09,33.8
304,75.85,-0.11,39.7
305,76.11,-0.11,36.6
306,76.37,-0.10,36.9
307,76.63,-0.12,34.4
308,76.89,-0.12,33.4
309,77.15,-0.09,38.5
310,77.40,-0.10,37.7
311,77.67,-0.10,42.1
312,77.84,-0.12,33.8
313,78.10,-0.13,40.1
314,78.37,-0.13,32.1
315,78.62,-0.11,37.6
316,78.89,-0.16,32.6
317,79.14,-0.13,33.7
318,79.40,-0.11,36.2
319,79.66,-0.11,36.6
320,79.83,-0.05,47.3
321,80.10,-0.11,40.6
322,80.36,-0.06,40.2
323,80.62,-0.11,36.1
324,80.87,-0.09,38.1
325,81.14,-0.07,41.1
326,81.40,-0.07,39.3
327,81.57,-0.10,35.9
328,81.83,-0.06,41.4
329,82.09,-0.06,45.4
330,82.35,-0.05,43.5
331,82.61,-0.05,40.4
332,82.87,-0.06,36.9
333,83.13,-0.07,35.7
334,83.39,-0.10,34.0
335,83.65,-0.09,39.7
336,83.83,-0.10,37.6
337,84.08,-0.07,41.8
338,84.34,-0.07,42.2
339,84.61,-0.07,36.0
340,84.86,-0.05,39.4
341,85.13,-0.07,35.9
342,85.39,-0.09,37.8
343,85.56,-0.07,35.5
344,85.83,-0.05,39.7
345,86.09,-0.09,38.2
346,86.34,-0.10,32.5
347,86.60,-0.05,39.7
348,86.86,-0.09,34.1
349,87.13,-0.09,38.6
350,87.39,-0.07,36.3
351,87.56,-0.09,39.4
352,87.82,-0.13,30.4
353,88.08,-0.09,38.5
354,88.34,-0.15,29.9
355,88.60,-0.11,35.5
356,88.86,-0.10,36.7
357,89.12,-0.11,39.8
358,89.37,-0.09,36.1
359,89.63,-0.11,33.6
360,89.80,-0.10,37.0
361,90.06,-0.10,41.9
362,90.33,-0.06,43.3
363,90.59,-0.12,34.0
364,90.85,-0.10,38.7
365,91.11,-0.16,31.2
366,91.38,-0.11,38.3
367,91.56,-0.13,32.2
368,91.81,-0.11,36.4
369,92.08,-0.10,40.8
370,92.34,-0.11,35.9
371,92.61,-0.10,39.8
372,92.87,-0.10,40.7
373,93.04,-0.09,41.9
374,93.31,-0.07,43.6
375,93.57,-0.07,38.2
376,93.82,-0.09,38.8
377,94.09,-0.06,46.1
378,94.35,-0.05,38.4
379,94.61,-0.06,44.2
380,94.79,-0.02,40.5
381,95.05,-0.04,45.0
382,95.31,-0.05,36.7
383,95.57,-0.01,36.8
384,95.83,-0.04,38.8
385,96.09,-0.05,38.0
386,96.35,-0.04,39.7
387,96.62,-0.04,38.4
388,96.79,-0.02,38.2
389,97.05,-0.06,39.0
390,97.31,-0.01,39.9
391,97.57,-0.06,38.9
392,97.83,-0.01,37.2
393,98.09,-0.01,44.8
394,98.35,-0.07,33.2
395,98.61,-0.04,34.2
396,98.78,-0.02,36.8
397,99.05,-0.05,45.4
398,99.32,-0.07,37.7
399,99.57,0.00,38.8
400,99.83,-0.06,33.5
401,100.09,-0.02,44.3
402,100.35,-0.06,35.7
403,100.53,-0.04,44.3
404,100.79,-0.04,35.1
405,101.05,-0.05,39.1
406,101.32,0.01,44.5
407,101.58,-0.01,43.3
408,101.83,-0.04,33.7
409,102.10,-0.05,36.9
410,102.27,-0.04,35.5
411,102.53,-0.06,36.1
412,102.78,-0.09,31.7
413,103.05,-0.05,44.4
414,103.31,0.00,44.0
415,103.57,0.00,42.6
416,103.83,-0.04,37.2
417,104.09,-0.05,35.5
418,104.26,-0.05,31.9
419,104.53,-0.05,38.6
420,104.78,-0.05,36.8
421,105.05,-0.04,39.8
422,105.31,-0.04,41.5
423,105.57,-0.01,36.0
424,105.83,-0.02,38.3
425,106.01,-0.04,35.8
426,106.27,-0.04,39.3
427,106.53,-0.02,36.1
428,106.80,-0.01,42.7
429,107.06,-0.06,33.7
430,107.31,0.01,43.4
431,107.57,-0.02,43.2
432,107.83,-0.02,37.8
433,108.01,-0.02,37.4
434,108.27,-0.02,36.1
435,108.53,-0.02,38.7
436,108.78,0.00,38.1
437,109.04,-0.04,38.8
438,109.31,-0.05,39.8
439,109.57,0.00,42.1
440,109.75,-0.04,37.0
441,110.02,-0.04,41.8
442,110.27,-0.05,31.8
443,110.53,-0.06,37.1
444,110.80,-0.02,42.2
445,111.05,0.00,40.2
446,111.25,-0.04,68.0
447,111.51,0.00,41.1
448,111.77,-0.06,30.6
449,112.03,-0.04,38.7
450,112.29,-0.04,32.9
451,112.55,-0.01,45.1
452,112.81,-0.10,31.5
453,113.07,-0.06,37.5
454,113.25,-0.09,32.8
455,113.50,-0.07,36.2
456,113.76,-0.05,36.0
457,114.03,-0.07,38.4
458,114.28,-0.10,30.1
459,114.54,-0.09,35.3
460,114.80,-0.05,37.7
461,115.06,-0.05,40.8
462,115.24,-0.06,39.1
463,115.50,-0.06,37.8
464,115.75,-0.06,33.7
465,116.02,-0.07,36.4
466,116.27,-0.09,35.2
467,116.55,-0.05,41.5
468,116.80,-0.05,33.6
469,117.06,-0.05,36.2
470,117.23,-0.06,32.3
471,117.49,-0.05,38.9
472,117.75,-0.04,36.1
473,118.01,-0.04,41.0
474,118.27,-0.04,35.2
475,118.53,-0.02,37.8
476,118.79,-0.02,40.5
477,118.97,-0.01,43.0
478,119.23,-0.02,36.9
479,119.49,-0.04,35.7
480,119.75,0.02,44.6
481,120.01,0.00,39.4
482,120.27,-0.02,38.2
483,120.53,-0.04,34.8
484,120.80,-0.04,32.5
485,120.97,-0.02,36.9
486,121.23,-0.02,40.4
487,121.49,-0.04,35.2
488,121.75,0.00,42.4
489,122.02,-0.02,38.6
490,122.27,0.00,38.9
491,122.53,0.02,41.8
492,122.80,0.00,42.5
493,122.97,0.02,37.4
494,123.23,-0.01,38.6
495,123.49,-0.02,35.1
496,123.75,-0.02,36.8
497,124.02,-0.02,-33.1
498,124.28,-0.01,-36.7
499,124.54,-0.02,-37.2
500,124.71,0.01,-32.3
501,124.97,-0.01,-35.8
502,125.23,0.05,-28.8
503,125.49,0.09,-31.4
504,125.75,0.13,-25.5
505,126.01,0.22,-22.3
506,126.27,0.26,-27.2
507,126.53,0.33,-17.5
508,126.70,0.35,-24.0
509,126.96,0.46,-15.1
510,127.21,0.57,-9.0
511,127.48,0.66,-5.7
512,127.73,0.70,-9.8
513,127.99,0.81,-6.7
514,128.25,0.89,-7.6
515,128.51,0.95,-3.1
516,128.76,1.04,-8.9
517,129.03,1.12,-4.2
518,129.21,1.16,-4.3
519,129.47,1.27,-1.8
520,129.73,1.37,5.3
521,129.98,1.39,12.4
522,130.24,1.46,4.8
523,130.50,1.54,3.1
524,130.76,1.64,11.4
525,130.94,1.67,6.1
526,131.21,1.72,6.3
527,131.46,1.79,18.7
528,131.71,1.81,4.2
529,131.97,1.83,3.5
530,132.23,1.89,5.2
531,132.48,1.92,16.4
532,132.74,1.95,5.5
533,133.00,2.00,2.4
534,133.26,2.01,1.2
535,133.43,2.06,7.9
536,133.69,2.09,1.7
537,133.95,2.11,2.7
538,134.21,2.16,9.1
539,134.47,2.23,9.6
540,134.73,2.27,8.4
541,134.99,2.28,9.0
542,135.18,2.31,222.0
543,135.44,2.37,209.5
544,135.70,2.40,214.9
545,135.96,2.42,214.4
546,136.22,2.44,224.5
547,136.49,2.39,208.0
548,136.75,2.33,211.2
549,136.93,2.29,199.8
550,137.19,2.20,205.2
551,137.45,2.08,199.6
552,137.72,1.98,209.4
553,137.97,1.87,190.0
554,138.23,1.73,203.1
555,138.49,1.66,193.4
556,138.75,1.54,192.8
557,138.93,1.44,201.9
558,139.19,1.35,195.9
559,139.45,1.25,180.2
560,139.70,1.18,182.9
561,139.97,1.05,202.8
562,140.23,1.00,199.2
563,140.49,0.93,200.1
564,140.66,0.89,199.6
565,140.92,0.87,208.1
566,141.18,0.77,189.9
567,141.44,0.76,77.9
568,141.71,0.66,73.5
569,141.96,0.61,69.9
570,142.22,0.57,68.0
571,142.48,0.52,70.6
572,142.74,0.49,67.4
573,142.91,0.45,69.6
574,143.19,0.37,64.8
575,143.45,0.29,57.4
576,143.70,0.21,53.8
577,143.96,0.16,55.2
578,144.22,0.09,53.5
579,144.48,0.05,54.2
580,144.73,-0.06,46.4
581,144.91,-0.11,49.1
582,145.17,-0.22,38.0
583,145.43,-0.28,36.9
584,145.69,-0.39,31.1
585,145.95,-0.54,25.5
586,146.21,-0.60,29.0
587,146.47,-0.67,26.7
588,146.65,-0.73,28.6
589,146.91,-0.87,15.0
590,147.17,-0.96,11.4
591,147.43,-1.07,10.3
592,147.69,-1.20,5.0
593,147.95,-1.29,0.4
594,148.22,-1.38,-0.1
595,148.48,-1.46,-1.0
596,148.65,-1.53,1.2
597,148.91,-1.59,-4.9
598,149.18,-1.70,-8.9
599,149.44,-1.70,0.7
600,149.70,-1.86,-12.9
601,149.96,-1.86,-5.6
602,150.14,-1.87,-11.5
603,150.40,-1.89,-0.4
604,150.66,-1.90,-4.8
605,150.92,-1.95,-7.7
606,151.18,-1.95,-6.4
607,151.45,-1.94,-3.9
608,151.71,-1.92,-6.8
609,151.97,-1.90,0.6
610,152.14,-1.84,3.5
611,152.39,-1.81,6.3
612,152.65,-1.73,11.2
613,152.91,-1.64,21.7
614,153.18,-1.59,21.7
615,153.43,-1.54,16.1
616,153.69,-1.42,23.0
617,153.95,-1.34,30.3
618,154.13,-1.29,32.5
619,154.40,-1.17,34.4
620,154.66,-1.14,29.9
621,154.92,-1.00,37.4
622,155.18,-0.90,37.1
623,155.44,-0.77,50.1
624,155.70,-0.72,45.6
625,155.95,-0.57,50.9
626,156.13,-0.55,50.1
627,156.39,-0.44,53.8
628,156.65,-0.38,50.6
629,156.90,-0.26,58.5
630,157.16,-0.20,57.0
631,157.42,-0.11,62.2
632,157.68,-0.10,54.0
633,157.94,0.07,65.8
634,158.12,0.04,65.8
635,158.37,0.10,62.0
636,158.64,0.17,62.5
637,158.90,0.18,64.7
638,159.16,0.20,54.9
639,159.42,0.27,66.5
640,159.68,0.28,59.0
641,159.95,0.28,62.6
642,160.12,0.32,59.8
643,160.39,0.29,57.8
644,160.64,0.29,56.5
645,160.90,0.32,55.2
646,161.17,0.33,65.4
647,161.43,0.27,55.6
648,161.69,0.24,49.2
649,161.86,0.26,52.3
650,162.12,0.31,63.1
651,162.39,0.20,51.1
652,162.65,0.17,51.3
653,162.91,0.20,48.0
654,163.17,0.16,55.8
655,163.43,0.09,43.0
656,163.61,0.02,42.8
657,163.87,0.09,44.8
658,164.13,-0.01,45.6
659,164.39,0.04,49.1
660,164.64,0.00,44.0
661,164.91,0.02,51.4
662,165.17,-0.05,43.0
663,165.43,-0.02,44.6
664,165.60,-0.07,38.3
665,165.86,-0.10,45.1
666,166.12,-0.10,40.7
667,166.38,-0.12,41.7
668,166.65,-0.13,43.9
669,166.91,-0.15,40.8
670,167.17,-0.17,38.3
671,167.35,-0.23,38.8
672,167.61,-0.24,38.4
673,167.87,-0.21,42.4
674,168.13,-0.22,41.4
675,168.39,-0.28,38.2
676,168.65,-0.28,34.1
677,168.91,-0.32,40.1
678,169.17,-0.37,36.3
679,169.35,-0.37,31.1
680,169.61,-0.39,31.1
681,169.87,-0.40,35.8
682,170.13,-0.39,31.2
683,170.40,-0.39,38.2
684,170.66,-0.39,34.1
685,170.83,-0.42,32.0
686,171.09,-0.45,33.4
687,171.35,-0.46,26.7
688,171.61,-0.49,25.4
689,171.86,-0.48,31.4
690,172.13,-0.49,31.4
691,172.39,-0.54,31.1
692,172.65,-0.54,24.8
693,172.91,-0.60,25.1
694,173.09,-0.57,29.2
695,173.35,-0.62,21.4
696,173.61,-0.57,30.6
697,173.86,-0.61,20.0
698,174.13,-0.60,28.7
699,174.39,-0.61,30.4
700,174.65,-0.63,24.2
701,174.90,-0.62,26.6
702,175.08,-0.66,24.5
703,175.34,-0.63,26.0
704,175.60,-0.63,23.6
705,175.85,-0.65,23.9
706,176.12,-0.63,29.5
707,176.38,-0.56,36.3
708,176.65,-0.59,31.8
709,176.82,-0.55,33.7
710,177.08,-0.59,27.3
711,177.34,-0.55,33.9
712,177.60,-0.57,24.7
713,177.86,-0.54,30.5
714,178.12,-0.50,33.2
715,178.37,-0.42,38.4
716,178.63,-0.43,39.2
717,178.82,-0.39,41.9
718,179.08,-0.43,32.0
719,179.34,-0.37,36.2
720,179.60,-0.34,36.9
721,179.85,-0.27,46.2
722,180.12,-0.27,45.7
723,180.39,-0.27,42.4
724,180.56,-0.26,35.7
725,180.81,-0.20,40.5
726,181.07,-0.20,37.9
727,181.33,-0.18,40.4
728,181.59,-0.16,38.0
729,181.85,-0.11,46.5
730,182.11,-0.10,46.8
731,182.37,-0.09,43.2
732,182.63,-0.04,43.8
733,182.80,-0.07,40.5
734,183.06,-0.04,44.7
735,183.32,-0.04,41.1
736,183.58,-0.01,47.1
737,183.83,-0.01,43.2
738,184.10,-0.01,46.2
739,184.35,0.01,45.7
740,184.61,0.01,42.1
741,184.87,-0.01,39.6
742,185.13,0.01,42.1
743,185.31,0.01,45.2
744,185.57,0.02,44.2
745,185.83,0.02,43.8
746,186.09,-0.04,43.3
747,186.36,-0.02,40.7
748,186.62,-0.01,39.6
749,186.79,0.01,44.7
750,187.05,-0.01,48.0
751,187.31,-0.04,40.7
752,187.58,-0.02,37.5
753,187.84,-0.06,41.2
754,188.10,-0.02,44.9
755,188.36,-0.07,38.2
756,188.54,-0.07,44.4
757,188.81,-0.05,41.6
758,189.07,-0.11,42.8
759,189.33,-0.09,35.5
760,189.59,-0.09,38.6
761,189.85,-0.10,41.7
762,190.11,-0.12,37.9
763,190.28,-0.13,33.1
764,190.55,-0.11,36.4
765,190.80,-0.12,36.9
766,191.07,-0.11,44.8
767,191.33,-0.15,33.4
768,191.59,-0.16,33.9
769,191.85,-0.11,40.2
770,192.11,-0.11,42.8
771,192.29,-0.15,42.2
772,192.55,-0.13,34.5
773,192.81,-0.15,37.2
774,193.06,-0.12,35.7
775,193.32,-0.17,35.5
776,193.58,-0.15,34.9
777,193.84,-0.13,37.4
778,194.10,-0.13,42.8
779,194.27,-0.13,38.2
780,194.53,-0.13,40.0
781,194.79,-0.15,36.1
782,195.06,-0.17,38.8
783,195.31,-0.17,31.2
784,195.58,-0.21,38.6
785,195.84,-0.15,37.6
786,196.02,-0.21,36.3
787,196.27,-0.16,39.8
788,196.53,-0.16,39.4
789,196.79,-0.18,35.5
790,197.05,-0.23,31.8
791,197.31,-0.16,35.7
792,197.56,-0.16,36.5
793,197.82,-0.18,38.0
794,198.08,-0.21,33.2
795,198.34,-0.21,33.1
796,198.52,-0.23,34.2
797,198.78,-0.18,35.5
798,199.04,-0.20,42.2
799,199.30,-0.20,34.2
800,199.56,-0.21,35.1
801,199.82,-0.20,37.2
802,200.08,-0.16,41.8
803,200.26,-0.17,39.2
804,200.51,-0.17,38.2
805,200.77,-0.18,33.0
806,201.03,-0.16,36.8
807,201.29,-0.12,37.8
808,201.55,-0.13,37.0
809,201.80,-0.10,39.4
810,202.06,-0.11,39.9
811,202.32,-0.10,40.7
812,202.50,-0.15,40.1
813,202.76,-0.07,40.4
814,203.03,-0.12,33.2
