Sample,Timestamp,Current Error,PID Control Signal
0,0.04,0.01,-121.3
1,0.31,0.00,-133.5
2,0.57,0.00,-123.4
3,0.83,-0.06,-142.8
4,1.10,0.09,-128.1
5,1.36,0.11,-130.0
6,1.62,0.17,-123.2
7,1.79,0.21,-115.3
8,2.05,0.29,-110.1
9,2.31,0.38,-120.2
10,2.56,0.54,-100.6
11,2.82,0.63,-96.1
12,3.08,0.81,-88.1
13,3.34,0.87,-94.1
14,3.60,1.01,-86.8
15,3.85,1.16,-87.6
16,4.03,1.26,-83.4
17,4.29,1.39,-77.4
18,4.55,1.54,-79.0
19,4.80,1.68,-75.7
20,5.06,1.81,-65.3
21,5.32,1.93,-71.2
22,5.58,2.06,-64.1
23,5.84,2.20,-67.8
24,6.10,2.33,-73.8
25,6.27,2.43,-62.5
26,6.54,2.54,-71.8
27,6.79,2.64,-63.0
28,7.05,2.77,-60.2
29,7.32,2.91,-71.9
30,7.58,2.97,-64.2
31,7.85,3.12,-68.0
32,8.02,3.19,-49.0
33,8.28,3.27,-45.7
34,8.54,3.33,-66.6
35,8.79,3.44,-46.6
36,9.05,3.50,-66.9
37,9.32,3.61,-61.4
38,9.58,3.67,-44.7
39,9.84,3.71,-64.1
40,10.02,3.78,-51.4
41,10.28,3.85,-61.0
42,10.54,3.83,-35.2
43,10.80,3.88,-72.2
44,11.06,3.91,-54.0
45,11.31,3.91,-56.7
46,11.59,3.94,55.8
47,11.77,3.97,60.7
48,12.03,3.97,67.1
49,12.29,3.94,60.4
50,12.55,3.91,59.0
51,12.81,3.83,49.4
52,13.07,3.75,40.8
53,13.33,3.64,44.2
54,13.59,3.50,32.9
55,13.76,3.41,26.4
56,14.03,3.26,19.3
57,14.29,3.04,11.5
58,14.55,2.91,0.3
59,14.81,2.77,-0.2
60,15.07,2.59,3.8
61,15.33,2.38,-12.2
62,15.50,2.26,-12.9
63,15.77,2.06,-19.9
64,16.02,1.89,-22.2
65,16.28,1.68,-29.1
66,16.54,1.49,-38.5
67,16.81,1.31,-46.9
68,17.07,1.12,-44.5
69,17.25,0.99,-48.0
70,17.51,0.78,-59.9
71,17.77,0.66,-57.8
72,18.03,0.48,-62.4
73,18.29,0.34,-61.3
74,18.55,0.17,-65.1
75,18.80,0.07,-64.6
76,19.07,-0.07,-70.2
77,19.24,-0.16,-72.4
78,19.51,-0.29,-79.9
79,19.77,-0.40,-75.6
80,20.03,-0.50,-78.2
81,20.30,-0.60,-82.4
82,20.56,-0.65,-76.3
83,20.81,-0.70,-72.2
84,20.99,-0.78,-80.2
85,21.25,-0.83,-83.2
86,21.51,-0.85,-78.4
87,21.77,-0.89,-78.9
88,22.03,-0.94,-81.9
89,22.30,-0.96,-77.9
90,22.55,-0.94,-74.5
91,22.73,-0.99,-78.3
92,23.00,-0.96,-67.7
93,23.26,-1.00,-78.7
94,23.51,-0.88,-60.7
95,23.78,-0.90,-68.4
96,24.03,-0.88,-66.1
97,24.29,-0.85,-69.6
98,24.56,-0.79,-64.0
99,24.73,-0.78,-60.8
100,24.99,-0.72,-56.4
101,25.25,-0.62,-53.7
102,25.51,-0.59,-50.8
103,25.77,-0.49,-46.3
104,26.03,-0.45,-53.4
105,26.29,-0.38,-47.4
106,26.47,-0.33,-46.4
107,26.73,-0.21,-35.2
108,26.99,-0.15,-37.0
109,27.25,-0.04,-31.8
110,27.51,0.02,-35.4
111,27.78,0.12,-29.1
112,28.03,0.21,-21.5
113,28.29,0.27,-27.9
114,28.48,0.31,-28.2
115,28.73,0.46,-8.8
116,29.00,0.48,-17.2
117,29.26,0.55,-15.5
118,29.51,0.63,-12.3
119,29.78,0.70,-17.1
120,30.04,0.72,-13.4
121,30.22,0.78,-15.6
122,30.47,0.82,-11.9
123,30.74,0.84,-13.7
124,31.00,0.84,-18.7
125,31.26,0.92,-11.0
126,31.53,0.99,-9.0
127,31.78,0.95,-10.3
128,31.96,0.99,-7.7
129,32.21,0.96,-16.5
130,32.47,0.99,-13.8
131,32.74,0.95,-17.7
132,33.00,1.03,-6.9
133,33.26,0.99,-10.4
134,33.51,0.99,-9.2
135,33.78,0.95,-18.0
136,33.95,0.93,-22.5
137,34.22,0.94,-21.0
138,34.48,0.93,-18.0
139,34.74,0.88,-18.4
140,35.00,0.84,-23.3
141,35.26,0.84,-21.8
142,35.53,0.83,-21.0
143,35.70,0.82,-16.3
144,35.96,0.78,-19.8
145,36.22,0.76,-24.0
146,36.48,0.71,-27.0
147,36.75,0.70,-28.9
148,37.01,0.71,-20.9
149,37.26,0.62,-29.5
150,37.52,0.60,-26.2
151,37.70,0.59,-34.2
152,37.97,0.56,-29.1
153,38.22,0.50,-29.4
154,38.48,0.48,-31.0
155,38.74,0.44,-28.9
156,39.00,0.42,-33.0
157,39.27,0.37,-38.4
158,39.44,0.38,-29.9
159,39.70,0.37,-32.0
160,39.96,0.32,-29.4
161,40.21,0.27,-40.6
162,40.47,0.24,-37.8
163,40.73,0.23,-33.1
164,41.00,0.21,-36.9
165,41.25,0.20,-33.7
166,41.51,0.15,-38.6
167,41.69,0.13,-45.6
168,41.96,0.10,-37.7
169,42.22,0.10,-38.2
170,42.47,0.04,-41.4
171,42.74,0.05,-38.8
172,43.00,0.02,-46.2
173,43.18,0.00,-44.2
174,43.44,0.05,-37.5
175,43.70,0.02,-35.5
176,43.96,0.01,-39.0
177,44.21,0.00,-39.4
178,44.47,0.01,-43.0
179,44.75,-0.01,-44.1
180,44.92,-0.01,-38.8
181,45.18,0.01,-37.2
182,45.45,0.00,-39.4
183,45.71,-0.01,-42.0
184,45.97,-0.02,-39.7
185,46.23,0.02,-34.6
186,46.49,0.06,-30.9
187,46.67,0.09,-32.4
188,46.92,0.04,-35.6
189,47.19,0.00,-43.2
190,47.44,0.07,-34.9
191,47.71,0.07,-32.7
192,47.96,0.10,-31.4
193,48.23,0.11,-32.4
194,48.49,0.11,-35.5
195,48.66,0.10,-37.2
196,48.92,0.10,-35.3
197,49.19,0.12,-36.8
198,49.45,0.20,-27.9
199,49.72,0.15,-32.1
200,49.97,0.16,-34.2
201,50.23,0.16,-32.8
202,50.49,0.17,-32.0
203,50.67,0.18,-37.9
204,50.94,0.22,-26.1
205,51.20,0.23,-27.0
206,51.46,0.23,-29.5
207,51.72,0.24,-24.2
208,51.98,0.23,-33.4
209,52.15,0.21,-32.3
210,52.41,0.24,-29.4
211,52.68,0.28,-28.7
212,52.93,0.26,-25.8
213,53.20,0.29,-25.5
214,53.46,0.31,-25.5
215,53.71,0.31,-22.3
216,53.97,0.29,-27.5
217,54.15,0.29,-27.0
218,54.40,0.27,-32.1
219,54.66,0.31,-30.0
220,54.92,0.32,-22.5
221,55.18,0.31,-25.0
222,55.45,0.31,-24.9
223,55.70,0.26,-29.4
224,55.97,0.29,-26.0
225,56.22,0.26,-30.2
226,56.39,0.28,-26.7
227,56.66,0.24,-34.4
228,56.91,0.24,-31.7
229,57.17,0.29,-24.4
230,57.43,0.24,-31.5
231,57.70,0.18,-34.6
232,57.96,0.21,-36.9
233,58.22,0.20,-32.3
234,58.39,0.20,-27.0
235,58.65,0.16,-36.5
236,58.91,0.15,-35.5
237,59.17,0.17,-28.5
238,59.43,0.15,-30.1
239,59.69,0.13,-34.4
240,59.94,0.10,-32.4
241,60.20,0.12,-31.6
242,60.38,0.07,-37.0
243,60.64,0.06,-36.9
244,60.90,0.06,-38.7
245,61.15,0.09,-29.5
246,61.41,0.06,-32.5
247,61.67,0.05,-43.1
248,61.93,0.02,-35.3
249,62.19,0.00,-36.9
250,62.45,-0.04,-43.9
251,62.63,-0.01,-45.7
252,62.89,0.00,-33.4
253,63.15,-0.04,-38.5
254,63.41,-0.02,-35.9
255,63.67,0.00,-37.0
256,63.93,-0.04,-35.4
257,64.19,-0.06,-38.4
258,64.45,-0.05,-41.6
259,64.63,-0.04,-39.9
260,64.89,-0.06,-36.6
261,65.15,-0.07,-41.4
262,65.41,-0.07,-37.9
263,65.67,-0.07,-41.5
264,65.94,-0.07,-41.5
265,66.19,-0.10,-41.3
266,66.37,-0.06,-38.5
267,66.63,-0.06,-33.2
268,66.90,-0.07,-39.4
269,67.15,-0.05,-32.4
270,67.41,-0.10,-40.6
271,67.67,-0.09,-43.3
272,67.93,-0.10,-39.3
273,68.19,-0.10,-40.7
274,68.37,-0.09,-37.6
275,68.63,-0.10,-39.3
276,68.89,-0.07,-34.2
277,69.15,-0.07,-40.0
278,69.41,-0.11,-39.8
279,69.68,-0.11,-42.9
280,69.94,-0.07,-37.9
