Sample,Timestamp,Current Error,PID Control Signal
0,0.04,0.00,18.3
1,0.71,-0.01,12.3
2,1.39,-0.02,20.8
3,2.08,-0.06,22.9
4,2.76,-0.06,23.8
5,3.43,-0.06,22.9
6,4.13,-0.11,22.0
7,4.73,-0.05,32.8
8,5.42,-0.04,28.7
9,6.11,-0.04,29.0
10,6.79,0.09,44.9
11,7.40,0.07,39.3
12,8.09,0.13,41.9
13,8.77,0.09,35.9
14,9.38,0.16,46.4
15,10.07,0.13,42.9
16,10.75,0.12,39.9
17,11.44,0.13,46.9
18,12.04,0.13,46.4
19,12.73,0.09,43.4
20,13.42,0.06,47.0
21,14.11,0.05,43.6
22,14.72,0.06,49.8
23,15.41,-0.02,38.2
24,16.09,-0.01,52.2
25,16.78,-0.06,46.1
26,17.38,-0.06,48.3
27,18.07,-0.10,43.8
28,18.76,-0.18,11.9
29,19.44,-0.13,22.5
30,20.04,-0.12,21.5
31,20.74,-0.12,19.6
32,21.42,-0.06,25.3
33,22.12,-0.01,25.9
34,22.72,0.06,29.9
35,23.41,0.09,28.6
36,24.10,0.13,30.5
37,24.79,0.21,36.5
38,25.40,0.28,36.8
39,26.08,0.29,34.5
40,26.75,0.29,32.3
41,27.44,0.35,40.8
42,28.04,0.34,33.8
43,28.74,0.35,36.2
44,29.42,0.34,33.8
45,30.11,0.39,40.0
46,30.72,0.40,38.4
47,31.41,0.40,37.3
48,32.11,0.43,42.1
49,32.71,0.46,44.7
50,33.40,0.45,38.8
51,34.09,0.38,33.0
52,34.78,0.35,37.0
53,35.39,0.37,41.6
54,36.07,0.38,39.9
55,36.76,0.28,30.2
56,37.37,0.26,36.0
57,38.06,0.23,34.3
58,38.76,0.21,33.8
59,39.45,0.12,25.9
60,40.04,0.12,30.5
61,40.74,0.15,35.8
62,41.44,0.10,29.6
63,42.04,0.07,29.2
64,42.73,0.10,34.0
65,43.42,0.11,34.0
66,44.11,0.11,31.7
67,44.71,0.11,34.6
68,45.41,0.10,31.1
69,46.09,0.11,34.3
70,46.78,0.18,40.5
71,47.38,0.17,37.5
72,48.08,0.16,34.3
73,48.76,0.15,32.5
74,49.37,0.15,33.2
75,50.06,0.17,37.7
76,50.76,0.21,39.8
77,51.45,0.15,30.0
78,52.05,0.16,36.2
79,52.73,0.17,36.2
80,53.41,0.16,35.2
81,54.09,0.18,36.8
82,54.77,0.21,40.1
83,55.44,0.15,31.6
84,56.12,0.18,38.5
85,56.71,0.20,36.3
86,57.40,0.20,36.4
87,58.07,0.20,37.0
88,58.76,0.17,34.6
89,59.44,0.12,32.5
90,60.11,0.17,40.3
91,60.72,0.11,28.2
92,61.41,0.09,32.4
93,62.08,0.15,40.2
94,62.77,0.10,32.2
95,63.45,0.09,33.1
96,64.05,0.07,34.8
97,64.74,0.09,35.5
98,65.41,0.07,32.9
99,66.10,0.07,33.8
100,66.77,0.09,35.2
101,67.45,0.07,33.1
102,68.05,0.09,34.4
103,68.73,0.15,41.2
104,69.42,0.10,33.8
105,70.09,0.07,32.4
106,70.77,0.06,33.5
107,71.45,0.07,35.8
108,72.13,0.11,39.7
109,72.72,0.11,36.1
110,73.41,0.10,34.9
111,74.09,0.10,36.8
112,74.77,0.12,40.5
113,75.37,0.10,36.5
114,76.05,0.12,39.6
115,76.73,0.09,32.5
116,77.41,0.09,35.3
117,78.09,0.07,34.6
118,78.77,0.11,38.9
119,79.37,0.11,38.7
120,80.05,0.10,37.6
121,80.73,0.11,39.3
122,81.42,0.09,34.4
123,82.10,0.07,34.5
124,82.79,0.10,38.5
125,83.39,0.07,32.8
126,84.07,0.11,41.3
127,84.76,0.10,35.5
128,85.44,0.07,35.4
129,86.13,0.05,33.7
130,86.72,0.06,37.8
131,87.41,0.05,35.7
132,88.09,0.05,35.1
133,88.77,0.06,36.9
134,89.38,0.09,38.7
135,90.05,0.04,31.7
136,90.73,0.04,34.9
137,91.41,0.01,32.4
138,92.09,0.05,40.5
139,92.77,0.05,34.9
140,93.44,0.07,38.0
141,94.04,0.10,41.4
142,94.72,0.09,35.7
143,95.40,0.06,34.1
144,96.09,0.00,30.2
145,96.77,0.09,44.5
146,97.45,0.07,36.0
147,98.05,0.06,35.2
148,98.73,0.06,36.6
149,99.42,0.05,34.9
150,100.09,0.09,39.6
151,100.77,0.04,34.9
152,101.38,0.04,34.9
153,102.06,0.05,37.3
154,102.75,0.04,35.2
155,103.42,0.05,37.4
156,104.10,0.04,34.2
157,104.78,0.05,36.9
158,105.38,0.05,37.0
159,106.07,0.01,34.8
160,106.75,0.02,36.8
161,107.43,0.02,35.4
162,108.12,0.05,38.4
163,108.71,0.01,34.2
164,109.39,0.02,36.3
165,110.07,0.05,38.0
166,110.75,0.02,35.7
167,111.43,-0.02,32.9
168,112.11,0.04,40.8
169,112.71,0.01,35.1
170,113.40,0.01,35.1
171,114.08,0.00,33.8
172,114.76,0.02,37.3
173,115.43,0.01,33.7
174,116.11,0.01,35.6
175,116.71,0.01,37.4
176,117.39,-0.01,34.6
177,118.08,0.04,39.5
178,118.76,0.00,34.1
179,119.43,0.00,34.8
180,120.12,0.00,35.3
181,120.71,0.02,38.2
182,121.39,0.02,35.5
183,122.08,0.01,34.8
184,122.76,0.05,39.0
185,123.44,0.02,36.2
186,124.12,0.02,36.1
187,124.72,0.02,36.5
188,125.41,0.00,33.6
189,126.09,0.02,37.4
190,126.76,0.02,36.1
191,127.45,0.01,36.4
192,128.05,0.01,36.8
193,128.74,-0.01,33.3
194,129.42,-0.01,34.6
195,130.10,0.01,38.6
196,130.78,0.04,36.8
197,131.39,-0.01,35.2
198,132.08,-0.01,37.1
199,132.76,-0.04,32.5
200,133.44,0.01,40.4
201,134.12,-0.02,31.5
202,134.71,-0.01,35.1
203,135.39,0.00,35.8
204,136.07,-0.02,32.4
205,136.75,0.00,38.2
206,137.43,0.02,38.4
207,138.12,0.06,41.4
208,138.72,0.00,33.8
209,139.41,0.00,36.9
210,140.09,-0.02,32.4
211,140.77,0.01,40.0
212,141.45,-0.02,31.5
213,142.05,0.04,40.5
214,142.74,0.02,34.8
215,143.42,-0.01,31.9
216,144.10,0.00,37.3
217,144.78,-0.05,30.4
218,145.38,0.01,39.8
219,146.06,-0.01,35.3
220,146.74,0.00,35.8
221,147.42,0.04,39.8
222,148.10,0.00,33.2
223,148.78,0.02,37.5
224,149.38,0.01,33.2
225,150.06,0.02,38.1
226,150.74,-0.01,32.0
227,151.42,-0.02,35.9
228,152.10,0.02,39.4
229,152.77,0.02,36.3
230,153.45,0.02,35.8
231,154.05,0.04,34.9
232,154.74,0.01,33.7
233,155.42,0.05,40.2
234,156.10,0.00,31.5
235,156.79,0.06,42.9
236,157.39,0.00,32.2
237,158.07,0.02,37.7
238,158.76,0.02,36.4
239,159.44,0.04,37.2
240,160.12,0.04,36.8
241,160.71,0.01,35.6
242,161.39,0.02,36.9
243,162.08,0.00,34.0
244,162.76,0.05,40.3
245,163.44,0.04,38.5
246,164.12,0.00,32.6
247,164.72,0.02,35.2
248,165.40,0.02,36.1
249,166.08,0.02,36.1
250,166.75,0.01,35.3
251,167.43,0.06,39.8
252,168.11,0.02,33.4
253,168.71,0.02,34.8
254,169.40,0.04,37.4
255,170.07,0.01,34.0
256,170.75,-0.01,33.3
257,171.44,-0.01,36.6
258,172.12,0.02,39.9
259,172.72,0.00,33.7
260,173.41,0.00,35.4
261,174.09,-0.01,34.7
262,174.77,0.00,36.3
263,175.46,0.05,43.0
264,176.05,0.00,34.2
265,176.74,-0.02,34.5
266,177.42,0.00,38.8
267,178.10,-0.02,34.5
268,178.77,0.02,40.3
269,179.38,0.00,34.6
270,180.05,0.05,40.6
271,180.73,0.00,33.0
272,181.42,0.01,36.8
273,182.09,-0.01,33.4
274,182.77,0.01,37.7
275,183.44,0.02,38.7
276,184.04,0.05,42.2
277,184.73,0.07,41.6
278,185.41,0.04,33.1
279,186.09,0.01,36.3
280,186.77,0.05,40.4
281,187.44,0.02,34.7
282,188.13,0.00,35.5
283,188.72,0.01,34.7
284,189.41,0.04,41.2
285,190.09,0.04,37.4
286,190.77,-0.01,31.8
287,191.45,-0.02,34.7
288,192.04,0.01,40.0
289,192.72,0.01,36.7
290,193.41,0.01,36.2
291,194.09,-0.02,33.9
292,194.77,0.02,43.2
293,195.46,0.02,38.1
294,196.05,0.01,36.8
295,196.74,0.01,37.7
296,197.42,0.01,36.2
297,198.10,-0.01,35.2
298,198.79,-0.02,34.7
299,199.38,0.00,36.8
300,200.06,-0.01,35.1
301,200.75,0.02,39.2
302,201.43,0.01,35.3
303,202.11,0.01,36.2
304,202.71,0.00,36.8
305,203.40,-0.01,37.1
306,204.08,0.02,39.3
307,204.76,-0.01,34.8
308,205.45,0.04,40.5
309,206.05,0.01,37.3
310,206.72,0.00,35.0
311,207.41,0.00,36.4
312,208.09,0.02,38.4
313,208.77,0.01,35.4
314,209.38,0.00,35.9
315,210.05,0.01,38.7
316,210.74,0.02,37.5
317,211.42,0.02,38.1
318,212.10,0.01,35.9
319,212.78,0.00,35.0
320,213.38,-0.01,32.9
321,214.07,0.01,39.6
322,214.74,0.00,34.5
323,215.43,-0.01,37.2
324,216.11,-0.01,35.6
325,216.79,0.00,38.8
326,217.39,0.00,34.2
327,218.07,-0.01,34.7
328,218.75,0.00,36.9
329,219.44,-0.04,32.7
330,220.12,0.00,39.2
331,220.71,0.00,40.2
332,221.39,-0.04,32.1
333,222.07,0.01,40.3
334,222.75,-0.01,33.8
335,223.44,-0.02,34.8
336,224.12,-0.04,33.9
337,224.71,-0.04,35.7
338,225.40,-0.02,36.5
339,226.08,0.00,40.1
340,226.76,-0.06,30.0
341,227.44,0.01,41.6
342,228.12,-0.01,36.7
343,228.72,-0.02,34.7
344,229.41,-0.01,36.3
345,230.09,-0.06,31.9
346,230.77,-0.04,38.4
347,231.45,-0.04,35.1
348,232.04,-0.04,36.0
349,232.73,-0.02,37.9
350,233.41,-0.02,37.0
351,234.09,-0.01,36.2
352,234.76,-0.07,28.5
353,235.45,-0.02,38.4
354,236.05,-0.02,37.6
355,236.72,-0.09,28.5
356,237.41,-0.02,39.8
357,238.09,0.00,37.3
358,238.77,-0.01,34.2
359,239.45,-0.01,35.1
360,240.13,0.00,37.9
361,240.72,-0.04,32.6
362,241.42,0.02,42.1
363,242.10,-0.05,29.1
364,242.78,-0.06,34.2
365,243.37,0.01,40.2
366,244.06,0.01,35.8
367,244.74,0.01,35.8
368,245.42,0.00,36.5
369,246.11,-0.02,33.4
370,246.71,-0.01,37.4
371,247.39,0.02,38.8
372,248.08,-0.01,32.8
373,248.75,-0.02,33.7
374,249.44,-0.02,36.6
375,250.12,-0.01,35.8
376,250.72,-0.05,30.8
377,251.40,-0.04,35.1
378,252.08,-0.02,35.4
379,252.76,-0.04,33.2
380,253.44,0.01,39.2
381,254.12,-0.04,31.0
382,254.72,0.02,40.0
383,255.39,0.01,35.2
384,256.07,-0.01,33.0
385,256.76,-0.05,33.1
386,257.43,0.01,42.1
387,258.12,-0.01,33.0
388,258.71,-0.01,36.6
389,259.39,0.04,39.8
390,260.07,-0.02,32.0
391,260.75,0.00,37.5
392,261.43,0.00,35.7
393,262.11,-0.01,35.4
394,262.71,0.00,38.0
395,263.39,-0.04,33.4
396,264.06,0.00,37.9
397,264.75,0.04,38.9
398,265.43,-0.02,29.9
399,266.12,0.00,37.9
400,266.72,-0.02,32.6
401,267.39,0.01,38.7
402,268.08,-0.02,32.2
403,268.76,-0.01,35.7
404,269.43,0.02,41.1
405,270.11,-0.02,30.8
406,270.79,-0.01,37.7
407,271.41,-0.01,33.2
408,272.09,-0.02,34.0
409,272.77,0.00,36.9
410,273.45,0.00,37.1
411,274.04,-0.01,34.3
412,274.73,-0.02,33.5
413,275.41,0.00,36.9
414,276.09,0.01,36.3
415,276.77,-0.01,33.4
416,277.37,-0.01,35.6
417,278.05,-0.01,34.7
418,278.73,-0.01,35.2
419,279.41,0.01,37.2
420,280.09,0.01,37.9
421,280.77,0.00,36.2
422,281.45,-0.04,31.3
423,282.06,0.01,37.7
424,282.74,0.01,35.4
425,283.43,-0.04,31.9
426,284.11,-0.01,36.4
427,284.71,0.00,38.3
428,285.40,0.02,40.1
429,286.08,0.01,35.0
430,286.76,0.01,35.4
431,287.45,0.00,35.7
432,288.06,0.04,40.2
433,288.74,0.00,33.9
434,289.42,0.01,35.8
435,290.09,-0.04,31.8
436,290.77,-0.01,36.5
437,291.38,0.00,35.5
438,292.07,0.01,37.8
439,292.76,0.01,37.4
440,293.43,-0.02,32.1
441,294.13,-0.01,36.0
442,294.73,-0.02,34.2
443,295.42,-0.01,37.0
444,296.10,-0.09,27.0
445,296.71,-0.01,37.2
446,297.41,0.01,39.6
447,298.10,0.00,36.1
448,298.71,-0.01,33.4
449,299.40,-0.05,31.3
450,300.09,-0.02,37.5
451,300.78,-0.04,34.9
452,301.38,-0.05,32.3
453,302.08,0.04,43.6
454,302.77,0.02,36.3
455,303.46,-0.04,31.4
456,304.07,0.01,38.5
457,304.76,-0.01,34.3
458,305.43,0.04,40.2
459,306.12,0.01,35.5
460,306.72,-0.01,35.1
461,307.41,0.01,39.1
462,308.10,0.04,39.3
463,308.79,0.02,36.8
464,309.40,0.00,37.8
465,310.08,-0.01,36.2
466,310.76,0.02,40.4
467,311.46,0.01,36.5
468,312.07,-0.05,27.9
469,312.75,0.02,42.6
470,313.42,0.04,38.5
471,314.12,-0.04,30.6
472,314.72,-0.01,34.7
473,315.40,0.00,38.4
474,316.08,-0.02,33.0
475,316.77,0.00,38.3
476,317.37,-0.01,34.3
477,318.06,-0.01,36.2
478,318.75,0.02,38.4
479,319.44,0.01,36.0
480,320.13,0.04,39.4
481,320.73,0.01,36.1
482,321.43,0.00,34.7
483,322.12,0.01,38.3
484,322.72,0.00,34.2
485,323.41,0.00,35.6
486,324.10,0.04,40.3
487,324.71,0.04,38.4
488,325.40,-0.02,31.5
489,326.10,0.01,39.6
490,326.77,-0.01,32.9
491,327.45,0.00,37.5
492,328.07,0.01,38.8
493,328.76,-0.02,33.7
494,329.44,-0.01,37.6
495,330.04,-0.04,31.8
496,330.73,0.00,39.2
497,331.42,0.02,39.1
498,332.11,0.00,5.3
499,332.71,0.02,8.7
500,333.40,0.05,5.9
501,334.09,0.13,12.7
502,334.78,0.22,75.1
503,335.38,0.31,80.6
504,336.07,0.27,71.7
505,336.76,0.26,74.4
506,337.45,0.18,38.7
507,338.06,0.09,32.3
508,338.75,0.04,34.2
509,339.43,-0.07,27.9
510,340.11,-0.10,31.3
511,340.72,-0.11,34.7
512,341.42,-0.12,32.9
513,342.12,-0.12,33.7
514,342.72,-0.07,38.6
515,343.41,-0.06,36.8
516,344.09,-0.06,34.3
517,344.77,-0.06,35.3
518,345.38,-0.05,36.4
519,346.07,-0.04,35.9
520,346.76,-0.02,37.2
521,347.45,-0.09,31.5
522,348.04,-0.06,35.6
523,348.73,-0.09,31.1
524,349.42,-0.06,36.3
525,350.10,-0.10,31.7
526,350.71,-0.05,39.7
527,351.41,-0.05,35.3
528,352.09,-0.05,33.7
529,352.79,-0.05,35.2
530,353.38,-0.04,32.9
531,354.07,-0.02,35.3
532,354.77,0.01,40.6
533,355.38,0.04,40.7
534,356.06,0.07,41.6
535,356.75,0.06,37.2
536,357.44,0.09,40.1
537,358.12,0.10,40.7
538,358.73,0.10,38.3
539,359.42,0.10,39.9
540,360.11,0.06,37.2
541,360.71,0.09,39.9
542,361.40,0.09,39.7
543,362.09,0.05,36.0
544,362.78,0.04,37.9
545,363.37,0.02,36.4
546,364.07,0.04,38.2
547,364.75,0.00,34.6
548,365.44,0.00,36.2
549,366.13,0.00,37.2
