Sample,Timestamp,Current Error,PID Control Signal
0,0.05,-0.02,19.8
1,1.79,0.02,26.8
2,3.37,0.02,28.6
3,5.09,0.00,26.1
4,6.77,0.01,24.6
5,8.41,0.04,26.2
6,10.06,0.02,25.9
7,11.72,0.00,25.2
8,13.40,0.00,24.2
9,15.05,0.01,26.5
10,16.79,-0.01,20.3
11,18.39,-0.01,21.1
12,20.05,0.02,27.8
13,21.72,0.00,20.5
14,23.44,-0.01,22.9
15,25.11,-0.02,22.6
16,26.79,-0.01,24.8
17,28.39,0.01,26.4
18,30.04,0.00,22.3
19,31.71,0.01,26.4
20,33.38,0.01,26.4
21,35.06,0.04,29.8
22,36.71,-0.01,22.9
23,38.37,0.05,31.3
24,40.06,0.01,26.4
25,41.77,0.01,26.5
26,43.42,0.01,23.6
27,45.05,0.02,25.8
28,46.72,-0.01,24.7
29,48.41,0.01,26.4
30,50.05,0.00,23.2
31,51.73,0.01,27.3
32,53.38,0.00,26.0
33,55.12,-0.01,23.8
34,56.72,0.01,26.3
35,58.38,0.02,26.7
36,60.05,0.01,26.4
37,61.73,0.00,26.0
38,63.43,0.02,27.5
39,65.10,-0.02,22.5
40,66.77,-0.02,21.6
41,68.38,-0.01,24.6
42,70.07,-0.01,22.8
43,71.72,0.01,23.6
44,73.38,-0.01,23.7
45,75.06,0.01,25.4
46,76.74,0.01,25.4
47,78.40,0.04,28.0
48,80.04,-0.01,23.7
49,81.78,0.01,27.2
50,83.45,0.01,25.3
51,85.04,0.00,23.2
52,86.77,0.00,25.9
53,88.44,-0.01,21.9
54,90.05,0.02,26.6
55,91.77,0.01,26.3
56,93.42,0.02,27.6
57,95.08,-0.01,21.9
58,96.72,-0.02,22.4
59,98.38,0.00,23.2
60,100.05,0.00,22.3
61,101.72,0.01,27.2
62,103.37,-0.01,21.9
63,105.10,-0.02,23.4
64,106.79,0.01,27.2
65,108.44,0.02,28.6
66,110.10,0.01,23.5
67,111.77,0.01,26.3
68,113.43,-0.01,22.8
69,115.08,-0.02,21.5
70,116.73,-0.02,18.8
71,118.38,0.07,32.8
72,120.06,-0.01,23.8
73,121.73,-0.02,23.4
74,123.38,-0.01,21.9
75,125.11,-0.01,22.8
76,126.71,-0.02,21.6
77,128.45,0.01,24.5
78,130.04,0.02,28.5
79,131.71,0.00,24.1
80,133.43,0.01,26.3
81,135.08,0.00,22.2
82,136.73,-0.02,21.5
83,138.45,0.04,30.8
84,140.04,0.00,23.2
85,141.78,0.00,24.1
86,143.43,0.05,28.4
87,145.09,0.00,26.0
88,146.77,0.02,25.8
89,148.43,0.00,25.1
90,150.10,-0.02,21.6
91,151.76,-0.01,22.0
92,153.41,0.00,25.1
93,155.08,0.05,30.2
94,156.73,0.00,21.3
95,158.38,-0.01,21.9
96,160.11,-0.01,23.8
97,161.78,0.02,25.8
98,163.43,-0.01,24.7
99,165.09,0.02,25.8
100,166.75,0.00,24.1
101,168.40,0.01,25.5
102,170.06,0.01,26.4
103,171.79,0.00,23.2
104,173.44,-0.02,20.7
105,175.07,-0.01,22.9
106,176.73,-0.04,17.7
107,178.38,-0.01,20.1
108,180.04,0.00,25.1
109,181.78,0.02,27.7
110,183.45,-0.02,21.6
111,185.10,-0.01,21.0
112,186.75,0.01,22.7
113,188.39,-0.01,22.0
114,190.04,0.00,22.3
115,191.79,-0.01,17.4
116,193.45,-0.02,21.6
117,195.05,0.04,28.0
118,196.78,-0.01,23.8
119,198.42,0.01,26.4
120,200.06,0.07,31.1
121,201.72,-0.02,23.5
122,203.39,-0.01,22.0
123,205.04,0.00,23.3
124,206.76,-0.01,22.0
125,208.39,-0.02,19.8
126,210.05,-0.02,21.6
127,211.71,-0.01,22.9
128,213.43,-0.02,22.5
129,215.08,-0.01,24.7
130,216.73,0.01,25.5
131,218.38,-0.01,21.0
132,220.04,0.02,27.6
133,221.77,-0.01,22.9
134,223.40,-0.01,19.1
135,225.11,0.01,26.4
136,226.76,-0.02,22.5
137,228.42,0.01,26.4
138,230.08,0.04,27.1
139,231.74,-0.04,21.3
140,233.38,0.01,26.4
141,235.11,0.00,24.2
142,236.75,0.00,26.0
143,238.39,-0.01,22.9
144,240.05,0.01,26.3
145,241.71,-0.01,22.9
146,243.43,0.02,27.7
147,245.10,0.02,26.7
148,246.75,0.01,24.5
149,248.40,-0.02,23.4
150,250.11,0.00,23.2
151,251.76,0.00,24.1
152,253.44,0.00,23.2
153,255.09,-0.01,22.8
154,256.73,0.02,26.8
155,258.39,-0.01,21.0
156,260.12,-0.02,17.8
157,261.72,0.01,23.6
158,263.38,0.01,24.5
159,265.11,0.00,25.1
