Sample,Timestamp,Current Error,PID Control Signal
0,0.05,0.00,23.0
1,1.74,-0.05,16.2
2,3.43,0.01,26.1
3,5.08,0.02,27.4
4,6.72,0.01,27.1
5,8.45,0.05,30.0
6,10.11,0.00,25.8
7,11.77,0.01,25.2
8,13.43,-0.02,22.3
9,15.09,-0.02,20.4
10,16.74,-0.01,21.7
11,18.40,-0.01,20.8
12,20.05,-0.02,20.4
13,21.78,0.01,26.2
14,23.43,0.02,30.2
15,25.08,0.00,24.9
16,26.75,-0.04,19.1
17,28.40,-0.01,20.8
18,30.05,-0.04,17.3
19,31.73,0.00,24.8
20,33.40,0.00,25.7
21,35.05,-0.01,20.8
22,36.78,-0.01,22.6
23,38.43,0.01,24.3
24,40.10,0.01,25.2
25,41.77,0.01,26.1
26,43.38,-0.01,20.0
27,45.05,-0.02,21.4
28,46.72,0.00,24.9
29,48.40,-0.01,22.7
30,50.09,-0.02,21.4
31,51.76,0.01,26.2
32,53.41,-0.04,19.2
33,55.07,0.00,23.0
34,56.75,0.01,26.1
35,58.39,0.00,23.9
36,60.05,0.00,23.0
37,61.71,-0.02,19.5
38,63.39,0.02,26.5
39,65.05,0.00,23.9
40,66.71,0.00,24.8
41,68.45,0.00,23.9
42,70.07,0.02,27.5
43,71.72,0.00,24.9
44,73.44,-0.01,22.6
45,75.10,0.02,24.7
46,76.76,0.02,26.5
47,78.43,0.02,27.3
48,80.11,-0.02,18.6
49,81.76,-0.02,20.3
50,83.41,0.04,26.9
51,85.07,0.00,25.8
52,86.73,0.01,26.1
53,88.45,-0.05,16.9
54,90.10,0.05,29.1
55,91.76,-0.01,23.6
56,93.41,-0.01,24.5
57,95.06,-0.01,23.5
58,96.72,0.05,29.9
59,98.37,-0.01,24.5
60,100.13,-0.01,20.8
61,101.78,-0.02,17.7
62,103.43,-0.01,22.6
63,105.08,-0.01,25.4
64,106.76,-0.02,20.4
65,108.39,0.02,30.3
66,110.06,-0.01,22.6
67,111.71,-0.01,21.6
68,113.43,0.05,26.3
69,115.04,0.01,24.2
70,116.79,0.00,23.0
71,118.43,-0.04,20.9
72,120.09,0.04,25.9
73,121.76,-0.02,22.2
74,123.42,-0.01,21.6
75,125.07,0.02,26.5
76,126.75,-0.01,24.4
77,128.42,0.01,27.0
78,130.10,0.02,25.5
79,131.76,0.05,30.8
80,133.41,-0.02,21.3
81,135.08,0.01,25.2
82,136.74,0.01,24.2
83,138.41,-0.04,19.2
84,140.06,0.00,23.0
85,141.71,0.00,23.0
86,143.45,0.01,24.2
87,145.10,0.00,24.8
88,146.76,-0.02,19.5
89,148.39,-0.01,22.6
90,150.06,0.04,28.6
91,151.75,0.02,28.2
92,153.42,0.00,24.8
93,155.06,0.02,26.5
94,156.78,-0.01,22.6
95,158.45,-0.01,21.7
96,160.09,-0.04,17.2
