Sample,Timestamp,Current Error
130,650.06,0.01
131,655.06,-0.01
132,660.06,-0.05
133,665.07,-0.01
134,670.05,-0.02
135,675.11,-0.02
136,680.10,-0.05
137,685.09,-0.01
138,690.07,-0.02
139,695.07,-0.05
140,700.06,0.00
141,705.04,-0.04
142,710.11,-0.05
143,715.07,0.00
144,720.07,-0.01
145,725.06,-0.04
146,730.07,0.01
147,735.05,-0.04
148,740.12,-0.01
149,745.12,0.01
150,750.09,0.00
151,755.08,0.04
152,760.06,0.00
153,765.07,0.02
154,770.06,0.01
155,775.06,-0.05
156,780.06,0.00
157,785.06,-0.01
158,790.07,0.02
159,795.07,0.01
160,800.06,-0.01
161,805.04,-0.02
162,810.12,0.02
163,815.10,0.00
164,820.11,-0.01
165,825.09,0.04
166,830.08,-0.05
167,835.09,0.02
168,840.08,0.04
169,845.07,0.01
170,850.07,0.01
171,855.06,0.01
172,860.06,0.05
173,865.05,0.05
174,870.12,-0.04
175,875.12,0.06
176,880.11,0.04
177,885.11,-0.01
178,890.11,0.07
179,895.10,0.02
180,900.10,0.00
181,905.07,0.07
182,910.07,0.00
183,915.09,0.04
184,920.09,0.00
185,925.05,0.02
186,930.05,0.02
187,935.12,0.04
188,940.11,0.06
189,945.09,0.01
190,950.07,-0.01
191,955.07,0.00
192,960.06,0.04
193,965.07,-0.02
194,970.06,0.02
195,975.05,-0.02
196,980.05,-0.02
197,985.06,0.00
198,990.06,0.02
199,995.05,0.00
200,1000.07,-0.02
201,1005.05,-0.02
202,1010.05,-0.01
203,1015.12,-0.05
204,1020.11,0.02
205,1025.08,0.04
206,1030.09,-0.04
207,1035.06,0.04
208,1040.06,-0.02
209,1045.06,-0.04
210,1050.07,0.00
211,1055.07,-0.01
212,1060.06,-0.07
213,1065.05,0.01
214,1070.13,-0.05
215,1075.12,-0.02
216,1080.04,0.02
217,1085.04,-0.01
218,1090.10,-0.01
219,1095.07,-0.04
220,1100.07,0.01
221,1105.07,-0.02
222,1110.05,-0.05
223,1115.05,0.01
224,1120.11,0.00
225,1125.08,-0.04
226,1130.10,0.00
227,1135.09,-0.01
228,1140.09,-0.02
229,1145.09,-0.04
230,1150.07,0.00
231,1155.07,-0.04
232,1160.07,-0.01
233,1165.06,0.04
234,1170.06,-0.02
235,1175.06,-0.04
236,1180.06,0.00
237,1185.05,0.01
238,1190.06,-0.05
239,1195.07,0.04
240,1200.05,-0.01
241,1205.12,-0.02
242,1210.12,-0.01
243,1215.10,-0.01
244,1220.09,0.01
245,1225.08,0.04
246,1230.07,0.00
247,1235.07,0.04
248,1240.07,0.04
249,1245.07,0.09
250,1250.06,0.04
251,1255.06,0.00
252,1260.12,0.06
253,1265.10,0.09
254,1270.08,0.01
255,1275.09,0.07
256,1280.06,0.06
257,1285.07,-0.01
258,1290.06,0.06
259,1295.05,-0.01
260,1300.04,0.04
261,1305.05,0.04
262,1310.05,0.00
263,1315.11,0.01
264,1320.11,0.02
265,1325.09,0.01
266,1330.07,0.00
267,1335.06,0.00
268,1340.06,0.00
269,1345.06,-0.04
270,1350.06,-0.02
271,1355.06,0.04
272,1360.06,-0.01
273,1365.05,-0.02
274,1370.04,0.06
275,1375.04,-0.02
276,1380.10,0.01
277,1385.12,0.02
278,1390.08,-0.01
279,1395.08,-0.02
280,1400.10,0.01
281,1405.08,-0.01
282,1410.07,-0.02
283,1415.09,-0.02
284,1420.10,0.00
285,1425.07,-0.02
286,1430.06,-0.05
287,1435.05,0.01
288,1440.05,0.00
289,1445.12,-0.10
290,1450.12,0.01
291,1455.10,-0.04
292,1460.10,-0.06
293,1465.08,-0.01
294,1470.07,-0.02
295,1475.07,-0.04
296,1480.06,-0.05
297,1485.07,0.00
298,1490.06,-0.01
299,1495.07,-0.06
300,1500.09,-0.02
301,1505.07,-0.02
302,1510.06,-0.10
303,1515.06,0.01
304,1520.06,-0.04
305,1525.07,-0.05
306,1530.06,-0.01
307,1535.06,-0.01
308,1540.05,-0.02
309,1545.05,-0.02
310,1550.11,0.00
311,1555.10,-0.04
312,1560.09,-0.01
313,1565.06,0.00
314,1570.04,-0.02
315,1575.11,0.00
316,1580.09,-0.01
317,1585.07,-0.02
318,1590.06,-0.04
319,1595.06,-0.02
320,1600.06,-0.02
321,1605.06,-0.04
322,1610.07,0.02
323,1615.06,-0.02
324,1620.05,0.00
325,1625.05,0.01
326,1630.05,0.01
327,1635.05,-0.02
328,1640.05,0.04
329,1645.12,0.02
330,1650.11,0.01
331,1655.11,-0.01
332,1660.11,0.04
333,1665.04,0.00
334,1670.11,-0.04
335,1675.11,0.07
336,1680.10,-0.04
337,1685.08,0.01
338,1690.09,0.04
339,1695.07,0.02
340,1700.05,0.00
341,1705.05,0.05
342,1710.05,-0.01
343,1715.11,0.00
344,1720.11,0.07
345,1725.05,0.06
346,1730.12,0.01
347,1735.11,0.01
348,1740.10,0.00
349,1745.08,0.04
350,1750.06,-0.02
351,1755.06,0.01
352,1760.05,0.04
353,1765.05,-0.01
354,1770.05,0.00
355,1775.05,-0.05
356,1780.12,-0.02
357,1785.11,0.02
358,1790.09,0.01
359,1795.10,0.01
360,1800.09,0.00
361,1805.06,0.05
362,1810.06,-0.01
363,1815.07,-0.05
364,1820.06,0.04
365,1825.06,-0.01
366,1830.06,-0.04
367,1835.12,0.04
368,1840.10,-0.01
369,1845.10,-0.07
370,1850.11,0.02
371,1855.09,-0.05
372,1860.06,-0.05
373,1865.05,0.01
374,1870.05,0.01
375,1875.05,-0.01
376,1880.05,0.00
377,1885.05,-0.04
378,1890.04,-0.01
379,1895.04,-0.04
380,1900.04,0.01
381,1905.11,-0.01
382,1910.11,-0.04
383,1915.11,0.01
384,1920.08,-0.01
385,1925.06,-0.04
386,1930.11,0.05
387,1935.10,-0.02
388,1940.09,-0.02
389,1945.07,0.01
390,1950.05,-0.01
391,1955.06,-0.05
392,1960.05,-0.02
393,1965.13,0.02
394,1970.04,-0.01
395,1975.11,-0.02
396,1980.11,0.02
397,1985.09,-0.01
398,1990.10,-0.02
399,1995.09,0.04
400,2000.06,-0.02
401,2005.06,-0.04
402,2010.05,0.00
403,2015.05,0.00
404,2020.05,-0.01
405,2025.06,0.04
406,2030.08,0.00
407,2035.06,0.01
408,2040.05,0.01
409,2045.05,0.02
410,2050.04,0.02
411,2055.11,-0.04
412,2060.08,0.07
413,2065.08,0.04
414,2070.07,-0.01
415,2075.05,0.06
416,2080.06,0.04
417,2085.05,-0.04
418,2090.13,0.06
419,2095.11,0.00
420,2100.10,0.01
421,2105.08,0.05
422,2110.07,-0.01
423,2115.06,-0.05
424,2120.06,0.04
425,2125.04,0.01
426,2130.12,0.02
427,2135.04,-0.07
428,2140.12,0.00
429,2145.11,0.01
430,2150.10,-0.02
431,2155.08,0.04
432,2160.08,0.00
433,2165.08,-0.04
434,2170.05,0.05
435,2175.05,-0.01
436,2180.05,-0.04
437,2185.04,-0.02
438,2190.11,-0.01
439,2195.10,-0.01
440,2200.07,-0.04
441,2205.05,-0.01
442,2210.06,-0.02
443,2215.05,-0.06
444,2220.05,0.00
445,2225.04,-0.05
446,2230.11,-0.10
447,2235.10,-0.01
448,2240.08,-0.01
449,2245.10,-0.07
450,2250.09,0.02
451,2255.04,-0.06
452,2260.11,-0.07
453,2265.10,0.00
454,2270.11,-0.01
455,2275.09,-0.01
456,2280.09,-0.09
457,2285.09,-0.02
458,2290.07,0.00
459,2295.07,-0.09
460,2300.06,0.01
461,2305.05,0.00
462,2310.05,-0.05
463,2315.05,0.04
464,2320.05,-0.04
465,2325.04,-0.05
466,2330.05,-0.01
467,2335.12,0.00
468,2340.11,-0.04
469,2345.12,-0.02
470,2350.11,-0.04
471,2355.11,-0.01
472,2360.10,-0.01
473,2365.11,0.00
474,2370.09,-0.02
475,2375.09,-0.04
476,2380.08,0.04
477,2385.07,0.02
478,2390.05,-0.05
479,2395.05,0.05
480,2400.05,0.00
481,2405.04,0.01
482,2410.05,0.05
483,2415.05,-0.04
484,2420.04,0.02
485,2425.12,0.00
486,2430.10,0.02
487,2435.10,0.01
488,2440.07,0.02
489,2445.07,0.04
490,2450.05,0.06
491,2455.07,0.05
492,2460.07,0.07
493,2465.12,0.04
494,2470.12,-0.02
495,2475.12,0.02
496,2480.10,0.05
497,2485.11,-0.04
498,2490.09,0.05
499,2495.09,0.10
500,2500.07,0.01
501,2505.07,0.07
502,2510.05,0.05
503,2515.12,0.01
504,2520.04,-0.01
505,2525.11,0.05
506,2530.11,0.02
507,2535.11,0.00
508,2540.11,0.05
509,2545.09,0.00
510,2550.07,0.01
511,2555.05,0.04
512,2560.04,0.02
513,2565.04,0.00
514,2570.12,0.05
515,2575.12,-0.01
516,2580.11,-0.02
517,2585.11,-0.04
518,2590.08,-0.01
519,2595.05,0.00
520,2600.06,-0.01
521,2605.12,0.01
522,2610.10,0.00
523,2615.09,-0.05
524,2620.08,-0.01
525,2625.06,0.01
526,2630.05,-0.02
527,2635.05,0.02
528,2640.12,-0.01
529,2645.12,-0.05
530,2650.11,0.06
531,2655.11,-0.05
532,2660.09,-0.05
533,2665.10,0.01
534,2670.09,0.01
535,2675.07,-0.01
536,2680.07,-0.04
537,2685.05,0.01
538,2690.04,-0.01
539,2695.04,-0.05
540,2700.12,0.00
541,2705.04,-0.01
542,2710.11,-0.05
543,2715.12,0.04
544,2720.09,0.02
545,2725.09,-0.04
546,2730.08,0.04
547,2735.06,-0.01
548,2740.06,-0.02
549,2745.05,-0.02
550,2750.04,0.01
551,2755.12,-0.04
552,2760.11,-0.02
553,2765.10,0.01
554,2770.09,-0.02
555,2775.09,-0.06
556,2780.05,-0.01
557,2785.12,-0.05
558,2790.12,-0.05
559,2795.04,0.04
560,2800.11,-0.02
561,2805.11,-0.04
562,2810.10,0.01
563,2815.09,0.01
564,2820.07,0.01
565,2825.06,0.02
566,2830.05,0.02
567,2835.04,0.02
568,2840.12,0.01
569,2845.04,0.05
570,2850.12,0.04
571,2855.12,0.01
572,2860.12,0.06
573,2865.12,0.05
574,2870.11,-0.02
575,2875.09,0.06
576,2880.08,0.04
577,2885.05,-0.01
578,2890.06,0.07
579,2895.12,-0.01
580,2900.12,0.00
581,2905.12,0.06
582,2910.11,0.05
583,2915.09,-0.01
584,2920.07,0.00
585,2925.06,0.04
586,2930.05,-0.01
587,2935.05,-0.05
588,2940.12,0.04
589,2945.11,-0.01
590,2950.11,0.00
591,2955.11,0.05
592,2960.11,0.01
593,2965.11,-0.05
594,2970.11,0.02
595,2975.07,-0.01
596,2980.05,-0.05
597,2985.12,0.04
598,2990.11,-0.01
599,2995.10,0.00
600,3000.10,-0.02
601,3005.09,0.02
602,3010.08,0.01
603,3015.08,-0.07
604,3020.07,0.06
605,3025.04,-0.01
606,3030.11,-0.06
607,3035.12,0.05
608,3040.11,-0.01
609,3045.09,-0.01
610,3050.09,-0.02
611,3055.08,-0.01
612,3060.07,-0.06
613,3065.05,-0.01
614,3070.12,-0.04
615,3075.09,-0.02
616,3080.07,-0.05
617,3085.09,-0.04
618,3090.08,-0.05
619,3095.07,-0.10
620,3100.06,-0.04
621,3105.05,0.00
622,3110.04,-0.09
623,3115.04,0.01
624,3120.04,-0.02
625,3125.11,-0.05
626,3130.09,0.00
627,3135.07,0.00
628,3140.07,-0.01
629,3145.06,-0.01
630,3150.05,0.01
631,3155.04,-0.01
632,3160.05,-0.01
633,3165.04,0.00
634,3170.11,-0.01
635,3175.13,-0.04
636,3180.12,0.00
637,3185.09,0.02
638,3190.09,-0.01
639,3195.07,0.05
640,3200.12,0.04
641,3205.11,0.00
642,3210.12,0.04
643,3215.13,-0.01
644,3220.10,0.00
645,3225.08,0.04
646,3230.06,-0.02
647,3235.12,0.04
648,3240.12,0.02
649,3245.04,0.02
650,3250.11,0.00
651,3255.11,-0.02
652,3260.11,0.06
653,3265.10,0.05
654,3270.08,-0.01
655,3275.09,0.09
656,3280.08,0.06
657,3285.12,0.04
658,3290.11,0.05
659,3295.12,0.05
660,3300.05,0.02
661,3305.12,0.05
662,3310.11,0.05
663,3315.12,0.02
664,3320.11,0.09
665,3325.11,0.06
666,3330.09,0.05
667,3335.06,-0.01
668,3340.05,0.05
669,3345.04,0.02
670,3350.04,-0.02
671,3355.12,0.09
672,3360.08,0.02
673,3365.09,-0.05
674,3370.08,0.05
675,3375.12,-0.01
676,3380.11,-0.02
677,3385.11,0.00
678,3390.11,0.01
679,3395.09,-0.02
680,3400.09,0.00
681,3405.09,0.04
682,3410.08,-0.02
683,3415.07,-0.06
684,3420.07,0.04
685,3425.06,0.00
686,3430.05,-0.05
687,3435.11,0.04
688,3440.11,0.00
689,3445.11,-0.04
690,3450.04,0.06
691,3455.12,-0.05
692,3460.11,-0.06
693,3465.10,0.02
694,3470.08,-0.01
695,3475.07,0.00
696,3480.13,-0.02
697,3485.12,0.01
698,3490.11,-0.04
699,3495.12,-0.07
700,3500.11,0.01
701,3505.11,-0.02
702,3510.12,-0.04
703,3515.12,0.00
704,3520.11,0.00
705,3525.11,-0.04
706,3530.10,0.00
707,3535.09,-0.06
708,3540.09,-0.05
709,3545.05,0.00
710,3550.11,0.01
711,3555.10,-0.05
712,3560.09,-0.01
713,3565.10,-0.01
714,3570.06,-0.01
715,3575.12,-0.06
716,3580.12,-0.01
717,3585.09,-0.02
718,3590.07,-0.06
719,3595.06,0.09
720,3600.04,0.00
721,3605.04,0.01
722,3610.11,0.05
723,3615.11,-0.05
724,3620.11,-0.05
725,3625.11,0.04
726,3630.11,0.02
727,3635.11,0.01
728,3640.11,0.04
729,3645.10,0.05
730,3650.08,0.04
731,3655.07,-0.02
732,3660.05,0.04
733,3665.04,0.02
734,3670.13,-0.02
735,3675.12,0.10
736,3680.11,0.05
737,3685.11,0.00
738,3690.11,0.07
739,3695.11,-0.01
740,3700.11,-0.04
741,3705.10,0.02
742,3710.08,0.01
743,3715.07,-0.01
744,3720.05,0.01
745,3725.12,0.02
746,3730.10,0.01
747,3735.08,-0.01
748,3740.08,0.06
749,3745.06,0.00
750,3750.05,-0.02
751,3755.06,0.04
752,3760.05,0.00
753,3765.12,-0.04
754,3770.11,0.05
755,3775.10,-0.05
756,3780.10,-0.04
757,3785.10,0.00
758,3790.09,-0.02
759,3795.05,0.02
760,3800.12,-0.02
761,3805.12,0.04
762,3810.12,0.01
763,3815.12,-0.04
764,3820.04,0.04
765,3825.12,-0.02
766,3830.12,-0.04
767,3835.10,0.04
768,3840.10,0.00
769,3845.10,0.00
770,3850.08,0.00
771,3855.04,0.02
772,3860.04,-0.05
773,3865.12,0.02
774,3870.12,-0.01
775,3875.10,-0.02
776,3880.10,0.00
777,3885.09,-0.02
778,3890.07,-0.04
779,3895.06,-0.09
780,3900.05,-0.04
781,3905.12,0.01
782,3910.12,-0.05
783,3915.12,0.02
784,3920.11,-0.02
785,3925.11,-0.05
786,3930.10,0.04
787,3935.10,-0.04
788,3940.08,-0.05
789,3945.07,-0.06
790,3950.07,0.00
791,3955.07,-0.01
792,3960.05,0.00
793,3965.11,0.02
794,3970.11,-0.01
795,3975.10,-0.05
796,3980.11,0.02
797,3985.09,-0.02
798,3990.06,0.00
799,3995.07,0.04
800,4000.07,-0.01
801,4005.12,-0.01
802,4010.11,0.06
803,4015.12,-0.07
804,4020.12,-0.02
805,4025.12,0.05
806,4030.11,0.02
807,4035.10,-0.02
808,4040.10,0.07
809,4045.10,0.04
810,4050.06,0.01
811,4055.05,-0.02
812,4060.12,0.02
813,4065.11,0.01
814,4070.11,0.01
815,4075.10,0.10
816,4080.10,0.02
817,4085.10,0.00
818,4090.09,0.07
819,4095.08,0.02
820,4100.07,0.00
821,4105.07,0.02
822,4110.07,0.09
823,4115.07,0.05
824,4120.06,0.01
825,4125.11,0.04
826,4130.11,0.00
827,4135.10,0.02
828,4140.11,0.01
829,4145.10,0.04
830,4150.09,-0.04
831,4155.10,0.07
832,4160.09,0.02
833,4165.09,0.01
834,4170.08,0.06
835,4175.08,-0.01
836,4180.08,-0.01
837,4185.08,-0.04
838,4190.06,0.01
839,4195.12,0.01
840,4200.12,-0.04
841,4205.13,0.04
842,4210.10,0.04
843,4215.10,-0.04
844,4220.11,0.02
845,4225.10,-0.02
846,4230.09,-0.09
847,4235.09,0.02
848,4240.09,-0.04
849,4245.10,-0.04
850,4250.10,0.04
851,4255.09,-0.05
852,4260.08,-0.07
853,4265.08,-0.01
854,4270.08,-0.02
855,4275.08,-0.02
856,4280.07,-0.01
857,4285.05,0.01
858,4290.11,-0.01
859,4295.11,-0.01
860,4300.12,-0.04
861,4305.11,0.01
862,4310.11,-0.05
863,4315.12,0.04
864,4320.11,0.01
865,4325.11,-0.02
866,4330.11,0.01
867,4335.11,-0.04
868,4340.09,-0.04
869,4345.09,-0.04
870,4350.10,0.01
871,4355.12,-0.01
872,4360.10,0.00
873,4365.10,0.00
874,4370.09,0.01
875,4375.08,-0.06
876,4380.07,0.00
877,4385.08,-0.05
878,4390.07,-0.04
879,4395.05,0.01
880,4400.12,0.00
881,4405.11,-0.04
882,4410.10,0.02
883,4415.10,-0.02
884,4420.11,-0.02
885,4425.10,0.04
886,4430.10,-0.02
887,4435.10,0.01
888,4440.10,0.04
889,4445.10,0.05
890,4450.09,0.00
891,4455.07,-0.02
892,4460.05,0.02
893,4465.11,0.01
894,4470.11,-0.05
895,4475.11,0.09
896,4480.10,0.06
897,4485.09,0.01
898,4490.10,0.05
899,4495.07,0.01
900,4500.07,-0.01
901,4505.06,0.02
902,4510.06,0.01
903,4515.05,-0.01
904,4520.11,-0.01
905,4525.09,0.00
906,4530.08,0.02
907,4535.08,-0.02
908,4540.07,-0.01
909,4545.06,0.01
910,4550.04,-0.04
911,4555.11,0.04
912,4560.10,-0.01
913,4565.10,-0.02
914,4570.11,0.01
915,4575.10,0.01
916,4580.10,0.01
917,4585.09,0.05
918,4590.07,0.04
919,4595.05,0.02
920,4600.05,0.01
921,4605.11,0.04
922,4610.10,0.00
923,4615.10,-0.04
924,4620.09,0.01
925,4625.06,-0.02
926,4630.06,-0.06
927,4635.05,0.06
928,4640.11,-0.01
929,4645.10,-0.01
930,4650.10,0.02
931,4655.10,-0.04
932,4660.07,-0.02
933,4665.09,0.01
934,4670.07,0.01
935,4675.06,-0.02
936,4680.07,-0.01
937,4685.06,-0.02
938,4690.04,-0.01
939,4695.05,-0.07
940,4700.12,-0.04
941,4705.10,0.00
942,4710.10,-0.07
943,4715.10,0.02
944,4720.07,-0.02
945,4725.05,-0.06
946,4730.11,-0.01
947,4735.10,-0.04
948,4740.11,-0.07
949,4745.11,-0.02
950,4750.09,0.00
951,4755.10,-0.01
952,4760.09,-0.04
953,4765.09,0.01
954,4770.06,0.02
955,4775.09,-0.09
956,4780.04,0.00
957,4785.12,-0.01
958,4790.10,-0.02
959,4795.10,0.01
960,4800.08,0.02
961,4805.07,-0.04
962,4810.06,0.01
963,4815.13,-0.01
964,4820.12,-0.01
965,4825.12,0.01
966,4830.10,0.00
967,4835.10,0.02
968,4840.09,0.02
969,4845.09,0.01
970,4850.09,0.02
971,4855.09,-0.02
972,4860.06,0.06
973,4865.05,0.02
974,4870.11,-0.01
975,4875.10,0.07
976,4880.09,0.05
977,4885.09,-0.02
978,4890.08,0.06
979,4895.06,0.04
980,4900.04,-0.01
981,4905.04,0.05
982,4910.04,0.02
983,4915.11,0.06
984,4920.11,0.04
985,4925.10,0.09
986,4930.10,0.01
987,4935.10,0.01
988,4940.08,0.01
989,4945.07,0.04
990,4950.07,-0.02
991,4955.06,0.05
992,4960.06,0.06
993,4965.05,-0.01
994,4970.11,0.05
995,4975.08,-0.04
996,4980.06,-0.04
997,4985.09,0.00
998,4990.07,-0.01
999,4995.12,0.04
1000,5000.04,0.00
1001,5005.04,0.06
1002,5010.12,0.01
1003,5015.10,-0.05
1004,5020.08,0.02
1005,5025.07,0.02
1006,5030.06,-0.04
1007,5035.05,0.06
1008,5040.05,0.01
1009,5045.06,-0.02
1010,5050.07,0.04
1011,5055.05,-0.09
1012,5060.12,-0.05
1013,5065.10,-0.01
1014,5070.10,0.02
1015,5075.10,0.00
1016,5080.09,-0.02
1017,5085.10,-0.01
1018,5090.09,0.01
1019,5095.08,-0.09
1020,5100.08,-0.02
1021,5105.07,-0.02
1022,5110.08,-0.04
1023,5115.06,0.10
1024,5120.05,-0.02
1025,5125.04,-0.06
1026,5130.04,0.01
1027,5135.10,-0.05
1028,5140.09,-0.04
1029,5145.09,-0.02
1030,5150.08,0.02
1031,5155.08,-0.02
1032,5160.06,0.00
1033,5165.09,0.00
1034,5170.07,0.01
1035,5175.05,-0.09
1036,5180.11,0.01
1037,5185.10,-0.04
1038,5190.10,-0.02
1039,5195.05,0.04
1040,5200.12,-0.01
1041,5205.10,-0.04
1042,5210.10,0.02
1043,5215.08,-0.01
1044,5220.07,-0.02
1045,5225.06,0.04
1046,5230.05,0.00
1047,5235.05,0.00
1048,5240.06,0.05
1049,5245.05,0.05
1050,5250.05,0.01
1051,5255.11,-0.05
1052,5260.10,0.05
1053,5265.09,0.04
1054,5270.10,0.02
1055,5275.09,0.09
1056,5280.09,0.05
1057,5285.07,-0.02
1058,5290.06,0.05
1059,5295.05,-0.01
1060,5300.12,-0.05
1061,5305.09,0.00
1062,5310.09,0.04
1063,5315.10,-0.01
1064,5320.09,0.04
1065,5325.07,0.02
1066,5330.07,-0.02
1067,5335.06,-0.05
1068,5340.05,0.02
1069,5345.11,0.00
1070,5350.10,0.00
1071,5355.10,0.04
1072,5360.08,0.02
1073,5365.07,0.00
1074,5370.06,0.04
1075,5375.11,-0.01
1076,5380.11,-0.02
1077,5385.10,0.02
1078,5390.09,0.01
1079,5395.09,0.04
1080,5400.09,-0.01
1081,5405.08,0.06
1082,5410.11,-0.01
1083,5415.11,-0.07
1084,5420.10,0.02
1085,5425.08,-0.05
1086,5430.08,-0.07
1087,5435.08,0.05
1088,5440.08,0.00
1089,5445.08,-0.05
1090,5450.07,-0.01
1091,5455.06,-0.04
1092,5460.11,-0.06
1093,5465.11,0.01
1094,5470.11,-0.01
1095,5475.08,-0.01
1096,5480.08,-0.05
1097,5485.09,-0.05
1098,5490.08,0.02
1099,5495.08,-0.11
1100,5500.05,-0.05
1101,5505.12,-0.04
1102,5510.11,-0.01
1103,5515.11,0.04
1104,5520.09,-0.01
1105,5525.08,-0.06
1106,5530.09,0.00
1107,5535.09,-0.02
1108,5540.09,-0.07
1109,5545.08,-0.04
1110,5550.05,-0.01
1111,5555.12,-0.01
1112,5560.11,-0.01
1113,5565.10,0.01
1114,5570.09,-0.01
1115,5575.08,-0.05
1116,5580.08,-0.01
1117,5585.07,0.00
1118,5590.06,-0.02
1119,5595.05,0.06
1120,5600.04,0.00
1121,5605.12,-0.06
1122,5610.10,0.04
1123,5615.10,-0.01
1124,5620.12,0.01
1125,5625.12,0.05
1126,5630.12,0.02
1127,5635.10,0.04
1128,5640.10,0.02
1129,5645.10,0.06
1130,5650.10,0.02
1131,5655.08,-0.04
1132,5660.08,0.01
1133,5665.09,0.05
1134,5670.08,-0.01
1135,5675.08,0.07
1136,5680.07,0.04
1137,5685.07,-0.01
1138,5690.07,0.06
1139,5695.05,0.01
1140,5700.12,0.01
1141,5705.11,0.02
1142,5710.09,-0.01
1143,5715.10,0.01
1144,5720.10,0.01
1145,5725.09,0.02
1146,5730.07,0.02
1147,5735.07,0.01
1148,5740.06,0.06
1149,5745.05,0.02
1150,5750.06,0.00
1151,5755.06,0.04
1152,5760.04,0.02
1153,5765.12,-0.01
1154,5770.10,0.04
1155,5775.09,-0.01
1156,5780.09,-0.02
1157,5785.08,-0.02
1158,5790.08,0.02
1159,5795.07,0.00
1160,5800.06,0.00
1161,5805.04,0.11
1162,5810.12,-0.01
1163,5815.11,-0.05
1164,5820.13,0.02
1165,5825.10,-0.01
1166,5830.10,-0.06
1167,5835.10,0.09
1168,5840.10,0.05
1169,5845.09,-0.02
1170,5850.08,0.01
1171,5855.08,-0.01
1172,5860.09,-0.07
1173,5865.09,-0.02
1174,5870.08,0.00
1175,5875.07,0.02
1176,5880.07,-0.05
1177,5885.06,-0.01
1178,5890.04,-0.04
1179,5895.11,-0.09
1180,5900.04,0.02
1181,5905.11,0.00
1182,5910.12,-0.06
1183,5915.11,0.02
1184,5920.10,-0.01
1185,5925.09,-0.04
1186,5930.08,0.04
1187,5935.08,-0.07
1188,5940.08,-0.04
1189,5945.10,0.02
1190,5950.08,0.01
1191,5955.08,-0.01
1192,5960.07,0.00
1193,5965.05,0.02
1194,5970.10,-0.02
1195,5975.08,-0.07
1196,5980.09,0.00
1197,5985.09,0.01
1198,5990.08,-0.04
1199,5995.08,0.05
1200,6000.08,0.00
1201,6005.08,0.00
1202,6010.08,0.01
1203,6015.07,-0.02
1204,6020.08,-0.02
1205,6025.05,0.00
1206,6030.11,0.06
1207,6035.08,0.02
1208,6040.09,0.01
1209,6045.08,0.07
1210,6050.08,0.07
1211,6055.07,-0.04
1212,6060.07,0.02
1213,6065.05,0.01
1214,6070.04,0.00
1215,6075.05,0.06
