Sample,Timestamp,Current Error
368,1840.10,-0.06
369,1845.06,0.07
370,1850.05,-0.02
371,1855.11,-0.05
372,1860.08,-0.01
373,1865.05,0.04
374,1870.05,-0.09
375,1875.05,0.00
376,1880.11,0.04
377,1885.10,-0.10
378,1890.09,0.01
379,1895.05,0.05
380,1900.11,-0.02
381,1905.07,-0.01
382,1910.06,0.00
383,1915.05,0.06
384,1920.05,-0.02
385,1925.05,-0.01
386,1930.11,0.04
387,1935.06,-0.05
388,1940.05,-0.04
389,1945.04,0.09
390,1950.11,-0.07
391,1955.10,-0.04
392,1960.10,0.07
393,1965.08,-0.02
394,1970.06,-0.01
395,1975.04,0.04
396,1980.12,0.02
397,1985.11,0.01
398,1990.08,0.00
399,1995.06,0.06
400,2000.05,-0.04
401,2005.10,-0.01
402,2010.07,0.06
403,2015.05,0.00
404,2020.04,0.01
405,2025.05,0.06
406,2030.04,0.00
407,2035.10,-0.06
408,2040.08,0.05
409,2045.05,0.04
410,2050.04,0.00
411,2055.12,0.04
412,2060.12,0.00
413,2065.11,0.01
414,2070.06,0.01
415,2075.05,0.05
416,2080.12,0.00
417,2085.10,0.02
418,2090.08,0.05
419,2095.07,0.01
420,2100.07,0.02
421,2105.11,0.04
422,2110.11,0.00
423,2115.06,0.05
424,2120.12,0.07
425,2125.04,0.02
426,2130.10,0.07
427,2135.07,0.04
428,2140.12,-0.06
429,2145.11,0.02
430,2150.05,0.05
431,2155.12,-0.04
432,2160.10,0.00
433,2165.07,0.06
434,2170.07,0.00
435,2175.12,-0.02
436,2180.11,0.06
437,2185.09,0.01
438,2190.08,-0.04
439,2195.07,0.01
440,2200.04,0.05
441,2205.11,-0.10
442,2210.10,0.01
443,2215.08,0.02
444,2220.06,-0.07
445,2225.12,-0.02
446,2230.09,0.05
447,2235.07,-0.05
448,2240.05,-0.01
449,2245.04,0.02
450,2250.09,0.02
451,2255.09,-0.07
452,2260.09,-0.02
453,2265.06,0.05
454,2270.06,-0.11
455,2275.07,-0.01
456,2280.05,0.09
457,2285.12,-0.07
458,2290.12,-0.04
459,2295.11,0.06
460,2300.09,0.00
461,2305.04,-0.07
462,2310.12,0.01
463,2315.11,0.05
464,2320.09,-0.09
465,2325.05,0.01
466,2330.04,0.06
467,2335.11,-0.10
468,2340.09,0.00
469,2345.07,0.09
470,2350.05,-0.06
471,2355.05,-0.05
472,2360.12,0.07
473,2365.11,-0.02
474,2370.09,-0.06
475,2375.06,0.04
476,2380.04,0.04
477,2385.04,0.00
478,2390.04,0.02
479,2395.10,0.01
480,2400.10,-0.02
481,2405.11,-0.01
482,2410.07,0.02
483,2415.06,-0.04
484,2420.04,0.00
485,2425.11,0.06
486,2430.07,-0.02
487,2435.05,-0.01
488,2440.04,-0.01
489,2445.10,0.01
490,2450.09,0.00
491,2455.07,0.01
492,2460.05,0.02
493,2465.12,0.00
494,2470.05,0.01
495,2475.04,0.04
496,2480.12,-0.02
497,2485.12,0.00
498,2490.10,0.01
499,2495.08,0.00
500,2500.08,0.04
501,2505.07,0.06
502,2510.07,-0.02
503,2515.06,-0.01
504,2520.04,0.04
505,2525.12,-0.04
506,2530.11,0.01
507,2535.09,0.04
508,2540.07,-0.04
509,2545.04,0.01
510,2550.11,0.02
511,2555.09,-0.05
512,2560.08,-0.02
513,2565.07,0.00
514,2570.07,0.00
515,2575.05,-0.02
516,2580.12,0.01
517,2585.12,0.01
518,2590.11,-0.09
519,2595.09,0.00
520,2600.06,0.05
521,2605.05,-0.12
522,2610.12,-0.01
523,2615.10,0.04
524,2620.09,-0.02
525,2625.06,0.01
526,2630.12,0.06
527,2635.04,-0.01
528,2640.11,-0.07
529,2645.11,0.04
530,2650.08,-0.01
531,2655.08,-0.05
532,2660.05,0.00
533,2665.11,0.05
534,2670.08,-0.11
535,2675.05,0.01
536,2680.11,0.10
537,2685.04,-0.05
538,2690.12,-0.04
539,2695.11,0.01
540,2700.09,0.00
541,2705.08,-0.05
542,2710.06,0.01
543,2715.04,0.01
544,2720.05,-0.07
545,2725.11,0.02
546,2730.11,0.06
547,2735.11,-0.06
548,2740.11,-0.02
549,2745.10,0.07
550,2750.08,-0.05
551,2755.08,-0.04
552,2760.06,0.10
553,2765.06,-0.05
554,2770.05,-0.02
555,2775.11,0.06
556,2780.09,0.02
557,2785.08,-0.05
558,2790.04,0.00
559,2795.11,0.05
560,2800.11,-0.01
561,2805.09,-0.01
562,2810.04,0.05
563,2815.12,-0.05
564,2820.10,-0.02
565,2825.09,0.06
566,2830.08,0.01
567,2835.06,0.01
568,2840.12,0.02
569,2845.04,-0.01
570,2850.11,0.02
571,2855.11,0.04
572,2860.08,-0.01
573,2865.06,-0.01
574,2870.12,0.01
575,2875.12,0.01
576,2880.09,0.00
577,2885.04,0.04
578,2890.11,0.01
579,2895.05,0.00
580,2900.04,0.01
581,2905.04,0.04
582,2910.12,-0.02
583,2915.12,0.06
584,2920.08,0.04
585,2925.06,-0.06
586,2930.05,0.02
587,2935.12,0.02
588,2940.11,0.00
589,2945.10,0.04
590,2950.08,0.02
591,2955.05,0.00
592,2960.12,0.01
593,2965.12,0.02
594,2970.10,-0.05
595,2975.04,-0.02
596,2980.12,-0.02
597,2985.12,0.02
598,2990.10,-0.09
599,2995.08,0.01
600,3000.04,0.06
601,3005.10,-0.12
602,3010.10,0.01
603,3015.06,0.05
604,3020.06,-0.02
605,3025.04,-0.05
606,3030.12,0.04
607,3035.11,-0.02
608,3040.10,-0.06
609,3045.08,0.02
610,3050.05,0.02
611,3055.04,-0.04
612,3060.12,-0.01
613,3065.11,0.02
614,3070.09,-0.11
615,3075.07,-0.05
616,3080.05,0.06
617,3085.12,-0.06
618,3090.11,-0.06
619,3095.11,0.04
620,3100.11,0.00
621,3105.12,-0.05
622,3110.11,0.04
623,3115.10,-0.02
624,3120.09,-0.05
625,3125.09,0.04
626,3130.08,0.09
627,3135.08,-0.04
628,3140.06,0.01
629,3145.05,0.07
630,3150.05,-0.05
631,3155.04,0.00
632,3160.11,0.07
633,3165.10,-0.04
634,3170.09,-0.05
635,3175.06,0.06
636,3180.12,0.01
637,3185.11,-0.09
638,3190.11,-0.01
639,3195.09,-0.01
640,3200.07,-0.04
641,3205.07,0.01
642,3210.05,0.02
643,3215.04,-0.01
644,3220.12,-0.04
645,3225.11,0.07
646,3230.11,-0.02
647,3235.08,-0.01
648,3240.06,0.00
649,3245.12,-0.04
650,3250.12,0.02
651,3255.09,0.00
652,3260.06,0.01
653,3265.05,-0.02
654,3270.05,0.01
655,3275.12,-0.01
656,3280.10,-0.01
657,3285.08,0.00
658,3290.06,0.05
659,3295.05,-0.02
660,3300.04,0.02
661,3305.12,0.05
662,3310.11,-0.04
663,3315.12,0.02
664,3320.11,-0.01
665,3325.10,-0.04
666,3330.09,0.04
667,3335.08,-0.01
668,3340.09,-0.04
669,3345.08,0.00
670,3350.06,-0.02
671,3355.05,-0.04
672,3360.12,-0.01
673,3365.11,0.01
674,3370.11,-0.02
675,3375.10,-0.02
676,3380.08,0.01
677,3385.06,0.04
678,3390.05,-0.09
679,3395.12,0.00
680,3400.08,0.02
681,3405.07,-0.06
682,3410.05,-0.01
683,3415.04,0.05
684,3420.12,-0.05
685,3425.05,-0.01
686,3430.12,0.05
687,3435.07,-0.02
688,3440.12,-0.07
689,3445.08,0.05
690,3450.12,0.02
691,3455.11,-0.06
692,3460.07,0.02
693,3465.12,0.04
694,3470.11,-0.07
695,3475.11,0.01
696,3480.09,0.09
697,3485.08,-0.05
698,3490.05,-0.01
699,3495.04,0.05
700,3500.12,0.01
701,3505.11,-0.05
702,3510.11,0.02
703,3515.10,0.05
704,3520.07,-0.05
705,3525.10,0.02
706,3530.08,0.07
707,3535.04,-0.02
708,3540.10,0.04
709,3545.08,0.06
710,3550.08,-0.02
711,3555.05,0.00
712,3560.11,0.04
713,3565.12,-0.01
714,3570.12,-0.05
715,3575.09,0.01
716,3580.06,0.04
717,3585.11,-0.02
718,3590.10,0.02
719,3595.07,-0.01
720,3600.08,0.00
721,3605.12,-0.04
722,3610.04,0.04
723,3615.04,0.00
724,3620.13,-0.01
725,3625.10,0.06
726,3630.09,-0.01
727,3635.12,0.00
728,3640.10,0.05
729,3645.06,-0.02
730,3650.04,0.01
731,3655.07,0.02
732,3660.05,0.02
733,3665.12,0.01
734,3670.11,-0.01
735,3675.11,0.05
736,3680.11,0.04
737,3685.06,0.02
738,3690.13,0.00
739,3695.10,0.04
740,3700.04,0.02
741,3705.09,0.05
742,3710.07,-0.05
743,3715.06,0.02
744,3720.04,0.04
745,3725.12,-0.06
746,3730.12,0.06
747,3735.10,0.05
748,3740.12,0.00
749,3745.11,0.02
750,3750.11,0.04
751,3755.10,-0.02
752,3760.08,0.01
753,3765.06,0.04
754,3770.05,0.01
755,3775.04,0.02
756,3780.10,0.04
757,3785.08,0.02
758,3790.06,-0.06
759,3795.12,0.01
760,3800.11,0.00
761,3805.10,-0.10
762,3810.10,0.01
763,3815.10,0.02
764,3820.10,-0.07
765,3825.10,-0.02
766,3830.09,0.05
767,3835.05,-0.05
768,3840.05,-0.07
769,3845.12,0.01
770,3850.11,-0.01
771,3855.10,-0.07
772,3860.08,-0.02
773,3865.05,0.01
774,3870.11,-0.06
775,3875.10,-0.01
776,3880.09,0.09
777,3885.08,-0.10
778,3890.06,-0.01
779,3895.04,0.07
780,3900.11,-0.05
781,3905.10,-0.04
782,3910.09,0.01
783,3915.06,0.00
784,3920.04,-0.06
785,3925.11,0.02
786,3930.11,0.07
787,3935.11,-0.06
788,3940.10,0.04
789,3945.07,0.06
790,3950.08,-0.05
791,3955.07,-0.01
792,3960.06,0.06
793,3965.05,-0.04
794,3970.12,-0.02
795,3975.11,0.07
796,3980.11,-0.01
797,3985.12,-0.06
798,3990.11,0.02
799,3995.09,0.00
800,4000.06,0.00
801,4005.05,0.01
802,4010.11,0.07
803,4015.11,-0.02
804,4020.11,-0.01
805,4025.11,0.04
806,4030.10,-0.04
807,4035.09,-0.02
808,4040.12,0.01
809,4045.11,0.00
810,4050.10,0.00
811,4055.06,0.06
812,4060.06,0.01
813,4065.12,-0.02
814,4070.10,-0.01
815,4075.11,-0.01
816,4080.10,-0.01
817,4085.09,0.00
818,4090.08,0.00
819,4095.05,-0.04
820,4100.05,0.02
821,4105.11,0.02
822,4110.09,-0.06
823,4115.08,0.02
824,4120.04,0.04
825,4125.12,-0.05
826,4130.08,0.02
827,4135.12,0.01
828,4140.11,-0.06
829,4145.10,0.00
830,4150.10,0.02
831,4155.06,0.01
832,4160.06,-0.04
833,4165.12,0.01
834,4170.11,-0.01
835,4175.11,-0.05
836,4180.09,0.00
837,4185.08,0.01
838,4190.12,-0.05
839,4195.10,0.00
840,4200.09,0.04
841,4205.07,-0.06
842,4210.05,0.02
843,4215.12,0.05
844,4220.12,-0.04
845,4225.10,-0.02
846,4230.07,0.01
847,4235.05,-0.02
848,4240.10,-0.04
849,4245.10,0.05
850,4250.08,0.02
851,4255.07,-0.05
852,4260.12,0.00
853,4265.11,0.04
854,4270.10,-0.02
855,4275.08,-0.02
856,4280.05,0.07
857,4285.12,-0.06
858,4290.10,-0.04
859,4295.10,0.06
860,4300.08,0.00
861,4305.06,-0.04
862,4310.05,0.01
863,4315.12,-0.02
864,4320.10,-0.06
865,4325.07,0.04
866,4330.13,0.04
867,4335.04,-0.07
868,4340.11,-0.01
869,4345.08,0.06
870,4350.05,-0.01
871,4355.12,-0.09
872,4360.12,0.00
873,4365.12,-0.02
874,4370.11,0.00
875,4375.10,0.05
876,4380.10,-0.01
877,4385.10,-0.05
878,4390.09,0.02
879,4395.07,-0.01
880,4400.07,-0.11
881,4405.05,0.00
882,4410.12,0.01
883,4415.08,-0.01
884,4420.12,-0.02
885,4425.11,-0.02
886,4430.09,-0.04
887,4435.09,-0.01
888,4440.05,0.04
889,4445.06,0.00
890,4450.04,-0.05
891,4455.10,0.04
892,4460.09,0.01
893,4465.12,0.02
894,4470.12,-0.02
895,4475.10,0.00
896,4480.10,0.00
897,4485.07,0.02
898,4490.12,0.04
899,4495.08,0.01
900,4500.06,0.02
901,4505.12,0.06
902,4510.11,-0.02
903,4515.10,0.00
904,4520.05,0.07
905,4525.12,-0.04
906,4530.12,0.02
907,4535.11,0.02
908,4540.10,-0.04
909,4545.10,0.04
910,4550.08,-0.01
911,4555.06,-0.05
912,4560.05,0.00
913,4565.12,0.05
914,4570.10,0.02
915,4575.07,-0.01
916,4580.07,0.01
917,4585.12,0.05
918,4590.11,-0.07
919,4595.11,0.02
920,4600.10,0.04
921,4605.08,-0.04
922,4610.05,0.04
923,4615.11,0.00
924,4620.10,-0.05
925,4625.06,-0.01
926,4630.06,0.02
927,4635.11,-0.04
928,4640.11,-0.09
929,4645.11,0.02
930,4650.11,0.02
931,4655.05,-0.06
932,4660.04,0.02
933,4665.11,0.04
934,4670.04,-0.12
935,4675.10,-0.02
936,4680.09,0.05
937,4685.07,-0.09
938,4690.05,-0.02
939,4695.11,0.07
940,4700.11,-0.07
941,4705.11,-0.05
942,4710.11,0.02
943,4715.10,-0.01
944,4720.10,-0.12
945,4725.07,0.00
946,4730.05,0.09
947,4735.05,-0.06
948,4740.11,0.01
949,4745.10,0.09
950,4750.09,-0.10
951,4755.09,-0.04
952,4760.08,0.04
953,4765.08,-0.01
954,4770.07,0.01
955,4775.09,0.06
956,4780.09,0.01
957,4785.05,-0.06
958,4790.05,0.01
959,4795.06,0.02
960,4800.06,-0.05
961,4805.12,0.01
962,4810.11,0.02
963,4815.11,-0.06
964,4820.11,0.00
965,4825.11,0.10
966,4830.09,-0.02
967,4835.06,-0.02
968,4840.05,0.04
969,4845.12,-0.01
970,4850.11,-0.01
971,4855.11,0.01
972,4860.11,0.02
973,4865.07,0.00
974,4870.12,0.02
975,4875.12,-0.01
976,4880.11,0.01
977,4885.10,0.01
978,4890.10,0.01
979,4895.11,-0.01
980,4900.10,0.02
981,4905.05,0.02
982,4910.05,-0.04
983,4915.10,0.01
984,4920.06,0.06
985,4925.07,-0.06
986,4930.05,0.01
987,4935.05,0.01
988,4940.11,-0.04
989,4945.11,0.02
990,4950.09,0.02
991,4955.09,-0.04
992,4960.08,0.00
993,4965.06,-0.01
994,4970.12,0.00
995,4975.12,-0.04
996,4980.10,0.04
997,4985.09,0.05
998,4990.08,-0.07
999,4995.05,0.02
1000,5000.12,0.01
1001,5005.11,-0.10
1002,5010.10,0.02
1003,5015.05,0.07
1004,5020.11,-0.06
1005,5025.04,-0.01
1006,5030.05,0.04
1007,5035.10,-0.04
1008,5040.08,-0.06
1009,5045.05,0.04
1010,5050.11,0.05
1011,5055.10,-0.06
1012,5060.09,0.01
1013,5065.08,0.04
1014,5070.07,-0.05
1015,5075.07,-0.01
1016,5080.05,0.06
1017,5085.05,-0.06
1018,5090.12,0.00
1019,5095.10,0.05
1020,5100.10,-0.07
1021,5105.08,-0.02
1022,5110.07,0.02
1023,5115.05,0.04
1024,5120.05,-0.05
1025,5125.11,0.00
1026,5130.10,0.10
1027,5135.10,-0.07
1028,5140.08,0.02
1029,5145.05,0.11
1030,5150.05,-0.01
1031,5155.12,-0.05
1032,5160.11,0.02
1033,5165.11,-0.07
1034,5170.10,0.02
1035,5175.09,0.02
1036,5180.08,-0.01
1037,5185.07,0.00
1038,5190.06,-0.02
1039,5195.04,0.00
1040,5200.04,-0.05
1041,5205.10,0.02
1042,5210.08,0.02
1043,5215.08,-0.02
1044,5220.07,0.02
1045,5225.07,0.02
1046,5230.05,-0.01
1047,5235.04,-0.01
1048,5240.11,-0.01
1049,5245.10,0.00
1050,5250.10,-0.04
1051,5255.08,0.00
1052,5260.05,0.05
1053,5265.11,-0.02
1054,5270.11,0.02
1055,5275.11,0.00
1056,5280.10,-0.02
1057,5285.09,0.00
1058,5290.09,0.01
1059,5295.05,0.00
1060,5300.11,0.01
1061,5305.10,0.00
1062,5310.09,-0.05
1063,5315.09,0.01
1064,5320.06,0.02
1065,5325.05,-0.05
1066,5330.11,0.05
1067,5335.08,0.05
1068,5340.05,-0.04
1069,5345.10,0.04
1070,5350.09,0.05
1071,5355.07,-0.05
1072,5360.07,-0.01
1073,5365.06,0.04
1074,5370.06,-0.05
1075,5375.12,-0.02
1076,5380.11,0.04
1077,5385.11,0.06
1078,5390.10,-0.04
1079,5395.09,0.02
1080,5400.07,0.05
1081,5405.11,-0.07
1082,5410.10,-0.04
1083,5415.08,0.06
1084,5420.06,-0.02
1085,5425.08,-0.01
1086,5430.11,0.02
1087,5435.12,-0.04
1088,5440.11,-0.07
1089,5445.08,0.02
1090,5450.07,-0.02
1091,5455.04,-0.06
1092,5460.11,0.04
1093,5465.09,0.04
1094,5470.09,-0.12
1095,5475.08,-0.02
1096,5480.07,0.06
1097,5485.06,-0.05
1098,5490.11,0.00
1099,5495.10,0.10
1100,5500.09,-0.06
1101,5505.08,-0.02
1102,5510.06,0.01
1103,5515.04,-0.01
1104,5520.05,-0.12
1105,5525.10,0.01
1106,5530.08,0.01
1107,5535.11,-0.10
1108,5540.11,-0.04
1109,5545.09,0.07
1110,5550.10,-0.07
1111,5555.08,-0.06
1112,5560.06,0.06
1113,5565.04,-0.06
1114,5570.10,-0.02
1115,5575.09,0.06
1116,5580.11,-0.02
1117,5585.11,-0.06
1118,5590.11,0.00
1119,5595.10,0.02
1120,5600.09,-0.04
1121,5605.08,0.05
1122,5610.06,0.05
1123,5615.05,-0.01
1124,5620.05,-0.01
1125,5625.10,0.06
1126,5630.09,-0.04
1127,5635.09,0.01
1128,5640.12,0.00
1129,5645.10,0.01
1130,5650.10,-0.01
1131,5655.09,0.02
1132,5660.09,-0.04
1133,5665.09,-0.01
1134,5670.06,0.06
1135,5675.05,0.01
1136,5680.11,-0.05
1137,5685.10,0.02
1138,5690.09,0.02
1139,5695.09,-0.01
1140,5700.09,0.04
1141,5705.07,0.07
1142,5710.11,-0.01
1143,5715.09,0.05
1144,5720.04,0.04
1145,5725.12,-0.02
1146,5730.11,0.02
1147,5735.08,0.01
1148,5740.07,-0.05
1149,5745.07,0.02
1150,5750.04,0.01
1151,5755.10,-0.04
1152,5760.10,0.00
1153,5765.10,0.00
1154,5770.10,0.01
1155,5775.10,-0.04
1156,5780.10,0.01
1157,5785.09,0.04
1158,5790.08,-0.06
1159,5795.07,0.05
1160,5800.11,0.04
1161,5805.10,-0.06
1162,5810.08,-0.01
1163,5815.12,0.05
1164,5820.11,-0.07
1165,5825.11,-0.02
1166,5830.10,0.00
1167,5835.08,-0.04
1168,5840.08,-0.06
1169,5845.06,0.02
1170,5850.07,0.06
1171,5855.13,-0.04
1172,5860.11,0.06
1173,5865.10,0.06
1174,5870.09,-0.07
1175,5875.07,0.01
1176,5880.04,0.11
1177,5885.12,-0.06
1178,5890.04,-0.04
1179,5895.11,0.06
1180,5900.09,0.01
1181,5905.09,-0.04
1182,5910.06,0.02
1183,5915.04,0.01
1184,5920.10,-0.05
1185,5925.09,-0.01
1186,5930.08,0.05
1187,5935.07,-0.04
1188,5940.05,0.00
1189,5945.12,0.05
1190,5950.10,-0.04
1191,5955.10,-0.04
1192,5960.08,0.01
1193,5965.05,-0.07
1194,5970.05,-0.04
1195,5975.11,0.01
1196,5980.10,-0.02
1197,5985.09,-0.01
1198,5990.09,0.02
1199,5995.12,0.02
1200,6000.11,-0.05
1201,6005.10,0.05
1202,6010.08,0.04
1203,6015.07,-0.04
1204,6020.12,-0.04
1205,6025.11,0.00
1206,6030.10,0.00
1207,6035.07,-0.02
1208,6040.04,0.00
1209,6045.10,-0.01
1210,6050.09,0.00
1211,6055.07,0.05
1212,6060.08,-0.01
1213,6065.10,0.01
1214,6070.09,-0.01
1215,6075.09,0.01
1216,6080.08,0.04
1217,6085.08,0.02
1218,6090.06,-0.01
1219,6095.12,-0.02
1220,6100.09,0.00
