Sample,Timestamp,Current Error,PID Control Signal
0,0.04,0.00,68.2
1,0.31,0.01,84.2
2,0.57,0.01,89.9
3,0.83,0.02,81.4
4,1.09,-0.06,75.9
5,1.34,-0.09,69.8
6,1.61,-0.11,77.0
7,1.87,-0.15,77.1
8,2.04,-0.21,67.2
9,2.30,-0.21,74.6
10,2.55,-0.27,67.2
11,2.81,-0.38,65.1
12,3.08,-0.40,71.9
13,3.34,-0.49,62.3
14,3.60,-0.50,70.8
15,3.86,-0.63,66.2
16,4.03,-0.66,69.9
17,4.30,-0.76,51.7
18,4.56,-0.77,71.2
19,4.83,-0.84,56.1
20,5.09,-0.90,60.2
21,5.35,-0.96,66.9
22,5.60,-1.01,55.8
23,5.78,-1.11,56.9
24,6.04,-1.11,59.5
25,6.30,-1.17,55.0
26,6.55,-1.21,56.3
27,6.82,-1.26,66.5
28,7.08,-1.32,61.8
29,7.35,-1.35,58.1
30,7.52,-1.37,56.2
31,7.78,-1.38,57.3
32,8.04,-1.40,55.5
33,8.30,-1.43,64.6
34,8.56,-1.48,63.0
35,8.82,-1.50,53.7
36,9.08,-1.50,60.7
37,9.34,-1.57,62.5
38,9.52,-1.56,65.0
39,9.79,-1.56,57.1
40,10.04,-1.62,56.7
41,10.31,-1.64,59.0
42,10.57,-1.68,62.5
43,10.83,-1.66,63.1
44,11.09,-1.71,58.7
45,11.26,-1.72,57.6
46,11.52,-1.76,55.5
47,11.78,-1.78,57.2
48,12.04,-1.79,65.3
49,12.30,-1.81,58.2
50,12.56,-1.86,62.1
51,12.82,-1.93,48.6
52,13.07,-1.89,54.7
53,13.33,-1.94,53.8
54,13.59,-1.97,58.5
55,13.77,-2.00,55.6
56,14.03,-2.00,59.8
57,14.29,-1.98,61.4
58,14.54,-2.04,55.2
59,14.81,-2.04,77.8
60,15.07,-2.04,57.2
61,15.33,-2.11,56.9
62,15.50,-2.06,57.3
63,15.77,-2.06,67.6
64,16.03,-2.05,74.7
65,16.29,-2.08,69.3
66,16.55,-2.09,68.6
67,16.82,-2.05,78.0
68,17.08,-2.04,79.1
69,17.26,-2.04,80.3
70,17.52,-2.06,69.0
71,17.78,-2.06,65.2
72,18.04,-2.00,78.9
73,18.30,-2.03,68.4
74,18.57,-1.97,89.1
75,18.74,-1.97,74.6
76,19.00,-1.94,89.9
77,19.26,-1.94,72.2
78,19.52,-1.92,90.2
79,19.78,-1.97,78.7
80,20.05,-1.93,83.9
81,20.31,-1.88,14.6
82,20.57,-1.92,11.2
83,20.74,-1.90,7.3
84,21.00,-1.87,11.0
85,21.25,-1.83,11.6
86,21.52,-1.78,16.6
87,21.79,-1.72,23.7
88,22.04,-1.67,19.8
89,22.30,-1.62,25.3
90,22.56,-1.56,22.9
91,22.74,-1.53,30.6
92,23.00,-1.45,31.5
93,23.26,-1.40,31.7
94,23.52,-1.34,28.5
95,23.78,-1.31,31.5
96,24.04,-1.18,40.1
97,24.31,-1.11,40.8
98,24.48,-1.05,44.9
99,24.74,-1.03,38.6
100,24.99,-0.99,39.7
101,25.26,-0.90,38.8
102,25.52,-0.84,46.5
103,25.78,-0.79,45.2
104,26.04,-0.74,45.2
105,26.29,-0.76,36.2
106,26.47,-0.71,45.5
107,26.74,-0.70,43.0
108,26.99,-0.65,42.0
109,27.25,-0.60,44.3
110,27.51,-0.62,37.2
111,27.77,-0.56,42.0
112,28.04,-0.59,44.2
113,28.22,-0.55,48.2
114,28.48,-0.59,34.7
115,28.73,-0.52,42.5
116,28.99,-0.52,43.8
117,29.25,-0.50,46.2
118,29.52,-0.48,46.7
119,29.78,-0.46,43.4
120,30.04,-0.43,45.7
121,30.21,-0.42,50.5
122,30.48,-0.43,46.8
123,30.73,-0.37,42.3
124,30.99,-0.38,49.1
125,31.25,-0.34,43.9
126,31.51,-0.35,45.6
127,31.78,-0.32,51.1
128,32.03,-0.29,46.4
129,32.21,-0.28,50.6
130,32.46,-0.26,47.8
131,32.72,-0.24,52.6
132,32.99,-0.22,58.1
133,33.25,-0.15,56.2
134,33.51,-0.18,51.0
135,33.78,-0.17,49.7
136,33.95,-0.13,48.9
137,34.21,-0.13,55.6
138,34.47,-0.10,59.7
139,34.74,-0.05,57.6
140,34.99,-0.07,53.8
141,35.26,-0.05,54.5
142,35.52,-0.09,49.5
143,35.69,-0.05,53.6
144,35.96,-0.04,53.1
145,36.21,-0.10,48.1
146,36.48,-0.09,50.3
147,36.74,-0.05,56.2
148,37.01,-0.10,51.7
149,37.26,-0.06,53.1
150,37.52,-0.13,42.0
151,37.70,-0.13,46.4
152,37.96,-0.20,41.6
153,38.22,-0.22,43.0
154,38.48,-0.26,35.2
155,38.74,-0.26,46.1
156,39.00,-0.33,37.7
157,39.26,-0.35,38.6
158,39.45,-0.37,36.5
159,39.71,-0.40,35.3
160,39.97,-0.42,33.0
161,40.23,-0.45,38.4
162,40.49,-0.52,32.1
163,40.75,-0.57,18.9
164,41.01,-0.59,28.2
165,41.18,-0.60,28.6
166,41.44,-0.60,30.6
167,41.71,-0.61,35.4
168,41.97,-0.66,29.0
169,42.23,-0.70,21.9
170,42.49,-0.78,23.1
171,42.75,-0.76,26.3
172,42.93,-0.72,22.0
173,43.19,-0.72,34.5
174,43.45,-0.77,29.0
175,43.71,-0.79,25.3
176,43.97,-0.76,26.2
177,44.23,-0.74,27.3
178,44.49,-0.72,36.2
179,44.75,-0.73,30.4
180,44.93,-0.72,29.3
181,45.19,-0.70,29.8
182,45.45,-0.66,38.2
183,45.72,-0.67,34.6
184,45.98,-0.63,33.8
185,46.24,-0.60,35.6
186,46.50,-0.59,40.3
187,46.68,-0.55,41.6
188,46.94,-0.57,35.0
189,47.21,-0.52,38.9
190,47.46,-0.54,30.1
191,47.72,-0.49,35.9
192,47.98,-0.48,41.9
193,48.25,-0.46,38.6
194,48.42,-0.43,38.6
195,48.68,-0.42,40.2
196,48.95,-0.40,39.2
197,49.20,-0.33,43.1
198,49.47,-0.37,41.9
199,49.73,-0.32,45.1
200,49.98,-0.33,35.3
201,50.16,-0.29,44.3
202,50.41,-0.31,36.8
203,50.68,-0.31,38.9
204,50.94,-0.31,36.7
205,51.20,-0.27,41.6
206,51.46,-0.32,38.8
207,51.72,-0.27,37.5
208,51.98,-0.27,41.4
209,52.16,-0.28,40.1
210,52.41,-0.31,34.0
211,52.67,-0.26,38.9
212,52.93,-0.28,35.0
213,53.19,-0.27,38.9
214,53.46,-0.27,36.6
215,53.71,-0.28,35.7
216,53.97,-0.28,33.9
217,54.15,-0.27,41.3
218,54.41,-0.24,44.6
219,54.66,-0.24,39.2
220,54.93,-0.24,40.5
221,55.19,-0.27,35.3
222,55.45,-0.22,42.9
223,55.71,-0.24,36.8
224,55.89,-0.23,43.2
225,56.15,-0.23,38.4
226,56.41,-0.20,43.8
227,56.67,-0.23,37.8
228,56.93,-0.21,39.3
229,57.19,-0.20,41.4
230,57.45,-0.13,46.8
231,57.71,-0.21,36.6
232,57.89,-0.12,46.2
233,58.15,-0.11,45.6
234,58.41,-0.13,48.4
235,58.67,-0.15,40.1
236,58.93,-0.12,41.2
237,59.19,-0.09,44.5
238,59.44,-0.12,40.2
239,59.70,-0.09,42.2
240,59.88,-0.06,45.6
241,60.14,-0.06,50.8
242,60.39,-0.07,43.0
243,60.65,-0.13,39.8
244,60.91,-0.11,33.4
245,61.17,-0.10,36.8
246,61.43,-0.07,46.9
247,61.69,-0.07,42.4
248,61.94,-0.11,38.2
249,62.21,-0.11,44.8
250,62.38,-0.10,39.4
251,62.63,-0.09,43.2
252,62.89,-0.12,38.2
253,63.15,-0.16,33.4
254,63.41,-0.18,30.4
255,63.66,-0.23,29.8
256,63.92,-0.20,36.7
257,64.18,-0.20,40.6
258,64.44,-0.23,38.1
259,64.62,-0.24,31.5
260,64.88,-0.22,37.9
261,65.13,-0.26,32.8
262,65.40,-0.27,36.8
263,65.65,-0.33,26.0
264,65.91,-0.32,32.5
265,66.17,-0.33,31.6
266,66.43,-0.31,34.5
267,66.70,-0.28,41.3
268,66.87,-0.29,40.9
269,67.14,-0.29,33.7
270,67.39,-0.31,32.0
271,67.66,-0.33,32.9
272,67.91,-0.31,34.0
273,68.17,-0.35,28.9
274,68.43,-0.34,31.8
275,68.68,-0.33,32.6
276,68.87,-0.31,44.8
277,69.13,-0.28,36.9
278,69.39,-0.27,41.2
279,69.65,-0.26,39.8
280,69.91,-0.29,27.1
281,70.17,-0.28,33.2
282,70.42,-0.26,33.8
283,70.60,-0.24,46.1
284,70.87,-0.22,43.6
285,71.13,-0.24,38.0
286,71.39,-0.20,39.9
287,71.65,-0.21,36.3
288,71.91,-0.24,30.3
289,72.17,-0.18,36.1
290,72.43,-0.20,39.2
291,72.60,-0.18,43.1
292,72.87,-0.18,38.6
293,73.13,-0.13,40.4
294,73.39,-0.17,34.0
295,73.65,-0.18,34.1
296,73.91,-0.18,35.3
297,74.16,-0.20,31.4
298,74.42,-0.17,40.5
299,74.60,-0.15,38.1
300,74.86,-0.16,41.7
301,75.11,-0.11,40.9
302,75.37,-0.13,35.7
303,75.63,-0.15,40.6
304,75.89,-0.13,35.6
305,76.15,-0.15,34.8
306,76.41,-0.12,40.4
307,76.67,-0.11,41.2
308,76.85,-0.15,39.1
309,77.11,-0.11,38.4
310,77.37,-0.15,32.4
311,77.63,-0.11,44.1
