Sample,Timestamp,Current Error,PID Control Signal
0,0.05,-0.01,-30.0
1,1.77,0.01,-27.4
2,3.43,0.00,-27.8
3,5.07,0.01,-26.5
4,6.71,0.00,-27.8
5,8.40,0.00,-27.8
6,10.07,0.01,-27.4
7,11.73,0.00,-28.7
8,13.39,0.04,-24.8
9,15.05,0.00,-28.7
10,16.76,-0.02,-29.4
11,18.42,-0.02,-31.2
12,20.08,0.01,-27.4
13,21.75,-0.01,-28.1
14,23.40,-0.02,-31.3
15,25.11,0.01,-27.4
16,26.74,0.00,-26.8
17,28.39,0.00,-26.8
18,30.09,0.01,-24.6
19,31.75,-0.01,-29.0
20,33.43,0.00,-26.9
21,35.09,0.00,-26.8
22,36.74,0.00,-26.9
23,38.40,-0.01,-30.0
24,40.06,0.01,-25.6
25,41.72,-0.01,-30.0
26,43.40,-0.01,-30.0
27,45.05,0.00,-28.7
28,46.76,-0.01,-30.1
29,48.38,0.01,-25.5
30,50.09,0.01,-26.5
31,51.72,0.02,-26.1
32,53.40,0.00,-26.9
33,55.07,0.00,-28.7
34,56.72,0.01,-26.5
35,58.45,0.00,-26.8
36,60.04,-0.01,-29.0
37,61.78,-0.01,-28.1
38,63.41,-0.02,-31.3
39,65.07,0.00,-26.8
40,66.75,0.00,-25.9
41,68.42,-0.02,-29.4
42,70.10,-0.04,-32.6
43,71.76,0.00,-27.8
44,73.42,-0.01,-28.1
45,75.08,-0.01,-29.1
46,76.74,0.04,-22.0
47,78.40,0.04,-23.0
48,80.05,0.01,-24.6
49,81.78,0.01,-24.6
50,83.43,0.00,-26.0
51,85.09,0.01,-25.6
52,86.74,0.01,-27.4
53,88.40,0.01,-25.5
54,90.07,-0.02,-31.2
55,91.75,-0.01,-29.0
56,93.40,0.01,-26.5
57,95.04,-0.01,-30.0
58,96.78,-0.01,-30.0
59,98.43,0.01,-27.4
60,100.06,0.00,-25.0
61,101.71,0.01,-28.3
62,103.43,0.00,-25.0
63,105.08,0.00,-29.6
64,106.71,-0.01,-30.0
65,108.42,-0.01,-30.0
66,110.06,0.02,-23.3
67,111.74,0.01,-27.4
68,113.44,0.00,-26.8
69,115.07,0.01,-26.5
70,116.73,0.00,-28.7
71,118.38,0.01,-26.5
72,120.11,0.01,-27.4
73,121.75,0.00,-28.7
74,123.40,-0.01,-29.0
75,125.04,-0.01,-30.0
76,126.77,-0.01,-30.0
77,128.39,-0.01,-29.1
78,130.12,-0.02,-31.3
79,131.77,-0.01,-28.1
80,133.43,0.00,-26.0
81,135.08,-0.02,-29.5
82,136.74,0.00,-28.7
83,138.39,0.00,-26.9
