Sample,Timestamp,Current Error,PID Control Signal
0,0.04,0.00,-66.6
1,0.30,0.01,-62.8
2,0.57,-0.01,-72.8
3,0.82,-0.01,-61.0
4,1.09,0.02,-71.2
5,1.34,0.06,-59.9
6,1.60,0.12,-58.7
7,1.87,0.17,-63.7
8,2.04,0.16,-58.1
9,2.30,0.23,-58.3
10,2.56,0.32,-51.6
11,2.83,0.33,-56.4
12,3.09,0.40,-58.2
13,3.36,0.49,-59.4
14,3.53,0.60,-40.6
15,3.79,0.59,-45.5
16,4.05,0.67,-53.7
17,4.32,0.74,-51.6
18,4.57,0.81,-38.8
19,4.83,0.87,-47.1
20,5.09,0.92,-42.2
21,5.35,0.96,-43.4
22,5.53,1.05,-44.7
23,5.80,1.05,-49.3
24,6.06,1.11,-44.8
25,6.31,1.21,-34.6
26,6.57,1.17,-49.4
27,6.83,1.27,-48.3
28,7.10,1.27,-51.8
29,7.28,1.32,-39.5
30,7.53,1.34,-44.6
31,7.79,1.40,-47.3
32,8.07,1.40,-49.7
33,8.32,1.43,-38.0
34,8.59,1.48,-44.4
35,8.85,1.45,-45.6
36,9.02,1.49,-47.8
37,9.28,1.55,-40.2
38,9.54,1.53,-50.1
39,9.80,1.53,-47.7
40,10.06,1.57,-47.7
41,10.32,1.60,-52.5
42,10.57,1.60,-43.7
43,10.85,1.64,-49.4
44,11.03,1.62,-54.6
45,11.28,1.61,-47.7
46,11.54,1.68,-43.4
47,11.80,1.71,-50.8
48,12.06,1.72,-37.1
49,12.32,1.72,-48.1
50,12.58,1.73,-45.2
51,12.76,1.75,-64.8
52,13.02,1.76,-45.6
53,13.28,1.77,-55.1
54,13.54,1.81,-54.6
55,13.80,1.87,-40.4
56,14.06,1.86,-51.2
57,14.32,1.87,-45.1
58,14.58,1.90,-50.8
59,14.76,1.89,-64.7
60,15.02,1.92,-53.9
61,15.28,1.93,-52.7
62,15.54,1.94,-47.3
63,15.81,1.94,-51.1
64,16.07,1.99,-58.3
65,16.33,2.00,-44.5
66,16.51,2.03,-51.3
67,16.77,2.03,-52.1
68,17.03,2.03,-63.7
69,17.29,2.01,-61.3
70,17.55,2.01,-51.0
71,17.81,2.01,-54.0
72,18.07,2.03,-49.0
73,18.24,1.99,-57.3
74,18.51,1.99,-64.8
75,18.77,1.99,-62.8
76,19.03,1.98,-62.8
77,19.29,1.97,-67.3
78,19.55,1.97,-67.9
79,19.80,1.92,-66.4
80,20.06,1.92,-65.2
81,20.24,1.89,-78.8
82,20.50,1.89,4.0
83,20.76,1.87,0.7
84,21.01,1.84,-0.2
85,21.26,1.81,-0.9
86,21.51,1.79,-2.5
87,21.78,1.72,-5.1
88,22.05,1.68,-11.7
89,22.31,1.62,-10.5
90,22.48,1.60,-7.0
91,22.74,1.53,-19.4
92,23.01,1.45,-18.0
93,23.27,1.33,-23.0
94,23.53,1.27,-25.1
95,23.79,1.18,-25.8
96,24.05,1.11,-28.1
97,24.23,1.04,-34.7
98,24.49,0.99,-27.8
99,24.76,0.89,-41.5
100,25.02,0.84,-34.7
101,25.27,0.76,-39.7
102,25.54,0.67,-41.7
103,25.80,0.63,-35.9
104,26.05,0.61,-34.3
105,26.23,0.59,-32.3
106,26.48,0.55,-35.9
107,26.76,0.52,-40.4
108,27.01,0.44,-38.4
109,27.28,0.43,-39.5
110,27.54,0.42,-38.6
111,27.80,0.39,-35.7
112,27.97,0.39,-33.8
113,28.23,0.39,-31.5
114,28.48,0.39,-31.0
115,28.74,0.34,-39.0
116,29.01,0.35,-35.4
117,29.26,0.32,-36.9
118,29.52,0.33,-35.1
119,29.80,0.31,-35.8
120,29.97,0.32,-32.7
121,30.23,0.28,-37.2
122,30.49,0.32,-35.7
123,30.75,0.27,-38.8
124,31.01,0.28,-34.8
125,31.27,0.26,-35.9
126,31.53,0.26,-35.4
127,31.79,0.29,-32.0
128,31.96,0.24,-36.5
129,32.23,0.27,-36.7
130,32.49,0.21,-41.3
131,32.75,0.22,-43.3
132,33.01,0.20,-38.6
133,33.27,0.20,-39.0
134,33.53,0.17,-43.7
135,33.71,0.18,-40.7
136,33.96,0.16,-41.8
137,34.23,0.15,-37.2
138,34.49,0.12,-41.5
139,34.75,0.13,-43.3
140,35.01,0.09,-41.2
141,35.27,0.09,-40.3
142,35.52,0.07,-40.2
143,35.70,0.06,-45.0
144,35.95,0.07,-39.7
145,36.21,0.04,-41.2
146,36.47,0.05,-40.0
147,36.73,0.09,-32.2
148,36.99,0.06,-39.6
149,37.24,0.04,-38.5
150,37.50,0.01,-43.2
151,37.76,0.09,-38.8
152,38.02,0.09,-37.0
153,38.20,0.10,-37.2
154,38.46,0.10,-37.1
155,38.72,0.11,-34.4
156,38.98,0.15,-34.6
157,39.23,0.20,-27.3
158,39.50,0.22,-30.6
159,39.77,0.26,-29.5
160,39.94,0.27,-27.3
161,40.19,0.23,-32.7
162,40.45,0.28,-30.2
163,40.71,0.32,-25.1
164,40.98,0.37,-20.5
165,41.24,0.37,-23.9
166,41.50,0.43,-21.1
167,41.76,0.45,-22.5
168,41.93,0.45,-22.9
169,42.20,0.48,-26.0
170,42.46,0.52,-18.7
171,42.72,0.54,-24.8
172,42.98,0.55,-15.3
173,43.25,0.56,-24.6
174,43.42,0.60,-20.8
175,43.68,0.60,-17.5
176,43.95,0.59,-19.5
177,44.21,0.61,-20.4
178,44.47,0.60,-14.3
179,44.73,0.57,-18.0
180,44.98,0.57,-22.3
181,45.24,0.59,-24.5
182,45.50,0.59,-18.1
183,45.67,0.55,-23.1
184,45.93,0.52,-26.3
185,46.19,0.48,-31.2
186,46.45,0.50,-27.7
187,46.71,0.48,-27.0
188,46.97,0.48,-25.1
189,47.23,0.46,-24.4
190,47.49,0.39,-31.4
191,47.67,0.40,-32.7
192,47.93,0.37,-36.7
193,48.19,0.37,-27.4
194,48.46,0.38,-32.7
195,48.71,0.34,-24.4
196,48.97,0.33,-34.1
197,49.24,0.31,-35.1
198,49.41,0.32,-31.1
199,49.67,0.31,-27.4
200,49.93,0.26,-33.2
201,50.19,0.29,-30.8
202,50.46,0.27,-34.0
