Sample,Timestamp,Current Error,PID Control Signal
0,0.04,-0.02,-130.0
1,0.31,-0.05,-152.4
2,0.57,-0.04,-133.0
3,0.83,0.02,-137.0
4,1.09,0.07,-128.1
5,1.35,0.10,-141.1
6,1.61,0.16,-136.9
7,1.80,0.22,-153.2
8,2.06,0.28,-124.9
9,2.32,0.39,-137.2
10,2.58,0.49,-111.4
11,2.84,0.57,-137.8
12,3.10,0.73,-116.2
13,3.28,0.81,-116.5
14,3.54,0.93,-98.8
15,3.80,1.03,-119.3
16,4.06,1.16,-115.9
17,4.33,1.27,-108.5
18,4.58,1.40,-83.6
19,4.85,1.54,-107.3
20,5.03,1.66,-87.2
21,5.29,1.73,-105.2
22,5.56,1.87,-97.8
23,5.81,2.01,-83.6
24,6.07,2.10,-85.7
25,6.32,2.20,-77.2
26,6.58,2.28,-83.2
27,6.85,2.45,-106.7
28,7.03,2.51,-82.4
29,7.29,2.56,-80.1
30,7.54,2.65,-79.8
31,7.80,2.75,-89.0
32,8.06,2.83,-67.2
33,8.32,2.89,-73.0
34,8.58,3.00,-84.8
35,8.83,3.06,-83.6
36,9.10,3.06,-88.4
37,9.27,3.11,-79.4
38,9.53,3.17,-83.7
39,9.79,3.26,-70.8
40,10.04,3.31,-79.0
41,10.31,3.34,-90.3
42,10.57,3.39,-79.6
43,10.84,3.38,-117.7
44,11.09,3.44,-96.0
45,11.27,3.48,-78.1
46,11.52,3.50,-80.8
47,11.78,3.54,-82.4
48,12.04,3.55,-84.0
49,12.30,3.52,-91.4
50,12.56,3.55,-88.6
51,12.82,3.53,-90.2
52,13.08,3.54,-98.2
53,13.34,3.54,-102.8
54,13.51,3.53,-91.1
55,13.77,3.49,-102.1
56,14.03,3.45,-101.4
57,14.29,3.44,18.6
58,14.55,3.42,12.1
59,14.81,3.36,15.2
60,15.07,3.32,9.9
61,15.33,3.27,5.7
62,15.50,3.23,12.1
63,15.76,3.10,0.0
64,16.02,3.05,-0.6
65,16.28,2.94,-5.1
66,16.53,2.78,-14.5
67,16.79,2.66,-18.9
68,17.06,2.54,-23.5
69,17.31,2.43,-21.2
70,17.57,2.33,-23.5
71,17.74,2.21,-27.8
72,18.01,2.06,-35.7
73,18.27,1.95,-44.1
74,18.53,1.82,-37.9
75,18.79,1.68,-46.4
76,19.05,1.54,-48.7
77,19.31,1.40,-56.1
78,19.57,1.33,-51.4
79,19.76,1.22,-57.8
80,20.01,1.10,-60.0
81,20.27,1.01,-60.0
82,20.53,0.89,-61.2
83,20.79,0.77,-73.0
84,21.05,0.72,-65.6
85,21.31,0.60,-67.3
86,21.49,0.54,-70.8
87,21.76,0.43,-74.9
88,22.02,0.35,-78.2
89,22.28,0.28,-74.0
90,22.54,0.17,-78.9
91,22.81,0.11,-83.2
92,23.06,0.04,-77.9
93,23.23,-0.01,-80.1
94,23.49,-0.06,-79.2
95,23.75,-0.07,-76.7
96,24.02,-0.16,-86.0
97,24.27,-0.21,-81.8
98,24.53,-0.28,-89.1
99,24.79,-0.28,-84.0
100,25.05,-0.37,-93.4
101,25.23,-0.32,-82.4
102,25.50,-0.38,-90.2
103,25.76,-0.43,-84.2
104,26.02,-0.43,-86.2
105,26.28,-0.45,-86.2
106,26.54,-0.49,-89.1
107,26.80,-0.45,-86.2
108,26.98,-0.50,-91.2
109,27.24,-0.48,-79.6
110,27.50,-0.46,-82.7
111,27.77,-0.48,-88.1
112,28.02,-0.48,-82.4
113,28.28,-0.48,-85.9
114,28.54,-0.45,-78.4
115,28.71,-0.45,-80.2
116,28.97,-0.45,-80.4
117,29.24,-0.40,-82.3
118,29.49,-0.38,-71.4
119,29.76,-0.39,-74.6
120,30.01,-0.38,-78.5
121,30.28,-0.35,-75.2
122,30.54,-0.35,-81.3
123,30.72,-0.32,-81.2
124,30.98,-0.27,-69.6
125,31.24,-0.27,-71.4
126,31.50,-0.21,-74.5
127,31.77,-0.23,-77.2
128,32.04,-0.17,-69.5
129,32.21,-0.17,-70.5
130,32.47,-0.11,-64.2
131,32.72,-0.10,-65.6
132,32.99,-0.06,-66.9
133,33.25,-0.06,-72.1
134,33.51,0.00,-63.7
135,33.77,0.01,-65.0
136,33.95,0.06,-64.1
137,34.21,0.09,-64.3
138,34.48,0.13,-60.4
139,34.74,0.16,-58.8
140,34.99,0.20,-57.5
141,35.26,0.23,-64.0
142,35.52,0.26,-58.2
143,35.78,0.32,-57.0
144,35.96,0.35,-51.7
145,36.22,0.35,-51.6
146,36.48,0.40,-54.2
147,36.75,0.43,-55.9
148,37.01,0.48,-45.1
149,37.27,0.50,-48.3
150,37.44,0.54,-44.6
151,37.70,0.57,-49.2
152,37.97,0.62,-44.2
153,38.23,0.61,-47.3
154,38.49,0.67,-45.1
155,38.75,0.68,-40.4
156,39.02,0.70,-47.4
157,39.19,0.65,-48.2
158,39.44,0.68,-43.5
159,39.70,0.72,-47.2
160,39.96,0.73,-39.7
161,40.22,0.77,-35.0
162,40.48,0.82,-34.9
163,40.74,0.78,-45.3
164,41.00,0.74,-41.4
165,41.26,0.74,-46.3
166,41.43,0.77,-43.7
167,41.69,0.79,-45.0
168,41.96,0.77,-40.7
169,42.23,0.76,-47.6
170,42.49,0.77,-41.1
