Sample,Timestamp,Current Error
166,830.05,0.01
167,835.04,0.01
168,840.04,0.01
169,845.10,0.01
170,850.10,0.01
171,855.08,-0.01
172,860.06,0.04
173,865.05,0.04
174,870.05,-0.01
175,875.12,0.05
176,880.09,0.05
177,885.07,0.00
178,890.07,0.05
179,895.07,0.02
180,900.07,0.00
181,905.07,0.04
182,910.07,0.06
183,915.06,0.00
184,920.06,0.01
185,925.05,0.01
186,930.04,-0.04
187,935.11,-0.05
188,940.09,0.04
189,945.08,-0.01
190,950.07,-0.02
191,955.07,0.02
192,960.06,0.00
193,965.06,-0.01
194,970.07,0.09
195,975.07,-0.01
196,980.06,0.01
197,985.04,-0.02
198,990.04,-0.01
199,995.04,0.00
200,1000.04,0.02
201,1005.04,0.02
202,1010.11,-0.01
203,1015.10,-0.05
204,1020.10,0.02
205,1025.08,-0.01
206,1030.10,-0.05
207,1035.07,0.02
208,1040.06,-0.01
209,1045.06,-0.04
210,1050.04,0.01
211,1055.12,-0.04
212,1060.11,0.00
213,1065.12,-0.01
214,1070.13,-0.02
215,1075.11,-0.04
216,1080.11,-0.06
217,1085.11,-0.02
218,1090.09,-0.02
219,1095.08,-0.10
220,1100.08,-0.01
221,1105.07,0.02
222,1110.07,-0.07
223,1115.07,0.00
224,1120.05,-0.05
225,1125.06,-0.06
226,1130.06,-0.06
227,1135.05,-0.04
228,1140.05,-0.02
229,1145.11,-0.04
230,1150.11,-0.02
231,1155.10,0.00
232,1160.09,-0.05
233,1165.09,-0.01
234,1170.07,0.04
235,1175.05,-0.05
236,1180.05,0.05
237,1185.05,-0.04
238,1190.05,0.01
239,1195.05,-0.01
240,1200.12,0.00
241,1205.10,0.00
242,1210.11,0.01
243,1215.10,0.00
244,1220.10,0.01
245,1225.08,0.02
246,1230.07,-0.01
247,1235.07,0.05
248,1240.09,0.01
249,1245.09,0.02
250,1250.08,0.06
251,1255.07,0.00
252,1260.06,0.01
253,1265.05,0.02
254,1270.05,-0.01
255,1275.13,0.06
256,1280.04,0.04
257,1285.12,-0.01
258,1290.11,0.06
259,1295.11,0.02
260,1300.10,0.02
261,1305.10,0.07
262,1310.09,0.00
263,1315.09,0.02
264,1320.07,0.01
265,1325.07,0.05
266,1330.06,0.02
267,1335.05,0.01
268,1340.05,0.04
269,1345.04,0.01
270,1350.04,-0.02
271,1355.11,0.07
272,1360.10,0.02
273,1365.09,0.00
274,1370.09,0.02
275,1375.09,0.00
276,1380.08,0.02
277,1385.05,0.02
278,1390.06,0.01
279,1395.05,0.05
280,1400.05,0.01
281,1405.12,0.02
282,1410.11,0.01
283,1415.10,-0.01
284,1420.09,0.05
285,1425.08,-0.01
286,1430.06,-0.07
287,1435.06,0.06
288,1440.06,0.04
289,1445.06,-0.02
290,1450.05,0.04
291,1455.04,-0.02
292,1460.13,-0.01
293,1465.05,-0.01
294,1470.05,-0.02
295,1475.05,0.00
296,1480.05,-0.01
297,1485.05,0.00
298,1490.05,0.00
299,1495.06,0.00
300,1500.05,0.02
301,1505.12,-0.02
302,1510.04,-0.07
303,1515.12,0.04
304,1520.11,0.04
305,1525.11,-0.01
306,1530.11,-0.02
307,1535.11,-0.02
308,1540.09,-0.05
309,1545.09,0.00
310,1550.09,-0.01
311,1555.09,-0.02
312,1560.09,-0.02
313,1565.08,-0.02
314,1570.05,-0.02
315,1575.06,-0.04
316,1580.07,0.01
317,1585.07,-0.05
318,1590.05,-0.06
319,1595.05,0.01
320,1600.04,0.00
321,1605.05,0.00
322,1610.11,0.01
323,1615.11,-0.02
324,1620.11,0.01
325,1625.10,0.01
326,1630.09,0.01
327,1635.08,0.06
328,1640.08,-0.02
329,1645.05,0.02
330,1650.12,0.04
331,1655.13,0.01
332,1660.07,0.02
333,1665.06,0.05
334,1670.06,0.00
335,1675.05,0.07
336,1680.11,0.04
337,1685.10,-0.01
338,1690.11,0.04
339,1695.07,0.06
340,1700.06,0.00
341,1705.07,0.04
342,1710.05,0.02
343,1715.05,0.00
344,1720.05,0.00
345,1725.05,-0.02
346,1730.12,0.00
347,1735.10,-0.02
348,1740.09,0.04
349,1745.07,-0.01
350,1750.07,-0.02
351,1755.06,0.05
352,1760.05,0.00
353,1765.05,-0.04
354,1770.06,0.02
355,1775.11,0.01
356,1780.10,0.00
357,1785.09,0.04
358,1790.09,0.02
359,1795.05,0.00
360,1800.05,0.04
361,1805.05,0.01
362,1810.12,-0.01
363,1815.09,-0.05
364,1820.06,0.00
365,1825.07,0.01
366,1830.08,-0.06
367,1835.08,0.02
368,1840.07,-0.01
369,1845.06,-0.06
370,1850.07,0.01
371,1855.05,-0.06
372,1860.04,-0.01
373,1865.05,-0.01
374,1870.06,-0.01
375,1875.06,-0.04
376,1880.07,-0.02
377,1885.06,-0.02
378,1890.05,-0.02
379,1895.05,-0.07
380,1900.12,-0.04
381,1905.09,0.01
382,1910.05,-0.05
383,1915.05,-0.01
384,1920.06,0.01
385,1925.05,-0.09
386,1930.04,-0.02
387,1935.12,-0.02
388,1940.12,-0.05
389,1945.12,-0.01
390,1950.09,-0.01
391,1955.06,0.00
392,1960.07,-0.04
393,1965.06,0.01
394,1970.07,-0.04
395,1975.05,-0.05
396,1980.04,-0.05
397,1985.12,-0.06
398,1990.12,-0.04
399,1995.12,0.01
400,2000.10,-0.02
401,2005.10,-0.01
402,2010.08,0.01
403,2015.08,-0.05
404,2020.09,0.00
405,2025.08,0.06
406,2030.05,0.01
407,2035.04,0.04
408,2040.05,0.02
409,2045.12,0.00
410,2050.11,0.05
411,2055.09,-0.01
412,2060.10,-0.01
413,2065.09,0.05
414,2070.09,-0.02
415,2075.09,0.04
416,2080.09,0.02
417,2085.11,-0.02
418,2090.11,0.06
419,2095.11,0.00
420,2100.10,-0.02
421,2105.10,0.04
422,2110.09,0.01
423,2115.09,0.06
424,2120.08,0.07
425,2125.07,0.06
426,2130.06,0.00
427,2135.04,0.04
428,2140.04,0.02
429,2145.05,0.02
430,2150.12,0.01
431,2155.11,0.07
432,2160.10,0.01
433,2165.08,-0.02
434,2170.05,0.04
435,2175.05,0.02
436,2180.12,-0.01
437,2185.12,0.01
438,2190.09,0.01
439,2195.10,0.02
440,2200.09,0.00
441,2205.07,0.04
442,2210.06,0.00
443,2215.05,-0.04
444,2220.05,0.02
445,2225.04,-0.01
446,2230.05,-0.04
447,2235.04,0.04
448,2240.05,0.04
449,2245.10,-0.04
450,2250.09,0.02
451,2255.07,-0.04
452,2260.07,0.00
453,2265.05,0.00
454,2270.06,0.01
455,2275.12,-0.01
456,2280.04,0.01
457,2285.11,0.00
458,2290.10,0.02
459,2295.05,-0.07
460,2300.12,-0.01
461,2305.11,0.01
462,2310.10,-0.06
463,2315.10,0.07
464,2320.10,-0.04
465,2325.11,-0.02
466,2330.12,0.00
467,2335.10,-0.01
468,2340.08,-0.02
469,2345.07,-0.01
470,2350.07,-0.02
471,2355.12,-0.04
472,2360.11,0.02
473,2365.10,0.00
474,2370.10,0.00
475,2375.10,-0.07
476,2380.09,0.01
477,2385.05,0.00
478,2390.05,-0.04
479,2395.05,0.04
480,2400.12,-0.01
481,2405.11,-0.06
482,2410.11,0.00
483,2415.11,-0.02
484,2420.10,-0.06
485,2425.10,0.00
486,2430.10,0.02
487,2435.07,0.04
488,2440.05,0.00
489,2445.07,0.01
490,2450.05,0.02
491,2455.04,-0.02
492,2460.04,0.01
493,2465.04,0.02
494,2470.11,0.00
495,2475.12,0.06
496,2480.09,0.06
497,2485.08,-0.02
498,2490.07,0.07
499,2495.05,-0.01
500,2500.12,-0.01
501,2505.04,0.05
502,2510.04,0.01
503,2515.13,0.04
504,2520.11,0.01
505,2525.11,0.04
506,2530.10,-0.01
507,2535.05,-0.04
508,2540.05,0.01
509,2545.12,-0.01
510,2550.12,-0.04
511,2555.12,0.00
512,2560.11,0.01
513,2565.12,-0.04
514,2570.04,0.05
515,2575.05,-0.04
516,2580.05,-0.02
517,2585.05,-0.01
518,2590.11,0.00
519,2595.09,0.01
520,2600.08,-0.04
521,2605.07,0.06
522,2610.05,-0.01
523,2615.12,-0.05
524,2620.12,0.00
525,2625.12,0.02
526,2630.12,-0.05
527,2635.11,0.09
528,2640.10,-0.02
529,2645.10,-0.02
530,2650.08,0.00
531,2655.08,-0.01
532,2660.05,-0.05
533,2665.05,0.04
534,2670.04,-0.02
535,2675.05,-0.01
536,2680.05,-0.05
537,2685.05,0.00
538,2690.04,-0.04
539,2695.11,-0.07
540,2700.10,-0.05
541,2705.09,-0.01
542,2710.06,-0.05
543,2715.09,0.00
544,2720.08,0.01
545,2725.07,-0.07
546,2730.05,0.01
547,2735.04,-0.02
548,2740.11,-0.04
549,2745.11,-0.04
550,2750.09,-0.01
551,2755.09,0.00
552,2760.07,0.00
553,2765.06,0.00
554,2770.12,-0.01
555,2775.12,-0.07
556,2780.04,0.02
557,2785.04,-0.04
558,2790.05,-0.02
559,2795.04,0.01
560,2800.04,-0.01
561,2805.04,0.01
562,2810.12,0.04
563,2815.11,-0.06
564,2820.11,-0.02
565,2825.04,0.02
566,2830.05,-0.01
567,2835.04,-0.01
568,2840.12,-0.01
569,2845.11,0.02
570,2850.04,-0.01
571,2855.05,-0.04
572,2860.06,-0.01
573,2865.12,0.02
574,2870.12,0.00
575,2875.04,0.07
576,2880.11,0.01
577,2885.11,0.00
578,2890.11,0.02
579,2895.11,0.04
580,2900.11,0.00
581,2905.10,0.02
582,2910.10,0.04
583,2915.08,0.04
584,2920.07,0.07
585,2925.09,0.04
586,2930.09,-0.02
587,2935.07,-0.01
588,2940.07,0.02
589,2945.05,-0.01
590,2950.04,0.00
591,2955.12,0.02
592,2960.12,0.01
593,2965.12,0.01
594,2970.10,0.04
595,2975.09,-0.01
596,2980.09,-0.02
597,2985.08,0.02
598,2990.08,0.04
599,2995.08,0.05
600,3000.06,-0.01
601,3005.07,0.04
602,3010.04,0.01
603,3015.12,-0.04
604,3020.12,0.04
605,3025.11,0.00
606,3030.10,-0.02
607,3035.09,0.06
608,3040.07,0.01
609,3045.05,-0.02
610,3050.04,0.05
611,3055.05,0.02
612,3060.12,-0.01
613,3065.12,0.01
614,3070.11,0.00
615,3075.12,-0.01
616,3080.12,-0.01
617,3085.12,0.01
618,3090.11,0.01
619,3095.12,-0.10
620,3100.11,0.04
621,3105.11,-0.01
622,3110.11,-0.04
623,3115.10,0.05
624,3120.11,0.01
625,3125.09,-0.04
626,3130.09,-0.01
627,3135.05,-0.05
628,3140.08,-0.05
629,3145.07,-0.02
630,3150.05,-0.01
631,3155.11,0.00
632,3160.11,-0.01
633,3165.09,0.02
634,3170.09,-0.02
635,3175.09,-0.07
636,3180.07,-0.01
637,3185.06,-0.05
638,3190.06,-0.04
639,3195.04,0.02
640,3200.12,-0.01
641,3205.04,0.00
642,3210.12,0.04
643,3215.11,-0.01
644,3220.11,0.00
645,3225.12,-0.01
646,3230.12,-0.02
647,3235.11,0.05
648,3240.11,0.04
649,3245.11,0.02
650,3250.11,0.02
651,3255.09,0.00
652,3260.09,0.01
653,3265.07,0.01
654,3270.07,-0.01
655,3275.07,0.07
656,3280.12,0.04
657,3285.12,0.01
658,3290.12,0.05
659,3295.11,-0.05
660,3300.12,-0.05
661,3305.12,0.01
662,3310.12,0.04
663,3315.12,0.01
664,3320.11,0.01
665,3325.05,0.02
666,3330.11,-0.01
667,3335.12,-0.04
668,3340.10,0.00
669,3345.10,-0.01
670,3350.11,-0.02
671,3355.11,0.06
672,3360.11,-0.01
673,3365.12,-0.02
674,3370.11,0.05
675,3375.10,0.00
676,3380.07,-0.01
677,3385.08,0.04
678,3390.07,0.01
679,3395.05,0.01
680,3400.12,0.05
681,3405.11,0.02
682,3410.11,-0.01
683,3415.11,0.00
684,3420.10,0.01
685,3425.08,-0.01
686,3430.08,-0.05
687,3435.05,0.02
688,3440.11,-0.01
689,3445.11,-0.02
690,3450.10,0.01
691,3455.09,-0.02
692,3460.09,-0.05
693,3465.06,-0.01
694,3470.05,-0.04
695,3475.04,0.00
696,3480.12,-0.02
697,3485.11,-0.04
698,3490.10,-0.01
699,3495.11,-0.05
700,3500.10,0.00
701,3505.08,-0.04
702,3510.05,-0.06
703,3515.11,-0.02
704,3520.10,-0.01
705,3525.11,-0.02
706,3530.11,0.01
707,3535.10,-0.06
708,3540.10,-0.01
709,3545.10,-0.02
710,3550.08,-0.01
711,3555.08,-0.01
712,3560.10,-0.05
713,3565.09,-0.02
714,3570.07,0.01
715,3575.08,-0.05
716,3580.08,-0.01
717,3585.08,-0.02
718,3590.08,-0.01
719,3595.07,0.00
720,3600.07,0.00
721,3605.07,-0.04
722,3610.07,0.00
723,3615.06,-0.01
724,3620.13,-0.04
725,3625.11,0.04
726,3630.11,-0.01
727,3635.11,0.04
728,3640.10,0.04
729,3645.05,0.00
730,3650.06,0.00
731,3655.05,0.00
732,3660.11,0.02
733,3665.11,0.05
734,3670.11,-0.02
735,3675.09,0.09
736,3680.09,0.04
737,3685.06,0.01
738,3690.06,0.05
739,3695.06,0.02
740,3700.05,-0.05
741,3705.05,0.04
742,3710.10,0.04
743,3715.08,0.06
744,3720.08,0.07
745,3725.07,0.05
746,3730.06,0.01
747,3735.05,-0.04
748,3740.12,0.04
749,3745.11,0.01
750,3750.11,0.01
751,3755.11,0.06
752,3760.11,0.01
753,3765.11,0.01
754,3770.05,0.06
755,3775.13,0.01
756,3780.12,-0.05
757,3785.12,0.02
758,3790.11,0.02
759,3795.09,0.02
760,3800.09,-0.05
761,3805.10,0.01
762,3810.10,0.00
763,3815.08,-0.06
764,3820.09,0.01
765,3825.09,0.00
766,3830.07,-0.05
767,3835.05,0.02
768,3840.13,0.02
769,3845.11,-0.05
770,3850.11,0.02
771,3855.10,-0.02
772,3860.09,-0.04
773,3865.08,0.01
774,3870.08,0.01
775,3875.07,-0.02
776,3880.11,-0.01
777,3885.09,0.01
778,3890.08,-0.02
779,3895.07,-0.05
780,3900.07,-0.04
781,3905.06,-0.04
782,3910.05,0.02
783,3915.06,0.05
784,3920.12,0.01
785,3925.11,-0.04
786,3930.10,0.04
787,3935.09,-0.06
788,3940.11,-0.05
789,3945.10,-0.01
790,3950.10,0.00
791,3955.10,0.01
792,3960.10,-0.02
793,3965.10,0.00
794,3970.09,0.00
795,3975.08,-0.06
796,3980.09,0.01
797,3985.08,0.00
798,3990.07,0.00
799,3995.08,0.02
800,4000.08,-0.02
801,4005.08,-0.02
802,4010.07,0.02
803,4015.13,-0.01
804,4020.11,0.00
805,4025.10,0.02
806,4030.09,0.05
807,4035.07,0.02
808,4040.07,0.04
809,4045.05,0.04
810,4050.12,0.02
811,4055.04,-0.01
812,4060.13,0.02
813,4065.10,0.05
814,4070.09,0.04
815,4075.09,0.07
816,4080.09,0.06
817,4085.09,0.00
818,4090.08,0.10
819,4095.05,-0.04
820,4100.11,-0.02
821,4105.10,0.00
822,4110.10,0.04
823,4115.09,0.01
824,4120.09,0.04
825,4125.08,0.00
826,4130.07,0.02
827,4135.06,-0.04
828,4140.06,0.02
829,4145.05,0.02
830,4150.04,-0.01
831,4155.12,0.04
832,4160.11,0.04
833,4165.11,-0.02
834,4170.10,-0.02
835,4175.10,-0.05
836,4180.08,-0.06
837,4185.08,0.00
838,4190.07,0.01
839,4195.09,-0.01
840,4200.11,0.04
841,4205.10,0.04
842,4210.10,-0.01
843,4215.09,-0.09
844,4220.09,0.00
845,4225.09,0.01
846,4230.09,0.00
847,4235.08,0.04
848,4240.06,0.04
849,4245.06,-0.06
850,4250.07,0.04
851,4255.06,-0.05
852,4260.05,-0.05
853,4265.05,-0.01
854,4270.12,-0.02
855,4275.11,-0.04
856,4280.10,-0.04
857,4285.09,-0.02
858,4290.09,-0.02
859,4295.09,-0.09
860,4300.08,-0.04
861,4305.07,-0.01
862,4310.07,-0.04
863,4315.07,0.01
864,4320.05,-0.02
865,4325.12,-0.05
866,4330.12,-0.01
867,4335.12,-0.05
868,4340.10,-0.05
869,4345.10,-0.04
870,4350.10,0.01
871,4355.09,0.02
872,4360.09,-0.04
873,4365.08,0.00
874,4370.06,-0.04
875,4375.06,-0.06
876,4380.05,-0.01
877,4385.04,-0.02
878,4390.11,-0.02
879,4395.10,0.02
880,4400.09,-0.05
881,4405.10,-0.02
882,4410.09,0.00
883,4415.09,-0.04
884,4420.08,-0.01
885,4425.08,0.05
886,4430.07,0.00
887,4435.05,0.02
888,4440.05,0.02
889,4445.06,0.00
890,4450.06,0.00
891,4455.11,-0.02
892,4460.12,-0.02
893,4465.12,0.06
894,4470.10,-0.01
895,4475.10,0.07
896,4480.10,0.02
897,4485.10,-0.02
898,4490.10,0.04
899,4495.09,0.01
900,4500.09,-0.01
901,4505.07,0.06
902,4510.06,0.04
903,4515.11,0.00
904,4520.11,0.04
905,4525.10,0.02
906,4530.11,0.04
907,4535.09,-0.02
908,4540.10,0.05
909,4545.09,0.05
910,4550.09,-0.02
911,4555.08,0.02
912,4560.07,0.04
913,4565.05,-0.04
914,4570.05,0.02
915,4575.05,-0.01
916,4580.05,-0.02
917,4585.10,0.00
918,4590.10,0.02
919,4595.09,0.01
920,4600.07,-0.01
921,4605.09,0.06
922,4610.07,-0.01
923,4615.08,-0.09
924,4620.07,0.04
925,4625.06,0.01
926,4630.05,-0.05
927,4635.12,0.04
928,4640.05,0.01
929,4645.12,0.01
930,4650.13,0.04
931,4655.13,-0.01
932,4660.11,-0.06
933,4665.10,0.04
934,4670.09,0.01
935,4675.08,-0.02
936,4680.07,-0.02
937,4685.06,0.00
938,4690.05,0.01
939,4695.11,-0.06
940,4700.11,0.02
941,4705.10,0.01
942,4710.09,-0.07
943,4715.09,0.01
944,4720.09,-0.01
945,4725.09,-0.01
946,4730.08,0.02
947,4735.07,-0.01
948,4740.06,-0.01
949,4745.06,0.01
950,4750.12,0.04
951,4755.11,0.00
952,4760.10,-0.01
953,4765.10,0.04
954,4770.10,-0.02
955,4775.09,-0.07
956,4780.09,0.00
957,4785.08,-0.02
958,4790.09,-0.04
959,4795.09,0.04
960,4800.08,0.00
961,4805.09,-0.02
962,4810.07,0.02
963,4815.07,-0.02
964,4820.12,-0.04
965,4825.07,0.05
966,4830.06,-0.01
967,4835.12,0.06
968,4840.11,0.05
969,4845.10,0.00
970,4850.09,0.01
971,4855.09,-0.02
972,4860.10,0.04
973,4865.10,0.02
974,4870.09,0.04
975,4875.08,0.05
976,4880.07,0.05
977,4885.06,0.04
978,4890.06,0.07
979,4895.11,0.00
980,4900.09,-0.02
981,4905.09,0.05
982,4910.09,0.05
983,4915.09,-0.01
984,4920.09,0.00
985,4925.10,0.01
986,4930.10,-0.01
987,4935.10,0.00
988,4940.10,0.02
989,4945.09,0.00
990,4950.09,-0.04
991,4955.08,0.02
992,4960.07,0.01
993,4965.07,-0.02
994,4970.07,0.04
995,4975.06,-0.01
996,4980.13,0.00
997,4985.05,0.02
998,4990.06,0.04
999,4995.05,0.02
1000,5000.09,-0.01
1001,5005.09,0.01
1002,5010.08,0.00
1003,5015.07,-0.06
1004,5020.11,0.00
1005,5025.09,-0.01
1006,5030.09,-0.04
1007,5035.13,0.05
1008,5040.12,-0.01
1009,5045.11,-0.01
1010,5050.13,0.02
1011,5055.11,-0.04
1012,5060.10,-0.05
1013,5065.09,0.01
1014,5070.09,-0.04
1015,5075.07,-0.01
1016,5080.07,-0.01
1017,5085.05,-0.01
1018,5090.12,-0.01
1019,5095.11,-0.07
1020,5100.11,-0.02
1021,5105.09,-0.01
1022,5110.08,-0.05
1023,5115.09,0.01
1024,5120.09,-0.02
1025,5125.08,-0.07
1026,5130.08,0.00
1027,5135.05,-0.04
1028,5140.04,-0.04
1029,5145.11,-0.04
1030,5150.09,0.01
1031,5155.10,-0.01
1032,5160.09,-0.01
1033,5165.08,0.00
1034,5170.07,0.02
1035,5175.08,-0.06
1036,5180.09,0.00
1037,5185.09,0.01
1038,5190.09,0.01
1039,5195.08,0.02
1040,5200.09,0.04
1041,5205.06,0.02
1042,5210.05,0.02
1043,5215.06,-0.04
1044,5220.11,0.00
1045,5225.09,0.02
1046,5230.09,-0.02
1047,5235.08,0.01
1048,5240.07,0.00
1049,5245.05,0.01
1050,5250.09,0.01
1051,5255.09,0.00
1052,5260.08,0.05
1053,5265.06,-0.01
1054,5270.07,-0.04
1055,5275.08,0.05
1056,5280.07,0.02
1057,5285.06,0.00
1058,5290.06,0.06
1059,5295.13,0.00
1060,5300.13,0.04
1061,5305.05,0.00
1062,5310.12,-0.01
1063,5315.12,0.04
1064,5320.11,0.02
1065,5325.12,0.00
1066,5330.10,0.00
1067,5335.09,-0.04
1068,5340.09,0.01
1069,5345.08,0.01
1070,5350.07,0.04
1071,5355.07,0.04
1072,5360.07,0.00
1073,5365.07,-0.02
1074,5370.07,0.06
1075,5375.10,-0.02
1076,5380.08,-0.05
1077,5385.08,0.02
1078,5390.09,0.01
1079,5395.06,0.00
1080,5400.11,0.00
1081,5405.10,0.04
1082,5410.10,0.05
1083,5415.10,-0.01
1084,5420.09,0.00
1085,5425.07,-0.01
1086,5430.05,-0.06
1087,5435.05,0.06
1088,5440.11,0.01
1089,5445.12,-0.01
1090,5450.12,0.01
1091,5455.11,-0.05
1092,5460.12,-0.05
1093,5465.09,0.01
1094,5470.09,0.01
1095,5475.08,-0.02
1096,5480.07,0.00
1097,5485.07,0.01
1098,5490.07,-0.01
1099,5495.06,-0.07
1100,5500.12,-0.01
1101,5505.11,0.02
1102,5510.09,-0.05
1103,5515.08,0.01
1104,5520.07,0.02
1105,5525.06,-0.01
1106,5530.12,0.00
1107,5535.10,0.02
1108,5540.09,-0.04
1109,5545.08,0.00
1110,5550.08,0.04
1111,5555.07,0.01
1112,5560.09,0.00
1113,5565.08,0.02
1114,5570.08,0.02
1115,5575.08,-0.01
1116,5580.09,0.02
1117,5585.09,0.01
1118,5590.09,-0.02
1119,5595.09,0.04
1120,5600.08,-0.04
1121,5605.07,-0.02
1122,5610.06,0.05
1123,5615.05,-0.01
1124,5620.12,0.00
1125,5625.09,0.01
1126,5630.08,0.02
1127,5635.07,0.05
1128,5640.08,0.01
1129,5645.07,-0.02
1130,5650.12,0.02
1131,5655.04,-0.02
1132,5660.04,0.01
1133,5665.12,0.05
1134,5670.07,0.04
1135,5675.06,0.04
1136,5680.05,0.05
1137,5685.12,-0.01
1138,5690.12,0.05
1139,5695.08,-0.02
1140,5700.09,-0.01
1141,5705.09,0.09
1142,5710.08,0.04
1143,5715.08,0.00
1144,5720.07,0.02
1145,5725.07,0.01
1146,5730.07,-0.02
1147,5735.08,-0.01
1148,5740.08,-0.01
1149,5745.08,0.04
1150,5750.08,-0.02
1151,5755.07,0.04
1152,5760.07,0.04
1153,5765.07,0.00
1154,5770.05,0.02
1155,5775.11,-0.01
1156,5780.08,-0.01
1157,5785.08,0.02
1158,5790.08,0.00
1159,5795.09,0.06
1160,5800.08,-0.02
1161,5805.07,0.05
1162,5810.06,0.00
1163,5815.05,-0.09
1164,5820.12,0.00
1165,5825.05,-0.04
1166,5830.12,-0.02
1167,5835.11,0.05
1168,5840.09,0.01
1169,5845.09,-0.01
1170,5850.09,-0.02
1171,5855.09,-0.04
1172,5860.08,-0.05
1173,5865.09,0.01
1174,5870.08,-0.01
1175,5875.07,0.04
1176,5880.08,-0.04
1177,5885.07,0.01
1178,5890.05,-0.02
1179,5895.12,-0.06
1180,5900.11,-0.04
1181,5905.10,-0.02
1182,5910.10,-0.05
1183,5915.09,0.01
1184,5920.08,0.02
1185,5925.08,-0.05
1186,5930.08,-0.01
1187,5935.08,-0.01
1188,5940.07,-0.06
1189,5945.07,-0.04
1190,5950.13,-0.04
1191,5955.11,0.00
1192,5960.11,-0.01
1193,5965.08,-0.01
1194,5970.09,0.02
1195,5975.08,-0.10
1196,5980.08,-0.01
1197,5985.07,-0.01
1198,5990.07,0.00
1199,5995.06,0.06
1200,6000.04,0.00
1201,6005.12,-0.01
1202,6010.12,0.02
1203,6015.11,-0.07
1204,6020.11,0.00
1205,6025.10,-0.01
1206,6030.10,-0.01
1207,6035.08,0.04
1208,6040.08,0.01
1209,6045.07,0.04
1210,6050.06,-0.01
1211,6055.05,-0.04
1212,6060.04,0.02
1213,6065.05,0.01
1214,6070.12,-0.01
1215,6075.06,0.07
1216,6080.05,0.01
1217,6085.05,0.00
1218,6090.12,0.09
1219,6095.12,0.00
