Sample,Timestamp,Current Error,PID Control Signal
0,0.04,0.00,143.8
1,0.13,-0.01,188.1
2,0.23,-0.01,176.8
3,0.31,0.01,175.8
4,0.40,0.01,175.5
5,0.49,0.01,144.4
6,0.57,0.01,185.5
7,0.67,0.02,178.8
8,0.75,0.02,179.5
9,0.84,0.00,178.6
10,0.93,-0.01,173.8
11,1.02,0.00,182.6
12,1.11,-0.01,173.4
13,1.20,-0.06,173.5
14,1.29,-0.09,171.8
15,1.38,-0.09,171.6
16,1.47,-0.11,169.9
17,1.56,-0.13,174.2
18,1.65,-0.15,165.9
19,1.73,-0.17,167.5
20,1.82,-0.22,164.1
21,1.91,-0.26,164.6
22,2.00,-0.28,164.5
23,2.09,-0.32,152.8
24,2.18,-0.37,159.0
25,2.27,-0.39,163.4
26,2.36,-0.42,158.0
27,2.45,-0.45,152.2
28,2.54,-0.49,166.2
29,2.63,-0.54,155.5
30,2.72,-0.55,156.6
31,2.81,-0.60,155.0
32,2.89,-0.65,154.2
33,2.98,-0.70,147.1
34,3.07,-0.76,147.9
35,3.16,-0.79,147.4
36,3.25,-0.82,148.1
37,3.34,-0.84,149.6
38,3.43,-0.90,140.5
39,3.52,-0.95,135.0
40,3.61,-0.99,144.4
41,3.69,-1.01,150.8
42,3.78,-1.05,142.6
43,3.88,-1.11,153.8
44,3.97,-1.17,145.4
45,4.06,-1.22,152.5
46,4.15,-1.25,140.8
47,4.24,-1.27,147.1
48,4.33,-1.33,139.4
49,4.42,-1.38,132.1
50,4.51,-1.40,132.8
51,4.59,-1.43,139.8
52,4.68,-1.49,138.4
53,4.77,-1.55,131.4
54,4.86,-1.56,132.4
55,4.95,-1.62,133.2
56,5.04,-1.66,134.4
57,5.13,-1.68,131.1
58,5.22,-1.76,130.9
59,5.31,-1.82,146.9
60,5.40,-1.81,133.2
61,5.49,-1.83,150.5
62,5.58,-1.92,128.8
63,5.67,-1.97,128.6
64,5.76,-1.98,130.5
65,5.85,-2.01,129.1
66,5.94,-2.05,131.0
67,6.03,-2.10,125.9
68,6.12,-2.15,120.6
69,6.21,-2.19,123.9
70,6.29,-2.23,125.5
71,6.38,-2.27,125.8
72,6.48,-2.27,127.1
73,6.56,-2.28,133.9
74,6.65,-2.37,123.5
75,6.74,-2.39,125.0
76,6.83,-2.38,130.1
77,6.92,-2.39,132.0
78,7.01,-2.44,126.0
79,7.10,-2.48,130.2
80,7.19,-2.49,129.5
81,7.28,-2.49,130.9
82,7.37,-2.54,127.4
83,7.46,-2.56,127.1
84,7.55,-2.59,144.9
85,7.64,-2.64,125.8
86,7.72,-2.70,123.6
87,7.81,-2.70,121.6
88,7.90,-2.71,121.6
89,7.99,-2.73,124.7
90,8.08,-2.72,135.0
91,8.17,-2.75,129.5
92,8.26,-2.78,122.9
93,8.35,-2.86,119.3
94,8.44,-2.88,126.8
95,8.53,-2.89,141.9
96,8.62,-2.86,131.0
97,8.71,-2.89,129.5
98,8.79,-2.95,112.6
99,8.88,-2.94,126.3
100,8.97,-2.98,125.6
101,9.06,-3.00,134.1
102,9.15,-3.03,123.2
103,9.24,-3.04,123.2
104,9.33,-3.05,125.1
105,9.42,-3.08,125.6
106,9.51,-3.09,129.1
107,9.60,-3.09,128.8
108,9.69,-3.10,125.2
109,9.77,-3.14,134.2
110,9.87,-3.17,127.4
111,9.95,-3.17,128.8
112,10.04,-3.19,123.4
113,10.13,-3.20,124.3
114,10.22,-3.22,128.4
115,10.31,-3.26,125.2
116,10.40,-3.26,126.4
117,10.49,-3.26,140.4
118,10.58,-3.23,134.9
119,10.67,-3.26,132.9
120,10.76,-3.26,134.1
121,10.85,-3.27,134.1
122,10.94,-3.33,124.8
123,11.02,-3.32,128.9
124,11.11,-3.34,132.2
125,11.20,-3.34,138.1
126,11.29,-3.34,125.9
127,11.38,-3.36,132.2
128,11.47,-3.41,-13.8
129,11.56,-3.44,-10.2
130,11.65,-3.44,-11.6
131,11.74,-3.44,-12.7
132,11.83,-3.48,-15.0
133,11.92,-3.50,-19.1
134,12.01,-3.50,-18.0
135,12.10,-3.48,-15.1
136,12.19,-3.48,-12.0
137,12.28,-3.47,-9.9
138,12.37,-3.43,-6.5
139,12.46,-3.42,-4.2
140,12.55,-3.41,3.2
141,12.64,-3.41,0.6
142,12.72,-3.42,-0.9
143,12.81,-3.42,-5.6
144,12.90,-3.42,-3.2
145,12.99,-3.39,-1.9
146,13.08,-3.37,-2.4
147,13.16,-3.34,-11.6
148,13.25,-3.32,-0.9
149,13.33,-3.31,0.0
150,13.42,-3.28,4.4
151,13.51,-3.27,1.4
152,13.60,-3.22,12.7
153,13.69,-3.19,10.4
154,13.78,-3.16,12.2
155,13.87,-3.11,14.9
156,13.96,-3.12,11.6
157,14.05,-3.08,14.0
158,14.13,-3.04,15.8
159,14.22,-3.04,15.9
160,14.31,-3.00,15.9
161,14.40,-2.97,16.7
162,14.49,-2.94,19.8
163,14.58,-2.91,17.1
164,14.67,-2.87,20.1
165,14.76,-2.83,22.7
166,14.85,-2.80,22.1
167,14.94,-2.76,24.2
168,15.03,-2.71,26.4
169,15.12,-2.67,28.6
170,15.21,-2.65,29.1
171,15.29,-2.61,30.0
172,15.38,-2.60,28.4
173,15.47,-2.55,29.2
174,15.56,-2.49,36.5
175,15.65,-2.45,34.6
176,15.74,-2.39,37.1
177,15.83,-2.36,36.7
178,15.92,-2.29,40.9
179,16.01,-2.28,40.7
180,16.10,-2.25,43.3
181,16.19,-2.19,45.8
182,16.27,-2.16,43.8
183,16.36,-2.14,42.2
184,16.46,-2.09,44.0
185,16.55,-2.03,49.8
186,16.63,-1.97,48.8
187,16.72,-1.93,51.4
188,16.81,-1.92,47.3
189,16.90,-1.87,51.8
190,16.99,-1.81,54.7
191,17.08,-1.73,60.1
192,17.17,-1.71,57.6
193,17.26,-1.68,55.8
194,17.35,-1.67,53.9
195,17.43,-1.65,53.6
196,17.53,-1.59,62.5
197,17.62,-1.53,59.8
198,17.70,-1.49,59.2
199,17.79,-1.45,58.9
200,17.88,-1.42,60.7
201,17.97,-1.39,61.2
202,18.06,-1.34,65.1
203,18.15,-1.31,65.7
204,18.24,-1.28,65.2
205,18.33,-1.22,66.9
206,18.42,-1.16,70.2
207,18.51,-1.11,73.8
208,18.60,-1.09,70.9
209,18.69,-1.05,74.1
210,18.77,-1.01,74.3
211,18.86,-0.98,75.2
212,18.95,-0.94,77.1
213,19.04,-0.90,75.1
214,19.13,-0.83,78.2
215,19.22,-0.79,81.0
216,19.31,-0.77,80.3
217,19.40,-0.74,78.8
218,19.49,-0.72,82.6
219,19.58,-0.68,80.9
220,19.67,-0.62,84.4
221,19.76,-0.57,86.6
222,19.85,-0.59,80.2
223,19.93,-0.55,80.0
224,20.02,-0.51,81.9
225,20.11,-0.46,87.7
226,20.20,-0.42,89.6
227,20.29,-0.38,89.3
228,20.38,-0.35,87.5
229,20.47,-0.33,87.8
230,20.56,-0.28,96.1
231,20.65,-0.22,100.8
232,20.75,-0.18,100.4
233,20.84,-0.15,100.6
234,20.93,-0.11,98.2
235,21.01,-0.09,96.8
236,21.11,-0.04,103.8
237,21.20,-0.02,101.9
238,21.29,0.01,104.8
239,21.39,0.05,104.2
240,21.48,0.10,106.5
241,21.57,0.10,101.4
242,21.66,0.15,102.4
243,21.75,0.18,106.9
244,21.84,0.20,102.2
245,21.93,0.21,102.6
246,22.03,0.26,110.2
247,22.12,0.29,111.3
248,22.21,0.33,105.1
249,22.29,0.33,105.1
250,22.38,0.38,105.4
251,22.47,0.40,108.0
252,22.57,0.44,120.0
253,22.66,0.49,114.6
254,22.75,0.52,122.9
255,22.84,0.51,110.1
256,22.93,0.54,111.3
257,23.02,0.56,115.1
258,23.12,0.56,114.3
259,23.21,0.57,111.2
260,23.30,0.60,112.6
261,23.39,0.65,118.0
262,23.49,0.70,112.5
263,23.58,0.70,118.7
264,23.67,0.70,114.4
265,23.76,0.73,115.1
266,23.85,0.74,121.6
267,23.94,0.77,117.9
268,24.03,0.79,117.5
269,24.12,0.81,118.2
270,24.21,0.83,114.6
271,24.30,0.84,117.3
272,24.38,0.82,114.9
273,24.48,0.83,112.4
274,24.57,0.88,124.4
275,24.66,0.88,117.5
276,24.75,0.87,113.3
277,24.84,0.90,117.6
278,24.93,0.94,116.9
279,25.02,0.94,117.4
280,25.11,0.95,119.1
281,25.20,0.98,126.1
282,25.29,0.96,118.9
283,25.38,0.98,124.2
284,25.47,0.95,116.1
285,25.56,0.94,116.4
286,25.65,0.94,112.6
287,25.74,0.98,115.0
288,25.83,1.00,116.7
289,25.93,0.98,112.7
290,26.02,0.95,116.5
291,26.11,0.96,111.6
292,26.19,1.00,117.1
293,26.29,0.99,116.8
294,26.37,1.01,119.3
295,26.47,1.00,120.9
296,26.57,0.99,119.5
297,26.66,1.00,122.4
298,26.75,1.01,117.4
299,26.84,1.03,121.9
300,26.93,1.00,115.8
301,27.02,0.95,113.2
302,27.11,0.94,109.1
303,27.21,0.96,115.1
304,27.30,0.95,116.1
305,27.39,0.93,106.3
306,27.48,0.92,107.0
307,27.57,0.92,110.3
308,27.67,0.90,105.5
309,27.75,0.89,107.7
310,27.85,0.88,110.1
311,27.94,0.87,112.7
312,28.03,0.89,106.6
313,28.12,0.87,107.3
314,28.21,0.82,103.4
315,28.30,0.82,100.7
316,28.39,0.78,100.6
317,28.48,0.76,100.5
318,28.57,0.78,110.6
319,28.67,0.76,102.3
320,28.75,0.74,99.5
321,28.85,0.74,99.9
322,28.94,0.74,107.4
323,29.03,0.74,104.8
