Sample,Timestamp,Current Error,PID Control Signal
0,0.04,0.00,14.8
1,0.73,0.01,25.5
2,1.42,-0.01,19.5
3,2.08,-0.07,16.9
4,2.76,-0.05,27.1
5,3.45,-0.09,19.7
6,4.06,-0.09,27.4
7,4.75,-0.09,30.8
8,5.42,-0.07,27.8
9,6.11,-0.02,35.2
10,6.71,0.02,40.6
11,7.41,0.06,36.9
12,8.09,0.07,40.2
13,8.79,0.16,48.1
14,9.40,0.11,38.5
15,10.09,0.12,44.2
16,10.77,0.11,43.3
17,11.38,0.11,45.7
18,12.08,0.12,47.9
19,12.76,0.12,48.3
20,13.45,-0.01,37.1
21,14.06,0.04,49.0
22,14.75,0.00,45.5
23,15.44,-0.02,44.2
24,16.05,-0.06,45.8
25,16.74,-0.09,47.2
26,17.42,-0.10,48.8
27,18.11,-0.13,44.2
28,18.71,-0.11,48.1
29,19.41,-0.13,17.3
30,20.10,-0.18,14.4
31,20.79,-0.12,25.1
32,21.40,-0.10,20.8
33,22.10,-0.04,28.1
34,22.78,0.07,33.9
35,23.38,0.12,34.5
36,24.08,0.13,29.3
37,24.76,0.22,37.4
38,25.38,0.23,31.7
39,26.07,0.26,35.3
40,26.75,0.29,36.6
41,27.45,0.33,37.8
42,28.06,0.33,35.6
43,28.75,0.33,35.6
44,29.44,0.39,41.1
45,30.05,0.38,39.3
46,30.74,0.38,36.3
47,31.44,0.43,43.6
48,32.04,0.43,41.0
49,32.73,0.43,40.6
50,33.41,0.45,41.5
51,34.10,0.39,34.2
52,34.79,0.38,38.1
53,35.39,0.37,37.5
54,36.09,0.38,40.9
55,36.78,0.33,35.8
56,37.38,0.26,28.6
57,38.07,0.21,31.9
58,38.74,0.17,32.8
59,39.43,0.17,34.6
60,40.12,0.12,30.2
61,40.73,0.15,34.8
62,41.41,0.13,31.4
63,42.09,0.11,30.4
64,42.78,0.09,31.2
65,43.39,0.10,31.9
66,44.08,0.11,33.2
67,44.77,0.10,32.2
68,45.38,0.11,34.3
69,46.06,0.13,35.1
70,46.74,0.15,34.6
71,47.42,0.13,34.6
72,48.11,0.16,35.6
73,48.71,0.17,37.5
74,49.41,0.18,35.6
75,50.09,0.13,29.8
76,50.78,0.16,38.0
77,51.38,0.16,34.8
78,52.06,0.20,38.2
79,52.74,0.18,36.9
80,53.42,0.20,38.2
81,54.10,0.15,30.9
82,54.78,0.21,41.3
83,55.38,0.18,34.0
84,56.05,0.22,40.2
85,56.74,0.17,32.7
86,57.41,0.22,40.9
87,58.11,0.18,36.2
88,58.78,0.20,37.7
89,59.38,0.17,34.4
90,60.06,0.13,33.5
91,60.73,0.10,30.9
92,61.41,0.10,34.2
93,62.09,0.11,37.1
94,62.77,0.07,31.0
95,63.45,0.09,36.0
96,64.05,0.09,34.2
97,64.72,0.10,35.5
98,65.41,0.06,31.4
99,66.10,0.07,35.9
100,66.78,0.09,37.3
101,67.38,0.07,33.7
102,68.06,0.06,32.9
103,68.75,0.09,37.8
104,69.42,0.06,32.1
105,70.11,0.11,40.5
106,70.71,0.09,34.7
107,71.39,0.09,34.8
108,72.07,0.09,35.3
109,72.75,0.12,38.7
110,73.43,0.09,32.2
111,74.12,0.13,41.5
112,74.72,0.13,39.8
113,75.40,0.09,34.1
114,76.09,0.10,36.5
115,76.77,0.09,34.9
116,77.45,0.12,40.6
117,78.06,0.11,36.8
118,78.74,0.09,34.2
119,79.41,0.12,39.4
120,80.09,0.10,34.2
121,80.78,0.09,35.3
122,81.38,0.07,35.0
123,82.06,0.07,36.9
124,82.75,0.11,39.8
125,83.43,0.05,32.3
126,84.11,0.10,42.9
127,84.79,0.09,35.6
128,85.39,0.05,34.7
129,86.07,0.06,36.8
130,86.74,0.06,36.9
131,87.42,0.06,35.4
132,88.12,0.10,40.8
133,88.71,0.07,36.4
134,89.39,0.09,39.7
135,90.07,0.06,34.3
136,90.75,0.05,34.4
137,91.43,0.05,35.9
138,92.11,0.05,35.4
139,92.78,0.11,41.8
140,93.37,0.05,31.9
141,94.05,0.07,38.6
142,94.73,0.05,34.3
143,95.40,0.02,32.1
144,96.09,0.05,38.9
145,96.77,0.06,37.0
146,97.45,0.05,34.9
147,98.05,0.02,31.9
148,98.74,0.06,40.3
149,99.42,0.10,42.0
150,100.09,0.06,34.1
151,100.77,0.04,34.3
152,101.45,0.06,38.2
153,102.05,0.06,36.4
154,102.73,0.01,32.8
155,103.41,0.02,38.7
156,104.08,0.06,39.2
157,104.75,0.05,35.2
158,105.44,0.02,33.6
159,106.12,0.02,35.9
160,106.72,-0.01,32.1
161,107.40,0.01,36.4
162,108.07,-0.01,34.0
163,108.75,-0.01,34.3
164,109.44,0.04,40.8
165,110.12,0.04,37.3
166,110.72,0.01,37.4
167,111.40,-0.01,33.1
168,112.08,0.05,41.7
169,112.76,-0.01,30.5
170,113.44,0.02,38.2
171,114.04,0.00,33.5
172,114.73,0.00,34.8
173,115.41,0.04,40.1
174,116.10,0.02,36.2
175,116.77,-0.01,31.3
176,117.46,-0.02,34.7
177,118.05,0.00,35.7
178,118.74,-0.01,33.6
179,119.42,-0.01,35.0
180,120.09,-0.04,31.9
181,120.78,0.02,40.0
182,121.38,0.04,36.8
183,122.05,0.00,32.1
184,122.74,0.01,36.1
185,123.42,0.00,34.0
186,124.10,0.01,36.6
187,124.78,0.02,37.0
188,125.37,0.01,35.2
189,126.05,0.02,37.0
190,126.75,0.01,36.4
191,127.42,0.02,36.6
192,128.12,0.02,37.7
193,128.71,-0.01,33.7
194,129.39,0.00,38.8
195,130.07,-0.01,33.7
196,130.75,0.00,36.3
197,131.44,0.01,36.7
198,132.12,0.02,36.6
199,132.71,0.01,33.1
200,133.39,0.02,37.1
201,134.08,0.00,33.7
202,134.75,0.01,36.8
203,135.43,0.02,37.1
204,136.12,0.02,35.8
205,136.71,0.01,36.5
206,137.40,0.01,36.9
207,138.08,0.01,35.9
208,138.77,0.01,35.9
209,139.45,-0.01,33.4
210,140.13,0.01,38.7
211,140.72,0.00,33.2
212,141.40,-0.01,33.8
213,142.08,0.04,40.2
214,142.76,0.00,32.3
215,143.45,0.01,36.3
216,144.05,-0.01,34.0
217,144.74,0.01,37.7
218,145.42,0.00,36.6
219,146.09,-0.04,31.2
220,146.77,-0.01,36.4
221,147.38,0.05,42.3
222,148.06,0.00,31.4
223,148.74,0.04,38.8
224,149.43,0.00,32.9
225,150.11,0.00,35.1
226,150.71,-0.02,31.8
227,151.39,-0.01,35.6
228,152.07,0.01,37.2
229,152.75,0.01,35.9
230,153.44,0.02,38.2
231,154.12,0.01,35.1
232,154.73,0.01,36.1
233,155.40,0.02,36.8
234,156.08,-0.02,30.8
235,156.75,0.02,39.6
236,157.44,0.06,42.2
237,158.12,0.04,34.5
238,158.72,0.05,40.0
239,159.41,0.02,35.2
240,160.09,0.06,41.8
241,160.77,0.00,30.8
242,161.46,0.01,38.6
243,162.05,0.05,39.5
244,162.74,-0.01,33.1
245,163.42,0.06,42.6
246,164.10,0.00,30.9
247,164.79,0.00,36.4
248,165.38,0.00,36.9
249,166.07,0.01,37.2
250,166.75,0.04,38.3
251,167.43,0.00,33.2
252,168.11,-0.05,30.3
