Sample,Timestamp,Current Error,PID Control Signal
0,0.04,-0.01,93.1
1,0.13,0.00,129.0
2,0.23,0.00,121.0
3,0.32,0.02,132.0
4,0.41,0.04,129.6
5,0.50,0.02,120.4
6,0.59,0.02,131.4
7,0.68,0.04,121.4
8,0.77,0.02,122.5
9,0.86,0.04,123.6
10,0.95,0.00,116.4
11,1.03,-0.04,116.0
12,1.12,-0.02,117.0
13,1.21,-0.02,114.2
14,1.30,-0.06,119.9
15,1.39,-0.09,117.4
16,1.48,-0.09,114.6
17,1.57,-0.13,105.1
18,1.66,-0.17,104.7
19,1.75,-0.17,112.3
20,1.84,-0.22,111.7
21,1.93,-0.24,105.6
22,2.01,-0.31,98.2
23,2.10,-0.34,96.9
24,2.20,-0.35,100.7
25,2.29,-0.38,116.1
26,2.38,-0.43,100.9
27,2.46,-0.48,92.2
28,2.55,-0.50,98.2
29,2.64,-0.55,95.7
30,2.73,-0.57,98.2
31,2.82,-0.60,99.0
32,2.91,-0.66,89.9
33,3.00,-0.71,91.7
34,3.09,-0.74,92.1
35,3.18,-0.79,91.2
36,3.27,-0.84,88.7
37,3.35,-0.88,89.1
38,3.44,-0.93,81.9
39,3.53,-1.00,81.4
40,3.62,-1.01,89.9
41,3.71,-1.06,84.4
42,3.80,-1.12,76.8
43,3.89,-1.18,74.6
44,3.98,-1.22,79.6
45,4.07,-1.26,79.1
46,4.16,-1.29,79.4
47,4.25,-1.33,86.2
48,4.33,-1.38,73.3
49,4.43,-1.42,78.3
50,4.51,-1.45,79.6
51,4.60,-1.49,80.8
52,4.69,-1.55,73.0
53,4.78,-1.61,70.0
54,4.87,-1.68,70.4
55,4.96,-1.70,72.3
56,5.05,-1.70,76.3
57,5.14,-1.76,73.3
58,5.23,-1.83,64.2
59,5.32,-1.88,77.1
60,5.41,-1.93,72.2
61,5.50,-1.97,68.6
62,5.59,-2.00,65.7
63,5.67,-2.03,64.6
64,5.76,-2.06,66.2
65,5.85,-2.09,73.5
66,5.94,-2.12,70.6
67,6.03,-2.12,69.6
68,6.12,-2.16,69.8
69,6.21,-2.20,74.0
70,6.30,-2.25,87.3
71,6.39,-2.29,74.7
72,6.48,-2.33,64.2
73,6.57,-2.34,65.1
74,6.66,-2.37,70.6
75,6.75,-2.40,67.4
76,6.84,-2.44,71.9
77,6.92,-2.48,61.3
78,7.01,-2.50,62.6
79,7.10,-2.53,69.0
80,7.20,-2.55,69.6
81,7.28,-2.55,86.4
82,7.37,-2.58,65.8
83,7.46,-2.62,63.9
84,7.55,-2.66,68.2
85,7.64,-2.67,70.1
86,7.73,-2.67,72.2
87,7.82,-2.69,68.1
88,7.91,-2.71,67.8
89,7.99,-2.75,69.6
90,8.09,-2.78,68.1
91,8.17,-2.80,75.9
92,8.26,-2.81,57.4
93,8.35,-2.81,73.8
94,8.44,-2.84,65.4
95,8.53,-2.87,64.2
96,8.61,-2.91,73.1
97,8.70,-2.92,64.5
98,8.79,-2.93,76.8
99,8.88,-2.94,71.6
100,8.97,-2.94,72.9
101,9.06,-2.93,74.6
102,9.15,-2.95,69.9
103,9.24,-2.98,85.5
104,9.33,-3.00,75.4
105,9.42,-3.02,75.4
106,9.51,-3.02,76.8
107,9.60,-3.04,70.3
108,9.69,-3.06,73.6
109,9.78,-3.06,73.1
110,9.87,-3.08,74.1
111,9.95,-3.09,74.9
112,10.04,-3.09,71.8
113,10.13,-3.10,71.8
114,10.23,-3.12,75.1
115,10.31,-3.11,94.9
116,10.40,-3.12,79.4
117,10.49,-3.15,77.4
118,10.58,-3.19,69.6
119,10.67,-3.20,69.6
120,10.76,-3.17,83.3
121,10.85,-3.17,79.1
122,10.94,-3.25,68.5
123,11.03,-3.30,63.1
124,11.11,-3.27,72.2
125,11.21,-3.25,82.3
126,11.30,-3.25,90.9
127,11.39,-3.26,79.9
128,11.48,-3.32,-69.1
129,11.57,-3.34,-69.1
130,11.66,-3.34,-64.3
131,11.75,-3.37,-64.9
132,11.83,-3.36,-65.8
133,11.92,-3.36,-69.1
134,12.01,-3.39,-71.8
135,12.10,-3.41,-72.4
136,12.19,-3.43,-70.9
137,12.28,-3.42,-65.6
138,12.37,-3.41,-68.7
139,12.46,-3.43,-68.4
140,12.55,-3.44,-70.8
141,12.64,-3.42,-68.6
142,12.73,-3.39,-64.0
143,12.82,-3.38,-63.5
144,12.90,-3.38,-62.1
145,12.99,-3.37,-59.4
146,13.08,-3.34,-59.4
147,13.17,-3.33,-58.1
148,13.26,-3.32,-58.9
149,13.35,-3.27,-52.0
150,13.43,-3.22,-49.1
151,13.53,-3.20,-46.5
152,13.61,-3.20,-49.5
153,13.70,-3.17,-46.8
154,13.79,-3.16,-47.6
155,13.88,-3.12,-45.1
156,13.97,-3.09,-42.6
157,14.06,-3.08,-46.4
158,14.15,-3.06,-48.8
159,14.24,-3.02,-40.7
160,14.33,-2.98,-41.3
161,14.42,-2.92,-35.9
162,14.51,-2.91,-38.4
163,14.60,-2.87,-37.5
164,14.69,-2.82,-34.1
165,14.78,-2.75,-27.9
166,14.87,-2.70,-24.2
167,14.95,-2.67,-25.3
168,15.04,-2.62,-24.5
169,15.13,-2.56,-21.5
170,15.23,-2.54,-20.2
171,15.31,-2.48,-13.1
172,15.40,-2.44,-18.3
173,15.49,-2.43,-22.4
174,15.58,-2.39,-21.0
175,15.67,-2.33,-16.8
176,15.76,-2.31,-18.1
177,15.85,-2.27,-18.9
178,15.94,-2.19,-13.5
179,16.03,-2.14,-11.6
180,16.11,-2.08,-8.3
181,16.21,-2.01,-3.3
182,16.29,-1.94,3.8
183,16.38,-1.89,0.3
184,16.47,-1.86,2.2
185,16.56,-1.84,3.3
186,16.65,-1.82,-1.8
187,16.74,-1.79,-4.2
188,16.83,-1.75,-3.7
189,16.92,-1.66,1.7
190,17.01,-1.62,0.2
191,17.10,-1.57,1.5
192,17.18,-1.53,3.6
193,17.28,-1.48,8.9
194,17.37,-1.48,5.7
195,17.46,-1.40,11.1
196,17.54,-1.35,13.7
197,17.63,-1.33,7.5
198,17.72,-1.31,7.3
199,17.81,-1.25,11.2
200,17.90,-1.17,15.0
201,17.99,-1.14,15.2
202,18.08,-1.09,19.9
203,18.17,-1.06,15.9
204,18.26,-1.03,17.4
205,18.34,-0.98,19.2
206,18.43,-0.94,23.6
207,18.52,-0.89,21.5
208,18.61,-0.84,22.5
209,18.70,-0.79,26.1
210,18.79,-0.76,24.9
211,18.88,-0.72,26.8
212,18.97,-0.70,25.3
213,19.06,-0.68,23.0
214,19.15,-0.63,30.5
215,19.24,-0.59,30.5
216,19.33,-0.56,28.1
217,19.42,-0.54,24.5
218,19.51,-0.50,28.2
219,19.61,-0.44,34.2
220,19.69,-0.38,35.8
221,19.79,-0.34,38.5
222,19.87,-0.33,33.8
223,19.96,-0.32,33.0
224,20.05,-0.27,36.2
225,20.14,-0.21,40.5
226,20.23,-0.20,43.1
227,20.32,-0.20,33.6
228,20.41,-0.20,29.4
229,20.50,-0.16,31.8
230,20.59,-0.15,32.2
231,20.68,-0.10,36.2
232,20.77,-0.06,35.1
233,20.86,-0.02,34.5
234,20.95,-0.04,33.8
235,21.04,0.00,37.5
236,21.13,0.07,48.7
237,21.23,0.07,46.1
238,21.32,0.09,49.0
239,21.41,0.11,41.4
240,21.49,0.15,41.2
241,21.59,0.16,43.8
242,21.68,0.18,45.7
243,21.77,0.23,46.7
244,21.86,0.26,46.8
245,21.95,0.26,48.1
246,22.04,0.27,43.3
247,22.13,0.28,44.2
248,22.23,0.28,45.6
249,22.32,0.31,49.8
250,22.41,0.32,46.7
251,22.50,0.35,44.3
252,22.60,0.37,46.5
253,22.68,0.40,46.2
254,22.77,0.40,44.1
255,22.86,0.43,44.4
256,22.95,0.45,49.6
257,23.04,0.45,48.0
258,23.13,0.48,52.3
259,23.23,0.49,51.0
260,23.31,0.52,55.2
261,23.40,0.50,44.9
262,23.49,0.52,48.8
263,23.58,0.54,49.6
264,23.68,0.54,49.3
265,23.77,0.57,51.6
266,23.86,0.59,57.8
267,23.95,0.59,50.4
268,24.04,0.57,44.1
269,24.13,0.60,50.8
270,24.23,0.60,47.9
271,24.32,0.61,56.3
272,24.41,0.62,49.6
273,24.50,0.63,51.0
274,24.59,0.61,47.8
275,24.68,0.65,47.5
276,24.77,0.65,51.1
277,24.86,0.65,49.4
278,24.96,0.68,55.8
279,25.05,0.71,57.4
280,25.15,0.67,57.0
281,25.24,0.68,54.8
282,25.33,0.71,54.8
283,25.42,0.71,51.1
284,25.51,0.71,52.5
285,25.60,0.72,55.1
286,25.69,0.70,49.0
287,25.79,0.66,42.4
288,25.88,0.68,52.7
289,25.97,0.70,46.5
290,26.06,0.70,46.2
291,26.15,0.67,46.5
292,26.24,0.71,50.2
293,26.33,0.71,50.8
294,26.43,0.67,48.9
295,26.52,0.66,52.9
296,26.61,0.66,44.7
297,26.70,0.63,41.5
298,26.79,0.61,40.5
299,26.88,0.61,36.8
300,26.97,0.62,39.6
301,27.06,0.61,38.4
302,27.15,0.61,45.0
303,27.24,0.59,43.4
304,27.33,0.59,40.8
305,27.42,0.56,38.8
306,27.52,0.55,43.3
307,27.61,0.52,38.4
308,27.70,0.51,35.0
309,27.79,0.50,40.1
310,27.88,0.50,33.4
311,27.97,0.50,36.4
312,28.06,0.50,37.8
313,28.15,0.48,38.5
314,28.25,0.46,43.5
315,28.35,0.43,37.7
316,28.44,0.40,38.9
317,28.53,0.37,28.1
318,28.61,0.37,30.8
319,28.71,0.35,28.3
320,28.79,0.29,19.6
321,28.88,0.28,24.1
322,28.98,0.27,25.0
323,29.07,0.24,29.2
324,29.16,0.23,24.2
325,29.25,0.21,21.7
326,29.34,0.17,19.4
327,29.43,0.15,17.8
328,29.52,0.15,24.8
329,29.61,0.13,21.8
330,29.70,0.11,18.8
331,29.79,0.07,19.5
332,29.88,0.06,16.4
333,29.97,0.04,17.0
334,30.06,0.00,18.6
335,30.15,-0.04,14.0
336,30.24,-0.07,13.0
337,30.34,-0.05,23.1
338,30.43,-0.09,14.6
339,30.52,-0.13,8.2
340,30.61,-0.18,5.6
341,30.70,-0.20,7.4
342,30.79,-0.20,12.6
343,30.88,-0.21,9.9
344,30.98,-0.26,14.3
345,31.07,-0.29,3.5
346,31.16,-0.33,2.3
347,31.25,-0.38,-0.5
348,31.33,-0.39,1.6
349,31.42,-0.40,-0.1
350,31.52,-0.40,5.2
351,31.61,-0.45,-1.5
352,31.70,-0.48,2.0
353,31.79,-0.51,-4.5
354,31.88,-0.55,-3.0
355,31.97,-0.55,-1.0
356,32.06,-0.57,1.4
357,32.16,-0.61,-1.3
358,32.25,-0.62,-6.6
359,32.34,-0.65,-0.4
360,32.43,-0.71,-10.2
361,32.52,-0.72,-8.9
362,32.61,-0.78,-11.1
363,32.70,-0.79,-13.8
364,32.79,-0.77,-4.4
365,32.89,-0.78,-8.5
366,32.98,-0.79,-3.6
367,33.07,-0.81,-9.9
368,33.16,-0.79,0.8
369,33.25,-0.82,-2.2
370,33.34,-0.87,-1.5
371,33.43,-0.88,-4.6
372,33.53,-0.94,-13.8
373,33.62,-0.93,-7.8
374,33.71,-0.92,-11.2
375,33.79,-0.96,-14.0
376,33.89,-0.99,-13.3
377,33.98,-1.00,-14.2
378,34.07,-1.03,-16.1
379,34.16,-1.04,-16.6
380,34.25,-1.03,-5.9
381,34.34,-1.04,-13.4
382,34.43,-1.04,-15.7
383,34.52,-1.03,-11.2
384,34.61,-1.03,-8.3
385,34.70,-1.03,-4.9
386,34.79,-1.05,-3.0
387,34.89,-1.06,-6.1
388,34.98,-1.09,-12.2
389,35.07,-1.06,-7.7
390,35.16,-1.07,-10.3
391,35.25,-1.07,-9.9
392,35.34,-1.09,-9.9
393,35.43,-1.07,-8.8
394,35.52,-1.06,-12.6
395,35.60,-1.07,-10.4
396,35.69,-1.07,-7.5
397,35.78,-1.07,-10.6
398,35.87,-1.06,-7.3
399,35.96,-1.03,-3.8
400,36.05,-1.01,2.2
401,36.15,-1.03,0.0
402,36.24,-1.03,-4.9
403,36.33,-1.04,-5.4
404,36.41,-1.00,-3.2
405,36.50,-0.99,-0.7
406,36.59,-0.99,-0.3
407,36.68,-1.00,-5.5
408,36.78,-1.01,-3.6
409,36.87,-0.99,-0.5
410,36.96,-0.96,-2.1
411,37.05,-0.95,2.5
412,37.14,-0.95,-2.8
413,37.24,-0.95,2.9
414,37.33,-0.94,-1.3
415,37.43,-0.93,3.3
416,37.51,-0.95,4.3
417,37.60,-0.95,-5.4
418,37.69,-0.95,-5.8
419,37.78,-0.96,-6.6
420,37.88,-0.94,-1.7
421,37.97,-0.94,-5.7
422,38.06,-0.90,-3.0
423,38.15,-0.88,5.1
424,38.24,-0.87,3.9
425,38.33,-0.83,4.8
426,38.42,-0.81,8.4
427,38.51,-0.82,8.0
428,38.60,-0.82,5.0
429,38.69,-0.81,6.1
430,38.79,-0.77,12.4
431,38.88,-0.74,9.1
432,38.97,-0.77,4.5
433,39.06,-0.77,3.2
434,39.15,-0.76,5.3
435,39.25,-0.73,8.5
436,39.34,-0.71,10.8
437,39.43,-0.70,12.4
438,39.52,-0.70,3.2
439,39.61,-0.70,2.8
440,39.70,-0.70,7.1
441,39.79,-0.71,3.1
442,39.88,-0.70,3.5
443,39.96,-0.67,-6.4
444,40.05,-0.65,2.3
445,40.14,-0.63,6.6
446,40.23,-0.63,3.9
447,40.32,-0.62,10.4
448,40.41,-0.63,7.8
449,40.50,-0.63,8.5
450,40.60,-0.62,10.1
