Sample,Timestamp,Current Error
358,1790.09,-0.06
359,1795.06,0.04
360,1800.04,0.04
361,1805.07,-0.09
362,1810.10,0.00
363,1815.07,0.05
364,1820.10,-0.07
365,1825.04,-0.01
366,1830.11,0.02
367,1835.09,-0.04
368,1840.04,-0.01
369,1845.12,0.07
370,1850.04,0.06
371,1855.11,-0.05
372,1860.10,0.02
373,1865.07,0.04
374,1870.11,-0.04
375,1875.10,0.01
376,1880.04,0.09
377,1885.08,-0.07
378,1890.06,0.00
379,1895.12,0.10
380,1900.10,0.01
381,1905.04,-0.02
382,1910.11,0.07
383,1915.10,0.04
384,1920.09,-0.06
385,1925.12,0.07
386,1930.05,0.09
387,1935.10,-0.02
388,1940.10,-0.01
389,1945.06,0.09
390,1950.12,-0.01
391,1955.12,0.04
392,1960.09,0.05
393,1965.11,0.05
394,1970.10,0.04
395,1975.04,0.01
396,1980.09,0.06
397,1985.13,-0.02
398,1990.11,-0.05
399,1995.07,0.06
400,2000.05,-0.02
401,2005.12,-0.04
402,2010.10,0.05
403,2015.05,-0.02
404,2020.04,-0.06
405,2025.11,0.00
406,2030.12,-0.07
407,2035.11,-0.04
408,2040.05,-0.02
409,2045.10,-0.04
410,2050.04,-0.01
411,2055.11,-0.01
412,2060.09,-0.05
413,2065.12,-0.02
414,2070.04,-0.06
415,2075.10,-0.05
416,2080.06,-0.02
417,2085.11,0.00
418,2090.11,-0.05
419,2095.07,0.04
420,2100.05,0.00
421,2105.12,0.02
422,2110.09,-0.04
423,2115.05,-0.01
424,2120.11,0.01
425,2125.13,-0.04
426,2130.11,0.05
427,2135.06,0.01
428,2140.07,-0.09
429,2145.11,0.05
430,2150.12,-0.01
431,2155.08,-0.05
432,2160.06,0.00
433,2165.11,0.06
434,2170.07,-0.04
435,2175.10,-0.04
436,2180.10,0.04
437,2185.08,0.01
438,2190.12,-0.10
439,2195.10,0.01
440,2200.07,0.04
441,2205.12,-0.05
442,2210.07,0.04
443,2215.11,0.06
444,2220.12,-0.10
445,2225.07,0.02
446,2230.04,0.04
447,2235.08,-0.04
448,2240.12,-0.05
449,2245.10,0.04
450,2250.12,0.01
451,2255.12,-0.06
452,2260.11,0.05
453,2265.12,0.07
454,2270.11,-0.04
455,2275.07,0.00
456,2280.12,0.07
457,2285.10,-0.01
458,2290.05,0.02
459,2295.04,0.05
460,2300.11,0.00
461,2305.08,-0.02
462,2310.05,0.04
463,2315.07,0.07
464,2320.05,-0.01
465,2325.12,0.04
466,2330.06,0.10
467,2335.07,0.00
468,2340.04,0.01
469,2345.11,0.06
470,2350.12,0.01
471,2355.10,-0.01
472,2360.04,0.00
473,2365.11,0.05
474,2370.09,0.01
475,2375.07,0.00
476,2380.10,0.09
477,2385.05,-0.02
478,2390.11,-0.05
479,2395.06,0.04
480,2400.11,-0.02
481,2405.09,-0.05
482,2410.12,0.00
483,2415.07,-0.01
484,2420.12,-0.05
485,2425.08,-0.04
486,2430.06,-0.04
487,2435.11,-0.02
488,2440.07,-0.07
489,2445.11,-0.04
490,2450.09,-0.05
491,2455.12,-0.09
492,2460.11,-0.02
493,2465.09,0.00
494,2470.04,-0.07
495,2475.08,-0.06
496,2480.12,0.00
497,2485.08,-0.07
498,2490.12,-0.05
499,2495.07,-0.06
500,2500.09,-0.02
501,2505.05,-0.01
502,2510.12,-0.05
503,2515.09,-0.01
504,2520.05,-0.04
505,2525.11,-0.02
506,2530.10,0.00
507,2535.10,-0.01
508,2540.09,-0.07
509,2545.06,0.00
510,2550.10,0.00
511,2555.08,0.01
512,2560.10,-0.01
513,2565.05,0.05
514,2570.12,-0.02
515,2575.07,-0.04
516,2580.04,0.01
517,2585.09,0.01
518,2590.11,-0.10
519,2595.06,0.04
520,2600.09,0.04
521,2605.11,-0.04
522,2610.08,0.04
523,2615.12,0.05
524,2620.11,-0.05
525,2625.08,-0.02
526,2630.06,0.07
527,2635.11,-0.02
528,2640.06,-0.06
529,2645.09,0.09
530,2650.04,0.07
531,2655.10,-0.05
532,2660.11,0.02
533,2665.09,0.05
534,2670.04,-0.04
535,2675.11,0.01
536,2680.08,0.06
537,2685.11,-0.02
538,2690.08,-0.04
539,2695.05,0.02
540,2700.09,-0.02
541,2705.11,-0.02
542,2710.10,0.04
543,2715.07,0.04
544,2720.12,-0.06
545,2725.09,0.04
546,2730.07,0.07
547,2735.12,-0.06
548,2740.08,-0.01
549,2745.11,0.11
550,2750.07,-0.01
551,2755.09,0.01
552,2760.04,0.02
553,2765.09,0.05
554,2770.04,0.02
555,2775.10,0.00
556,2780.12,0.07
557,2785.06,0.01
558,2790.11,-0.02
559,2795.09,0.04
560,2800.04,0.00
561,2805.12,-0.01
562,2810.10,0.02
563,2815.08,-0.01
564,2820.05,-0.02
565,2825.11,0.01
566,2830.11,-0.05
567,2835.05,-0.07
568,2840.11,-0.04
569,2845.10,-0.02
570,2850.07,-0.02
571,2855.11,-0.06
572,2860.07,-0.01
573,2865.12,0.01
574,2870.11,-0.05
575,2875.08,-0.04
576,2880.11,0.02
577,2885.10,-0.01
578,2890.07,-0.04
579,2895.05,0.05
580,2900.09,-0.01
581,2905.05,-0.01
582,2910.10,-0.01
583,2915.06,0.00
584,2920.11,0.00
585,2925.04,-0.04
586,2930.11,0.02
587,2935.08,0.04
588,2940.10,-0.02
589,2945.12,0.01
590,2950.11,0.02
591,2955.11,-0.04
592,2960.08,-0.01
593,2965.11,0.06
594,2970.09,-0.01
595,2975.11,-0.04
596,2980.07,0.01
597,2985.12,0.04
598,2990.05,-0.07
599,2995.08,0.01
600,3000.10,0.07
601,3005.11,-0.09
602,3010.09,0.01
603,3015.11,0.04
604,3020.10,-0.09
605,3025.06,0.00
606,3030.11,0.06
607,3035.08,-0.01
608,3040.11,-0.01
609,3045.08,0.06
610,3050.11,0.04
611,3055.09,-0.06
612,3060.06,0.05
613,3065.11,0.07
614,3070.06,-0.05
615,3075.10,-0.02
616,3080.08,0.09
617,3085.04,-0.01
618,3090.09,0.02
619,3095.12,-0.01
620,3100.11,0.04
621,3105.11,0.01
622,3110.08,0.07
623,3115.05,0.07
624,3120.10,0.00
625,3125.10,0.02
626,3130.08,0.10
627,3135.11,-0.01
628,3140.08,0.00
629,3145.11,0.05
630,3150.10,0.01
631,3155.08,-0.02
632,3160.11,0.04
633,3165.08,0.05
634,3170.10,0.00
635,3175.05,-0.04
636,3180.11,0.04
637,3185.10,-0.02
638,3190.11,-0.06
639,3195.10,0.02
640,3200.09,0.02
641,3205.12,-0.04
642,3210.08,0.04
643,3215.05,0.00
644,3220.10,-0.05
645,3225.06,-0.01
646,3230.11,-0.04
647,3235.05,-0.02
648,3240.09,-0.04
649,3245.11,-0.02
650,3250.08,-0.01
651,3255.11,-0.09
652,3260.07,-0.04
653,3265.05,-0.05
654,3270.10,-0.06
655,3275.12,-0.06
656,3280.12,-0.01
657,3285.08,-0.02
658,3290.11,-0.04
659,3295.08,-0.04
660,3300.08,-0.04
661,3305.11,-0.06
662,3310.12,-0.05
663,3315.05,-0.04
664,3320.10,-0.04
665,3325.04,-0.02
666,3330.08,0.02
667,3335.10,-0.04
668,3340.10,-0.06
669,3345.12,-0.01
670,3350.08,0.00
671,3355.12,-0.04
672,3360.07,-0.06
673,3365.11,0.02
674,3370.05,0.01
675,3375.06,-0.05
676,3380.06,0.05
677,3385.06,0.01
678,3390.12,-0.07
679,3395.09,0.04
680,3400.11,0.05
681,3405.08,-0.04
682,3410.05,0.05
683,3415.08,0.01
684,3420.07,-0.02
685,3425.11,0.04
686,3430.05,0.04
687,3435.10,-0.01
688,3440.11,-0.01
689,3445.10,0.06
690,3450.06,0.07
691,3455.08,-0.01
692,3460.06,-0.02
693,3465.05,0.07
694,3470.07,0.00
695,3475.05,0.01
696,3480.11,0.09
697,3485.11,-0.01
698,3490.04,0.01
699,3495.10,0.05
700,3500.11,0.00
701,3505.10,-0.04
702,3510.07,0.05
703,3515.08,0.01
704,3520.04,-0.07
705,3525.10,0.02
706,3530.05,0.12
707,3535.11,-0.02
708,3540.04,0.01
709,3545.09,0.09
710,3550.11,0.00
711,3555.09,0.02
712,3560.11,0.09
713,3565.07,0.06
714,3570.05,0.04
715,3575.10,0.04
716,3580.07,0.07
717,3585.07,-0.04
718,3590.12,-0.02
719,3595.11,0.06
720,3600.07,-0.02
721,3605.10,-0.06
722,3610.05,0.04
723,3615.08,-0.02
724,3620.11,-0.05
725,3625.10,0.00
726,3630.06,-0.05
727,3635.10,-0.04
728,3640.08,0.02
729,3645.11,-0.02
730,3650.10,0.00
731,3655.11,-0.02
732,3660.10,0.00
733,3665.07,0.01
734,3670.05,-0.09
735,3675.09,0.00
736,3680.05,0.02
737,3685.09,-0.01
738,3690.07,-0.04
739,3695.12,-0.04
740,3700.08,-0.04
741,3705.07,-0.01
742,3710.10,-0.07
743,3715.12,-0.04
744,3720.09,-0.05
745,3725.07,-0.01
746,3730.10,-0.01
747,3735.09,0.00
748,3740.09,0.00
749,3745.04,-0.01
750,3750.06,0.02
751,3755.11,-0.06
752,3760.06,0.00
753,3765.11,0.06
754,3770.05,-0.01
755,3775.10,-0.06
756,3780.07,0.05
757,3785.11,0.04
758,3790.08,-0.06
759,3795.11,0.04
760,3800.09,0.06
761,3805.09,-0.05
762,3810.05,0.00
763,3815.10,-0.01
764,3820.07,-0.06
765,3825.11,-0.01
766,3830.07,0.04
767,3835.10,-0.02
768,3840.06,-0.04
769,3845.04,0.01
770,3850.10,0.02
771,3855.07,-0.06
772,3860.05,0.02
773,3865.10,0.07
774,3870.05,-0.04
775,3875.10,0.02
776,3880.10,0.07
777,3885.06,-0.04
778,3890.11,0.01
779,3895.08,0.06
780,3900.04,0.00
781,3905.11,0.01
782,3910.07,0.05
783,3915.12,0.07
784,3920.10,-0.02
785,3925.08,0.04
786,3930.07,0.13
787,3935.10,0.00
788,3940.04,0.00
789,3945.10,0.07
790,3950.05,0.06
791,3955.11,-0.02
792,3960.07,0.06
793,3965.11,0.09
794,3970.11,0.01
795,3975.07,-0.01
796,3980.04,0.04
797,3985.12,0.01
798,3990.07,-0.05
799,3995.04,0.00
800,4000.12,0.01
801,4005.11,-0.05
802,4010.05,0.02
803,4015.04,-0.04
804,4020.05,-0.05
805,4025.09,-0.02
806,4030.05,-0.09
807,4035.10,-0.02
808,4040.08,-0.05
809,4045.11,-0.06
810,4050.10,0.00
811,4055.10,-0.04
812,4060.11,-0.04
813,4065.10,-0.02
814,4070.11,-0.07
815,4075.05,-0.05
816,4080.10,-0.01
817,4085.10,-0.04
818,4090.08,-0.06
819,4095.04,-0.06
820,4100.10,-0.02
821,4105.05,-0.05
822,4110.10,-0.04
823,4115.07,0.00
824,4120.09,-0.02
825,4125.11,-0.07
826,4130.10,0.02
827,4135.05,0.00
828,4140.09,-0.06
829,4145.05,-0.02
830,4150.09,-0.01
831,4155.10,-0.06
832,4160.07,-0.01
833,4165.04,0.06
834,4170.09,0.00
835,4175.05,-0.01
836,4180.11,0.01
837,4185.04,-0.02
838,4190.08,-0.04
839,4195.13,0.07
840,4200.07,0.04
841,4205.11,-0.04
842,4210.10,0.01
843,4215.11,0.09
844,4220.06,-0.07
845,4225.05,-0.01
846,4230.09,0.04
847,4235.11,0.00
848,4240.10,-0.05
849,4245.05,0.00
850,4250.09,0.02
851,4255.08,-0.06
852,4260.12,0.06
853,4265.07,0.07
854,4270.05,-0.07
855,4275.11,0.02
856,4280.06,0.05
857,4285.04,-0.06
858,4290.09,0.04
859,4295.04,0.07
860,4300.10,0.00
861,4305.11,-0.07
862,4310.13,0.00
863,4315.09,0.06
864,4320.11,-0.05
865,4325.08,0.02
866,4330.05,0.10
867,4335.09,0.00
868,4340.12,0.02
869,4345.08,0.06
870,4350.09,0.00
871,4355.06,-0.01
872,4360.11,0.07
873,4365.07,0.07
874,4370.11,0.05
875,4375.10,0.04
876,4380.09,0.07
877,4385.10,0.02
878,4390.06,-0.04
879,4395.11,0.06
880,4400.07,-0.01
881,4405.11,-0.05
882,4410.09,0.04
883,4415.09,-0.02
884,4420.05,-0.05
885,4425.10,-0.01
886,4430.07,-0.05
887,4435.10,-0.04
888,4440.06,-0.04
889,4445.11,-0.01
890,4450.09,0.01
891,4455.10,-0.04
892,4460.07,-0.02
893,4465.08,0.00
894,4470.11,-0.06
895,4475.10,-0.04
896,4480.08,0.04
897,4485.05,-0.01
898,4490.10,0.00
899,4495.04,-0.01
900,4500.10,0.00
901,4505.12,-0.02
902,4510.07,-0.04
903,4515.10,0.01
904,4520.12,-0.01
905,4525.08,-0.04
906,4530.11,0.06
907,4535.06,0.01
908,4540.10,-0.05
909,4545.04,0.00
910,4550.10,-0.01
911,4555.10,-0.04
912,4560.08,0.02
913,4565.11,0.05
914,4570.06,-0.02
915,4575.10,-0.02
916,4580.08,0.05
917,4585.11,0.01
918,4590.10,-0.06
919,4595.05,0.01
920,4600.10,0.02
921,4605.09,-0.05
922,4610.07,0.02
923,4615.09,0.07
924,4620.10,-0.11
925,4625.07,-0.01
926,4630.13,0.02
927,4635.08,0.00
928,4640.11,-0.02
929,4645.09,0.06
930,4650.08,0.02
931,4655.06,-0.09
932,4660.10,0.07
933,4665.12,0.04
934,4670.10,-0.04
935,4675.09,0.02
936,4680.04,0.05
937,4685.11,0.01
938,4690.05,0.00
939,4695.09,0.04
940,4700.06,0.01
941,4705.11,-0.04
942,4710.09,0.04
943,4715.10,0.09
944,4720.06,0.01
945,4725.04,0.02
946,4730.10,0.06
947,4735.11,0.00
948,4740.08,0.02
949,4745.06,0.06
950,4750.12,0.01
951,4755.06,-0.01
952,4760.11,0.04
953,4765.07,0.01
954,4770.11,-0.01
955,4775.09,0.01
956,4780.12,0.04
957,4785.08,-0.02
958,4790.10,-0.01
959,4795.06,0.02
960,4800.10,0.02
961,4805.09,-0.04
962,4810.05,0.01
963,4815.10,-0.02
964,4820.07,-0.04
965,4825.08,-0.05
966,4830.10,-0.05
967,4835.07,-0.05
968,4840.05,-0.04
969,4845.04,-0.01
970,4850.10,-0.01
971,4855.09,-0.02
972,4860.08,-0.07
973,4865.10,-0.02
974,4870.08,-0.05
975,4875.10,-0.06
976,4880.11,-0.01
977,4885.10,-0.05
978,4890.05,0.04
979,4895.11,-0.04
980,4900.09,-0.04
981,4905.09,-0.04
982,4910.06,0.01
983,4915.11,-0.02
984,4920.06,-0.02
985,4925.12,-0.06
986,4930.09,0.00
987,4935.05,0.00
988,4940.10,-0.05
989,4945.08,0.04
990,4950.06,0.02
991,4955.04,-0.02
992,4960.09,-0.04
993,4965.07,0.02
994,4970.11,-0.01
995,4975.07,-0.04
996,4980.05,0.02
997,4985.11,0.01
998,4990.08,-0.05
999,4995.09,0.02
1000,5000.06,0.05
1001,5005.10,-0.05
1002,5010.11,0.04
1003,5015.06,0.02
1004,5020.09,-0.04
1005,5025.11,0.00
1006,5030.05,0.05
1007,5035.08,0.00
1008,5040.05,-0.04
1009,5045.10,0.04
1010,5050.09,0.05
1011,5055.07,-0.02
1012,5060.12,0.01
1013,5065.12,0.07
1014,5070.10,-0.09
1015,5075.06,0.02
1016,5080.08,0.07
1017,5085.10,-0.01
1018,5090.08,0.00
1019,5095.11,0.07
1020,5100.09,-0.01
1021,5105.10,-0.09
1022,5110.09,0.02
1023,5115.10,0.10
1024,5120.11,-0.04
1025,5125.09,-0.01
1026,5130.09,0.10
1027,5135.08,0.00
1028,5140.10,0.00
1029,5145.07,0.04
1030,5150.10,0.01
1031,5155.10,-0.01
1032,5160.08,0.07
1033,5165.07,0.04
1034,5170.07,0.05
1035,5175.12,0.02
1036,5180.07,0.04
1037,5185.04,-0.01
1038,5190.08,-0.02
1039,5195.07,0.04
1040,5200.05,0.01
1041,5205.11,-0.01
1042,5210.08,0.01
1043,5215.10,-0.04
1044,5220.05,-0.06
1045,5225.09,0.05
1046,5230.05,-0.02
1047,5235.09,-0.01
1048,5240.06,-0.04
1049,5245.10,-0.04
1050,5250.11,-0.01
1051,5255.05,-0.05
1052,5260.09,-0.04
1053,5265.05,-0.01
1054,5270.09,-0.02
1055,5275.06,0.02
1056,5280.04,0.02
1057,5285.09,-0.01
1058,5290.05,-0.01
1059,5295.04,0.00
1060,5300.08,0.01
1061,5305.07,0.01
1062,5310.10,-0.01
1063,5315.08,0.01
1064,5320.11,0.01
1065,5325.10,-0.01
1066,5330.04,0.04
1067,5335.10,0.05
1068,5340.05,-0.04
1069,5345.10,0.04
1070,5350.09,0.04
1071,5355.07,-0.04
1072,5360.11,0.00
1073,5365.08,0.02
1074,5370.10,0.01
1075,5375.09,0.00
1076,5380.11,0.06
1077,5385.09,0.05
1078,5390.07,-0.04
1079,5395.11,0.00
1080,5400.09,0.09
1081,5405.07,-0.05
1082,5410.11,0.05
1083,5415.09,0.06
1084,5420.06,-0.07
1085,5425.09,-0.01
1086,5430.06,0.06
1087,5435.09,-0.01
1088,5440.08,-0.01
1089,5445.08,0.00
1090,5450.11,0.06
1091,5455.06,-0.04
1092,5460.09,-0.01
1093,5465.12,0.07
1094,5470.09,-0.04
1095,5475.11,0.00
1096,5480.09,0.09
1097,5485.06,-0.01
1098,5490.10,0.01
1099,5495.08,0.02
1100,5500.05,0.01
1101,5505.10,0.02
1102,5510.09,0.05
1103,5515.08,0.09
1104,5520.05,-0.06
1105,5525.09,0.00
1106,5530.07,0.11
1107,5535.04,-0.01
1108,5540.08,0.02
1109,5545.06,0.04
1110,5550.12,0.01
1111,5555.11,0.02
1112,5560.09,0.00
1113,5565.07,0.06
1114,5570.10,0.01
1115,5575.06,-0.01
1116,5580.09,0.05
1117,5585.05,-0.04
1118,5590.09,-0.04
1119,5595.07,0.05
1120,5600.04,-0.02
1121,5605.12,-0.05
1122,5610.10,0.00
1123,5615.07,-0.01
1124,5620.09,-0.07
1125,5625.08,-0.04
1126,5630.08,-0.01
1127,5635.05,-0.04
1128,5640.06,-0.07
1129,5645.10,-0.02
1130,5650.09,0.00
1131,5655.09,-0.05
1132,5660.12,-0.04
1133,5665.08,-0.06
1134,5670.06,-0.05
1135,5675.10,-0.05
1136,5680.09,-0.01
1137,5685.05,-0.06
1138,5690.08,0.00
1139,5695.09,-0.07
1140,5700.09,-0.01
1141,5705.11,-0.02
1142,5710.09,-0.05
1143,5715.04,-0.04
1144,5720.11,-0.02
1145,5725.08,-0.06
1146,5730.09,0.02
1147,5735.09,0.00
1148,5740.10,-0.06
1149,5745.05,-0.02
1150,5750.09,0.00
1151,5755.07,-0.01
1152,5760.09,0.01
1153,5765.09,0.04
1154,5770.05,0.00
1155,5775.09,-0.04
1156,5780.10,0.01
1157,5785.08,0.02
1158,5790.10,-0.01
1159,5795.05,0.02
1160,5800.09,0.04
1161,5805.04,-0.05
1162,5810.10,0.02
1163,5815.05,0.07
1164,5820.08,-0.04
1165,5825.04,-0.02
1166,5830.10,0.05
1167,5835.10,0.00
1168,5840.07,-0.02
1169,5845.04,0.09
1170,5850.07,0.04
1171,5855.12,-0.02
1172,5860.09,0.01
1173,5865.11,0.05
1174,5870.10,-0.05
1175,5875.07,-0.01
1176,5880.08,0.05
1177,5885.09,-0.05
1178,5890.04,0.00
1179,5895.06,0.04
1180,5900.10,0.02
1181,5905.06,-0.01
1182,5910.09,0.05
1183,5915.11,0.10
1184,5920.07,-0.02
1185,5925.08,-0.05
1186,5930.10,0.06
1187,5935.09,0.00
1188,5940.12,0.00
1189,5945.09,0.05
1190,5950.04,-0.01
1191,5955.09,0.00
1192,5960.06,0.00
1193,5965.08,-0.02
1194,5970.09,-0.01
1195,5975.07,0.01
1196,5980.10,0.04
1197,5985.05,-0.01
1198,5990.10,-0.05
1199,5995.09,0.04
1200,6000.11,0.00
1201,6005.11,-0.04
1202,6010.08,0.01
1203,6015.06,-0.02
1204,6020.11,-0.06
1205,6025.08,-0.01
1206,6030.05,-0.02
1207,6035.09,-0.05
1208,6040.09,-0.02
1209,6045.05,-0.04
1210,6050.08,-0.02
1211,6055.09,-0.04
1212,6060.06,-0.02
1213,6065.08,0.00
