Sample,Timestamp,Current Error,PID Control Signal
0,0.04,-0.02,99.3
1,0.56,-0.01,92.5
2,1.08,-0.01,98.9
3,1.61,-0.02,98.1
4,2.04,-0.13,92.3
5,2.55,-0.27,80.9
6,3.06,-0.32,90.8
7,3.59,-0.38,91.2
8,4.11,-0.46,94.1
9,4.55,-0.59,83.5
10,5.06,-0.59,87.9
11,5.57,-0.68,74.6
12,6.08,-0.70,88.2
13,6.59,-0.71,95.2
14,7.12,-0.78,92.2
15,7.55,-0.79,97.8
16,8.06,-0.85,90.2
17,8.58,-0.92,89.2
18,9.10,-0.95,101.3
19,9.61,-1.01,90.1
20,10.13,-1.06,94.0
21,10.56,-1.07,98.6
22,11.08,-1.09,104.0
23,11.60,-1.18,89.1
24,12.12,-1.23,87.0
25,12.54,-1.25,94.4
26,13.06,-1.32,98.8
27,13.57,-1.34,90.9
28,14.09,-1.37,104.1
29,14.60,-1.38,93.1
30,15.12,-1.37,105.6
31,15.55,-1.40,95.0
32,16.06,-1.44,94.3
33,16.58,-1.42,117.1
34,17.09,-1.42,101.4
35,17.61,-1.40,114.4
36,18.05,-1.45,108.9
37,18.57,-1.39,116.7
38,19.09,-1.38,108.0
39,19.61,-1.42,111.8
40,20.13,-1.42,48.3
41,20.56,-1.39,43.9
42,21.09,-1.40,45.4
43,21.61,-1.32,50.0
44,22.04,-1.26,60.6
45,22.56,-1.20,54.2
46,23.07,-1.09,61.5
47,23.59,-0.99,64.6
48,24.12,-0.90,62.2
49,24.55,-0.82,66.2
50,25.06,-0.74,69.9
51,25.57,-0.67,63.8
52,26.09,-0.57,64.5
53,26.61,-0.52,68.4
54,27.04,-0.46,69.6
55,27.56,-0.38,76.8
56,28.08,-0.29,77.3
57,28.60,-0.21,83.8
58,29.04,-0.20,74.8
59,29.56,-0.12,76.1
60,30.06,-0.07,78.0
61,30.58,0.00,86.8
62,31.10,0.04,87.8
63,31.62,0.07,84.5
64,32.05,0.07,76.1
65,32.57,0.12,83.4
66,33.09,0.09,78.8
67,33.60,0.10,75.2
68,34.04,0.13,87.9
69,34.55,0.09,79.9
70,35.06,0.13,82.2
71,35.58,0.05,78.8
72,36.09,0.02,78.1
73,36.61,-0.04,77.2
74,37.05,-0.11,64.8
75,37.56,-0.11,74.4
76,38.07,-0.18,68.1
77,38.60,-0.29,59.5
78,39.12,-0.33,63.5
79,39.54,-0.40,54.4
80,40.06,-0.42,56.9
81,40.57,-0.40,59.4
82,41.09,-0.52,48.8
83,41.61,-0.50,56.4
84,42.13,-0.49,63.6
85,42.56,-0.51,62.7
86,43.07,-0.49,63.6
87,43.59,-0.51,61.8
88,44.11,-0.49,57.8
89,44.54,-0.48,65.0
90,45.05,-0.48,56.3
91,45.57,-0.43,62.9
92,46.09,-0.40,68.3
93,46.61,-0.37,70.4
94,47.04,-0.42,59.2
95,47.55,-0.37,61.3
96,48.06,-0.37,63.8
