Sample,Timestamp,Current Error,PID Control Signal
0,0.04,0.00,102.1
1,0.30,0.02,128.8
2,0.57,0.01,124.5
3,0.83,0.00,108.9
4,1.10,-0.01,133.9
5,1.36,-0.07,100.4
6,1.54,-0.07,132.9
7,1.80,-0.18,111.6
8,2.06,-0.26,110.4
9,2.32,-0.37,103.6
10,2.57,-0.45,89.9
11,2.84,-0.52,101.6
12,3.10,-0.62,90.2
13,3.36,-0.76,95.6
14,3.54,-0.83,90.4
15,3.80,-0.89,88.4
16,4.07,-0.98,114.1
17,4.33,-1.11,99.7
18,4.58,-1.17,83.1
19,4.84,-1.28,78.4
20,5.10,-1.37,90.9
21,5.28,-1.44,90.3
22,5.55,-1.51,92.6
23,5.81,-1.62,79.8
24,6.07,-1.67,86.8
25,6.33,-1.76,82.6
26,6.59,-1.82,97.6
27,6.85,-1.84,89.3
28,7.03,-1.90,85.9
29,7.29,-2.01,90.1
30,7.55,-2.04,80.9
31,7.80,-2.08,83.4
32,8.06,-2.14,94.9
33,8.33,-2.14,100.9
34,8.58,-2.19,79.3
35,8.84,-2.21,85.6
36,9.02,-2.29,93.6
37,9.28,-2.26,97.2
38,9.54,-2.28,92.8
39,9.80,-2.28,99.3
40,10.06,-2.36,96.5
41,10.32,-2.32,99.1
42,10.57,-2.37,95.4
43,10.84,-2.37,110.8
44,11.01,-2.39,91.6
45,11.27,-2.39,96.4
46,11.53,-2.45,-25.1
47,11.79,-2.49,-31.8
48,12.05,-2.45,-31.3
49,12.30,-2.49,-26.4
50,12.56,-2.48,-26.2
51,12.82,-2.43,-21.4
52,13.08,-2.37,-10.5
53,13.26,-2.31,-5.3
54,13.52,-2.25,-8.4
55,13.78,-2.19,-5.8
56,14.04,-2.14,-9.6
57,14.30,-2.01,-0.2
58,14.54,-1.97,0.6
59,14.80,-1.84,7.5
60,15.06,-1.79,11.2
61,15.32,-1.71,11.3
62,15.58,-1.61,9.4
63,15.76,-1.55,16.7
64,16.03,-1.48,21.3
65,16.29,-1.37,18.4
66,16.55,-1.29,19.2
67,16.80,-1.22,17.9
68,17.06,-1.11,31.5
69,17.33,-1.01,33.1
70,17.50,-0.95,30.1
71,17.76,-0.92,29.8
72,18.02,-0.84,31.3
73,18.29,-0.76,34.5
74,18.54,-0.72,28.9
75,18.80,-0.65,32.3
76,19.07,-0.54,42.5
77,19.24,-0.52,37.7
78,19.50,-0.46,38.6
79,19.76,-0.40,38.2
80,20.02,-0.32,49.6
81,20.28,-0.31,42.2
82,20.54,-0.23,41.3
83,20.80,-0.15,48.3
84,21.06,-0.12,46.8
85,21.32,-0.05,51.6
86,21.49,-0.01,50.8
87,21.77,0.02,54.0
88,22.03,0.11,56.1
89,22.28,0.13,51.8
90,22.54,0.17,53.4
91,22.80,0.23,56.2
92,23.06,0.33,68.9
93,23.24,0.34,65.7
94,23.50,0.40,63.6
95,23.76,0.46,62.9
96,24.03,0.45,68.9
97,24.29,0.45,55.3
98,24.47,0.50,60.0
99,24.73,0.52,60.8
100,24.99,0.60,68.5
101,25.25,0.59,64.0
102,25.51,0.65,63.7
103,25.77,0.59,57.6
104,26.03,0.60,60.3
105,26.28,0.63,54.5
106,26.55,0.66,67.9
107,26.72,0.62,61.5
108,26.98,0.65,61.5
109,27.24,0.59,53.7
110,27.49,0.61,56.8
111,27.76,0.62,64.8
112,28.03,0.56,63.2
113,28.29,0.50,51.8
114,28.46,0.51,49.7
115,28.72,0.46,49.1
116,28.98,0.48,54.9
117,29.24,0.39,46.2
118,29.51,0.37,47.9
119,29.77,0.33,44.7
120,30.03,0.26,40.8
121,30.29,0.16,34.2
122,30.47,0.12,34.3
123,30.74,0.05,33.7
124,31.00,0.00,30.2
125,31.25,-0.07,25.1
126,31.52,-0.11,33.8
127,31.78,-0.24,16.9
128,32.03,-0.28,20.5
129,32.21,-0.31,22.0
130,32.47,-0.38,20.0
131,32.73,-0.44,16.4
132,32.99,-0.52,16.4
133,33.25,-0.55,12.0
134,33.51,-0.67,7.8
135,33.76,-0.70,8.8
136,34.03,-0.71,16.4
137,34.21,-0.72,13.7
138,34.47,-0.76,14.3
139,34.73,-0.83,10.1
140,34.99,-0.85,9.0
141,35.25,-0.89,6.8
142,35.50,-0.88,9.6
143,35.77,-0.92,13.6
144,35.95,-0.92,9.5
145,36.20,-0.92,9.7
146,36.47,-0.87,18.4
147,36.73,-0.90,15.8
148,37.00,-0.89,15.0
149,37.26,-0.95,4.6
150,37.51,-0.89,10.5
151,37.69,-0.87,18.2
152,37.96,-0.83,24.7
153,38.21,-0.77,22.3
154,38.47,-0.79,18.4
155,38.73,-0.71,20.9
156,38.99,-0.74,14.6
157,39.26,-0.67,29.9
158,39.52,-0.60,30.5
159,39.69,-0.61,28.2
160,39.95,-0.57,29.3
161,40.21,-0.52,28.9
162,40.47,-0.50,27.7
163,40.74,-0.46,32.7
164,41.00,-0.43,30.6
165,41.26,-0.37,35.3
166,41.43,-0.37,30.9
167,41.69,-0.31,34.4
168,41.95,-0.31,36.6
169,42.21,-0.24,37.4
170,42.47,-0.22,32.3
171,42.73,-0.21,37.6
172,42.99,-0.15,36.3
