Sample,Timestamp,Current Error,PID Control Signal
0,0.04,0.01,18.8
1,0.72,0.02,21.3
2,1.41,0.02,21.5
3,2.10,-0.04,17.3
4,2.77,-0.01,27.4
5,3.44,-0.05,20.0
6,4.13,-0.04,29.1
7,4.71,-0.04,27.0
8,5.41,-0.06,27.9
9,6.10,0.07,43.6
10,6.78,0.05,32.5
11,7.39,0.07,37.3
12,8.08,0.16,46.2
13,8.77,0.13,39.9
14,9.44,0.15,43.1
15,10.04,0.21,57.6
16,10.73,0.16,37.9
17,11.42,0.12,43.8
18,12.11,0.13,47.8
19,12.71,0.11,44.6
20,13.40,0.12,49.8
21,14.09,0.12,51.5
22,14.79,0.02,41.5
23,15.40,0.01,43.1
24,16.09,-0.02,46.7
25,16.78,-0.04,49.2
26,17.39,-0.05,52.2
27,18.08,-0.09,52.4
28,18.77,-0.18,41.9
29,19.44,-0.15,49.6
30,20.04,-0.17,54.0
31,20.73,-0.21,48.7
32,21.43,-0.22,52.7
33,22.12,-0.26,46.3
34,22.72,-0.26,51.1
35,23.41,-0.32,47.6
36,24.10,-0.31,54.2
37,24.79,-0.37,44.9
38,25.39,-0.37,45.9
39,26.09,-0.37,51.1
40,26.77,-0.49,39.4
41,27.45,-0.42,56.7
42,28.06,-0.44,58.0
43,28.75,-0.44,52.2
44,29.44,-0.51,48.9
45,30.05,-0.49,60.9
46,30.73,-0.46,55.6
47,31.43,-0.50,24.0
48,32.12,-0.54,22.5
49,32.73,-0.48,30.2
50,33.42,-0.43,28.9
51,34.11,-0.40,28.4
52,34.78,-0.33,33.1
53,35.39,-0.29,32.2
54,36.07,-0.20,42.7
55,36.76,-0.12,40.5
56,37.44,-0.09,37.2
57,38.04,0.01,47.1
58,38.73,0.00,36.2
59,39.41,0.06,43.4
60,40.10,0.07,44.4
61,40.78,0.12,45.3
62,41.39,0.10,40.3
63,42.09,0.15,45.3
64,42.78,0.15,45.2
65,43.38,0.16,44.1
66,44.08,0.16,45.0
67,44.76,0.16,45.1
68,45.45,0.16,43.6
69,46.06,0.15,44.0
70,46.75,0.18,48.8
71,47.43,0.17,42.5
72,48.11,0.11,38.0
73,48.79,0.10,45.5
74,49.39,0.02,32.1
75,50.08,0.05,44.2
76,50.77,0.02,38.3
77,51.45,-0.02,35.0
78,52.05,-0.05,37.8
79,52.73,-0.02,39.6
80,53.42,-0.05,37.7
81,54.10,-0.09,37.3
82,54.78,-0.07,37.1
83,55.38,-0.11,31.4
