Sample,Timestamp,Current Error,PID Control Signal
0,0.04,0.04,26.5
1,0.73,-0.06,16.8
2,1.41,-0.02,26.9
3,2.10,-0.06,24.5
4,2.71,-0.06,28.2
5,3.45,-0.10,21.6
6,4.06,-0.07,28.8
7,4.75,-0.05,32.7
8,5.45,-0.02,34.6
9,6.06,-0.01,37.1
10,6.75,0.05,41.8
11,7.43,0.09,43.5
12,8.10,0.10,38.8
13,8.71,0.17,49.9
14,9.41,0.17,44.7
15,10.08,0.18,44.9
16,10.78,0.13,41.5
17,11.38,0.11,43.0
18,12.07,0.13,49.1
19,12.75,0.05,10.7
20,13.43,0.05,17.0
21,14.12,0.05,17.1
22,14.72,0.07,20.0
23,15.42,0.10,21.4
24,16.10,0.16,25.0
25,16.71,0.22,27.8
26,17.40,0.27,27.7
27,18.09,0.31,28.1
28,18.78,0.35,32.0
29,19.38,0.38,32.6
30,20.07,0.39,29.6
31,20.75,0.46,38.3
32,21.44,0.50,35.7
33,22.04,0.51,35.2
34,22.73,0.54,36.8
35,23.41,0.52,33.5
36,24.10,0.49,32.0
37,24.71,0.50,33.5
38,25.40,0.51,35.9
39,26.09,0.49,34.6
40,26.77,0.50,36.3
41,27.38,0.45,30.6
42,28.08,0.44,34.3
43,28.77,0.40,32.1
44,29.38,0.45,40.3
45,30.06,0.40,31.3
46,30.75,0.40,35.5
47,31.44,0.34,28.2
48,32.06,0.33,31.7
49,32.75,0.26,25.1
50,33.43,0.26,31.0
51,34.12,0.23,28.6
52,34.72,0.24,31.8
53,35.41,0.20,25.6
54,36.09,0.20,29.7
55,36.79,0.21,32.7
56,37.39,0.18,31.4
57,38.08,0.21,32.2
58,38.76,0.23,33.7
59,39.46,0.20,27.7
60,40.06,0.23,32.5
61,40.76,0.22,30.2
62,41.44,0.23,32.8
63,42.05,0.22,30.6
64,42.74,0.22,31.5
65,43.43,0.21,30.4
66,44.11,0.24,35.2
67,44.71,0.22,29.6
68,45.40,0.23,34.7
69,46.10,0.23,33.9
70,46.79,0.26,36.3
71,47.40,0.22,31.0
72,48.09,0.24,36.2
73,48.79,0.22,31.8
74,49.39,0.26,36.9
75,50.08,0.17,26.8
76,50.77,0.16,30.9
77,51.37,0.16,32.6
78,52.05,0.23,40.6
79,52.75,0.15,27.0
80,53.43,0.17,34.1
81,54.11,0.21,36.2
82,54.71,0.15,29.5
83,55.39,0.15,32.2
84,56.07,0.17,34.2
85,56.75,0.17,32.9
86,57.44,0.13,30.5
87,58.12,0.13,31.9
88,58.72,0.15,33.7
89,59.41,0.11,29.0
90,60.08,0.13,34.3
91,60.76,0.11,29.7
92,61.45,0.16,37.6
93,62.05,0.12,30.3
94,62.73,0.15,34.7
95,63.41,0.11,30.9
96,64.09,0.12,33.2
97,64.77,0.12,31.8
98,65.37,0.13,35.3
99,66.06,0.10,29.2
100,66.74,0.11,33.2
101,67.43,0.11,33.4
102,68.10,0.10,31.2
103,68.78,0.10,32.2
104,69.39,0.11,34.4
105,70.06,0.10,31.4
106,70.75,0.12,36.2
107,71.43,0.07,28.1
108,72.12,0.10,34.6
109,72.72,0.11,33.3
110,73.40,0.06,29.3
111,74.08,0.10,36.4
112,74.77,0.11,34.0
113,75.46,0.07,31.1
114,76.06,0.05,28.2
115,76.74,0.07,34.0
116,77.42,0.10,35.1
117,78.10,0.09,31.8
118,78.78,0.13,38.2
119,79.38,0.04,26.1
120,80.06,0.06,33.9
121,80.74,0.06,32.5
122,81.42,0.07,34.5
123,82.10,0.05,30.4
124,82.78,0.01,28.2
125,83.38,0.07,37.3
126,84.06,0.02,29.7
127,84.73,0.01,29.7
128,85.41,0.06,37.3
129,86.09,0.10,36.2
130,86.77,0.07,31.4
131,87.45,0.04,30.1
132,88.05,0.05,33.2
133,88.73,0.00,27.2
134,89.43,0.10,42.5
135,90.10,0.04,28.5
136,90.78,0.02,31.1
137,91.38,0.05,36.5
138,92.07,0.02,29.9
139,92.74,0.04,33.0
140,93.43,0.02,30.8
141,94.11,0.07,36.8
142,94.71,0.10,38.5
143,95.40,0.00,25.0
144,96.08,0.06,37.4
145,96.77,0.06,33.3
146,97.45,0.04,30.5
147,98.05,0.05,32.4
148,98.74,0.07,36.6
149,99.43,0.02,28.5
150,100.11,0.04,34.0
151,100.71,0.04,35.1
152,101.39,0.09,37.5
153,102.08,0.06,32.5
154,102.77,0.05,32.1
155,103.46,0.04,33.7
156,104.05,0.02,32.6
157,104.74,0.06,36.1
158,105.43,0.04,31.6
159,106.11,0.02,31.5
160,106.71,0.06,38.9
161,107.39,0.04,31.0
162,108.07,0.02,31.9
163,108.75,0.02,32.8
164,109.43,0.09,38.8
165,110.12,0.06,32.8
166,110.72,0.09,36.5
167,111.40,0.02,28.5
168,112.08,0.02,34.3
169,112.77,0.01,31.4
170,113.45,0.05,35.4
171,114.04,0.04,33.0
172,114.73,0.01,31.6
173,115.40,0.06,37.8
174,116.10,0.04,32.7
175,116.78,0.07,38.3
176,117.38,0.05,33.1
177,118.06,0.05,34.6
178,118.74,0.05,34.6
179,119.43,0.06,35.9
180,120.11,0.05,33.1
181,120.71,0.05,34.5
182,121.40,0.05,34.0
183,122.08,0.05,34.1
184,122.76,0.09,37.6
185,123.43,0.04,30.2
186,124.11,0.05,34.8
187,124.79,0.06,35.1
188,125.39,0.02,32.3
189,126.08,0.02,34.9
190,126.75,0.04,35.5
191,127.43,0.01,31.1
192,128.11,0.04,37.1
193,128.71,0.01,33.4
194,129.40,0.04,35.4
195,130.08,0.02,32.4
196,130.77,0.02,33.7
197,131.44,0.02,33.3
198,132.04,0.06,38.4
199,132.72,0.02,31.7
200,133.40,0.00,31.2
201,134.08,0.02,35.2
202,134.76,0.06,37.2
203,135.45,-0.02,26.1
204,136.04,0.01,35.4
205,136.73,0.01,34.7
206,137.41,0.02,35.6
207,138.09,0.04,34.0
208,138.78,0.00,30.0
209,139.38,0.04,36.6
210,140.05,0.01,31.3
211,140.74,0.02,35.7
212,141.43,0.01,32.6
213,142.12,0.04,36.0
214,142.72,0.04,33.9
215,143.40,0.00,31.2
216,144.08,0.01,35.1
217,144.77,-0.02,29.8
218,145.37,0.05,41.1
219,146.06,-0.01,28.1
220,146.73,0.02,36.3
221,147.41,-0.01,30.2
222,148.09,0.01,36.1
223,148.78,0.00,33.3
224,149.37,-0.01,31.4
225,150.05,0.01,36.1
226,150.74,-0.02,29.8
227,151.41,0.00,35.4
228,152.09,0.00,33.2
229,152.77,0.00,32.9
230,153.45,0.00,33.2
231,154.05,0.02,38.3
232,154.73,0.01,33.3
233,155.41,0.01,33.2
234,156.09,0.04,36.1
235,156.77,0.02,33.1
236,157.44,0.02,33.7
237,158.12,0.04,34.9
238,158.72,0.00,30.3
239,159.41,-0.01,33.3
240,160.08,-0.02,31.3
241,160.77,0.01,37.3
242,161.46,-0.01,31.5
243,162.05,-0.01,34.4
244,162.73,-0.01,32.6
245,163.41,-0.04,30.0
246,164.09,0.00,35.9
247,164.77,-0.01,33.3
248,165.45,0.02,36.3
249,166.05,0.00,32.4
250,166.73,0.01,34.2
251,167.41,-0.02,29.5
252,168.08,-0.04,30.9
253,168.77,-0.06,28.9
254,169.44,-0.04,33.5
255,170.04,-0.01,31.9
256,170.73,-0.01,32.4
257,171.41,0.00,34.3
258,172.09,-0.01,31.5
259,172.78,-0.01,32.8
260,173.38,0.01,38.5
261,174.05,-0.01,31.9
262,174.73,0.02,36.5
263,175.42,0.00,32.3
264,176.09,-0.04,30.0
265,176.77,-0.01,34.2
266,177.45,-0.02,31.5
267,178.05,-0.01,33.6
268,178.73,0.00,34.0
269,179.41,0.01,34.3
270,180.08,0.01,33.1
271,180.77,0.00,31.9
272,181.45,0.04,36.6
273,182.05,0.02,35.2
274,182.73,-0.02,28.5
275,183.41,-0.01,33.7
276,184.10,0.01,35.9
277,184.78,-0.07,25.3
278,185.45,-0.01,37.2
279,186.05,-0.06,28.2
280,186.73,-0.04,33.7
281,187.41,-0.01,35.8
282,188.09,0.00,34.9
283,188.77,-0.01,31.4
284,189.38,0.00,34.0
285,190.06,-0.01,31.4
286,190.74,0.00,33.9
287,191.42,-0.01,32.4
288,192.09,-0.02,31.3
289,192.78,0.00,34.7
290,193.46,-0.02,31.1
291,194.05,0.00,35.3
292,194.73,0.00,32.9
293,195.41,-0.02,30.0
294,196.09,-0.02,33.5
295,196.77,0.02,37.2
296,197.45,-0.01,29.8
297,198.05,0.00,34.2
298,198.73,0.01,34.8
299,199.41,-0.01,29.8
300,200.09,-0.01,33.2
301,200.77,0.00,33.8
302,201.45,-0.04,29.1
303,202.06,-0.05,29.7
304,202.74,0.02,38.6
305,203.41,-0.01,29.8
306,204.09,0.00,33.4
307,204.77,0.01,34.2
308,205.45,0.07,39.2
309,206.05,0.01,32.1
310,206.74,-0.05,28.0
311,207.42,-0.01,35.9
312,208.10,-0.01,32.2
313,208.79,-0.02,31.3
314,209.39,-0.01,33.1
315,210.07,-0.02,31.2
316,210.75,-0.02,31.1
317,211.43,0.00,34.3
318,212.12,0.01,34.8
319,212.72,-0.02,30.9
320,213.39,-0.02,32.1
321,214.07,-0.02,31.8
322,214.75,0.00,35.6
323,215.44,0.00,33.2
324,216.04,0.00,36.2
325,216.72,-0.01,32.2
326,217.41,0.00,33.7
327,218.09,0.00,33.5
328,218.78,0.02,36.7
329,219.37,-0.02,29.8
330,220.05,0.02,36.8
331,220.75,-0.01,29.9
332,221.43,0.02,35.9
333,222.11,0.01,32.0
334,222.71,0.05,34.9
335,223.39,0.00,29.4
336,224.08,0.02,36.8
337,224.77,0.00,30.8
338,225.44,0.00,33.9
339,226.04,-0.04,28.0
340,226.72,-0.04,31.5
341,227.40,0.00,35.2
342,228.08,0.02,36.1
343,228.75,0.02,33.6
344,229.44,0.06,37.4
345,230.12,0.04,32.2
346,230.71,0.02,31.5
347,231.39,0.02,33.3
348,232.08,0.00,30.8
349,232.75,0.01,35.6
350,233.43,0.02,34.3
351,234.11,-0.01,29.6
352,234.71,-0.04,32.0
353,235.40,-0.02,32.8
354,236.08,0.01,35.0
355,236.76,0.02,34.6
356,237.43,0.02,33.4
357,238.11,0.02,33.4
358,238.71,0.04,36.6
359,239.40,0.02,32.9
360,240.08,0.04,35.4
361,240.77,0.02,33.6
