Sample,Timestamp,Current Error,PID Control Signal
0,0.05,0.54,98.9
1,1.72,0.54,95.2
2,3.43,0.54,93.3
3,5.10,0.54,92.5
4,6.79,0.55,97.4
5,8.45,0.55,95.6
6,10.12,0.52,93.0
7,11.71,0.56,97.8
8,13.38,0.57,100.0
9,15.12,0.56,95.0
10,16.75,0.52,95.8
11,18.40,0.56,96.9
12,20.06,0.55,98.3
13,21.71,0.52,92.9
14,23.38,0.54,96.1
15,25.04,0.54,96.1
16,26.77,0.57,100.0
17,28.42,0.51,93.5
18,30.09,0.57,98.1
19,31.72,0.56,98.7
20,33.45,0.56,96.9
21,35.11,0.55,95.6
22,36.77,0.57,100.0
23,38.40,0.55,95.6
24,40.05,0.56,97.8
25,41.73,0.52,93.9
26,43.40,0.54,96.1
27,45.09,0.55,95.6
28,46.74,0.55,97.4
29,48.41,0.51,92.6
30,50.07,0.55,94.6
31,51.73,0.57,100.9
32,53.40,0.55,94.6
33,55.07,0.52,94.9
34,56.79,0.54,94.2
35,58.45,0.54,95.2
36,60.09,0.55,95.6
37,61.75,0.52,95.8
38,63.41,0.55,95.6
39,65.08,0.54,97.0
40,66.74,0.56,96.9
41,68.41,0.56,98.7
42,70.08,0.55,94.6
43,71.74,0.55,97.4
44,73.40,0.55,95.6
45,75.07,0.55,95.6
46,76.75,0.56,95.0
47,78.42,0.55,94.7
48,80.09,0.59,102.1
49,81.71,0.55,94.7
50,83.38,0.54,94.2
51,85.12,0.55,96.5
52,86.73,0.54,94.3
53,88.38,0.56,98.7
54,90.05,0.54,94.3
55,91.79,0.54,97.9
56,93.45,0.55,94.6
57,95.09,0.52,94.8
58,96.75,0.55,96.5
59,98.39,0.55,95.6
60,100.04,0.56,98.7
61,101.78,0.55,95.6
62,103.42,0.56,96.9
63,105.08,0.52,92.1
64,106.73,0.56,98.7
65,108.40,0.56,98.7
66,110.05,0.54,94.2
67,111.79,0.55,94.6
68,113.43,0.54,94.2
69,115.10,0.55,95.6
70,116.75,0.54,93.3
71,118.38,0.54,93.3
72,120.12,0.55,96.5
73,121.72,0.54,93.4
74,123.37,0.54,92.4
75,125.10,0.56,98.7
76,126.75,0.56,99.6
77,128.40,0.55,97.4
78,130.06,0.56,95.9
79,131.71,0.54,94.2
80,133.45,0.54,94.2
81,135.10,0.52,94.8
82,136.75,0.55,96.5
83,138.40,0.54,96.1
84,140.06,0.52,93.9
85,141.79,0.56,96.9
86,143.44,0.57,101.8
87,145.11,0.51,90.8
88,146.77,0.55,96.5
89,148.43,0.55,98.4
90,150.07,0.54,93.3
91,151.78,0.50,91.2
92,153.43,0.56,97.8
93,155.08,0.55,96.5
94,156.73,0.57,99.1
95,158.40,0.57,99.9
96,160.07,0.54,96.1
97,161.71,0.52,92.9
98,163.38,0.55,94.6
99,165.09,0.55,96.5
100,166.73,0.52,92.1
101,168.38,0.56,98.7
102,170.11,0.54,95.2
103,171.76,0.55,98.3
104,173.40,0.57,99.1
105,175.06,0.56,97.8
106,176.73,0.52,93.9
107,178.38,0.57,97.2
108,180.12,0.51,92.6
109,181.77,0.56,95.9
110,183.42,0.55,94.6
111,185.07,0.59,103.1
112,186.73,0.54,93.3
113,188.39,0.51,93.6
114,190.12,0.54,95.2
115,191.76,0.56,98.7
116,193.41,0.55,95.6
117,195.06,0.55,94.6
118,196.78,0.54,93.3
119,198.44,0.55,95.6
120,200.11,0.54,93.4
121,201.77,0.55,94.7
122,203.43,0.52,94.8
123,205.07,0.54,96.1
124,206.72,0.54,94.2
125,208.45,0.56,98.7
126,210.04,0.51,92.6
127,211.77,0.54,94.2
128,213.45,0.55,95.6
129,215.10,0.56,96.9
130,216.73,0.57,100.0
131,218.39,0.54,95.2
132,220.12,0.52,92.9
133,221.79,0.56,98.7
134,223.38,0.56,98.7
135,225.04,0.56,98.7
136,226.77,0.52,93.9
137,228.44,0.55,95.6
138,230.08,0.56,98.8
139,231.71,0.54,95.2
140,233.44,0.52,93.9
141,235.09,0.54,94.2
142,236.75,0.54,95.2
143,238.40,0.56,97.8
144,240.06,0.52,95.8
145,241.78,0.54,93.3
146,243.42,0.56,97.8
147,245.08,0.55,97.4
148,246.75,0.54,92.4
149,248.41,0.55,97.4
150,250.04,0.55,100.2
151,251.78,0.55,96.5
152,253.43,0.56,97.8
153,255.11,0.57,101.8
154,256.76,0.55,97.4
155,258.41,0.56,95.9
156,260.07,0.52,95.8
157,261.71,0.51,91.6
158,263.37,0.54,96.1
159,265.11,0.52,93.0
160,266.76,0.54,95.2
161,268.42,0.56,95.9
162,270.08,0.56,98.7
163,271.74,0.56,99.6
164,273.38,0.56,97.8
165,275.04,0.56,96.9
166,276.78,0.59,103.1
167,278.44,0.51,90.8
168,280.10,0.56,96.9
169,281.75,0.55,98.4
170,283.40,0.54,94.2
171,285.05,0.54,94.2
172,286.79,0.55,95.6
173,288.38,0.54,96.1
174,290.10,0.54,95.2
175,291.77,0.52,94.8
176,293.41,0.54,94.2
177,295.06,0.56,96.9
178,296.73,0.56,97.8
179,298.41,0.56,98.7
180,300.06,0.55,95.6
181,301.78,0.55,98.3
182,303.41,0.56,97.8
183,305.11,0.54,97.1
184,306.78,0.55,94.6
185,308.44,0.54,97.1
186,310.10,0.55,97.4
187,311.74,0.56,97.8
188,313.45,0.54,96.1
189,315.12,0.56,98.7
190,316.76,0.55,97.4
191,318.41,0.54,94.2
192,320.08,0.55,97.4
193,321.73,0.54,94.2
194,323.38,0.54,94.2
195,325.10,0.56,98.7
196,326.73,0.51,93.6
197,328.40,0.52,92.1
198,330.05,0.54,94.2
199,331.71,0.54,95.2
200,333.37,0.56,99.6
201,335.12,0.55,95.6
202,336.78,0.56,99.6
203,338.38,0.54,95.2
204,340.05,0.57,99.1
205,341.79,0.54,94.3
206,343.44,0.54,95.2
207,345.11,0.52,93.9
208,346.76,0.56,96.9
209,348.40,0.55,99.2
210,350.06,0.54,93.4
211,351.73,0.56,97.8
212,353.39,0.57,104.6
213,355.04,0.54,94.2
214,356.72,0.57,99.9
215,358.37,0.56,98.7
216,360.11,0.55,99.2
217,361.77,0.55,97.4
218,363.42,0.55,94.6
219,365.06,0.55,93.7
220,366.72,0.54,94.3
221,368.38,0.55,95.6
222,370.11,0.55,96.5
223,371.77,0.55,98.3
224,373.43,0.55,94.6
225,375.09,0.55,97.4
226,376.74,0.54,93.4
227,378.39,0.55,96.5
228,380.12,0.54,94.2
229,381.71,0.52,95.8
230,383.44,0.52,94.8
231,385.11,0.54,96.1
232,386.74,0.51,93.5
233,388.40,0.56,99.6
234,390.06,0.56,97.8
235,391.72,0.55,94.6
236,393.44,0.57,100.9
237,395.08,0.54,95.2
238,396.73,0.54,94.2
239,398.40,0.54,94.3
240,400.06,0.54,94.2
241,401.71,0.56,100.6
242,403.43,0.54,94.2
243,405.09,0.55,97.4
244,406.74,0.50,91.3
245,408.38,0.55,95.5
246,410.12,0.54,95.2
247,411.71,0.56,97.8
248,413.45,0.54,94.2
249,415.09,0.55,94.6
250,416.74,0.56,95.9
251,418.40,0.55,96.5
252,420.06,0.55,98.3
253,421.74,0.54,95.2
254,423.40,0.54,96.1
255,425.06,0.56,99.6
256,426.72,0.57,99.1
257,428.46,0.52,95.8
258,430.12,0.54,93.3
259,431.77,0.52,93.9
260,433.43,0.55,99.2
261,435.10,0.56,98.7
262,436.73,0.55,97.4
263,438.40,0.56,97.8
264,440.12,0.59,101.3
265,441.71,0.54,96.1
266,443.45,0.57,98.1
267,445.10,0.56,98.7
268,446.75,0.52,94.8
269,448.39,0.56,98.7
270,450.05,0.52,92.1
271,451.77,0.56,97.8
272,453.44,0.56,97.8
273,455.09,0.51,92.6
274,456.73,0.56,98.8
275,458.37,0.57,98.1
276,460.05,0.56,99.6
277,461.78,0.59,102.1
278,463.37,0.56,99.6
279,465.10,0.56,98.7
280,466.75,0.56,99.6
281,468.40,0.55,97.4
282,470.05,0.56,96.9
283,471.79,0.54,95.2
284,473.44,0.57,99.1
285,475.09,0.55,97.4
286,476.77,0.56,98.7
287,478.42,0.54,96.1
288,480.07,0.56,98.7
289,481.73,0.56,95.0
290,483.39,0.56,100.6
291,485.05,0.55,95.6
292,486.73,0.54,94.2
293,488.46,0.52,95.8
294,490.11,0.54,94.2
295,491.76,0.56,98.7
296,493.40,0.52,92.9
297,495.05,0.55,98.4
298,496.71,0.56,97.8
299,498.44,0.55,96.5
300,500.08,0.51,93.5
301,501.73,0.56,98.7
302,503.40,0.54,96.1
303,505.06,0.56,98.7
304,506.77,0.57,100.0
305,508.40,0.52,93.9
306,510.07,0.57,98.1
307,511.73,0.54,95.2
308,513.40,0.54,95.2
309,515.06,0.56,97.8
310,516.71,0.54,96.1
311,518.45,0.52,93.9
312,520.10,0.55,97.4
313,521.75,0.54,96.1
314,523.38,0.54,95.2
315,525.04,0.55,98.4
316,526.71,0.54,95.2
317,528.37,0.54,94.2
318,530.10,0.54,96.1
319,531.75,0.54,93.3
320,533.40,0.51,92.6
321,535.07,0.56,97.8
322,536.74,0.55,97.4
323,538.41,0.54,95.2
324,540.05,0.59,102.2
325,541.71,0.54,94.2
326,543.43,0.54,95.2
327,545.08,0.55,98.3
328,546.73,0.55,97.4
329,548.39,0.57,97.2
330,550.06,0.56,97.8
331,551.73,0.55,92.8
332,553.40,0.54,94.3
333,555.04,0.56,98.7
334,556.78,0.57,99.9
335,558.45,0.57,100.9
336,560.10,0.54,92.4
337,561.78,0.56,100.5
338,563.41,0.52,94.8
339,565.07,0.52,93.9
340,566.72,0.55,94.6
341,568.39,0.56,98.7
342,570.11,0.55,96.5
343,571.77,0.55,96.5
344,573.41,0.56,98.8
345,575.07,0.55,97.4
346,576.72,0.59,100.3
347,578.39,0.55,98.3
348,580.12,0.52,93.0
349,581.77,0.56,98.7
350,583.42,0.54,93.4
351,585.07,0.56,98.7
352,586.73,0.55,94.6
353,588.45,0.54,95.2
354,590.10,0.52,96.7
355,591.75,0.55,97.4
356,593.41,0.55,100.2
357,595.06,0.55,98.3
358,596.72,0.57,99.1
359,598.39,0.55,94.6
360,600.05,0.55,97.4
361,601.77,0.55,96.5
362,603.42,0.54,96.1
363,605.07,0.56,97.8
364,606.71,0.56,97.8
365,608.42,0.52,94.8
366,610.07,0.56,97.8
367,611.71,0.57,99.1
368,613.37,0.55,94.6
369,615.12,0.55,96.5
370,616.75,0.54,94.2
371,618.40,0.52,92.9
372,620.06,0.56,99.6
373,621.72,0.55,94.6
374,623.45,0.57,98.1
375,625.11,0.56,96.9
376,626.77,0.55,95.6
377,628.43,0.55,98.4
378,630.09,0.56,99.7
379,631.74,0.56,99.6
380,633.40,0.54,98.0
381,635.05,0.55,96.5
382,636.77,0.52,93.9
383,638.43,0.54,95.2
384,640.05,0.51,93.5
385,641.71,0.56,97.8
386,643.42,0.54,94.2
387,645.08,0.54,94.3
388,646.73,0.56,98.7
389,648.39,0.57,99.1
390,650.08,0.56,97.8
391,651.74,0.54,96.1
392,653.39,0.54,96.1
393,655.05,0.54,98.9
394,656.77,0.52,93.9
395,658.44,0.57,99.9
396,660.07,0.51,90.7
397,661.72,0.54,96.1
398,663.38,0.56,97.8
399,665.11,0.55,96.5
400,666.77,0.56,97.8
401,668.42,0.57,99.1
402,670.07,0.56,96.9
403,671.73,0.55,96.5
404,673.41,0.56,98.7
405,675.05,0.56,96.9
406,676.78,0.55,96.5
407,678.44,0.54,96.1
408,680.09,0.57,99.1
409,681.76,0.55,96.5
410,683.41,0.56,98.7
411,685.05,0.52,95.8
412,686.72,0.52,93.9
413,688.39,0.55,94.6
414,690.04,0.52,93.9
415,691.79,0.57,98.1
416,693.44,0.52,94.8
417,695.10,0.57,100.0
418,696.76,0.54,94.2
419,698.40,0.54,96.1
420,700.05,0.52,91.1
421,701.71,0.54,95.2
422,703.45,0.57,99.1
423,705.12,0.54,96.1
424,706.78,0.52,93.9
425,708.42,0.54,97.1
426,710.07,0.56,97.8
427,711.73,0.54,96.1
428,713.39,0.54,96.1
