Sample,Timestamp,Current Error
322,1610.11,0.04
323,1615.12,0.02
324,1620.10,-0.01
325,1625.07,0.01
326,1630.07,0.01
327,1635.05,-0.04
328,1640.11,0.04
329,1645.09,-0.01
330,1650.08,0.05
331,1655.11,0.02
332,1660.09,0.01
333,1665.11,0.00
334,1670.05,0.01
335,1675.05,-0.04
336,1680.11,-0.02
337,1685.08,0.00
338,1690.05,0.01
339,1695.11,0.02
340,1700.10,0.01
341,1705.08,0.00
342,1710.11,-0.04
343,1715.08,0.05
344,1720.06,0.00
345,1725.12,-0.04
346,1730.11,0.01
347,1735.10,0.00
348,1740.05,-0.06
349,1745.05,0.05
350,1750.10,0.02
351,1755.11,-0.02
352,1760.08,-0.01
353,1765.05,0.04
354,1770.10,0.00
355,1775.09,-0.04
356,1780.09,-0.01
357,1785.05,0.02
358,1790.05,-0.05
359,1795.12,0.00
360,1800.09,0.06
361,1805.07,-0.07
362,1810.07,0.02
363,1815.11,-0.01
364,1820.10,-0.04
365,1825.09,0.00
366,1830.06,0.05
367,1835.11,-0.02
368,1840.09,-0.06
369,1845.08,0.02
370,1850.05,-0.01
371,1855.10,-0.09
372,1860.10,0.02
373,1865.08,0.00
374,1870.04,-0.07
375,1875.13,-0.01
376,1880.10,0.04
377,1885.10,-0.06
378,1890.09,0.00
379,1895.08,0.04
380,1900.06,-0.04
381,1905.07,-0.01
382,1910.05,0.02
383,1915.11,0.00
384,1920.10,-0.06
385,1925.06,0.04
386,1930.11,0.05
387,1935.10,-0.01
388,1940.08,-0.01
389,1945.07,0.05
390,1950.11,0.00
391,1955.04,-0.02
392,1960.10,0.04
393,1965.08,-0.04
394,1970.07,-0.02
395,1975.11,0.02
396,1980.11,-0.02
397,1985.10,0.02
398,1990.06,0.02
399,1995.12,0.00
400,2000.11,-0.02
401,2005.11,-0.02
402,2010.11,0.02
403,2015.11,-0.04
404,2020.09,-0.02
405,2025.07,0.01
406,2030.11,-0.04
407,2035.09,0.00
408,2040.07,0.04
409,2045.06,0.04
410,2050.06,0.00
411,2055.10,-0.01
412,2060.06,-0.04
413,2065.11,0.00
414,2070.10,-0.01
415,2075.09,0.00
416,2080.13,0.01
417,2085.11,0.01
418,2090.09,-0.01
419,2095.09,-0.04
420,2100.04,0.04
421,2105.10,0.01
422,2110.08,-0.04
423,2115.05,0.01
424,2120.11,-0.01
425,2125.10,-0.05
426,2130.09,0.04
427,2135.06,-0.01
428,2140.11,-0.05
429,2145.09,0.01
430,2150.09,0.04
431,2155.08,-0.05
432,2160.05,-0.02
433,2165.04,0.02
434,2170.05,-0.02
435,2175.04,-0.02
436,2180.12,0.02
437,2185.10,0.05
438,2190.10,-0.06
439,2195.09,0.02
440,2200.06,0.05
441,2205.11,-0.06
442,2210.10,0.02
443,2215.09,0.06
444,2220.10,-0.06
445,2225.09,0.01
446,2230.08,0.06
447,2235.05,0.01
448,2240.11,0.00
449,2245.07,0.04
450,2250.07,0.00
451,2255.11,-0.02
452,2260.10,0.07
453,2265.10,0.07
454,2270.06,-0.06
455,2275.04,0.00
456,2280.11,0.04
457,2285.09,-0.06
458,2290.11,-0.02
459,2295.09,0.01
460,2300.06,-0.05
461,2305.10,-0.05
462,2310.08,0.04
463,2315.06,0.05
464,2320.05,-0.05
465,2325.11,-0.01
466,2330.11,0.04
467,2335.11,-0.05
468,2340.09,-0.06
469,2345.06,0.07
470,2350.10,-0.07
471,2355.10,-0.01
472,2360.08,0.05
473,2365.05,0.00
474,2370.12,-0.02
475,2375.11,0.02
476,2380.12,0.01
477,2385.09,-0.02
478,2390.07,0.04
479,2395.04,0.01
480,2400.12,-0.02
481,2405.11,-0.01
482,2410.07,0.05
483,2415.11,0.00
484,2420.09,-0.01
485,2425.08,0.01
486,2430.06,-0.01
487,2435.11,0.00
488,2440.09,0.00
489,2445.08,-0.01
490,2450.07,-0.04
491,2455.12,0.02
492,2460.10,0.02
493,2465.09,0.00
494,2470.07,0.00
495,2475.05,-0.02
496,2480.12,0.01
497,2485.10,0.01
498,2490.09,0.05
499,2495.07,0.00
500,2500.06,0.02
501,2505.10,0.04
502,2510.09,-0.02
503,2515.08,-0.01
504,2520.13,0.02
505,2525.13,-0.04
506,2530.11,0.06
507,2535.09,0.02
508,2540.07,-0.02
509,2545.05,0.04
510,2550.05,0.01
511,2555.11,-0.01
512,2560.11,0.05
513,2565.10,0.04
514,2570.09,-0.01
515,2575.10,-0.05
516,2580.09,0.00
517,2585.04,0.05
518,2590.11,-0.09
519,2595.09,0.00
520,2600.07,0.02
521,2605.04,-0.07
522,2610.11,0.04
523,2615.10,0.04
524,2620.09,-0.06
525,2625.09,0.00
526,2630.09,0.02
527,2635.08,-0.04
528,2640.07,-0.04
529,2645.06,0.02
530,2650.12,0.00
531,2655.09,-0.02
532,2660.08,0.01
533,2665.06,0.05
534,2670.04,-0.09
535,2675.12,0.01
536,2680.08,0.06
537,2685.08,-0.06
538,2690.08,0.04
539,2695.06,0.05
540,2700.04,-0.04
541,2705.09,-0.05
542,2710.09,0.04
543,2715.07,-0.05
544,2720.05,-0.05
545,2725.05,0.04
546,2730.10,0.02
547,2735.10,-0.06
548,2740.05,-0.01
549,2745.06,0.04
550,2750.12,-0.05
551,2755.04,0.00
552,2760.12,0.05
553,2765.10,-0.02
554,2770.08,-0.04
555,2775.07,0.01
556,2780.04,0.00
557,2785.11,-0.02
558,2790.10,0.00
559,2795.10,0.00
560,2800.09,-0.06
561,2805.07,0.04
562,2810.04,0.00
563,2815.11,-0.01
564,2820.08,-0.02
565,2825.05,0.02
566,2830.05,-0.02
567,2835.06,-0.02
568,2840.05,0.02
569,2845.12,0.00
570,2850.12,0.01
571,2855.09,-0.05
572,2860.07,-0.02
573,2865.05,0.01
574,2870.11,-0.01
575,2875.09,-0.05
576,2880.07,-0.02
577,2885.07,-0.02
578,2890.12,-0.02
579,2895.10,-0.04
580,2900.07,0.00
581,2905.05,0.02
582,2910.11,-0.04
583,2915.08,0.01
584,2920.07,0.00
585,2925.05,-0.05
586,2930.11,0.04
587,2935.08,0.01
588,2940.07,-0.06
589,2945.06,0.04
590,2950.09,0.01
591,2955.07,-0.04
592,2960.12,0.01
593,2965.10,-0.02
594,2970.07,-0.02
595,2975.12,-0.02
596,2980.11,0.02
597,2985.09,0.02
598,2990.08,-0.06
599,2995.07,-0.01
600,3000.12,0.01
601,3005.11,-0.07
602,3010.11,0.04
603,3015.09,0.00
604,3020.08,-0.06
605,3025.08,0.00
606,3030.07,0.05
607,3035.13,-0.01
608,3040.09,-0.02
609,3045.06,0.07
610,3050.04,0.04
611,3055.05,-0.04
612,3060.10,0.05
613,3065.08,0.05
614,3070.08,-0.09
615,3075.09,0.01
616,3080.07,0.06
617,3085.12,-0.01
618,3090.10,0.00
619,3095.08,0.02
620,3100.08,-0.02
621,3105.07,-0.02
622,3110.09,0.05
623,3115.08,0.04
624,3120.07,-0.07
625,3125.09,0.01
626,3130.09,0.02
627,3135.08,-0.01
628,3140.08,0.04
629,3145.06,0.04
630,3150.05,-0.02
631,3155.04,-0.02
632,3160.12,0.00
633,3165.10,-0.02
634,3170.08,-0.05
635,3175.07,0.02
636,3180.06,-0.01
637,3185.06,-0.01
638,3190.05,-0.01
639,3195.13,0.00
640,3200.10,-0.02
641,3205.11,0.00
642,3210.09,0.07
643,3215.08,-0.02
644,3220.06,-0.01
645,3225.06,0.05
646,3230.05,0.02
647,3235.05,-0.01
648,3240.05,0.02
649,3245.04,0.00
650,3250.10,0.00
651,3255.08,0.01
652,3260.07,-0.06
653,3265.07,0.00
654,3270.05,0.02
655,3275.12,0.01
656,3280.09,0.01
657,3285.05,0.00
658,3290.04,0.02
659,3295.10,-0.02
660,3300.09,-0.01
661,3305.08,-0.01
662,3310.07,-0.02
663,3315.05,0.04
664,3320.10,-0.01
665,3325.10,-0.05
666,3330.08,0.05
667,3335.12,-0.01
668,3340.08,0.01
669,3345.06,0.01
670,3350.12,0.01
671,3355.11,-0.04
672,3360.09,0.00
673,3365.05,0.01
674,3370.04,0.00
675,3375.11,0.01
676,3380.09,0.04
677,3385.10,-0.01
678,3390.07,-0.05
679,3395.06,0.04
680,3400.04,0.02
681,3405.09,-0.09
682,3410.05,0.05
683,3415.12,0.02
684,3420.07,-0.06
685,3425.07,-0.01
686,3430.06,0.04
687,3435.08,-0.07
688,3440.06,-0.05
689,3445.05,0.02
690,3450.08,-0.01
691,3455.07,-0.05
692,3460.04,0.02
693,3465.10,0.04
694,3470.06,-0.07
695,3475.12,-0.04
696,3480.10,0.04
697,3485.10,-0.04
698,3490.08,-0.02
699,3495.07,0.07
700,3500.06,-0.05
701,3505.05,-0.05
702,3510.04,-0.01
703,3515.11,0.01
704,3520.09,-0.09
705,3525.07,0.00
706,3530.06,0.04
707,3535.12,-0.04
708,3540.08,0.01
709,3545.07,0.05
710,3550.04,-0.02
711,3555.09,-0.01
712,3560.06,0.00
713,3565.06,-0.05
714,3570.13,-0.04
715,3575.11,0.02
716,3580.08,0.01
717,3585.07,0.00
718,3590.05,-0.02
719,3595.09,0.00
720,3600.06,0.01
721,3605.10,-0.05
722,3610.10,0.04
723,3615.09,-0.01
724,3620.09,-0.01
725,3625.07,0.02
726,3630.07,0.01
727,3635.05,0.02
728,3640.09,0.00
729,3645.11,-0.01
730,3650.09,0.04
731,3655.08,0.02
732,3660.06,0.00
733,3665.04,0.01
734,3670.10,0.00
735,3675.07,0.00
736,3680.05,-0.01
737,3685.12,0.01
738,3690.09,0.01
739,3695.09,-0.02
740,3700.07,-0.01
741,3705.05,0.02
742,3710.12,0.00
743,3715.10,0.04
744,3720.08,-0.01
745,3725.07,-0.02
746,3730.05,0.02
747,3735.11,0.01
748,3740.10,-0.02
749,3745.08,0.02
750,3750.07,0.04
751,3755.07,-0.06
752,3760.07,-0.01
753,3765.06,-0.01
754,3770.04,-0.01
755,3775.11,-0.02
756,3780.08,0.02
757,3785.07,0.04
758,3790.07,-0.04
759,3795.06,0.02
760,3800.12,0.00
761,3805.10,-0.07
762,3810.07,0.02
763,3815.05,0.04
764,3820.04,-0.06
765,3825.12,0.00
766,3830.12,0.05
767,3835.09,-0.05
768,3840.08,-0.04
769,3845.08,0.06
770,3850.06,0.01
771,3855.07,-0.10
772,3860.07,0.02
773,3865.11,0.04
774,3870.09,-0.11
775,3875.07,0.01
776,3880.06,0.07
777,3885.12,-0.05
778,3890.10,0.01
779,3895.07,0.04
780,3900.04,-0.06
781,3905.12,-0.02
782,3910.07,0.01
783,3915.11,0.05
784,3920.07,-0.04
785,3925.05,-0.01
786,3930.11,0.02
787,3935.09,-0.01
788,3940.08,0.00
789,3945.08,0.06
790,3950.04,-0.04
791,3955.11,0.00
792,3960.09,0.04
793,3965.07,-0.01
794,3970.06,-0.02
795,3975.11,0.04
796,3980.09,0.01
797,3985.08,-0.02
798,3990.06,-0.01
799,3995.04,-0.05
800,4000.10,-0.02
801,4005.07,0.04
802,4010.07,0.05
803,4015.06,-0.02
804,4020.11,0.01
805,4025.11,0.04
806,4030.11,-0.01
807,4035.09,-0.04
808,4040.07,-0.01
809,4045.06,-0.01
810,4050.10,0.02
811,4055.07,0.00
812,4060.04,0.00
813,4065.05,0.02
814,4070.13,0.00
815,4075.06,0.00
816,4080.11,0.02
817,4085.08,0.00
818,4090.07,0.04
819,4095.04,-0.02
820,4100.11,0.02
821,4105.09,0.02
822,4110.07,-0.01
823,4115.05,0.02
824,4120.11,0.01
825,4125.09,-0.01
826,4130.08,0.05
827,4135.08,0.01
828,4140.09,-0.06
829,4145.07,0.05
830,4150.05,0.04
831,4155.11,-0.02
832,4160.07,-0.01
833,4165.06,0.01
834,4170.08,-0.04
835,4175.07,-0.02
836,4180.05,0.06
837,4185.10,0.04
838,4190.08,-0.07
839,4195.07,-0.01
840,4200.11,0.04
841,4205.07,-0.06
842,4210.08,0.04
843,4215.07,-0.01
844,4220.06,0.00
845,4225.05,0.00
846,4230.11,0.04
847,4235.09,-0.09
848,4240.06,-0.06
849,4245.11,0.05
850,4250.11,0.00
851,4255.08,-0.01
852,4260.08,0.00
853,4265.04,0.05
854,4270.09,-0.09
855,4275.07,-0.02
856,4280.07,0.07
857,4285.07,-0.07
858,4290.07,-0.01
859,4295.06,0.01
860,4300.05,-0.01
861,4305.12,-0.04
862,4310.10,0.01
863,4315.08,0.04
864,4320.08,-0.04
865,4325.07,0.00
866,4330.05,0.06
867,4335.04,-0.04
868,4340.11,-0.02
869,4345.07,0.07
870,4350.07,-0.07
871,4355.07,-0.04
872,4360.06,0.04
873,4365.09,-0.02
874,4370.07,0.00
875,4375.12,0.02
876,4380.10,-0.01
877,4385.07,0.01
878,4390.06,-0.01
879,4395.05,-0.01
880,4400.09,0.00
881,4405.06,0.00
882,4410.04,0.01
883,4415.04,-0.01
884,4420.09,-0.02
885,4425.08,0.02
886,4430.07,0.01
887,4435.05,0.02
888,4440.09,0.06
889,4445.09,0.00
890,4450.07,-0.04
891,4455.05,0.04
892,4460.11,0.00
893,4465.12,-0.04
894,4470.10,0.01
895,4475.07,0.00
896,4480.05,0.02
897,4485.12,0.01
898,4490.05,0.00
899,4495.12,0.01
900,4500.12,0.04
901,4505.12,-0.01
902,4510.11,-0.05
903,4515.09,0.01
904,4520.08,0.01
905,4525.08,-0.06
906,4530.06,0.05
907,4535.04,0.00
908,4540.11,-0.02
909,4545.08,0.02
910,4550.06,0.01
911,4555.12,-0.04
912,4560.08,0.01
913,4565.08,0.01
914,4570.05,0.00
915,4575.05,-0.02
916,4580.08,0.05
917,4585.11,0.02
918,4590.10,-0.06
919,4595.09,0.01
920,4600.08,0.04
921,4605.07,-0.05
922,4610.07,0.00
923,4615.07,0.02
924,4620.04,-0.07
925,4625.09,0.00
926,4630.07,0.05
927,4635.11,0.00
928,4640.11,-0.05
929,4645.10,0.02
930,4650.07,0.02
931,4655.06,-0.05
932,4660.06,0.04
933,4665.10,0.06
934,4670.08,-0.06
935,4675.08,-0.01
936,4680.07,0.02
937,4685.07,-0.05
938,4690.05,0.00
939,4695.11,0.04
940,4700.12,0.01
941,4705.11,-0.02
942,4710.06,0.00
943,4715.06,-0.01
944,4720.05,-0.02
945,4725.13,0.02
946,4730.11,0.04
947,4735.08,-0.02
948,4740.07,0.00
949,4745.06,0.09
950,4750.04,-0.01
951,4755.11,-0.06
952,4760.08,0.04
953,4765.07,-0.01
954,4770.05,0.01
955,4775.12,0.06
956,4780.08,0.04
957,4785.08,-0.01
958,4790.07,0.01
959,4795.12,0.05
960,4800.11,-0.02
961,4805.10,-0.02
962,4810.08,0.02
963,4815.05,0.01
964,4820.11,0.00
965,4825.08,0.01
966,4830.08,0.01
967,4835.07,-0.02
968,4840.05,0.01
969,4845.12,-0.04
970,4850.09,0.00
971,4855.08,0.02
972,4860.07,0.00
973,4865.07,0.02
974,4870.05,-0.05
975,4875.11,-0.01
976,4880.11,-0.04
977,4885.12,0.02
978,4890.07,0.01
979,4895.06,0.01
980,4900.05,0.02
981,4905.08,0.00
982,4910.09,-0.04
983,4915.07,0.02
984,4920.12,0.02
985,4925.08,-0.05
986,4930.07,0.05
987,4935.07,0.06
988,4940.12,-0.07
989,4945.11,0.01
990,4950.09,0.04
991,4955.07,-0.01
992,4960.06,0.01
993,4965.05,0.00
994,4970.10,-0.04
995,4975.10,-0.02
996,4980.08,0.04
997,4985.07,0.02
998,4990.07,-0.05
999,4995.06,0.06
1000,5000.05,0.07
1001,5005.05,-0.06
1002,5010.12,0.04
1003,5015.10,0.04
1004,5020.08,-0.04
1005,5025.07,0.02
1006,5030.05,0.05
1007,5035.11,-0.06
1008,5040.09,-0.04
1009,5045.07,0.01
1010,5050.05,0.01
1011,5055.12,-0.05
1012,5060.10,0.04
1013,5065.07,0.02
1014,5070.07,-0.06
1015,5075.07,0.01
1016,5080.12,0.02
1017,5085.10,-0.07
1018,5090.08,-0.02
1019,5095.07,0.02
1020,5100.12,0.01
1021,5105.11,-0.05
1022,5110.08,0.02
1023,5115.06,-0.05
1024,5120.08,-0.11
1025,5125.04,0.04
1026,5130.07,0.05
1027,5135.05,-0.04
1028,5140.12,-0.01
1029,5145.11,0.04
1030,5150.07,-0.06
1031,5155.12,-0.01
1032,5160.08,0.04
1033,5165.07,-0.04
1034,5170.04,0.00
1035,5175.10,0.05
1036,5180.07,0.02
1037,5185.07,-0.07
1038,5190.06,0.01
1039,5195.07,0.01
1040,5200.06,-0.01
1041,5205.05,-0.01
1042,5210.10,0.09
1043,5215.07,0.00
1044,5220.05,-0.02
1045,5225.12,0.00
1046,5230.09,-0.01
1047,5235.07,0.00
1048,5240.06,0.04
1049,5245.05,-0.04
1050,5250.07,0.04
1051,5255.07,0.02
1052,5260.07,-0.01
1053,5265.05,0.02
1054,5270.05,0.00
1055,5275.06,0.00
1056,5280.10,-0.01
1057,5285.07,0.00
1058,5290.06,-0.01
1059,5295.08,0.00
1060,5300.07,0.04
1061,5305.12,0.01
1062,5310.08,-0.01
1063,5315.08,0.05
1064,5320.06,-0.01
1065,5325.05,-0.01
1066,5330.04,0.04
1067,5335.07,0.02
1068,5340.06,-0.05
1069,5345.05,0.00
1070,5350.11,0.04
1071,5355.08,-0.04
1072,5360.05,0.00
1073,5365.11,0.01
1074,5370.08,-0.05
1075,5375.07,-0.07
1076,5380.06,0.04
1077,5385.04,-0.01
1078,5390.11,-0.06
1079,5395.06,0.00
1080,5400.06,0.04
1081,5405.12,-0.06
1082,5410.11,0.01
1083,5415.07,0.02
1084,5420.04,-0.07
1085,5425.05,-0.02
1086,5430.12,0.04
1087,5435.11,-0.06
1088,5440.10,-0.07
1089,5445.07,0.02
1090,5450.05,0.04
1091,5455.06,-0.01
1092,5460.11,0.01
1093,5465.09,0.04
1094,5470.06,-0.05
1095,5475.12,0.00
1096,5480.09,0.05
1097,5485.07,-0.05
1098,5490.05,0.01
1099,5495.06,0.05
1100,5500.05,-0.01
1101,5505.11,0.00
1102,5510.11,0.05
1103,5515.09,0.06
1104,5520.07,-0.04
1105,5525.04,0.05
1106,5530.11,0.04
1107,5535.11,-0.07
1108,5540.11,0.00
1109,5545.05,0.06
1110,5550.04,-0.02
1111,5555.12,-0.01
1112,5560.08,0.04
1113,5565.04,0.00
1114,5570.11,-0.01
1115,5575.13,0.02
1116,5580.04,-0.05
1117,5585.05,0.05
1118,5590.08,0.04
1119,5595.07,0.05
1120,5600.06,-0.05
1121,5605.05,0.00
1122,5610.11,0.04
1123,5615.10,-0.02
1124,5620.09,0.00
1125,5625.07,0.02
1126,5630.05,-0.01
1127,5635.12,-0.02
1128,5640.07,0.02
1129,5645.06,-0.06
1130,5650.09,0.00
1131,5655.08,-0.01
1132,5660.06,-0.01
1133,5665.12,0.00
1134,5670.11,0.00
1135,5675.09,-0.04
1136,5680.07,0.02
1137,5685.06,0.01
1138,5690.11,0.00
1139,5695.10,0.02
1140,5700.09,0.01
1141,5705.06,0.02
1142,5710.04,-0.06
1143,5715.10,0.06
1144,5720.05,0.01
1145,5725.13,-0.04
1146,5730.11,0.05
1147,5735.09,0.02
1148,5740.06,-0.06
1149,5745.06,0.05
1150,5750.12,0.01
1151,5755.12,-0.04
1152,5760.11,0.01
1153,5765.08,0.01
1154,5770.06,-0.02
1155,5775.12,-0.01
1156,5780.09,0.04
1157,5785.07,0.00
1158,5790.07,-0.09
1159,5795.06,-0.01
1160,5800.05,0.07
1161,5805.05,-0.07
1162,5810.12,0.02
1163,5815.10,0.05
1164,5820.07,-0.02
1165,5825.07,-0.01
1166,5830.07,0.06
1167,5835.08,-0.05
1168,5840.07,-0.06
1169,5845.05,0.05
1170,5850.12,-0.05
1171,5855.06,-0.02
1172,5860.05,0.04
1173,5865.10,0.04
1174,5870.07,-0.07
1175,5875.07,0.01
1176,5880.06,0.04
1177,5885.05,-0.07
1178,5890.12,0.00
1179,5895.11,0.07
1180,5900.08,-0.05
1181,5905.08,-0.06
1182,5910.06,0.00
1183,5915.05,-0.01
1184,5920.12,-0.09
1185,5925.05,0.01
1186,5930.05,0.06
1187,5935.05,-0.05
1188,5940.12,-0.02
1189,5945.10,0.07
1190,5950.06,-0.05
1191,5955.07,-0.01
1192,5960.11,0.00
1193,5965.09,0.00
1194,5970.07,0.00
1195,5975.07,-0.01
1196,5980.07,0.06
1197,5985.05,-0.01
1198,5990.11,0.00
1199,5995.08,0.01
1200,6000.08,-0.04
1201,6005.07,0.00
1202,6010.05,0.05
1203,6015.12,0.01
1204,6020.10,0.00
1205,6025.08,0.06
1206,6030.07,-0.04
1207,6035.06,-0.01
1208,6040.07,0.04
1209,6045.08,0.02
1210,6050.08,-0.02
1211,6055.05,0.02
1212,6060.12,-0.02
1213,6065.12,0.04
1214,6070.11,0.00
1215,6075.07,-0.01
1216,6080.06,0.01
1217,6085.12,0.04
1218,6090.10,0.05
1219,6095.09,0.01
1220,6100.06,0.04
1221,6105.13,0.06
