Sample,Timestamp,Current Error,PID Control Signal,Phase Shift
838,419.06,-0.06,22.6,0
839,419.58,-0.04,25.9,0
840,420.08,0.01,32.8,0
841,420.60,-0.05,22.8,0
842,421.12,-0.04,27.6,0
843,421.55,0.00,27.1,0
844,422.06,-0.05,20.2,0
845,422.58,-0.02,22.8,0
846,423.09,-0.04,25.8,0
847,423.61,-0.02,26.9,0
848,424.12,-0.04,21.4,0
849,424.56,-0.05,26.2,0
850,425.07,-0.01,28.2,0
851,425.59,-0.04,24.8,0
852,426.10,0.01,27.3,0
853,426.62,0.00,29.5,0
854,427.05,-0.04,22.2,0
855,427.57,-0.05,22.8,0
856,428.08,-0.04,22.1,0
857,428.60,-0.01,23.0,0
858,429.12,-0.02,25.1,0
859,429.55,-0.01,27.2,0
860,430.07,-0.09,19.8,0
861,430.59,-0.02,26.8,0
862,431.10,-0.01,26.3,0
863,431.63,-0.01,28.8,0
864,432.05,-0.02,27.7,0
865,432.57,-0.04,24.8,0
866,433.08,0.00,27.5,0
867,433.59,-0.01,22.0,0
868,434.10,0.01,27.0,0
869,434.62,0.00,31.0,0
870,435.04,-0.01,22.8,0
871,435.56,0.01,27.1,0
872,436.08,-0.01,25.4,0
873,436.59,0.00,26.7,0
874,437.11,-0.01,23.6,0
875,437.55,0.00,27.4,0
876,438.06,-0.06,19.5,0
877,438.58,-0.05,21.5,0
878,439.09,-0.01,25.4,0
879,439.60,-0.02,28.5,0
880,440.11,-0.01,23.6,0
881,440.55,-0.01,22.7,0
882,441.07,0.01,25.2,0
883,441.58,-0.05,18.9,0
884,442.10,-0.02,22.3,0
885,442.62,-0.02,22.3,0
886,443.05,0.00,26.4,0
887,443.57,0.00,26.4,0
888,444.07,0.01,25.0,0
889,444.59,0.01,24.1,0
890,445.10,0.02,29.1,0
891,445.62,-0.01,21.8,0
892,446.05,0.00,24.7,0
893,446.57,0.02,25.6,0
894,447.07,-0.01,21.8,0
895,447.58,-0.02,18.7,0
896,448.09,0.00,24.8,0
897,448.61,0.02,26.3,0
898,449.04,0.00,23.0,0
899,449.56,0.06,30.2,0
900,450.07,0.02,24.7,0
901,450.59,0.02,23.8,0
902,451.11,0.04,27.6,0
903,451.54,0.04,27.6,0
904,452.05,0.04,26.0,0
905,452.57,0.00,23.0,0
906,453.08,0.01,22.6,0
907,453.60,0.01,22.7,0
908,454.11,0.01,23.5,0
909,454.54,0.00,21.4,0
910,455.06,0.00,24.0,0
911,455.58,0.00,24.9,0
912,456.08,-0.02,22.3,0
913,456.60,0.02,29.1,0
914,457.12,-0.02,24.1,0
915,457.55,-0.04,19.5,0
916,458.06,-0.04,18.5,0
917,458.58,-0.05,20.8,0
918,459.09,0.01,30.5,0
919,459.61,-0.02,25.8,0
920,460.12,0.01,25.3,0
921,460.55,0.00,27.5,0
922,461.07,0.01,26.1,0
923,461.59,0.04,28.6,0
924,462.10,0.01,24.5,0
925,462.62,0.02,26.5,0
926,463.05,0.02,27.5,0
927,463.57,0.02,24.0,0
928,464.08,0.01,24.5,0
929,464.60,-0.01,20.2,0
930,465.12,0.01,26.2,0
931,465.55,0.02,28.2,0
932,466.07,0.01,21.8,0
933,466.59,0.01,27.0,0
934,467.10,0.00,25.0,0
935,467.61,0.01,29.7,0
936,468.04,0.02,23.9,0
937,468.55,0.02,24.0,0
938,469.06,0.00,23.4,0
939,469.57,-0.01,24.7,0
940,470.08,-0.02,20.8,0
941,470.59,-0.01,22.9,0
942,471.11,0.01,24.6,0
943,471.62,0.00,23.3,0
944,472.04,0.01,24.5,0
945,472.56,0.02,27.5,0
946,473.07,-0.04,16.9,0
947,473.58,0.00,25.1,0
948,474.10,0.00,22.4,0
949,474.61,0.04,27.8,0
950,475.04,0.05,27.5,0
951,475.55,0.01,21.1,0
952,476.07,0.02,23.2,0
953,476.58,0.07,30.9,0
954,477.08,0.02,25.8,0
955,477.59,0.09,27.9,0
956,478.10,0.02,24.2,0
957,478.61,0.06,28.1,0
958,479.12,0.05,27.6,0
959,479.55,0.04,24.7,0
960,480.06,0.01,21.2,0
961,480.57,0.05,24.2,0
962,481.08,0.01,22.2,0
963,481.59,0.00,24.4,0
964,482.10,0.00,24.5,0
965,482.61,0.04,26.6,0
966,483.04,0.02,27.0,0
967,483.55,0.06,31.7,0
968,484.07,0.00,23.7,0
969,484.58,-0.01,23.4,0
970,485.08,0.02,26.3,0
971,485.59,0.01,25.0,0
972,486.10,0.01,25.0,0
973,486.61,0.02,28.9,0
974,487.12,-0.04,20.0,0
975,487.55,-0.01,25.9,0
976,488.06,0.02,28.8,0
977,488.57,0.01,25.0,0
978,489.09,0.01,26.6,0
979,489.60,0.02,28.8,0
980,490.11,0.02,28.0,0
981,490.62,0.01,24.1,0
982,491.05,0.02,28.0,0
983,491.56,0.05,28.8,0
984,492.07,0.01,23.2,0
985,492.58,0.05,31.5,0
986,493.10,0.01,26.7,0
987,493.62,0.00,22.8,0
988,494.05,0.02,25.4,0
989,494.56,0.00,21.2,0
990,495.07,-0.04,20.8,0
991,495.58,-0.02,23.1,0
992,496.09,-0.01,24.3,0
993,496.61,-0.01,25.2,0
994,497.13,0.00,27.2,0
995,497.55,-0.02,23.1,0
996,498.06,-0.04,21.8,0
997,498.58,-0.02,23.9,0
998,499.08,0.01,26.9,0
999,499.59,-0.04,21.6,0
1000,500.10,-0.01,26.0,0
1001,500.61,0.00,27.2,0
1002,501.12,-0.01,24.2,0
1003,501.54,-0.01,24.2,0
1004,502.05,-0.04,21.7,0
1005,502.57,0.00,24.6,0
1006,503.07,-0.01,24.3,0
1007,503.59,0.05,28.8,0
1008,504.10,0.02,27.1,0
1009,504.61,0.02,24.4,0
1010,505.04,0.01,25.9,0
1011,505.55,0.00,20.2,0
1012,506.06,0.10,34.7,0
1013,506.58,0.01,23.1,0
1014,507.08,0.00,22.0,0
1015,507.60,0.05,25.3,0
1016,508.11,0.05,28.0,0
1017,508.62,0.04,26.6,0
1018,509.05,0.01,26.8,0
1019,509.56,0.02,27.1,0
1020,510.07,-0.01,25.2,0
1021,510.58,0.02,26.4,0
1022,511.09,0.02,26.4,0
1023,511.61,0.04,32.8,0
1024,512.12,0.00,25.6,0
1025,512.55,-0.02,22.2,0
1026,513.07,-0.01,26.9,0
1027,513.58,0.02,30.7,0
1028,514.09,0.00,25.5,0
1029,514.60,-0.01,27.0,0
1030,515.11,0.00,23.0,0
1031,515.54,-0.01,25.2,0
1032,516.06,-0.01,25.2,0
1033,516.57,-0.07,18.9,0
1034,517.07,0.00,28.3,0
1035,517.59,-0.01,30.3,0
1036,518.10,-0.04,22.7,0
1037,518.61,-0.05,16.9,0
1038,519.04,-0.05,20.5,0
1039,519.56,0.01,31.8,0
1040,520.07,-0.01,24.2,0
1041,520.58,-0.01,25.9,0
1042,521.09,0.01,27.6,0
1043,521.60,0.00,26.1,0
1044,522.11,0.02,22.7,0
1045,522.61,0.00,25.6,0
1046,523.04,0.00,23.6,0
1047,523.56,0.01,27.4,0
1048,524.07,0.02,24.5,0
1049,524.58,0.02,21.8,0
1050,525.08,0.01,23.2,0
1051,525.60,0.02,28.9,0
1052,526.11,0.02,24.6,0
1053,526.54,0.06,27.5,0
1054,527.06,0.02,23.7,0
1055,527.57,0.01,24.1,0
1056,528.08,0.04,24.1,0
1057,528.59,0.01,26.0,0
1058,529.10,0.01,21.6,0
1059,529.61,0.02,22.0,0
1060,530.04,0.01,22.5,0
1061,530.55,0.06,26.7,0
1062,531.07,0.06,31.0,0
1063,531.58,0.02,22.9,0
1064,532.09,0.04,22.6,0
1065,532.60,0.04,26.0,0
1066,533.11,0.04,26.1,0
1067,533.54,0.05,28.2,0
1068,534.05,0.01,24.2,0
1069,534.57,0.07,33.2,0
1070,535.07,0.09,31.2,0
1071,535.58,0.06,26.9,0
1072,536.09,0.10,30.7,0
1073,536.60,0.05,23.0,0
1074,537.12,0.07,26.5,0
1075,537.55,0.09,29.4,0
1076,538.06,0.05,24.9,0
1077,538.57,0.07,24.8,0
1078,539.08,0.06,26.1,0
1079,539.59,0.10,29.2,0
1080,540.10,0.07,30.2,0
1081,540.61,0.09,26.3,0
1082,541.04,0.04,23.0,0
1083,541.55,0.06,27.3,0
1084,542.07,0.07,28.6,0
1085,542.58,0.06,27.4,0
1086,543.09,0.06,27.5,0
1087,543.59,0.05,26.2,0
1088,544.10,0.06,29.2,0
1089,544.61,0.02,24.4,0
1090,545.12,0.07,33.2,0
1091,545.54,0.05,29.0,0
1092,546.05,0.01,24.3,0
1093,546.57,0.04,26.8,0
1094,547.07,0.01,22.5,0
1095,547.58,0.05,27.2,0
1096,548.09,0.06,29.3,0
1097,548.60,0.04,27.0,0
1098,549.12,0.05,28.2,0
1099,549.55,0.04,24.3,0
1100,550.06,0.02,26.6,0
1101,550.57,0.05,30.8,0
1102,551.08,0.04,27.0,0
1103,551.59,0.09,34.7,0
1104,552.10,0.04,24.3,0
1105,552.61,0.01,22.8,0
1106,553.04,0.06,33.8,0
1107,553.55,0.06,33.1,0
1108,554.07,0.04,26.2,0
1109,554.58,0.02,25.8,0
1110,555.08,0.06,30.7,0
1111,555.59,0.02,26.8,0
1112,556.10,0.05,28.4,0
1113,556.61,0.01,25.6,0
1114,557.04,0.05,27.6,0
1115,557.55,0.02,29.6,0
1116,558.06,0.02,26.8,0
1117,558.58,0.01,24.5,0
1118,559.09,0.02,27.6,0
1119,559.59,0.02,26.0,0
1120,560.10,0.00,27.9,0
1121,560.61,0.02,26.1,0
1122,561.05,-0.01,23.9,0
1123,561.56,0.05,27.7,0
1124,562.07,0.01,23.9,0
1125,562.58,0.04,26.5,0
1126,563.10,0.05,28.6,0
1127,563.62,0.05,30.3,0
1128,564.05,0.05,27.7,0
1129,564.57,0.04,28.2,0
1130,565.08,-0.01,23.3,0
1131,565.59,0.04,30.0,0
1132,566.10,0.00,24.5,0
1133,566.62,-0.02,26.4,0
1134,567.05,0.02,28.9,0
1135,567.57,0.01,23.2,0
1136,568.08,0.04,30.1,0
1137,568.60,-0.04,21.7,0
1138,569.12,-0.05,24.7,0
1139,569.55,0.00,30.6,0
1140,570.07,0.00,27.2,0
1141,570.59,0.01,31.8,0
1142,571.10,0.00,27.1,0
1143,571.63,-0.05,25.5,0
1144,572.05,-0.02,24.6,0
1145,572.57,-0.02,26.5,0
1146,573.08,0.00,27.9,0
1147,573.58,-0.02,21.1,0
1148,574.09,0.00,28.9,0
1149,574.61,-0.04,28.6,0
1150,575.04,-0.02,23.7,0
1151,575.56,-0.04,24.3,0
1152,576.07,-0.06,23.4,0
1153,576.59,-0.04,25.1,0
1154,577.11,0.01,28.3,0
1155,577.57,-0.02,26.2,0
1156,578.09,-0.01,25.8,0
1157,578.60,-0.04,25.8,0
1158,579.12,-0.02,27.9,0
1159,579.55,-0.02,24.4,0
1160,580.06,0.00,27.8,0
1161,580.58,-0.01,30.0,0
1162,581.10,-0.04,22.4,0
1163,581.62,-0.05,28.0,0
1164,582.05,-0.07,23.7,0
1165,582.57,-0.04,25.8,0
1166,583.07,-0.04,23.3,0
1167,583.57,-0.09,22.3,0
1168,584.09,-0.05,24.5,0
1169,584.61,-0.05,26.1,0
1170,585.04,-0.04,25.6,0
1171,585.55,-0.02,26.8,0
1172,586.07,-0.04,25.6,0
1173,586.59,0.01,29.6,0
1174,587.10,0.01,30.5,0
1175,587.63,0.00,30.0,0
1176,588.05,-0.01,25.5,0
1177,588.57,-0.02,25.9,0
1178,589.07,0.00,26.8,0
1179,589.58,-0.04,23.8,0
1180,590.09,0.04,31.4,0
1181,590.61,-0.01,28.0,0
1182,591.04,-0.02,20.6,0
1183,591.56,0.02,30.0,0
1184,592.07,0.04,32.3,0
1185,592.59,0.00,26.7,0
1186,593.10,0.01,21.8,0
1187,593.54,0.05,30.9,0
1188,594.05,0.04,27.0,0
1189,594.57,0.04,28.8,0
1190,595.08,0.02,24.9,0
1191,595.60,0.05,29.1,0
1192,596.11,0.05,27.5,0
1193,596.54,0.00,24.9,0
1194,597.05,0.05,30.2,0
1195,597.57,0.06,28.8,0
1196,598.09,0.00,25.2,0
1197,598.60,0.00,21.7,0
1198,599.04,0.04,29.7,0
1199,599.56,0.04,29.7,0
1200,600.07,0.00,24.2,0
1201,600.59,-0.02,24.4,0
1202,601.11,-0.02,27.8,0
1203,601.63,-0.01,27.2,0
1204,602.06,0.00,27.7,0
1205,602.57,-0.02,27.9,0
1206,603.08,-0.01,22.1,0
1207,603.58,-0.04,20.5,0
1208,604.10,0.00,26.9,0
1209,604.61,-0.02,25.2,0
1210,605.04,0.00,29.4,0
1211,605.56,0.02,30.2,0
1212,606.08,0.05,31.9,0
1213,606.59,0.02,31.1,0
1214,607.11,0.00,20.8,0
1215,607.54,-0.01,24.8,0
1216,608.06,0.01,27.3,0
1217,608.58,0.02,26.8,0
1218,609.09,0.05,31.0,0
1219,609.61,0.02,30.1,0
1220,610.12,-0.02,21.0,0
1221,610.55,0.04,28.8,0
1222,611.07,0.04,29.9,0
1223,611.59,0.01,26.5,0
1224,612.10,0.01,26.5,0
1225,612.62,0.04,27.3,0
1226,613.05,0.02,27.7,0
1227,613.57,0.00,26.1,0
1228,614.07,0.02,29.5,0
1229,614.59,0.00,22.5,0
1230,615.10,0.01,28.2,0
1231,615.62,-0.01,28.4,0
1232,616.05,0.00,28.0,0
1233,616.57,-0.02,22.9,0
1234,617.08,0.00,29.6,0
1235,617.58,0.02,28.0,0
1236,618.09,0.02,27.9,0
1237,618.61,0.05,32.9,0
1238,619.04,0.05,28.7,0
1239,619.56,0.04,27.5,0
1240,620.07,0.07,33.0,0
1241,620.59,0.02,24.5,0
1242,621.11,0.07,31.3,0
1243,621.55,0.05,29.5,0
1244,622.06,0.04,25.7,0
1245,622.58,0.05,29.6,0
1246,623.08,0.07,29.4,0
1247,623.60,0.00,22.8,0
1248,624.11,0.05,28.8,0
1249,624.54,0.06,30.2,0
1250,625.06,0.05,26.2,0
1251,625.58,0.09,33.6,0
1252,626.09,0.05,27.9,0
1253,626.61,0.04,27.6,0
1254,627.12,0.02,27.2,0
1255,627.55,0.06,32.8,0
1256,628.07,0.05,26.3,0
1257,628.59,0.04,28.6,0
1258,629.10,0.05,28.2,0
1259,629.62,0.05,28.1,0
1260,630.05,0.05,29.9,0
1261,630.57,0.01,22.7,0
1262,631.07,0.02,25.8,0
1263,631.58,0.05,26.6,0
1264,632.09,0.01,24.5,0
1265,632.61,0.02,29.3,0
1266,633.12,0.04,28.9,0
1267,633.55,0.04,26.3,0
1268,634.07,0.02,25.9,0
1269,634.59,0.04,26.3,0
1270,635.11,0.05,31.0,0
1271,635.63,0.04,30.6,0
1272,636.05,0.05,29.3,0
1273,636.57,0.02,30.3,0
1274,637.08,0.05,33.7,0
1275,637.58,0.04,29.1,0
1276,638.09,0.00,27.0,0
1277,638.61,0.06,33.4,0
1278,639.04,0.04,30.7,0
1279,639.56,0.02,26.9,0
1280,640.07,0.01,25.7,0
1281,640.58,0.02,29.6,0
1282,641.10,0.01,29.2,0
1283,641.62,0.05,30.4,0
1284,642.05,0.00,24.5,0
1285,642.57,0.05,29.6,0
1286,643.08,0.04,30.9,0
1287,643.60,0.05,32.9,0
1288,644.11,0.02,30.6,0
1289,644.54,0.04,30.9,0
1290,645.06,0.04,32.7,0
1291,645.58,-0.02,28.2,0
1292,646.08,0.01,27.5,0
1293,646.60,-0.01,27.9,0
1294,647.12,0.02,30.7,0
1295,647.55,0.01,33.7,0
1296,648.07,0.01,26.8,0
1297,648.59,-0.01,27.7,0
1298,649.10,0.01,31.0,0
1299,649.62,-0.01,30.2,0
1300,650.05,0.00,28.0,0
1301,650.57,0.05,35.8,0
1302,651.07,0.01,25.9,0
1303,651.58,0.01,26.8,0
1304,652.09,-0.02,23.9,0
1305,652.61,0.04,28.3,0
1306,653.13,0.01,28.4,0
1307,653.56,-0.01,25.1,0
1308,654.07,0.00,25.5,0
1309,654.59,0.07,36.5,0
1310,655.10,0.00,22.9,0
1311,655.62,0.05,32.3,0
1312,656.05,0.01,27.7,0
1313,656.57,0.00,23.9,0
1314,657.07,0.00,27.5,0
1315,657.58,0.02,28.2,0
1316,658.09,0.02,29.1,0
1317,658.61,0.01,30.4,0
1318,659.12,0.02,30.0,0
1319,659.56,0.00,26.6,0
1320,660.07,0.01,26.0,0
1321,660.59,0.02,30.9,0
1322,661.11,0.04,31.1,0
1323,661.54,0.04,32.9,0
1324,662.05,0.00,23.1,0
1325,662.57,0.02,29.2,0
1326,663.08,0.00,25.8,0
1327,663.59,0.01,28.8,0
1328,664.10,0.04,33.9,0
1329,664.61,0.05,32.6,0
1330,665.04,-0.02,23.3,0
1331,665.55,0.01,30.6,0
1332,666.07,0.01,26.1,0
1333,666.58,0.01,27.8,0
1334,667.09,0.00,24.9,0
1335,667.60,0.02,31.8,0
1336,668.11,0.02,28.3,0
1337,668.62,-0.01,26.4,0
1338,669.05,0.02,30.0,0
1339,669.56,0.01,31.4,0
1340,670.07,-0.01,25.4,0
1341,670.58,0.00,29.4,0
1342,671.10,0.00,28.5,0
1343,671.61,-0.02,28.5,0
1344,672.12,0.00,30.2,0
1345,672.55,-0.04,24.6,0
1346,673.07,0.01,32.2,0
1347,673.58,0.00,30.1,0
1348,674.09,-0.02,24.1,0
1349,674.60,0.01,33.2,0
1350,675.11,0.02,28.3,0
1351,675.54,0.04,32.2,0
1352,676.05,0.02,30.0,0
1353,676.56,0.02,28.3,0
1354,677.07,0.02,29.3,0
1355,677.58,0.04,30.6,0
1356,678.09,0.01,26.1,0
1357,678.60,0.01,26.1,0
1358,679.11,0.00,26.7,0
1359,679.54,0.05,34.3,0
1360,680.05,0.06,34.8,0
1361,680.57,0.00,23.2,0
1362,681.07,0.06,33.8,0
1363,681.58,0.02,26.7,0
1364,682.09,0.04,28.8,0
1365,682.61,0.04,29.7,0
1366,683.04,0.01,23.7,0
1367,683.55,0.06,29.7,0
1368,684.06,0.04,27.0,0
1369,684.58,0.05,29.3,0
1370,685.08,0.04,30.7,0
1371,685.59,0.02,27.5,0
1372,686.10,0.00,24.2,0
1373,686.61,0.05,31.9,0
1374,687.12,0.02,30.4,0
1375,687.54,0.02,30.5,0
1376,688.05,0.04,30.7,0
1377,688.57,0.05,30.3,0
1378,689.07,0.05,30.3,0
1379,689.59,0.00,27.1,0
1380,690.10,0.02,28.6,0
1381,690.61,0.02,29.6,0
1382,691.12,0.02,26.1,0
1383,691.55,-0.01,25.0,0
1384,692.06,0.05,32.1,0
1385,692.58,0.04,28.9,0
1386,693.08,0.06,33.5,0
1387,693.60,0.04,29.2,0
1388,694.11,-0.01,24.0,0
1389,694.62,-0.01,29.3,0
1390,695.05,0.00,28.8,0
1391,695.56,0.04,35.2,0
1392,696.07,0.05,31.2,0
1393,696.58,0.01,25.8,0
1394,697.09,0.01,29.2,0
1395,697.60,0.05,29.6,0
1396,698.11,0.01,25.7,0
1397,698.54,0.04,30.8,0
1398,699.06,0.04,31.0,0
1399,699.57,0.02,27.1,0
1400,700.08,0.06,32.7,0
1401,700.59,0.02,28.9,0
1402,701.11,0.05,27.9,0
1403,701.62,0.02,25.4,0
1404,702.05,0.04,29.2,0
1405,702.56,0.09,34.3,0
1406,703.07,0.06,31.0,0
1407,703.57,0.07,33.2,0
1408,704.08,0.05,32.4,0
1409,704.59,0.02,27.4,0
1410,705.11,0.06,34.7,0
1411,705.54,0.05,32.4,0
1412,706.05,0.06,32.0,0
1413,706.56,0.05,32.6,0
1414,707.07,0.02,28.1,0
1415,707.58,0.02,28.4,0
1416,708.09,0.02,27.4,0
1417,708.61,0.07,34.3,0
1418,709.13,0.05,34.3,0
1419,709.55,0.02,26.6,0
1420,710.06,0.02,29.2,0
1421,710.57,0.02,30.2,0
1422,711.08,0.04,31.5,0
1423,711.59,0.02,31.1,0
1424,712.10,0.00,27.6,0
1425,712.61,0.04,32.2,0
1426,713.12,0.02,28.5,0
1427,713.63,0.02,31.9,0
1428,714.05,0.00,31.2,0
1429,714.57,0.02,30.2,0
1430,715.07,0.01,30.0,0
1431,715.58,0.05,32.9,0
1432,716.09,0.01,30.8,0
1433,716.61,0.00,26.9,0
1434,717.12,0.00,28.7,0
1435,717.55,-0.02,22.6,0
1436,718.06,-0.02,27.9,0
1437,718.57,-0.04,25.6,0
1438,719.08,-0.04,26.7,0
1439,719.59,-0.04,26.4,0
1440,720.10,-0.02,31.3,0
1441,720.61,-0.04,25.7,0
1442,721.04,0.00,32.0,0
1443,721.55,-0.01,29.8,0
1444,722.07,-0.04,24.8,0
1445,722.58,-0.04,25.7,0
1446,723.08,-0.05,21.7,0
1447,723.59,-0.02,27.8,0
1448,724.10,-0.01,29.8,0
1449,724.61,-0.02,27.7,0
1450,725.12,-0.05,24.4,0
1451,725.55,-0.02,30.3,0
1452,726.06,-0.04,23.8,0
1453,726.57,-0.04,24.7,0
1454,727.08,-0.02,27.5,0
1455,727.59,-0.04,25.6,0
1456,728.10,0.01,31.5,0
1457,728.61,-0.01,28.1,0
1458,729.12,-0.01,29.7,0
1459,729.55,0.00,28.4,0
1460,730.06,-0.01,27.1,0
1461,730.57,0.00,29.3,0
1462,731.08,0.00,27.5,0
1463,731.59,-0.01,31.4,0
1464,732.10,0.01,30.5,0
1465,732.61,0.04,28.6,0
1466,733.04,0.00,30.9,0
1467,733.55,0.02,34.4,0
1468,734.07,-0.01,26.2,0
1469,734.58,-0.01,26.3,0
1470,735.08,-0.01,28.1,0
1471,735.59,-0.02,29.4,0
1472,736.10,-0.04,23.7,0
1473,736.61,-0.01,24.5,0
1474,737.12,0.00,28.4,0
1475,737.55,-0.04,25.5,0
1476,738.06,-0.05,25.0,0
1477,738.57,0.01,33.8,0
1478,739.08,-0.02,26.7,0
1479,739.59,-0.06,22.9,0
1480,740.10,-0.01,31.5,0
1481,740.61,-0.01,27.0,0
1482,741.12,-0.01,32.2,0
1483,741.55,-0.06,23.8,0
1484,742.06,-0.02,31.0,0
1485,742.57,-0.04,29.8,0
1486,743.07,-0.05,24.0,0
1487,743.59,-0.05,26.7,0
1488,744.10,-0.05,30.1,0
1489,744.61,-0.05,30.9,0
1490,745.04,-0.06,27.8,0
1491,745.55,-0.06,24.3,0
1492,746.06,-0.06,25.2,0
1493,746.57,-0.07,22.2,0
1494,747.09,-0.02,30.5,0
1495,747.60,-0.02,29.0,0
1496,748.11,-0.06,23.3,0
1497,748.62,-0.09,19.9,0
1498,749.05,-0.04,25.0,0
1499,749.56,-0.01,28.4,0
1500,750.07,-0.06,23.2,0
1501,750.59,-0.01,26.5,0
1502,751.10,-0.01,28.3,0
1503,751.61,-0.02,24.4,0
1504,752.12,-0.02,27.0,0
1505,752.55,-0.01,30.8,0
1506,753.07,0.01,26.4,0
1507,753.58,-0.04,22.2,0
1508,754.09,0.00,28.6,0
1509,754.61,0.02,32.1,0
1510,755.12,0.04,32.5,0
1511,755.54,0.00,26.0,0
1512,756.06,-0.01,26.4,0
1513,756.57,-0.01,29.0,0
1514,757.08,0.05,32.9,0
1515,757.59,0.01,27.3,0
1516,758.10,-0.01,27.4,0
1517,758.61,-0.04,25.6,0
1518,759.04,-0.02,29.5,0
1519,759.55,-0.05,27.0,0
1520,760.06,-0.02,26.1,0
1521,760.57,-0.02,25.2,0
1522,761.08,-0.01,25.5,0
1523,761.59,-0.02,29.6,0
1524,762.10,0.00,28.5,0
1525,762.60,0.02,29.3,0
1526,763.12,0.00,28.5,0
1527,763.54,0.01,26.3,0
1528,764.06,-0.01,27.3,0
1529,764.57,0.01,29.7,0
1530,765.08,0.00,26.8,0
1531,765.60,0.02,30.9,0
1532,766.11,0.01,30.6,0
1533,766.62,0.02,29.1,0
1534,767.04,0.02,29.3,0
1535,767.55,0.01,27.1,0
1536,768.06,0.04,32.3,0
1537,768.57,0.02,27.5,0
1538,769.09,0.05,32.8,0
1539,769.60,0.02,25.8,0
1540,770.11,0.07,33.5,0
1541,770.62,0.06,30.5,0
1542,771.05,0.07,31.8,0
1543,771.56,0.04,27.2,0
1544,772.07,0.07,31.8,0
1545,772.58,0.00,23.4,0
1546,773.09,0.01,29.0,0
1547,773.60,0.05,33.7,0
1548,774.11,0.01,26.5,0
1549,774.62,0.04,30.9,0
1550,775.05,0.01,28.3,0
1551,775.56,0.02,30.5,0
1552,776.07,0.02,31.3,0
1553,776.59,0.01,28.4,0
1554,777.11,0.04,33.4,0
1555,777.62,0.00,27.8,0
1556,778.04,-0.02,25.4,0
1557,778.55,0.01,30.2,0
1558,779.07,0.00,28.8,0
1559,779.57,-0.01,24.0,0
1560,780.09,0.05,33.0,0
1561,780.59,0.00,26.2,0
1562,781.10,0.01,25.7,0
1563,781.62,0.01,26.6,0
1564,782.04,-0.02,23.5,0
1565,782.55,0.02,31.5,0
1566,783.07,0.04,31.8,0
1567,783.58,0.01,27.5,0
1568,784.09,0.00,27.1,0
1569,784.61,0.01,28.3,0
1570,785.04,0.02,26.1,0
1571,785.55,0.06,32.7,0
1572,786.06,0.06,31.7,0
1573,786.58,0.01,24.8,0
1574,787.08,0.06,34.3,0
1575,787.59,0.06,1.8,0
1576,788.10,0.06,4.5,0
1577,788.61,0.10,3.1,0
1578,789.06,0.13,6.9,0
1579,789.58,0.16,5.1,0
1580,790.08,0.18,3.9,0
1581,790.59,0.27,9.3,0
1582,791.10,0.35,14.2,0
1583,791.61,0.42,11.8,0
1584,792.12,0.49,16.7,0
1585,792.55,0.55,17.1,0
1586,793.07,0.57,13.4,0
1587,793.58,0.63,13.8,0
1588,794.09,0.63,11.1,0
1589,794.60,0.68,13.2,0
1590,795.11,0.72,15.6,0
1591,795.62,0.74,15.0,0
1592,796.05,0.77,12.0,0
1593,796.56,0.82,18.2,0
1594,797.06,0.82,14.1,0
1595,797.58,0.82,15.1,0
1596,798.09,0.84,14.2,0
1597,798.60,0.85,17.5,0
1598,799.12,0.85,10.8,0
1599,799.55,0.85,11.4,0
1600,800.06,0.88,12.2,0
1601,800.57,0.94,15.5,0
1602,801.08,0.94,13.7,0
1603,801.59,1.04,22.6,0
1604,802.10,1.03,14.3,0
1605,802.61,1.04,15.2,0
1606,803.04,1.05,15.3,0
1607,803.55,1.03,11.5,0
1608,804.05,1.05,16.0,0
1609,804.56,1.03,10.0,0
1610,805.07,1.01,13.5,0
1611,805.58,0.98,6.1,0
1612,806.10,0.99,10.6,0
1613,806.60,0.95,11.5,0
1614,807.11,0.93,8.6,0
1615,807.62,0.88,4.0,0
1616,808.12,0.87,2.6,0
1617,808.54,0.87,6.6,0
1618,809.05,0.81,-3.0,0
1619,809.55,0.79,-0.1,0
1620,810.06,0.81,3.7,0
1621,810.57,0.81,5.2,0
1622,811.07,0.81,1.7,0
1623,811.56,0.83,2.2,0
1624,812.07,0.82,3.5,0
1625,812.58,0.82,2.8,0
1626,813.10,0.81,-1.8,0
1627,813.61,0.81,1.9,0
1628,814.12,0.83,0.1,0
1629,814.61,0.88,5.5,0
1630,815.11,0.85,-0.1,0
1631,815.62,0.89,2.4,0
1632,816.12,0.88,-0.9,0
1633,816.54,0.88,-0.4,0
1634,817.05,0.94,6.3,0
1635,817.55,0.92,0.7,0
1636,818.13,0.90,-3.7,0
1637,818.54,0.93,2.2,0
1638,819.05,0.90,26.0,0
1639,819.55,0.89,24.3,0
1640,820.12,0.88,26.2,0
1641,820.61,0.82,21.1,0
1642,821.11,0.77,19.1,0
1643,821.62,0.70,13.8,0
1644,822.05,0.67,17.0,0
1645,822.54,0.62,15.7,0
1646,823.12,0.55,12.9,0
1647,823.54,0.54,13.8,0
1648,824.11,0.48,13.0,0
1649,824.61,0.42,10.6,0
1650,825.11,0.38,11.6,0
1651,825.61,0.40,18.0,0
1652,826.09,0.34,11.7,0
1653,826.60,0.32,12.1,0
1654,827.11,0.28,12.0,0
1655,827.62,0.27,11.8,0
