Sample,Timestamp,Current Error,PID Control Signal
0,0.04,0.00,14.5
1,0.74,-0.01,23.3
2,1.40,-0.01,21.6
3,2.09,-0.05,19.9
4,2.76,-0.10,17.5
5,3.43,-0.09,26.5
6,4.12,-0.05,31.6
7,4.72,-0.01,34.6
8,5.42,-0.04,29.7
9,6.12,0.00,35.3
10,6.72,0.02,37.1
11,7.40,0.05,36.0
12,8.10,0.10,42.6
13,8.71,0.11,39.0
14,9.39,0.11,38.4
15,10.06,0.15,46.9
16,10.74,0.15,49.2
17,11.43,0.11,43.0
18,12.12,0.11,48.2
19,12.72,0.11,17.5
20,13.41,0.07,13.9
21,14.11,0.10,19.1
22,14.71,0.10,15.6
23,15.39,0.16,22.7
24,16.08,0.17,21.3
25,16.76,0.24,27.8
26,17.37,0.31,27.6
27,18.07,0.42,35.5
28,18.76,0.40,25.7
29,19.45,0.44,31.0
30,20.05,0.50,32.9
31,20.74,0.50,31.5
32,21.43,0.52,33.3
33,22.04,0.57,37.2
34,22.73,0.55,31.2
35,23.43,0.52,31.6
36,24.11,0.52,33.3
37,24.71,0.52,34.5
38,25.40,0.52,34.0
39,26.09,0.48,29.0
40,26.78,0.44,30.5
41,27.38,0.48,36.8
42,28.07,0.46,32.2
43,28.76,0.45,32.5
44,29.44,0.46,34.6
45,30.12,0.39,26.4
46,30.72,0.40,33.4
47,31.43,0.34,27.5
48,32.12,0.26,23.4
49,32.72,0.29,32.0
50,33.40,0.27,28.8
51,34.10,0.23,26.0
52,34.79,0.23,29.5
53,35.38,0.15,20.7
54,36.06,0.20,31.2
55,36.74,0.21,30.1
56,37.43,0.23,32.5
57,38.12,0.23,30.2
58,38.74,0.26,32.3
59,39.43,0.26,31.2
60,40.12,0.26,31.8
61,40.73,0.24,30.7
62,41.42,0.26,32.7
63,42.11,0.24,30.7
64,42.72,0.28,37.2
65,43.39,0.21,24.4
66,44.09,0.22,32.2
67,44.77,0.28,37.4
68,45.38,0.28,34.3
69,46.07,0.29,34.9
70,46.76,0.28,33.0
71,47.46,0.27,32.8
72,48.07,0.26,35.8
73,48.76,0.21,28.3
74,49.46,0.22,33.5
75,50.07,0.23,35.2
76,50.75,0.22,31.0
77,51.44,0.21,31.8
78,52.12,0.22,34.4
79,52.72,0.16,27.8
80,53.41,0.18,35.1
81,54.09,0.20,32.7
82,54.77,0.17,29.1
83,55.45,0.18,32.6
84,56.05,0.17,29.7
85,56.72,0.09,22.7
86,57.42,0.16,36.9
87,58.10,0.18,33.9
88,58.78,0.15,28.8
89,59.38,0.16,33.7
90,60.06,0.16,32.7
91,60.74,0.18,34.3
92,61.42,0.15,29.8
93,62.10,0.17,34.5
94,62.78,0.18,34.1
95,63.45,0.16,30.8
96,64.05,0.15,31.4
97,64.73,0.13,31.8
98,65.42,0.12,32.2
99,66.10,0.09,27.7
100,66.78,0.15,36.2
101,67.38,0.11,30.5
102,68.06,0.12,32.6
103,68.73,0.10,29.6
104,69.42,0.11,33.8
105,70.09,0.13,35.1
106,70.78,0.11,30.6
107,71.37,0.11,30.8
108,72.05,0.12,33.4
109,72.73,0.11,31.4
110,73.41,0.10,30.7
111,74.09,0.11,34.6
112,74.77,0.11,32.1
113,75.45,0.06,27.1
114,76.05,0.07,30.2
115,76.72,0.07,31.2
116,77.40,0.12,37.3
117,78.09,0.15,35.6
118,78.77,0.10,28.5
119,79.37,0.11,31.4
120,80.05,0.09,30.1
121,80.73,0.09,31.9
122,81.41,0.05,28.2
123,82.09,0.09,35.1
124,82.77,0.10,34.0
125,83.45,0.09,31.6
