Sample,Timestamp,Current Error,PID Control Signal
0,0.04,-0.02,94.1
1,0.56,0.00,95.1
2,1.08,-0.01,104.3
3,1.61,-0.07,88.4
4,2.05,-0.17,97.7
5,2.55,-0.22,83.4
6,3.07,-0.29,97.6
7,3.59,-0.39,90.6
8,4.11,-0.45,98.0
9,4.63,-0.54,92.9
10,5.06,-0.60,96.5
11,5.58,-0.63,91.9
12,6.11,-0.71,94.5
13,6.62,-0.76,92.9
14,7.05,-0.79,85.9
15,7.56,-0.83,91.0
16,8.08,-0.89,96.6
17,8.60,-0.90,99.4
18,9.12,-0.95,100.4
19,9.55,-1.01,87.7
20,10.08,-1.09,101.2
21,10.59,-1.12,96.7
22,11.11,-1.16,93.2
23,11.54,-1.22,87.6
24,12.06,-1.25,92.3
25,12.57,-1.25,88.6
26,13.09,-1.33,105.8
27,13.60,-1.34,98.1
28,14.04,-1.37,115.4
29,14.56,-1.40,103.3
30,15.07,-1.42,103.6
31,15.58,-1.40,98.1
32,16.10,-1.43,105.5
33,16.62,-1.43,111.4
34,17.04,-1.42,101.1
35,17.56,-1.42,103.4
36,18.08,-1.42,115.2
37,18.59,-1.46,102.0
38,19.12,-1.43,108.9
39,19.55,-1.45,110.3
40,20.06,-1.48,33.2
41,20.58,-1.45,43.8
42,21.10,-1.42,50.8
43,21.62,-1.38,43.6
44,22.05,-1.33,41.4
45,22.56,-1.27,46.7
46,23.09,-1.16,58.5
47,23.60,-1.07,56.2
48,24.12,-0.95,60.5
49,24.56,-0.90,60.3
50,25.06,-0.79,59.0
51,25.57,-0.68,67.1
52,26.09,-0.63,69.1
53,26.61,-0.52,68.4
54,27.04,-0.48,73.2
55,27.56,-0.38,73.8
56,28.09,-0.29,85.3
57,28.61,-0.22,78.6
58,29.12,-0.23,71.1
59,29.55,-0.09,85.7
60,30.05,-0.06,80.6
61,30.58,-0.01,81.6
62,31.10,0.09,89.8
63,31.62,0.12,87.4
64,32.05,0.12,92.8
65,32.57,0.15,86.1
66,33.09,0.16,86.6
67,33.60,0.17,82.1
68,34.04,0.16,83.6
69,34.57,0.17,84.1
70,35.08,0.17,90.3
71,35.60,0.04,73.9
72,36.04,0.06,83.1
73,36.56,-0.06,71.9
74,37.07,-0.10,69.0
75,37.58,-0.18,62.7
76,38.10,-0.22,68.3
77,38.63,-0.27,65.9
78,39.05,-0.39,47.2
79,39.57,-0.38,62.1
80,40.08,-0.46,59.0
81,40.60,-0.48,56.6
82,41.13,-0.55,57.7
83,41.55,-0.51,57.2
84,42.07,-0.56,55.0
85,42.59,-0.55,59.1
86,43.11,-0.56,60.2
87,43.55,-0.50,61.3
88,44.06,-0.52,53.8
89,44.57,-0.52,53.4
90,45.09,-0.49,63.2
91,45.61,-0.44,66.2
92,46.04,-0.39,67.0
93,46.56,-0.39,70.9
94,47.09,-0.37,66.4
95,47.60,-0.37,66.8
96,48.13,-0.29,73.1
97,48.56,-0.33,63.1
98,49.08,-0.31,70.3
99,49.59,-0.28,70.0
100,50.11,-0.26,68.4
101,50.54,-0.22,69.8
102,51.06,-0.20,64.7
103,51.58,-0.17,72.4
104,52.10,-0.15,72.6
105,52.61,-0.15,65.9
106,53.04,-0.09,76.1
107,53.55,-0.06,76.9
108,54.06,-0.06,68.8
109,54.57,-0.06,71.0
110,55.09,-0.02,77.4
111,55.60,-0.01,72.8
112,56.11,0.00,79.0
113,56.54,-0.01,70.6
114,57.06,-0.01,71.9
115,57.57,-0.04,68.9
116,58.09,0.01,80.2
117,58.60,0.02,74.8
118,59.12,-0.01,74.6
119,59.55,-0.01,69.2
120,60.06,-0.02,64.8
121,60.57,0.01,74.4
122,61.09,0.00,76.7
123,61.60,-0.05,69.0
124,62.11,-0.01,70.5
125,62.55,-0.07,69.1
126,63.05,-0.04,67.9
127,63.56,-0.06,68.1
128,64.08,-0.06,72.5
129,64.59,-0.07,65.4
130,65.10,-0.02,78.9
131,65.61,-0.05,70.6
132,66.05,-0.05,67.9
133,66.56,-0.09,64.5
134,67.07,-0.09,69.4
135,67.58,-0.07,65.7
136,68.09,-0.10,64.0
137,68.60,-0.09,64.4
138,69.12,-0.12,65.0
139,69.55,-0.05,70.2
140,70.07,-0.10,66.1
141,70.58,-0.11,63.4
142,71.09,-0.09,74.8
143,71.60,-0.09,73.4
144,72.13,-0.09,68.1
145,72.55,-0.07,68.0
146,73.06,-0.10,63.2
147,73.58,-0.09,68.8
148,74.09,-0.10,71.1
149,74.61,-0.05,73.4
150,75.04,-0.09,69.6
151,75.55,-0.07,65.1
152,76.06,-0.01,71.8
153,76.57,-0.04,68.8
154,77.09,-0.02,72.2
155,77.60,-0.01,68.6
156,78.11,-0.05,67.9
157,78.62,0.02,78.1
158,79.05,0.01,71.6
159,79.57,-0.01,69.1
160,80.08,-0.01,69.9
161,80.59,0.00,70.3
162,81.11,0.06,78.4
163,81.62,0.00,68.1
164,82.04,-0.02,65.6
165,82.57,-0.01,71.8
166,83.08,0.00,70.8
167,83.59,0.00,73.4
168,84.10,0.00,71.6
169,84.61,0.00,67.6
170,85.04,-0.05,71.1
171,85.55,0.00,74.8
172,86.07,-0.06,64.4
173,86.58,-0.06,63.5
174,87.09,-0.09,71.6
175,87.60,-0.05,66.5
176,88.12,-0.07,67.9
177,88.54,-0.10,62.7
178,89.05,-0.13,56.2
179,89.57,-0.12,61.4
180,90.08,-0.10,70.6
181,90.59,-0.09,66.0
182,91.10,-0.13,67.6
183,91.62,-0.07,74.7
184,92.05,-0.10,66.4
185,92.55,-0.10,62.7
186,93.06,-0.10,63.6
187,93.57,-0.07,66.9
188,94.08,-0.09,71.4
189,94.60,-0.05,69.4
190,95.11,-0.10,70.1
191,95.54,-0.04,67.9
192,96.05,-0.02,71.4
193,96.56,-0.01,67.8
194,97.08,-0.04,68.3
195,97.59,0.00,68.9
196,98.11,-0.01,69.0
197,98.54,0.01,72.4
198,99.06,0.00,68.9
199,99.59,0.05,74.8
200,100.10,0.02,69.8
201,100.61,-0.04,60.8
202,101.04,-0.01,71.8
203,101.55,-0.01,69.9
204,102.06,0.00,65.9
205,102.57,0.01,70.7
206,103.08,-0.02,66.9
207,103.59,-0.04,59.8
208,104.10,0.01,78.7
209,104.61,-0.04,62.5
210,105.05,-0.04,64.3
211,105.55,-0.02,62.8
212,106.06,0.00,64.5
213,106.57,-0.02,68.2
214,107.09,-0.01,75.7
215,107.60,-0.05,71.0
216,108.12,-0.04,72.2
217,108.54,-0.06,64.8
218,109.05,-0.02,66.4
219,109.57,-0.02,65.4
220,110.08,-0.06,63.4
221,110.59,-0.02,69.9
222,111.11,0.02,83.8
223,111.62,-0.04,65.0
224,112.05,-0.04,65.9
225,112.56,-0.06,63.3
226,113.07,-0.01,74.1
227,113.58,0.05,78.7
228,114.09,0.02,72.6
229,114.61,0.01,74.0
230,115.05,0.05,80.4
231,115.56,0.05,69.3
232,116.08,0.05,72.5
233,116.60,0.07,74.1
234,117.11,0.09,75.4
235,117.62,0.06,66.3
236,118.04,0.10,69.7
237,118.56,0.07,71.6
238,119.08,0.06,73.1
239,119.58,0.09,73.9
240,120.09,0.09,72.1
241,120.60,0.07,68.7
242,121.12,0.06,72.3
243,121.54,0.10,72.2
244,122.05,0.05,71.1
245,122.57,0.06,75.1
246,123.08,0.02,73.6
247,123.59,0.06,71.1
248,124.11,0.04,68.6
249,124.54,-0.04,65.6
250,125.05,0.05,72.7
251,125.56,0.01,71.1
252,126.07,0.04,75.3
253,126.58,-0.01,63.6
254,127.10,-0.01,67.6
255,127.61,-0.01,70.3
256,128.04,0.01,71.9
257,128.55,0.00,73.3
258,129.06,-0.07,59.0
259,129.57,0.00,68.4
260,130.09,-0.04,71.3
261,130.60,0.00,71.5
262,131.12,0.01,72.3
263,131.54,-0.01,68.4
264,132.05,0.00,68.8
265,132.55,-0.04,66.8
266,133.07,-0.04,69.4
267,133.58,-0.01,71.1
268,134.09,-0.04,66.8
269,134.60,-0.02,68.0
270,135.11,0.01,76.2
271,135.62,-0.01,63.9
272,136.05,-0.01,71.0
273,136.56,0.00,69.2
274,137.08,-0.02,67.9
275,137.58,-0.01,69.2
276,138.10,0.01,72.2
277,138.61,-0.02,66.6
278,139.04,0.00,77.6
279,139.56,0.00,73.1
280,140.08,0.01,77.5
281,140.59,-0.05,66.3
282,141.11,-0.02,70.6
283,141.62,0.01,73.4
284,142.06,-0.02,70.1
285,142.56,-0.01,66.9
286,143.07,-0.05,66.2
287,143.59,-0.05,62.2
288,144.10,-0.01,73.6
289,144.61,0.01,72.1
290,145.04,-0.01,71.8
291,145.56,0.02,69.8
292,146.07,-0.01,72.7
293,146.57,0.01,71.2
294,147.10,-0.01,70.4
295,147.61,0.04,72.8
296,148.12,0.02,68.0
297,148.55,-0.02,62.0
298,149.06,0.02,67.6
299,149.57,0.00,67.7
300,150.08,0.00,76.2
301,150.60,0.02,74.7
302,151.11,0.01,67.7
303,151.54,0.00,65.1
304,152.05,0.01,64.1
305,152.56,0.01,68.1
306,153.07,0.05,74.6
307,153.58,0.05,71.6
308,154.09,0.01,76.2
309,154.61,0.04,68.5
310,155.12,0.00,66.1
311,155.55,0.02,77.1
312,156.06,0.02,69.1
313,156.57,0.01,65.1
314,157.09,0.01,70.9
315,157.60,0.04,74.8
316,158.12,0.05,68.9
317,158.54,0.02,67.8
318,159.05,0.04,68.1
319,159.56,0.01,71.9
320,160.08,-0.02,72.1
321,160.59,0.02,70.0
322,161.11,0.01,79.4
323,161.54,-0.02,64.1
324,162.05,0.04,70.4
325,162.55,0.00,68.4
326,163.07,0.04,75.3
327,163.58,0.00,71.5
328,164.10,0.02,77.1
329,164.62,-0.01,70.2
330,165.04,0.01,64.8
331,165.55,0.00,67.1
332,166.06,0.02,69.2
333,166.57,-0.02,70.8
334,167.09,0.01,71.9
335,167.60,0.04,70.9
336,168.12,0.00,72.0
337,168.55,0.00,65.8
338,169.06,0.04,67.8
339,169.57,0.04,70.0
340,170.08,0.02,79.9
341,170.59,0.00,66.7
342,171.10,0.07,80.5
343,171.61,0.06,70.8
344,172.04,0.04,69.2
345,172.55,0.05,70.5
346,173.07,0.06,75.8
347,173.59,0.04,74.6
348,174.10,0.01,64.6
349,174.61,0.05,72.4
350,175.12,0.05,70.2
351,175.55,0.05,71.1
352,176.06,0.09,75.4
353,176.57,0.01,66.5
354,177.09,0.05,80.9
355,177.60,0.04,69.9
356,178.11,0.06,72.5
357,178.54,0.02,72.8
358,179.06,0.02,75.9
359,179.57,0.01,70.6
360,180.09,0.02,80.3
361,180.60,0.00,68.4
362,181.12,0.01,72.4
363,181.55,0.01,71.5
364,182.06,0.00,68.0
365,182.57,-0.06,66.6
366,183.09,-0.04,72.6
367,183.59,-0.06,65.2
368,184.10,-0.07,66.1
369,184.62,-0.04,72.6
370,185.04,-0.04,67.6
371,185.55,-0.06,68.2
372,186.07,-0.05,75.2
373,186.59,-0.04,73.8
374,187.11,-0.01,70.1
375,187.62,-0.04,69.8
376,188.05,-0.02,70.6
377,188.57,-0.04,64.9
378,189.08,0.00,75.3
379,189.59,0.00,72.2
380,190.11,0.00,80.1
381,190.62,-0.01,71.3
382,191.05,0.01,69.9
383,191.57,-0.02,71.9
384,192.09,0.01,79.6
385,192.60,-0.02,65.2
386,193.11,0.05,79.0
387,193.54,0.00,69.1
388,194.05,0.05,72.8
389,194.56,0.02,69.8
390,195.06,0.01,66.4
391,195.57,0.09,76.6
392,196.08,0.05,73.2
393,196.59,0.01,66.4
394,197.10,0.04,71.6
395,197.62,0.04,70.2
396,198.05,0.01,70.4
397,198.57,0.05,71.1
398,199.08,0.04,73.0
399,199.60,0.04,69.9
400,200.10,0.02,69.9
401,200.62,0.04,69.9
402,201.05,0.04,72.6
403,201.56,0.06,74.7
404,202.08,0.01,69.7
405,202.59,0.00,66.2
406,203.10,-0.01,72.5
407,203.62,0.02,68.8
408,204.05,-0.04,67.3
409,204.57,0.02,68.8
410,205.08,0.00,72.9
411,205.59,0.00,70.2
412,206.10,0.02,72.3
413,206.61,-0.01,68.9
414,207.04,-0.01,74.3
415,207.56,-0.02,63.7
416,208.07,-0.05,71.8
417,208.58,0.01,70.6
418,209.09,-0.01,72.5
419,209.60,-0.04,63.3
420,210.12,0.01,70.1
421,210.54,0.01,69.2
422,211.05,0.00,68.9
423,211.56,0.00,68.9
424,212.08,-0.01,77.4
425,212.58,-0.05,62.9
426,213.10,0.01,72.8
427,213.61,0.01,70.1
428,214.04,0.00,71.5
429,214.56,0.00,71.5
430,215.07,0.00,71.9
431,215.59,-0.02,69.9
432,216.10,0.01,75.4
433,216.61,0.02,76.2
434,217.12,0.06,78.2
435,217.55,0.02,70.9
436,218.05,0.01,66.6
437,218.58,0.06,76.5
438,219.09,0.05,79.2
439,219.59,0.07,72.9
440,220.11,0.06,77.0
441,220.61,0.05,68.6
442,221.05,0.09,74.2
443,221.55,0.06,66.8
444,222.06,0.09,69.9
445,222.57,0.10,77.9
446,223.08,0.10,77.0
447,223.59,0.09,68.2
448,224.11,0.07,74.1
449,224.61,0.10,74.0
450,225.04,0.07,80.4
451,225.55,0.06,68.5
452,226.07,0.01,69.3
453,226.58,0.01,70.6
454,227.09,0.04,71.4
455,227.60,0.04,73.6
456,228.12,0.04,68.8
457,228.54,0.00,69.4
458,229.05,0.02,72.0
459,229.56,0.01,70.7
460,230.07,0.00,80.1
461,230.58,-0.02,64.7
462,231.10,-0.01,74.4
463,231.61,0.01,72.9
464,232.11,-0.01,70.4
465,232.62,-0.02,67.8
466,233.05,-0.02,69.5
467,233.56,-0.04,72.3
468,234.07,-0.05,69.2
469,234.59,-0.05,70.0
470,235.10,-0.04,77.1
471,235.61,-0.11,65.4
472,236.04,-0.07,67.0
473,236.56,-0.06,68.2
474,237.07,-0.06,73.1
475,237.58,-0.05,69.4
476,238.09,-0.10,68.3
477,238.60,-0.06,67.2
478,239.12,-0.05,70.6
479,239.55,-0.05,67.4
480,240.06,-0.05,67.4
481,240.57,-0.05,70.6
482,241.09,-0.01,76.9
483,241.60,-0.01,74.2
484,242.13,-0.02,70.4
485,242.55,0.02,75.0
486,243.05,0.00,64.8
487,243.57,0.00,69.8
488,244.08,0.00,70.2
489,244.59,0.01,66.6
490,245.11,0.04,80.6
491,245.62,0.01,68.8
492,246.05,0.04,72.2
