Sample,Timestamp,Current Error,PID Control Signal
0,0.05,0.00,-0.2
1,1.79,-0.01,0.3
2,3.45,0.01,2.0
3,5.11,-0.01,-1.5
4,6.76,0.02,4.2
5,8.41,0.00,0.7
6,10.12,0.00,0.7
7,11.72,0.02,0.5
8,13.38,0.00,0.7
9,15.10,-0.01,-1.5
10,16.75,0.01,3.9
11,18.43,-0.02,-4.5
12,20.09,-0.04,-5.0
13,21.74,-0.01,0.3
14,23.39,-0.02,-3.7
15,25.08,0.01,0.2
16,26.72,0.00,1.7
17,28.38,0.01,1.1
18,30.09,-0.01,0.4
19,31.76,0.02,-0.4
20,33.40,-0.04,-5.0
21,35.06,0.00,1.7
22,36.75,0.01,1.1
23,38.40,-0.01,-2.4
24,40.11,-0.02,0.0
25,41.71,0.00,0.8
26,43.38,-0.01,0.4
27,45.11,0.02,5.3
28,46.72,0.01,1.1
29,48.38,-0.02,-2.8
30,50.11,-0.02,-0.9
31,51.75,0.01,0.2
32,53.41,0.01,3.9
33,55.04,0.01,1.1
34,56.73,0.00,1.7
35,58.39,0.01,3.0
36,60.07,-0.02,-2.7
37,61.72,-0.04,-2.2
38,63.38,0.01,3.0
39,65.06,0.01,2.1
40,66.73,-0.01,-2.3
41,68.40,0.01,3.0
42,70.04,-0.02,-0.9
43,71.72,0.01,2.1
44,73.46,0.01,2.1
45,75.05,-0.04,-4.9
46,76.73,0.01,2.1
47,78.39,-0.02,-1.8
48,80.11,0.00,1.7
49,81.74,-0.01,-0.6
50,83.39,0.00,-2.0
51,85.11,0.01,1.1
52,86.77,0.00,-0.2
53,88.43,-0.04,-2.2
54,90.05,0.02,4.3
55,91.78,0.05,6.9
56,93.45,0.01,2.1
57,95.08,0.01,1.1
58,96.73,-0.04,-2.2
59,98.38,-0.04,-2.2
60,100.11,0.01,2.1
61,101.75,0.00,1.7
62,103.41,0.01,1.1
63,105.07,0.00,-2.0
64,106.73,-0.02,-0.9
65,108.37,0.00,0.7
66,110.11,0.00,0.7
67,111.77,0.00,0.7
68,113.39,0.02,4.3
69,115.04,0.00,1.7
70,116.77,-0.01,0.4
71,118.42,0.02,4.3
72,120.07,-0.01,-0.5
73,121.74,-0.01,-0.5
74,123.38,0.00,-0.2
75,125.11,0.00,0.7
76,126.71,-0.01,-0.5
77,128.45,0.00,1.6
78,130.09,0.01,2.9
79,131.72,0.00,3.5
80,133.39,0.00,1.7
81,135.06,0.00,-0.2
82,136.72,-0.01,-2.4
83,138.38,0.00,0.8
84,140.11,-0.01,-1.5
85,141.76,0.02,3.3
86,143.42,-0.01,1.3
87,145.06,-0.02,-1.8
88,146.72,-0.01,-1.4
89,148.38,0.00,1.7
90,150.04,0.02,5.2
91,151.78,-0.01,-2.3
92,153.44,-0.01,0.4
93,155.08,-0.01,-2.4
94,156.74,-0.02,0.0
95,158.38,0.01,3.0
96,160.05,-0.02,-0.9
97,161.72,0.01,2.0
98,163.45,0.00,-0.2
99,165.11,-0.02,0.0
100,166.74,-0.02,-2.8
101,168.37,0.01,1.1
102,170.11,0.00,3.5
103,171.76,-0.04,-5.0
104,173.41,-0.01,0.4
105,175.08,-0.01,-1.5
106,176.75,-0.04,-4.1
107,178.40,0.00,-0.2
108,180.04,0.00,2.6
109,181.79,0.02,2.3
110,183.44,-0.02,-1.0
111,185.09,0.00,0.7
112,186.74,0.00,1.6
113,188.39,0.00,1.6
114,190.06,-0.01,-2.4
115,191.72,-0.01,-1.6
116,193.45,0.01,2.9
117,195.10,0.00,-1.2
118,196.76,0.00,-3.0
119,198.40,0.00,0.7
120,200.05,0.01,2.0
121,201.78,0.00,0.7
122,203.43,-0.01,-1.5
123,205.08,-0.01,-0.6
124,206.73,-0.01,-2.5
125,208.44,-0.01,-2.5
126,210.08,-0.01,-0.6
127,211.73,0.01,2.9
128,213.40,0.00,-0.3
129,215.05,0.01,2.0
130,216.71,-0.01,-2.4
131,218.38,-0.02,-2.8
132,220.11,0.04,5.5
133,221.78,-0.01,-1.5
134,223.45,-0.01,-2.4
135,225.10,-0.04,-1.4
136,226.74,0.04,4.6
137,228.40,0.00,-0.3
138,230.05,-0.01,1.2
139,231.78,0.01,2.9
140,233.43,0.02,3.3
141,235.07,-0.04,-2.3
142,236.73,0.02,3.2
143,238.38,0.02,3.3
144,240.04,0.00,1.6
145,241.77,-0.01,-0.6
146,243.42,0.02,3.2
147,245.07,0.04,6.4
148,246.74,-0.04,-3.2
149,248.39,-0.01,0.3
150,250.05,-0.01,-1.6
151,251.72,-0.01,1.2
152,253.37,0.01,1.0
153,255.10,0.00,-0.3
154,256.74,-0.02,-3.7
155,258.41,-0.04,-2.3
156,260.06,-0.01,-0.6
157,261.73,0.01,2.9
158,263.38,-0.01,-0.6
159,265.11,0.00,-3.0
160,266.73,0.00,0.7
161,268.38,0.02,3.3
162,270.10,-0.02,-3.8
163,271.75,-0.01,-1.5
164,273.39,-0.01,1.2
165,275.07,0.00,1.6
166,276.72,0.00,2.5
167,278.44,-0.01,0.3
168,280.07,0.00,0.7
169,281.72,0.01,2.9
170,283.45,0.00,-3.0
171,285.10,0.01,2.0
172,286.75,0.00,0.7
173,288.40,-0.02,-1.9
174,290.06,0.00,1.6
175,291.73,0.01,2.9
176,293.38,0.02,1.4
177,295.10,0.04,6.4
178,296.75,-0.01,-1.5
179,298.39,0.01,1.1
180,300.06,0.00,1.6
181,301.76,0.01,2.0
182,303.41,-0.02,-2.8
183,305.06,-0.02,-0.0
184,306.71,0.00,-1.1
185,308.43,0.02,2.4
186,310.09,-0.01,-0.6
187,311.74,-0.02,-3.7
188,313.39,-0.01,-0.6
189,315.12,0.02,1.4
190,316.71,0.01,3.8
191,318.40,0.00,0.7
192,320.11,0.02,2.4
193,321.76,0.01,3.9
194,323.40,0.00,-0.2
195,325.04,0.00,0.7
196,326.78,-0.04,-2.2
197,328.41,0.04,6.5
198,330.07,0.00,1.7
199,331.73,-0.01,-1.4
200,333.41,0.00,-1.1
201,335.06,0.01,2.0
202,336.71,0.01,2.9
203,338.44,0.02,2.4
204,340.09,0.02,3.3
205,341.75,0.00,-0.2
206,343.43,0.02,4.2
207,345.10,0.01,3.9
208,346.77,-0.01,-0.5
209,348.41,0.01,3.9
210,350.07,0.00,2.6
211,351.73,-0.01,-1.5
212,353.37,-0.01,0.4
213,355.10,-0.02,-0.9
214,356.76,-0.01,-1.4
215,358.41,0.00,0.8
216,360.06,0.00,0.8
217,361.78,-0.01,-2.3
218,363.43,0.01,2.1
219,365.08,0.00,-1.1
220,366.73,0.00,2.6
221,368.37,0.01,1.1
222,370.04,0.02,2.4
223,371.77,0.00,0.7
224,373.41,0.02,5.2
225,375.06,0.00,2.6
226,376.71,-0.02,-2.8
227,378.45,0.02,4.2
228,380.07,0.01,1.1
229,381.75,0.01,2.9
230,383.40,-0.01,-0.6
231,385.04,0.02,3.3
232,386.78,0.00,-1.1
233,388.43,-0.02,-2.8
234,390.10,-0.01,-0.5
235,391.74,0.00,0.8
236,393.39,0.00,1.7
237,395.11,0.00,-1.1
238,396.77,-0.02,-2.7
239,398.43,-0.01,-0.5
240,400.09,0.01,2.1
241,401.71,0.00,0.8
242,403.38,0.01,0.2
243,405.11,0.01,3.0
244,406.76,0.04,4.6
245,408.42,-0.04,-2.1
246,410.07,0.01,3.1
247,411.72,0.02,1.6
248,413.38,-0.02,-0.9
