Sample,Timestamp,Current Error,PID Control Signal
0,0.04,0.00,-18.8
1,0.72,-0.02,-24.2
2,1.41,0.05,-23.6
3,2.10,0.07,-24.6
4,2.78,0.07,-28.5
5,3.38,0.13,-24.0
6,4.06,0.15,-23.5
7,4.75,0.18,-24.7
8,5.45,0.21,-23.8
9,6.06,0.18,-32.0
10,6.75,0.26,-24.0
11,7.44,0.24,-31.6
12,8.05,0.32,-23.2
13,8.74,0.34,-25.6
14,9.43,0.37,-26.9
15,10.11,0.39,-27.1
16,10.71,0.40,-23.4
17,11.39,0.38,-28.0
18,12.07,0.42,-24.4
19,12.75,0.40,-33.0
20,13.44,0.39,-39.5
21,14.05,0.39,-35.0
22,14.75,0.43,-32.7
23,15.44,0.42,-33.5
24,16.04,0.40,-38.7
25,16.74,0.44,-29.6
26,17.42,0.43,-38.4
27,18.11,0.40,-41.0
28,18.79,0.44,-36.3
29,19.40,0.45,-39.7
30,20.09,0.50,-36.7
31,20.78,0.51,-39.9
32,21.39,0.50,-46.7
33,22.08,0.55,-36.2
34,22.77,0.55,-39.1
35,23.45,0.57,-34.3
36,24.06,0.60,-40.4
37,24.73,0.62,-38.8
38,25.43,0.61,-47.5
39,26.12,0.66,-34.3
40,26.73,0.59,-47.8
41,27.42,0.68,-34.7
42,28.10,0.65,-42.9
43,28.71,0.66,-41.4
44,29.40,0.71,-39.6
45,30.09,0.71,-43.8
46,30.78,0.73,-36.8
47,31.38,0.76,-9.1
48,32.07,0.76,-11.2
49,32.76,0.72,-14.4
50,33.45,0.68,-14.2
51,34.06,0.61,-20.4
52,34.75,0.54,-20.5
53,35.45,0.48,-21.8
54,36.04,0.39,-27.0
55,36.72,0.29,-28.9
56,37.41,0.23,-32.7
57,38.09,0.13,-33.2
58,38.79,0.02,-39.8
59,39.40,-0.01,-39.0
60,40.09,-0.04,-32.9
61,40.78,-0.07,-34.9
62,41.38,-0.15,-39.2
63,42.07,-0.09,-30.9
64,42.77,-0.11,-37.9
65,43.45,-0.15,-39.2
66,44.05,-0.09,-32.8
67,44.75,-0.12,-40.2
68,45.45,-0.01,-26.4
69,46.05,0.01,-27.4
70,46.74,0.00,-34.8
71,47.43,0.10,-24.8
72,48.11,0.07,-33.4
73,48.71,0.10,-26.6
74,49.38,0.16,-21.0
75,50.07,0.15,-27.6
76,50.76,0.21,-22.0
77,51.45,0.16,-32.0
78,52.04,0.21,-21.9
79,52.71,0.18,-26.9
80,53.40,0.17,-27.8
81,54.08,0.18,-23.0
82,54.76,0.21,-22.1
83,55.44,0.17,-27.5
84,56.04,0.13,-26.8
85,56.72,0.11,-28.3
86,57.41,0.13,-25.6
87,58.09,0.09,-29.8
88,58.77,0.06,-28.7
89,59.45,0.06,-26.9
90,60.04,0.04,-31.8
91,60.71,0.04,-27.6
92,61.40,0.01,-32.6
93,62.09,-0.05,-34.6
94,62.77,0.05,-20.0
95,63.45,-0.02,-34.8
96,64.05,-0.01,-29.9
97,64.73,-0.02,-30.3
98,65.41,0.00,-31.1
99,66.10,-0.01,-32.5
100,66.78,0.00,-27.8
101,67.38,0.01,-27.3
102,68.07,0.01,-29.2
103,68.75,0.06,-27.4
104,69.44,0.01,-31.8
105,70.11,0.07,-20.2
106,70.72,0.07,-25.4
107,71.40,0.05,-33.8
108,72.07,0.05,-27.0
109,72.77,0.05,-30.3
110,73.45,0.07,-26.9
111,74.05,0.05,-32.1
112,74.73,0.07,-24.3
113,75.42,0.06,-32.3
114,76.10,0.04,-28.9
115,76.78,0.01,-29.6
116,77.38,0.05,-31.6
117,78.07,0.02,-29.2
118,78.75,0.04,-24.5
119,79.43,-0.01,-34.6
120,80.11,0.01,-29.3
121,80.79,-0.01,-30.3
122,81.38,-0.01,-27.7
123,82.06,0.00,-27.2
124,82.74,-0.01,-34.4
125,83.42,0.00,-28.9
126,84.10,-0.04,-34.4
127,84.79,-0.02,-28.8
128,85.38,-0.07,-32.2
129,86.06,-0.04,-26.6
130,86.75,-0.01,-26.8
131,87.43,-0.02,-32.4
132,88.11,-0.02,-33.2
133,88.78,-0.06,-32.8
134,89.38,-0.01,-26.9
135,90.06,-0.01,-29.5
136,90.74,0.01,-27.9
137,91.43,0.00,-31.7
138,92.11,0.01,-27.9
139,92.79,0.01,-30.5
140,93.39,-0.04,-35.6
141,94.06,0.00,-28.1
142,94.74,0.01,-24.6
143,95.43,-0.07,-40.1
144,96.11,0.00,-25.5
145,96.78,0.00,-28.4
146,97.38,-0.05,-35.1
147,98.06,0.00,-24.8
148,98.74,0.02,-26.7
149,99.43,-0.04,-36.4
150,100.11,0.00,-24.8
151,100.71,-0.01,-31.4
152,101.40,0.01,-28.7
153,102.08,0.00,-33.4
154,102.76,-0.02,-34.2
155,103.44,0.02,-22.4
156,104.04,-0.02,-35.2
157,104.72,0.00,-26.6
158,105.40,0.02,-27.5
159,106.08,0.00,-30.2
160,106.77,0.00,-30.9
161,107.45,-0.01,-30.5
162,108.05,0.00,-31.8
163,108.73,0.00,-28.4
164,109.42,0.02,-30.9
165,110.10,0.00,-32.7
166,110.78,0.02,-29.1
167,111.45,0.02,-27.6
168,112.05,0.00,-29.2
169,112.74,0.00,-28.3
170,113.42,-0.04,-36.3
171,114.10,-0.02,-28.2
172,114.79,0.01,-26.2
173,115.39,0.00,-28.3
174,116.07,0.00,-29.2
175,116.75,-0.01,-29.6
176,117.44,0.00,-33.3
177,118.04,-0.01,-30.5
178,118.72,0.02,-24.9
179,119.41,-0.05,-41.8
180,120.08,0.05,-22.2
181,120.77,-0.04,-35.7
182,121.45,-0.01,-28.6
183,122.05,0.00,-29.1
184,122.73,-0.06,-34.7
185,123.42,0.00,-26.5
186,124.10,-0.01,-30.5
187,124.79,-0.01,-33.0
188,125.39,-0.02,-31.6
189,126.07,-0.02,-31.7
190,126.75,0.01,-25.4
191,127.43,0.00,-31.9
192,128.10,0.01,-28.0
193,128.78,-0.04,-33.2
194,129.38,-0.01,-25.4
195,130.06,-0.01,-29.7
196,130.74,0.04,-26.3
197,131.42,-0.07,-41.2
198,132.10,-0.01,-25.2
199,132.79,0.02,-25.0
200,133.38,0.02,-35.3
201,134.06,0.05,-26.0
202,134.74,-0.01,-31.6
203,135.43,0.01,-28.8
204,136.11,0.00,-29.3
205,136.79,0.04,-24.6
206,137.39,0.00,-29.3
207,138.06,0.04,-24.6
208,138.75,-0.01,-34.0
209,139.43,0.00,-30.0
210,140.10,0.02,-25.9
211,140.71,-0.02,-36.9
212,141.38,0.04,-21.1
213,142.06,0.02,-32.7
214,142.75,0.04,-28.9
215,143.43,0.00,-31.9
216,144.11,0.01,-27.1
217,144.79,0.04,-25.4
218,145.38,0.01,-27.1
219,146.06,0.01,-27.9
220,146.74,0.02,-27.5
221,147.42,0.00,-32.6
222,148.11,0.02,-25.8
223,148.78,0.01,-28.8
224,149.37,-0.02,-30.8
225,150.06,0.00,-27.3
226,150.74,0.01,-31.2
227,151.42,0.00,-30.8
228,152.10,-0.01,-28.7
229,152.78,0.00,-27.4
230,153.38,0.07,-18.9
231,154.05,-0.01,-34.9
232,154.74,0.02,-25.7
233,155.42,0.02,-28.3
234,156.10,0.05,-25.8
235,156.79,0.01,-31.3
236,157.38,0.04,-26.3
237,158.06,0.09,-22.0
238,158.74,0.05,-30.2
239,159.43,0.10,-27.4
240,160.10,0.02,-33.5
241,160.79,0.01,-31.0
242,161.38,0.02,-28.2
243,162.06,0.04,-26.8
244,162.74,-0.01,-31.9
245,163.42,0.04,-25.8
246,164.11,0.02,-28.1
247,164.79,-0.01,-31.8
248,165.39,0.02,-26.3
249,166.06,0.05,-24.6
250,166.75,0.04,-29.3
251,167.43,0.04,-30.9
252,168.11,0.05,-25.5
253,168.72,0.07,-23.6
254,169.41,0.06,-32.6
255,170.10,0.02,-32.2
256,170.78,0.10,-21.9
257,171.38,0.05,-27.2
258,172.06,0.01,-29.9
259,172.74,0.05,-25.9
260,173.41,0.09,-23.9
261,174.09,0.04,-30.8
262,174.78,0.06,-23.8
263,175.38,0.05,-31.1
264,176.06,0.05,-25.9
265,176.73,0.09,-22.9
266,177.41,0.05,-31.0
267,178.09,0.06,-25.4
268,178.77,0.02,-30.0
269,179.37,0.07,-25.7
270,180.05,0.09,-24.5
271,180.74,0.02,-30.8
272,181.42,0.05,-24.7
273,182.10,0.06,-28.5
274,182.79,0.06,-25.2
275,183.38,0.04,-26.0
276,184.06,0.05,-25.5
277,184.74,0.06,-25.1
278,185.43,0.05,-28.8
279,186.11,0.04,-26.7
280,186.71,0.06,-22.3
281,187.38,0.01,-28.5
282,188.05,0.00,-28.6
283,188.73,0.04,-25.5
284,189.42,0.01,-30.7
285,190.10,0.02,-26.0
286,190.78,0.02,-26.0
287,191.38,0.00,-29.5
288,192.05,0.04,-23.0
289,192.74,0.00,-34.4
290,193.43,0.02,-26.7
291,194.11,-0.01,-32.3
292,194.79,0.05,-22.5
293,195.38,0.02,-25.2
294,196.06,0.05,-24.2
295,196.74,0.01,-29.8
296,197.43,0.05,-25.8
297,198.11,0.04,-29.8
298,198.78,0.00,-29.4
299,199.37,0.00,-27.5
300,200.06,0.01,-26.2
301,200.74,0.01,-26.2
302,201.42,0.01,-27.0
303,202.11,0.02,-25.8
