Sample,Timestamp,Current Error,PID Control Signal,Phase Shift
841,420.59,-0.01,41.6,0
842,421.11,0.00,36.8,0
843,421.54,0.00,40.3,0
844,422.05,0.00,39.4,0
845,422.57,-0.02,35.1,0
846,423.09,-0.01,39.8,0
847,423.61,-0.04,39.0,0
848,424.04,-0.01,39.8,0
849,424.55,-0.04,38.1,0
850,425.06,-0.01,39.9,0
851,425.57,-0.01,40.0,0
852,426.08,0.01,43.3,0
853,426.60,-0.02,36.9,0
854,427.12,-0.04,38.1,0
855,427.55,0.00,41.9,0
856,428.05,-0.04,36.3,0
857,428.57,-0.01,40.6,0
858,429.08,-0.01,40.8,0
859,429.60,0.02,44.6,0
860,430.11,0.04,44.0,0
861,430.55,-0.05,36.1,0
862,431.06,-0.04,38.2,0
863,431.57,0.01,44.9,0
864,432.09,-0.01,39.8,0
865,432.60,-0.01,41.5,0
866,433.12,0.01,41.4,0
867,433.55,-0.04,37.3,0
868,434.06,-0.02,38.4,0
869,434.58,0.00,43.8,0
870,435.10,0.01,42.2,0
871,435.62,0.01,44.0,0
872,436.04,0.00,42.8,0
873,436.56,-0.02,42.0,0
874,437.07,0.00,45.3,0
875,437.57,-0.02,38.6,0
876,438.08,0.02,45.3,0
877,438.60,0.00,41.1,0
878,439.12,0.00,42.7,0
879,439.55,-0.02,35.8,0
880,440.06,-0.01,39.8,0
881,440.58,-0.01,37.9,0
882,441.10,-0.01,37.1,0
883,441.62,0.01,47.4,0
884,442.05,0.01,40.4,0
885,442.56,0.02,41.8,0
886,443.08,0.02,41.9,0
887,443.60,0.04,44.0,0
888,444.11,0.04,42.2,0
889,444.55,0.01,44.9,0
890,445.06,0.02,44.6,0
891,445.57,-0.02,42.0,0
892,446.08,0.04,44.9,0
893,446.60,0.02,41.8,0
894,447.12,0.00,37.6,0
895,447.55,-0.02,37.8,0
896,448.06,0.01,43.2,0
897,448.57,0.02,44.4,0
898,449.09,-0.01,40.7,0
899,449.61,-0.02,39.4,0
900,450.04,0.00,41.0,0
901,450.55,0.02,45.3,0
902,451.06,0.02,42.0,0
903,451.57,0.04,44.1,0
904,452.08,0.04,44.0,0
905,452.60,0.01,39.7,0
906,453.12,0.05,43.4,0
907,453.55,0.07,49.5,0
908,454.06,0.04,37.9,0
909,454.58,0.02,41.9,0
910,455.09,0.07,47.1,0
911,455.61,0.05,42.7,0
912,456.12,0.04,40.6,0
913,456.56,0.06,44.1,0
914,457.07,0.04,41.5,0
915,457.59,0.04,44.2,0
916,458.10,0.01,40.8,0
917,458.62,0.05,48.1,0
918,459.05,-0.01,35.8,0
919,459.57,0.01,40.1,0
920,460.08,0.01,40.9,0
921,460.59,0.02,40.5,0
922,461.11,0.00,40.6,0
923,461.55,0.05,47.2,0
924,462.05,0.02,43.0,0
925,462.57,0.04,44.2,0
926,463.08,-0.01,37.7,0
927,463.59,-0.01,39.2,0
928,464.10,0.04,44.3,0
929,464.63,-0.01,38.3,0
930,465.05,0.04,43.5,0
931,465.57,-0.01,39.4,0
932,466.08,0.01,40.1,0
933,466.59,0.00,38.9,0
934,467.10,0.00,41.6,0
935,467.61,-0.02,39.0,0
936,468.04,0.00,42.3,0
937,468.55,0.00,38.0,0
938,469.06,0.02,43.0,0
939,469.57,0.04,41.8,0
940,470.08,0.00,38.9,0
941,470.59,0.05,44.0,0
942,471.10,0.01,40.9,0
943,471.61,0.00,36.3,0
944,472.12,0.02,40.5,0
945,472.55,0.04,43.7,0
946,473.05,0.09,47.0,0
947,473.56,0.04,37.5,0
948,474.08,0.05,44.9,0
949,474.59,0.04,41.8,0
950,475.10,0.04,42.0,0
951,475.61,0.02,39.8,0
952,476.04,0.02,40.7,0
953,476.55,0.04,41.2,0
954,477.06,0.05,44.9,0
955,477.57,0.04,42.9,0
956,478.08,0.02,39.9,0
957,478.60,0.01,39.6,0
958,479.11,0.02,43.4,0
959,479.63,0.01,41.2,0
960,480.05,0.00,41.8,0
961,480.56,0.04,43.9,0
962,481.07,0.05,44.3,0
963,481.58,0.00,39.2,0
964,482.10,0.01,42.3,0
965,482.61,0.00,38.4,0
966,483.12,-0.01,39.8,0
967,483.54,-0.02,41.0,0
968,484.06,0.04,45.7,0
969,484.57,-0.01,38.9,0
970,485.09,-0.02,35.9,0
971,485.60,-0.01,39.8,0
972,486.11,0.00,42.8,0
973,486.62,0.00,43.6,0
974,487.04,-0.02,35.0,0
975,487.56,-0.01,38.9,0
976,488.08,0.00,39.3,0
977,488.59,0.00,43.5,0
978,489.10,0.00,42.0,0
979,489.62,0.01,45.6,0
980,490.04,-0.01,40.7,0
981,490.55,-0.04,38.2,0
982,491.06,-0.05,37.6,0
983,491.58,0.01,42.3,0
984,492.09,-0.01,40.6,0
985,492.59,-0.02,39.4,0
986,493.11,0.02,45.1,0
987,493.61,0.00,40.1,0
988,494.04,-0.01,40.5,0
989,494.55,-0.04,34.5,0
990,495.06,0.00,41.0,0
991,495.57,0.02,41.6,0
992,496.08,-0.01,37.9,0
993,496.59,0.01,42.1,0
994,497.10,0.02,40.8,0
995,497.61,0.00,40.9,0
996,498.05,0.02,43.4,0
997,498.56,-0.01,40.7,0
998,499.07,0.01,38.8,0
999,499.59,0.00,42.7,0
1000,500.10,0.06,46.4,0
1001,500.61,0.02,42.5,0
1002,501.12,0.01,38.8,0
1003,501.63,0.04,45.7,0
1004,502.05,-0.01,40.6,0
1005,502.56,0.02,40.1,0
1006,503.08,-0.01,39.7,0
1007,503.59,0.01,41.3,0
1008,504.11,0.01,42.3,0
1009,504.62,0.01,41.5,0
1010,505.05,0.02,41.9,0
1011,505.55,0.00,39.4,0
1012,506.06,-0.01,40.7,0
1013,506.57,0.02,45.5,0
1014,507.09,0.04,44.9,0
1015,507.60,0.02,39.2,0
1016,508.11,0.02,42.8,0
1017,508.62,0.01,39.7,0
1018,509.05,-0.01,39.0,0
1019,509.56,0.00,40.3,0
1020,510.08,-0.02,36.0,0
1021,510.59,-0.04,37.4,0
1022,511.11,0.04,48.3,0
1023,511.62,-0.01,44.1,0
1024,512.05,0.04,44.1,0
1025,512.56,0.00,40.3,0
1026,513.07,-0.01,38.2,0
1027,513.57,0.04,45.8,0
1028,514.08,0.05,48.9,0
1029,514.59,0.00,41.1,0
1030,515.10,-0.01,42.6,0
1031,515.61,0.00,46.5,0
1032,516.12,-0.01,40.8,0
1033,516.55,-0.01,39.9,0
1034,517.05,-0.01,38.2,0
1035,517.56,0.00,43.0,0
1036,518.08,-0.05,36.1,0
1037,518.59,-0.04,40.1,0
1038,519.10,-0.02,36.9,0
1039,519.61,-0.06,33.0,0
1040,520.04,-0.04,40.8,0
1041,520.56,-0.04,41.6,0
1042,521.06,-0.05,39.6,0
1043,521.57,-0.01,45.2,0
1044,522.08,0.00,42.8,0
1045,522.59,-0.04,38.2,0
1046,523.11,-0.05,36.0,0
1047,523.62,-0.05,36.0,0
1048,524.05,-0.01,41.4,0
1049,524.56,-0.01,39.9,0
1050,525.07,-0.02,40.2,0
1051,525.58,0.01,46.8,0
1052,526.10,0.04,43.8,0
1053,526.61,0.02,42.7,0
1054,527.12,-0.01,40.5,0
1055,527.54,-0.01,38.9,0
1056,528.06,0.01,41.4,0
1057,528.57,0.02,42.6,0
1058,529.08,0.04,44.8,0
1059,529.60,-0.05,36.0,0
1060,530.11,-0.02,37.5,0
1061,530.62,-0.02,41.2,0
1062,531.04,-0.04,36.3,0
1063,531.56,-0.01,40.6,0
1064,532.07,-0.04,33.6,0
1065,532.58,-0.06,32.9,0
1066,533.10,0.00,42.8,0
1067,533.55,-0.06,35.7,0
1068,534.05,-0.04,40.7,0
1069,534.56,-0.05,35.9,0
1070,535.07,-0.01,42.3,0
1071,535.58,-0.04,36.2,0
1072,536.10,-0.01,40.5,0
1073,536.61,-0.05,36.8,0
1074,537.12,-0.04,38.8,0
1075,537.54,-0.02,38.3,0
1076,538.06,-0.05,37.5,0
1077,538.57,-0.04,37.0,0
1078,539.08,-0.04,38.0,0
1079,539.59,-0.04,36.1,0
1080,540.10,-0.01,44.0,0
1081,540.62,0.02,45.0,0
1082,541.04,0.02,45.1,0
1083,541.56,0.01,41.1,0
1084,542.07,-0.01,40.3,0
1085,542.58,0.00,40.9,0
1086,543.10,-0.02,39.2,0
1087,543.61,0.04,47.2,0
1088,544.12,-0.04,36.9,0
1089,544.55,0.01,45.4,0
1090,545.06,-0.01,39.5,0
1091,545.57,0.01,45.4,0
1092,546.08,-0.04,36.0,0
1093,546.59,-0.01,37.7,0
1094,547.10,0.02,48.6,0
1095,547.62,0.01,43.8,0
1096,548.04,0.01,45.4,0
1097,548.55,-0.04,35.2,0
1098,549.06,-0.05,36.5,0
1099,549.57,0.00,43.4,0
1100,550.08,-0.04,37.7,0
1101,550.59,-0.02,39.0,0
1102,551.11,-0.01,43.7,0
1103,551.63,0.01,45.3,0
1104,552.05,0.01,45.3,0
1105,552.56,-0.01,42.1,0
1106,553.08,-0.02,41.6,0
1107,553.58,-0.01,39.4,0
1108,554.09,0.00,43.2,0
1109,554.60,0.01,42.7,0
1110,555.12,-0.01,37.6,0
1111,555.54,0.01,41.8,0
1112,556.06,-0.05,35.5,0
1113,556.57,0.02,43.0,0
1114,557.08,0.01,39.2,0
1115,557.59,-0.02,36.3,0
1116,558.10,-0.01,40.2,0
1117,558.62,-0.02,40.6,0
1118,559.04,0.01,40.1,0
1119,559.56,0.00,41.3,0
1120,560.07,0.04,46.2,0
1121,560.58,0.00,38.8,0
1122,561.10,0.02,43.2,0
1123,561.62,-0.04,37.6,0
1124,562.05,-0.02,40.8,0
1125,562.56,-0.05,35.6,0
1126,563.08,-0.01,44.4,0
1127,563.59,-0.04,39.3,0
1128,564.11,-0.06,35.9,0
1129,564.55,-0.05,39.8,0
1130,565.06,-0.04,41.0,0
1131,565.57,-0.05,38.1,0
1132,566.08,-0.07,36.3,0
1133,566.60,-0.04,40.2,0
1134,567.12,-0.01,40.9,0
1135,567.55,-0.06,38.4,0
1136,568.06,-0.06,38.4,0
1137,568.57,-0.04,41.8,0
1138,569.09,-0.07,37.9,0
1139,569.60,-0.06,39.2,0
1140,570.12,-0.04,42.6,0
1141,570.55,-0.10,34.5,0
1142,571.06,-0.09,37.4,0
1143,571.58,-0.07,38.7,0
1144,572.09,-0.06,38.2,0
1145,572.61,-0.05,40.2,0
1146,573.13,-0.07,39.4,0
1147,573.56,-0.04,42.3,0
1148,574.07,-0.07,37.8,0
1149,574.59,-0.07,40.2,0
1150,575.10,-0.10,32.5,0
1151,575.62,-0.01,44.8,0
1152,576.05,-0.07,38.4,0
1153,576.57,-0.05,35.7,0
1154,577.09,-0.04,41.2,0
1155,577.61,-0.06,38.7,0
1156,578.12,-0.06,38.8,0
1157,578.55,-0.06,40.3,0
1158,579.05,-0.07,35.7,0
1159,579.56,-0.05,38.2,0
1160,580.07,-0.05,38.1,0
1161,580.59,-0.04,40.2,0
1162,581.11,-0.07,37.2,0
1163,581.54,-0.09,35.1,0
1164,582.05,-0.05,38.8,0
1165,582.56,0.01,46.8,0
1166,583.08,-0.02,40.5,0
1167,583.60,-0.02,37.0,0
1168,584.11,0.00,43.0,0
1169,584.54,-0.04,40.0,0
1170,585.05,-0.07,34.5,0
1171,585.57,-0.04,42.5,0
1172,586.08,-0.04,38.2,0
1173,586.60,-0.02,42.9,0
1174,587.11,-0.05,36.8,0
1175,587.55,-0.05,37.9,0
1176,588.06,-0.04,39.9,0
1177,588.58,-0.02,37.7,0
1178,589.10,-0.05,36.0,0
1179,589.62,-0.04,37.1,0
1180,590.04,-0.05,38.5,0
1181,590.56,-0.06,37.2,0
1182,591.08,-0.04,40.6,0
1183,591.60,0.00,44.3,0
1184,592.11,-0.05,34.9,0
1185,592.54,0.01,45.5,0
1186,593.05,-0.02,36.7,0
1187,593.56,-0.07,34.9,0
1188,594.07,-0.02,37.4,0
1189,594.59,-0.05,37.5,0
1190,595.10,-0.02,44.3,0
1191,595.62,-0.01,44.6,0
1192,596.05,-0.06,36.2,0
1193,596.56,-0.05,40.0,0
1194,597.08,-0.02,36.4,0
1195,597.60,-0.04,35.2,0
1196,598.11,-0.02,38.1,0
1197,598.55,-0.04,36.0,0
1198,599.05,0.01,43.0,0
1199,599.57,-0.02,38.0,0
1200,600.08,-0.02,37.2,0
1201,600.60,-0.02,42.4,0
1202,601.12,-0.04,37.7,0
1203,601.55,-0.07,34.0,0
1204,602.06,-0.07,34.8,0
1205,602.58,0.01,44.5,0
1206,603.10,-0.06,36.1,0
1207,603.63,-0.06,39.4,0
1208,604.05,-0.06,39.4,0
1209,604.57,-0.05,38.9,0
1210,605.09,-0.05,39.7,0
1211,605.61,-0.05,40.5,0
1212,606.12,-0.04,39.2,0
1213,606.55,-0.01,43.4,0
1214,607.05,-0.05,37.2,0
1215,607.56,-0.04,37.3,0
1216,608.08,-0.02,40.5,0
1217,608.59,-0.05,36.9,0
1218,609.11,-0.04,38.1,0
1219,609.54,-0.04,36.4,0
1220,610.05,-0.02,39.4,0
1221,610.57,-0.01,41.5,0
1222,611.09,-0.04,37.4,0
1223,611.61,-0.02,39.3,0
1224,612.12,0.00,41.9,0
1225,612.56,-0.01,36.3,0
1226,613.07,-0.01,41.4,0
1227,613.59,-0.01,38.8,0
1228,614.10,0.01,41.4,0
1229,614.61,0.00,40.9,0
1230,615.04,-0.02,34.2,0
1231,615.56,-0.01,34.6,0
1232,616.08,0.01,38.8,0
1233,616.59,0.04,40.5,0
1234,617.11,0.01,37.1,0
1235,617.55,-0.01,38.0,0
1236,618.05,0.00,41.0,0
1237,618.57,0.01,43.1,0
1238,619.08,-0.01,40.6,0
1239,619.60,0.02,43.5,0
1240,620.11,-0.02,38.5,0
1241,620.55,-0.04,36.4,0
1242,621.05,0.05,47.0,0
1243,621.57,-0.01,39.8,0
1244,622.09,-0.02,35.9,0
1245,622.60,0.02,42.6,0
1246,623.12,-0.02,38.5,0
1247,623.55,0.02,41.7,0
1248,624.06,0.00,39.3,0
1249,624.58,-0.01,41.5,0
1250,625.09,-0.02,34.2,0
1251,625.62,-0.04,36.4,0
1252,626.04,0.00,41.0,0
1253,626.56,-0.01,35.4,0
1254,627.08,-0.02,40.2,0
1255,627.60,-0.04,38.1,0
1256,628.11,-0.02,38.5,0
1257,628.55,-0.01,41.4,0
1258,629.06,-0.02,37.5,0
1259,629.57,-0.04,36.4,0
1260,630.08,-0.01,39.7,0
1261,630.60,0.01,38.8,0
1262,631.12,-0.04,34.6,0
1263,631.55,-0.02,40.1,0
1264,632.06,-0.02,39.2,0
1265,632.57,-0.02,41.8,0
1266,633.09,-0.01,42.2,0
1267,633.61,-0.02,39.2,0
1268,634.12,0.00,43.5,0
1269,634.55,-0.05,36.7,0
1270,635.06,-0.05,40.2,0
1271,635.58,-0.01,43.8,0
1272,636.09,-0.06,35.4,0
1273,636.61,-0.06,37.9,0
1274,637.13,-0.06,37.0,0
1275,637.56,-0.04,39.5,0
1276,638.07,-0.05,34.8,0
1277,638.58,0.00,39.0,0
1278,639.10,-0.01,40.3,0
1279,639.62,-0.05,35.6,0
1280,640.04,-0.05,36.4,0
1281,640.56,0.00,44.1,0
1282,641.08,-0.02,38.8,0
1283,641.60,0.01,44.3,0
1284,642.11,-0.06,33.4,0
1285,642.54,0.00,41.3,0
1286,643.05,-0.04,36.9,0
1287,643.56,-0.05,37.2,0
1288,644.07,0.02,42.2,0
1289,644.59,-0.01,38.3,0
1290,645.10,-0.01,40.9,0
1291,645.63,-0.02,40.4,0
1292,646.05,0.00,40.4,0
1293,646.57,-0.01,40.0,0
1294,647.08,-0.01,36.6,0
1295,647.60,-0.02,34.4,0
1296,648.11,-0.01,38.3,0
1297,648.55,-0.02,37.0,0
1298,649.06,0.00,40.4,0
1299,649.58,-0.05,35.3,0
1300,650.09,-0.02,37.9,0
1301,650.61,-0.05,32.6,0
1302,651.12,-0.01,37.5,0
1303,651.54,-0.02,32.7,0
1304,652.06,-0.05,34.5,0
1305,652.57,-0.05,35.4,0
1306,653.09,0.00,38.6,0
1307,653.61,-0.01,37.4,0
1308,654.04,0.00,40.3,0
1309,654.56,0.00,39.4,0
1310,655.08,0.01,42.4,0
1311,655.60,-0.01,38.1,0
1312,656.12,0.01,39.8,0
1313,656.55,-0.04,36.5,0
1314,657.05,0.02,37.6,0
1315,657.57,-0.01,33.8,0
1316,658.09,0.01,39.9,0
1317,658.60,-0.04,31.4,0
1318,659.04,-0.01,36.4,0
1319,659.56,-0.04,35.6,0
1320,660.06,0.00,37.6,0
1321,660.58,-0.02,37.7,0
1322,661.10,-0.05,34.3,0
1323,661.61,-0.04,38.2,0
1324,662.05,0.01,41.6,0
1325,662.56,-0.01,39.9,0
1326,663.07,0.04,39.8,0
1327,663.58,-0.01,33.8,0
1328,664.09,0.01,36.2,0
1329,664.60,0.02,36.8,0
1330,665.11,0.01,38.9,0
1331,665.62,0.00,38.5,0
1332,666.05,0.02,43.7,0
1333,666.56,-0.04,33.1,0
1334,667.07,-0.04,32.2,0
1335,667.58,0.05,42.8,0
1336,668.09,0.02,39.4,0
1337,668.60,0.04,40.7,0
1338,669.11,0.02,41.2,0
1339,669.54,0.01,39.1,0
1340,670.05,0.01,37.2,0
1341,670.57,0.04,46.7,0
1342,671.08,0.01,38.2,0
1343,671.59,0.04,39.9,0
1344,672.10,0.01,39.0,0
1345,672.62,0.05,41.0,0
1346,673.05,0.02,38.6,0
1347,673.56,0.02,36.8,0
1348,674.07,0.01,36.4,0
1349,674.59,0.05,44.5,0
1350,675.10,-0.01,35.8,0
1351,675.61,-0.01,33.1,0
1352,676.12,0.00,33.5,0
1353,676.55,0.01,35.6,0
1354,677.06,0.09,50.3,0
1355,677.56,0.02,36.9,0
1356,678.07,0.05,43.9,0
1357,678.59,0.04,41.8,0
1358,679.10,0.02,40.3,0
1359,679.62,0.02,37.7,0
1360,680.04,0.01,38.2,0
1361,680.55,0.05,41.3,0
1362,681.06,0.07,45.7,0
1363,681.57,0.01,35.8,0
1364,682.08,-0.01,36.8,0
1365,682.59,0.02,42.2,0
1366,683.11,0.02,37.1,0
1367,683.62,-0.04,31.6,0
1368,684.05,0.01,37.4,0
1369,684.56,0.02,42.3,0
1370,685.07,0.04,40.1,0
1371,685.58,0.00,38.0,0
1372,686.09,0.02,38.0,0
1373,686.60,-0.02,32.0,0
1374,687.11,0.06,41.8,0
1375,687.62,0.01,38.4,0
1376,688.05,0.06,45.3,0
1377,688.56,0.00,34.8,0
1378,689.08,0.01,40.2,0
1379,689.58,0.01,41.4,0
1380,690.09,-0.01,37.0,0
1381,690.60,0.00,36.5,0
1382,691.12,-0.02,37.4,0
1383,691.54,0.00,37.4,0
1384,692.06,-0.02,37.5,0
1385,692.57,-0.01,35.2,0
1386,693.08,0.00,38.3,0
1387,693.59,-0.02,38.4,0
1388,694.10,-0.05,34.0,0
1389,694.61,0.01,43.1,0
1390,695.04,0.02,41.7,0
1391,695.55,0.01,37.7,0
1392,696.07,-0.01,37.8,0
1393,696.58,-0.01,38.6,0
1394,697.09,0.02,40.8,0
1395,697.61,0.01,37.7,0
1396,698.12,-0.01,36.9,0
1397,698.55,0.00,42.4,0
1398,699.06,-0.04,32.7,0
1399,699.57,0.04,43.6,0
1400,700.08,-0.01,35.1,0
1401,700.59,0.05,45.8,0
1402,701.10,0.04,40.3,0
1403,701.61,0.05,41.4,0
1404,702.12,0.04,41.1,0
1405,702.55,0.01,38.6,0
1406,703.06,0.02,40.0,0
1407,703.57,0.06,42.0,0
1408,704.08,0.01,36.9,0
1409,704.59,0.04,41.2,0
1410,705.11,0.05,42.5,0
1411,705.62,0.01,35.2,0
1412,706.05,0.01,40.4,0
1413,706.56,0.02,39.9,0
1414,707.07,0.04,38.6,0
1415,707.58,0.05,40.8,0
1416,708.10,0.01,36.1,0
1417,708.61,0.04,41.4,0
1418,709.04,-0.01,31.0,0
1419,709.55,0.00,34.0,0
1420,710.06,0.02,40.1,0
1421,710.58,0.04,39.5,0
1422,711.09,0.04,40.6,0
1423,711.60,-0.02,29.7,0
1424,712.11,0.01,38.8,0
1425,712.54,0.00,41.0,0
1426,713.05,0.00,35.1,0
1427,713.55,-0.02,34.2,0
1428,714.06,-0.04,37.4,0
1429,714.58,-0.02,39.4,0
1430,715.10,-0.04,35.7,0
1431,715.62,-0.06,36.4,0
1432,716.05,-0.06,32.9,0
1433,716.56,-0.01,39.9,0
1434,717.08,-0.04,38.1,0
1435,717.59,0.00,41.9,0
1436,718.10,-0.01,38.9,0
1437,718.61,-0.04,32.9,0
1438,719.04,0.01,42.3,0
1439,719.55,-0.04,36.4,0
1440,720.06,-0.04,39.0,0
1441,720.58,-0.05,34.2,0
1442,721.09,-0.06,36.4,0
1443,721.61,-0.04,38.9,0
1444,722.12,-0.02,37.6,0
1445,722.54,-0.04,38.0,0
1446,723.05,-0.04,35.4,0
1447,723.56,-0.04,35.4,0
1448,724.07,-0.02,36.6,0
1449,724.59,0.00,40.8,0
1450,725.10,-0.04,36.3,0
1451,725.61,-0.05,34.1,0
1452,726.04,-0.05,36.6,0
1453,726.55,-0.01,41.3,0
1454,727.06,-0.01,39.4,0
1455,727.56,0.00,39.1,0
1456,728.08,-0.02,38.3,0
1457,728.59,-0.02,36.6,0
1458,729.10,-0.01,39.4,0
1459,729.61,-0.02,35.6,0
1460,730.12,-0.01,41.2,0
1461,730.55,-0.01,39.3,0
1462,731.06,-0.01,37.7,0
1463,731.57,0.00,42.5,0
1464,732.08,-0.04,33.4,0
1465,732.59,0.00,39.9,0
1466,733.10,0.00,38.1,0
1467,733.61,0.02,40.6,0
1468,734.04,-0.01,35.8,0
1469,734.55,0.00,38.1,0
1470,735.06,0.00,39.9,0
1471,735.57,-0.02,35.6,0
1472,736.08,0.00,39.8,0
1473,736.59,-0.04,35.2,0
1474,737.11,-0.04,36.8,0
1475,737.63,-0.02,40.6,0
1476,738.05,0.00,41.4,0
1477,738.56,-0.05,31.1,0
1478,739.07,-0.01,41.2,0
1479,739.58,-0.06,33.5,0
1480,740.09,-0.04,36.8,0
1481,740.60,-0.01,38.5,0
1482,741.11,-0.06,31.6,0
1483,741.54,-0.05,37.2,0
1484,742.05,-0.02,37.1,0
1485,742.56,-0.04,34.1,0
1486,743.08,-0.01,36.6,0
1487,743.59,-0.02,36.3,0
1488,744.10,-0.01,39.2,0
1489,744.62,-0.02,36.1,0
1490,745.06,-0.01,36.6,0
1491,745.57,0.00,37.9,0
1492,746.09,-0.04,37.6,0
1493,746.60,-0.04,37.6,0
1494,747.11,-0.06,36.7,0
1495,747.62,-0.05,34.3,0
1496,748.05,0.00,42.1,0
1497,748.56,-0.02,36.9,0
1498,749.07,-0.01,39.1,0
1499,749.58,-0.01,36.4,0
1500,750.09,-0.04,36.5,0
1501,750.60,-0.02,36.0,0
1502,751.11,-0.04,32.1,0
1503,751.62,0.00,37.7,0
1504,752.05,-0.02,36.8,0
1505,752.56,-0.01,39.1,0
1506,753.08,0.01,41.5,0
1507,753.58,0.00,38.4,0
1508,754.09,-0.02,35.9,0
1509,754.60,-0.02,37.6,0
1510,755.11,-0.02,35.9,0
1511,755.62,0.00,38.3,0
1512,756.05,-0.05,36.9,0
1513,756.56,-0.02,35.0,0
1514,757.08,0.01,41.3,0
1515,757.58,0.00,37.6,0
1516,758.09,0.02,41.9,0
1517,758.60,-0.01,39.0,0
1518,759.12,-0.01,40.6,0
1519,759.55,0.02,44.5,0
1520,760.06,-0.01,35.4,0
1521,760.57,-0.02,34.1,0
1522,761.08,0.00,42.1,0
1523,761.59,-0.02,35.9,0
1524,762.10,0.00,37.5,0
1525,762.61,-0.01,36.3,0
1526,763.05,0.00,36.7,0
1527,763.55,-0.01,38.9,0
1528,764.07,0.01,39.6,0
1529,764.58,-0.01,38.8,0
1530,765.10,-0.02,34.1,0
1531,765.61,-0.02,34.1,0
1532,766.12,0.01,40.5,0
1533,766.55,0.00,41.7,0
1534,767.06,0.02,40.0,0
1535,767.57,-0.01,39.7,0
1536,768.08,-0.01,35.3,0
1537,768.59,-0.01,38.7,0
1538,769.10,-0.02,40.2,0
1539,769.61,0.00,40.0,0
1540,770.04,-0.02,38.3,0
1541,770.55,-0.06,30.2,0
1542,771.06,-0.04,38.0,0
1543,771.57,-0.05,35.0,0
1544,772.08,-0.02,33.0,0
1545,772.59,0.00,38.2,0
1546,773.10,-0.02,34.8,0
1547,773.61,-0.02,37.4,0
1548,774.12,0.01,40.3,0
1549,774.54,0.02,42.6,0
1550,775.05,0.01,39.5,0
1551,775.56,0.01,37.7,0
1552,776.07,0.00,35.5,0
1553,776.58,0.01,38.7,0
1554,777.09,-0.01,35.2,0
1555,777.60,0.00,38.2,0
1556,778.11,-0.02,36.6,0
1557,778.62,0.05,41.5,0
1558,779.05,0.00,37.4,0
1559,779.56,0.02,40.6,0
1560,780.08,0.04,40.2,0
1561,780.59,-0.02,33.1,0
1562,781.10,0.02,40.8,0
1563,781.62,0.00,39.8,0
1564,782.04,0.04,41.2,0
1565,782.55,0.01,36.8,0
1566,783.07,0.01,39.5,0
1567,783.58,0.00,38.1,0
1568,784.10,0.01,37.7,0
1569,784.61,0.02,39.9,0
1570,785.12,0.01,37.0,0
1571,785.55,0.00,40.6,0
1572,786.05,0.01,42.9,0
1573,786.57,-0.01,34.3,0
1574,787.08,-0.05,30.5,0
1575,787.60,-0.04,4.4,0
1576,788.11,0.01,8.5,0
1577,788.62,0.05,12.0,0
1578,789.05,0.06,12.0,0
1579,789.56,0.06,9.9,0
1580,790.07,0.12,14.8,0
1581,790.58,0.17,13.0,0
1582,791.10,0.28,18.8,0
1583,791.61,0.34,21.1,0
1584,792.12,0.35,18.8,0
1585,792.55,0.42,19.9,0
1586,793.06,0.51,22.9,0
1587,793.56,0.57,24.8,0
1588,794.07,0.60,23.6,0
1589,794.59,0.66,23.3,0
1590,795.11,0.70,22.4,0
1591,795.62,0.76,26.5,0
1592,796.05,0.77,22.8,0
1593,796.56,0.81,27.1,0
1594,797.06,0.83,24.4,0
1595,797.58,0.85,24.7,0
1596,798.09,0.92,28.8,0
1597,798.60,0.94,28.2,0
1598,799.11,0.94,26.4,0
1599,799.62,0.98,29.5,0
1600,800.05,0.94,21.9,0
1601,800.56,0.96,23.5,0
1602,801.08,0.96,20.9,0
1603,801.58,0.98,22.7,0
1604,802.09,0.96,22.0,0
1605,802.60,0.95,17.6,0
1606,803.12,0.98,19.8,0
1607,803.63,0.95,15.9,0
1608,804.05,0.99,19.8,0
1609,804.56,0.95,19.0,0
1610,805.08,0.93,17.1,0
1611,805.59,0.90,16.5,0
1612,806.11,0.90,16.9,0
1613,806.62,0.92,15.1,0
1614,807.04,0.92,18.3,0
1615,807.55,0.87,11.9,0
1616,808.06,0.83,13.7,0
1617,808.57,0.81,10.2,0
1618,809.08,0.82,10.1,0
1619,809.59,0.74,3.2,0
1620,810.10,0.71,4.6,0
1621,810.61,0.74,11.0,0
1622,811.05,0.74,7.3,0
1623,811.55,0.76,12.5,0
1624,812.07,0.77,9.0,0
1625,812.58,0.76,9.8,0
1626,813.09,0.79,12.1,0
1627,813.60,0.83,11.0,0
1628,814.11,0.82,8.5,0
1629,814.54,0.84,7.3,0
1630,815.05,0.82,5.8,0
1631,815.55,0.84,7.2,0
1632,816.07,0.85,8.8,0
1633,816.58,0.84,6.2,0
1634,817.08,0.85,7.9,0
1635,817.59,0.88,10.1,0
1636,818.10,0.85,1.8,0
1637,818.60,0.87,15.5,0
1638,819.11,0.85,30.7,0
1639,819.61,0.84,32.6,0
1640,820.11,0.81,29.2,0
1641,820.59,0.79,30.0,0
1642,821.09,0.72,24.5,0
1643,821.59,0.67,24.3,0
1644,822.09,0.62,24.1,0
1645,822.59,0.56,20.9,0
1646,823.09,0.51,22.3,0
1647,823.58,0.46,21.1,0
