Sample,Timestamp,Current Error,PID Control Signal
0,0.04,0.00,-112.8
1,0.30,-0.01,-127.7
2,0.56,0.04,-129.5
3,0.83,-0.01,-121.8
4,1.09,0.05,-139.0
5,1.35,0.09,-119.9
6,1.61,0.12,-119.5
7,1.79,0.21,-124.1
8,2.05,0.32,-109.0
9,2.31,0.39,-114.4
10,2.57,0.50,-95.6
11,2.84,0.62,-111.1
12,3.09,0.81,-88.2
13,3.35,0.92,-105.1
14,3.61,1.03,-94.2
15,3.79,1.14,-89.0
16,4.05,1.26,-94.8
17,4.32,1.40,-94.4
18,4.58,1.51,-90.6
19,4.85,1.70,-84.4
20,5.03,1.78,-73.6
21,5.29,1.94,-80.6
22,5.55,2.06,-63.8
23,5.81,2.26,-68.0
24,6.08,2.38,-68.6
25,6.34,2.51,-65.9
26,6.60,2.64,-53.3
27,6.77,2.66,-67.3
28,7.03,2.84,-45.4
29,7.29,2.94,-64.4
30,7.55,3.06,-51.0
31,7.81,3.15,-63.1
32,8.07,3.23,-63.5
33,8.33,3.33,-51.8
34,8.60,3.36,-67.4
35,8.77,3.44,-48.1
36,9.03,3.50,-64.9
37,9.29,3.59,-43.7
38,9.55,3.64,-59.5
39,9.81,3.71,-61.7
40,10.08,3.76,-63.0
41,10.34,3.82,-66.6
42,10.51,3.83,-48.7
43,10.77,3.85,-56.9
44,11.03,3.88,-58.4
45,11.28,3.91,-54.2
46,11.54,3.96,66.6
47,11.80,3.96,69.4
48,12.06,3.93,63.0
49,12.32,3.89,59.8
50,12.57,3.83,56.2
51,12.76,3.78,46.8
52,13.02,3.67,40.7
53,13.28,3.59,37.4
54,13.53,3.49,35.8
55,13.80,3.34,27.8
56,14.05,3.19,19.4
57,14.31,3.04,13.3
58,14.58,2.84,2.1
59,14.76,2.73,4.4
60,15.02,2.55,-1.8
61,15.28,2.36,-9.6
62,15.54,2.16,-14.0
63,15.81,1.97,-22.9
64,16.07,1.77,-29.3
65,16.33,1.57,-33.7
66,16.50,1.46,-35.5
67,16.76,1.26,-39.7
68,17.02,1.10,-45.5
69,17.28,0.87,-54.1
70,17.54,0.73,-59.1
71,17.81,0.55,-60.2
72,18.06,0.40,-58.0
73,18.32,0.26,-65.9
74,18.50,0.16,-62.8
75,18.76,-0.01,-70.8
76,19.02,-0.15,-75.0
77,19.29,-0.26,-76.4
78,19.54,-0.38,-73.8
79,19.81,-0.51,-84.9
80,20.06,-0.55,-74.8
81,20.24,-0.63,-83.8
82,20.50,-0.70,-73.9
83,20.77,-0.76,-81.6
84,21.02,-0.85,-80.9
85,21.28,-0.88,-81.5
86,21.55,-0.94,-85.4
87,21.81,-0.95,-79.2
88,21.99,-0.98,-78.8
89,22.25,-0.98,-77.4
90,22.51,-0.99,-76.7
91,22.77,-0.98,-73.5
92,23.04,-0.95,-73.6
93,23.30,-0.98,-68.3
94,23.56,-0.95,-70.0
95,23.73,-0.94,-74.2
96,24.00,-0.90,-70.4
97,24.26,-0.83,-59.6
98,24.51,-0.81,-58.8
99,24.78,-0.74,-58.5
100,25.03,-0.68,-55.6
101,25.30,-0.65,-60.1
102,25.56,-0.59,-58.4
103,25.73,-0.54,-55.4
104,26.00,-0.42,-45.8
105,26.26,-0.33,-37.5
106,26.52,-0.23,-35.2
107,26.78,-0.15,-35.5
108,27.05,-0.07,-30.0
109,27.22,-0.04,-32.0
110,27.47,0.05,-30.6
111,27.74,0.15,-32.6
112,28.01,0.22,-22.8
113,28.26,0.32,-18.0
114,28.52,0.37,-24.2
115,28.77,0.48,-13.0
116,29.03,0.51,-20.5
117,29.21,0.56,-18.6
118,29.48,0.60,-18.8
119,29.74,0.71,-15.4
120,30.00,0.76,-12.6
121,30.27,0.78,-14.4
122,30.52,0.81,-9.8
123,30.78,0.85,-13.4
124,30.96,0.88,-10.8
125,31.22,0.92,-8.6
126,31.48,0.93,-13.3
127,31.75,0.95,-16.4
128,32.01,0.90,-15.7
129,32.27,0.92,-17.3
130,32.52,0.94,-11.5
131,32.71,0.95,-17.2
132,32.97,1.00,-8.9
133,33.23,0.98,-10.2
134,33.49,0.93,-14.5
135,33.74,0.94,-18.3
136,34.01,0.90,-22.7
137,34.27,0.88,-17.8
138,34.53,0.85,-24.1
139,34.71,0.84,-25.2
140,34.97,0.82,-20.4
141,35.23,0.84,-18.6
142,35.50,0.79,-23.8
143,35.76,0.73,-24.5
144,36.02,0.73,-23.5
145,36.28,0.71,-25.0
146,36.45,0.70,-25.2
147,36.72,0.66,-27.3
148,36.98,0.62,-29.1
149,37.24,0.61,-24.6
150,37.49,0.60,-22.6
151,37.76,0.55,-29.2
152,38.02,0.50,-30.6
153,38.20,0.48,-38.2
154,38.46,0.43,-34.2
155,38.72,0.42,-34.4
156,38.98,0.38,-31.1
157,39.24,0.38,-30.2
158,39.50,0.32,-37.2
159,39.76,0.28,-36.5
160,39.93,0.29,-35.1
161,40.19,0.26,-38.4
162,40.45,0.23,-32.9
163,40.72,0.22,-42.0
164,40.98,0.16,-36.7
165,41.24,0.16,-35.8
166,41.50,0.12,-41.8
167,41.76,0.10,-36.7
168,41.93,0.11,-36.3
169,42.20,0.07,-38.7
170,42.45,0.04,-40.7
171,42.72,0.04,-47.3
