Sample,Timestamp,Current Error
187,935.08,0.00
188,940.11,0.06
189,945.11,-0.05
190,950.07,-0.05
191,955.11,0.07
192,960.10,-0.01
193,965.10,-0.04
194,970.08,0.06
195,975.05,0.00
196,980.10,-0.04
197,985.08,0.05
198,990.05,0.00
199,995.08,-0.05
200,1000.12,0.01
201,1005.08,0.04
202,1010.10,-0.02
203,1015.11,0.01
204,1020.05,0.04
205,1025.12,0.00
206,1030.11,-0.02
207,1035.06,0.05
208,1040.12,-0.02
209,1045.10,-0.02
210,1050.09,0.07
211,1055.05,0.00
212,1060.10,-0.04
213,1065.07,0.04
214,1070.05,0.02
215,1075.10,-0.05
216,1080.05,0.00
217,1085.11,0.00
218,1090.05,-0.04
219,1095.10,0.05
220,1100.07,0.02
221,1105.11,-0.05
222,1110.10,-0.02
223,1115.06,0.12
224,1120.04,-0.05
225,1125.09,-0.02
226,1130.05,0.06
227,1135.06,-0.01
228,1140.05,-0.05
229,1145.08,0.09
230,1150.12,-0.01
231,1155.09,-0.05
232,1160.07,0.04
233,1165.04,0.05
234,1170.06,-0.02
235,1175.10,0.02
236,1180.05,0.05
237,1185.10,-0.04
238,1190.09,-0.04
239,1195.11,0.07
240,1200.08,-0.05
241,1205.08,-0.05
242,1210.11,0.07
243,1215.06,-0.02
244,1220.09,-0.09
245,1225.07,0.04
246,1230.11,-0.01
247,1235.10,-0.02
248,1240.05,0.02
249,1245.11,0.01
250,1250.09,-0.04
251,1255.08,-0.04
252,1260.05,0.04
253,1265.09,-0.02
254,1270.10,-0.05
255,1275.06,0.09
256,1280.08,-0.04
257,1285.09,-0.09
258,1290.07,0.06
259,1295.04,-0.02
260,1300.09,-0.06
261,1305.10,0.02
262,1310.12,0.00
263,1315.08,-0.01
264,1320.09,-0.01
265,1325.06,0.02
266,1330.10,-0.01
267,1335.04,0.00
268,1340.11,0.02
269,1345.12,-0.09
270,1350.09,-0.07
271,1355.10,0.05
272,1360.07,0.01
273,1365.09,-0.01
274,1370.09,0.06
275,1375.05,0.04
276,1380.08,-0.05
277,1385.06,0.02
278,1390.10,-0.01
279,1395.09,-0.06
280,1400.12,0.00
281,1405.04,0.02
282,1410.11,-0.04
283,1415.06,0.00
284,1420.08,0.06
285,1425.08,-0.05
286,1430.11,-0.02
287,1435.08,0.06
288,1440.04,-0.04
289,1445.10,-0.02
290,1450.11,0.09
291,1455.08,-0.01
292,1460.06,-0.04
293,1465.09,0.09
294,1470.06,-0.02
295,1475.11,-0.06
296,1480.11,0.04
297,1485.05,0.05
298,1490.08,-0.02
299,1495.11,0.01
300,1500.07,0.05
301,1505.11,-0.06
302,1510.09,0.02
303,1515.07,0.04
304,1520.05,-0.02
305,1525.10,0.00
306,1530.07,0.11
307,1535.04,0.01
308,1540.09,-0.04
309,1545.11,0.04
310,1550.09,0.00
311,1555.12,-0.05
312,1560.10,0.05
313,1565.08,0.05
314,1570.11,-0.06
315,1575.08,0.01
316,1580.05,0.04
317,1585.10,-0.06
318,1590.06,-0.01
319,1595.07,0.04
320,1600.12,-0.07
321,1605.10,-0.05
322,1610.06,0.06
323,1615.08,-0.02
324,1620.11,-0.09
325,1625.09,0.04
326,1630.08,-0.01
327,1635.11,-0.07
328,1640.09,0.04
329,1645.06,0.04
330,1650.06,-0.05
331,1655.07,-0.01
332,1660.12,0.04
333,1665.09,-0.06
334,1670.06,-0.07
335,1675.11,0.09
336,1680.09,-0.01
337,1685.04,-0.07
338,1690.11,0.06
339,1695.09,-0.05
340,1700.06,-0.04
341,1705.11,0.02
342,1710.10,0.00
343,1715.07,-0.04
344,1720.12,-0.01
345,1725.10,0.04
346,1730.06,-0.01
347,1735.09,-0.02
348,1740.07,0.02
349,1745.11,0.00
350,1750.08,-0.05
351,1755.09,0.06
352,1760.04,0.01
353,1765.10,-0.02
354,1770.09,0.07
355,1775.05,-0.04
356,1780.10,-0.02
357,1785.09,0.04
358,1790.05,0.01
359,1795.09,-0.01
360,1800.07,-0.01
361,1805.04,0.00
362,1810.06,-0.01
363,1815.07,-0.01
364,1820.12,0.06
365,1825.10,0.00
366,1830.12,-0.02
367,1835.09,0.06
368,1840.07,-0.02
369,1845.06,-0.02
370,1850.09,0.06
371,1855.11,-0.02
372,1860.09,-0.02
373,1865.10,0.04
374,1870.10,0.00
375,1875.07,-0.04
376,1880.09,0.01
377,1885.06,0.02
378,1890.09,-0.01
379,1895.07,0.00
380,1900.06,0.06
381,1905.11,-0.02
382,1910.06,-0.02
383,1915.11,0.10
384,1920.10,-0.05
385,1925.07,-0.05
386,1930.09,0.09
387,1935.05,-0.02
388,1940.08,-0.09
389,1945.05,0.05
390,1950.10,-0.01
391,1955.09,-0.05
392,1960.05,0.02
393,1965.10,0.07
394,1970.07,-0.05
395,1975.04,0.01
396,1980.09,0.05
397,1985.07,-0.04
398,1990.06,-0.02
399,1995.12,0.09
400,2000.09,-0.04
401,2005.05,-0.05
402,2010.11,0.09
403,2015.06,-0.05
404,2020.07,-0.05
405,2025.06,0.04
406,2030.10,0.04
407,2035.07,-0.07
408,2040.11,0.02
409,2045.10,0.01
410,2050.10,-0.02
411,2055.06,-0.01
412,2060.08,0.06
413,2065.09,-0.04
414,2070.05,-0.06
415,2075.10,0.04
416,2080.09,-0.02
417,2085.05,-0.05
418,2090.08,0.10
419,2095.11,-0.01
420,2100.06,-0.07
421,2105.09,0.04
422,2110.08,-0.01
423,2115.05,-0.06
424,2120.09,0.01
425,2125.07,0.02
426,2130.09,-0.04
427,2135.11,-0.06
428,2140.09,0.02
429,2145.07,-0.05
430,2150.09,-0.06
431,2155.11,0.05
432,2160.06,-0.01
433,2165.12,-0.04
434,2170.09,0.05
435,2175.06,-0.02
436,2180.08,-0.01
437,2185.10,0.07
438,2190.09,-0.01
439,2195.09,-0.02
440,2200.12,0.04
441,2205.10,0.02
442,2210.07,-0.04
443,2215.04,-0.02
444,2220.11,0.01
445,2225.12,-0.02
446,2230.07,0.04
447,2235.10,0.07
448,2240.09,-0.05
449,2245.10,-0.02
450,2250.07,0.06
451,2255.09,-0.05
452,2260.06,-0.06
453,2265.08,0.04
454,2270.10,0.00
455,2275.06,-0.04
456,2280.06,0.06
457,2285.11,0.04
458,2290.07,0.00
459,2295.10,0.00
460,2300.12,0.06
461,2305.07,-0.02
462,2310.04,-0.02
463,2315.10,0.07
464,2320.09,-0.04
465,2325.11,-0.05
466,2330.09,0.10
467,2335.07,-0.04
468,2340.10,-0.10
469,2345.12,0.04
470,2350.09,0.04
471,2355.12,-0.05
472,2360.08,0.02
473,2365.09,0.02
474,2370.04,-0.10
475,2375.05,0.00
476,2380.10,0.02
477,2385.08,-0.05
478,2390.06,-0.06
479,2395.11,0.10
480,2400.09,-0.04
481,2405.08,-0.07
482,2410.12,0.06
483,2415.07,-0.04
484,2420.07,-0.09
485,2425.08,0.07
486,2430.05,-0.01
487,2435.05,-0.04
488,2440.07,0.02
489,2445.09,0.02
490,2450.05,-0.05
491,2455.09,-0.01
492,2460.06,0.07
493,2465.08,-0.09
494,2470.09,-0.04
495,2475.10,0.06
496,2480.09,-0.02
497,2485.06,-0.02
498,2490.10,0.02
499,2495.09,0.01
500,2500.11,-0.05
501,2505.08,0.04
502,2510.06,0.00
503,2515.12,-0.06
504,2520.07,0.02
505,2525.09,0.06
506,2530.05,-0.04
507,2535.07,-0.01
508,2540.10,0.07
509,2545.06,-0.01
510,2550.05,-0.06
511,2555.10,0.05
512,2560.07,0.00
513,2565.09,-0.02
514,2570.04,0.07
515,2575.08,0.01
516,2580.10,-0.06
517,2585.05,0.05
518,2590.09,0.04
519,2595.07,-0.01
520,2600.07,-0.01
521,2605.06,0.00
522,2610.09,-0.02
523,2615.06,-0.01
524,2620.09,0.02
525,2625.05,-0.04
526,2630.09,-0.02
527,2635.05,0.11
528,2640.09,-0.04
529,2645.07,-0.02
530,2650.12,0.09
531,2655.08,-0.01
532,2660.10,-0.01
533,2665.08,0.06
534,2670.05,0.02
535,2675.09,-0.06
536,2680.04,0.04
537,2685.07,0.01
538,2690.07,-0.02
539,2695.08,-0.01
540,2700.04,0.02
541,2705.10,-0.02
542,2710.06,-0.01
543,2715.10,0.11
544,2720.07,-0.09
545,2725.09,-0.07
546,2730.10,0.09
547,2735.11,-0.02
548,2740.09,-0.02
549,2745.05,0.10
550,2750.11,0.01
551,2755.08,-0.05
552,2760.08,0.02
553,2765.04,0.09
554,2770.09,-0.04
555,2775.12,0.02
556,2780.09,0.05
557,2785.05,-0.02
558,2790.12,-0.04
559,2795.07,0.05
560,2800.10,-0.05
561,2805.07,-0.06
562,2810.08,0.10
563,2815.04,-0.02
564,2820.07,-0.12
565,2825.10,0.07
566,2830.08,0.00
567,2835.09,-0.05
568,2840.11,0.00
569,2845.06,0.02
570,2850.08,-0.02
571,2855.12,-0.01
572,2860.08,0.07
573,2865.12,-0.04
574,2870.08,-0.04
575,2875.08,0.06
576,2880.06,0.01
577,2885.07,-0.02
578,2890.08,0.04
579,2895.10,-0.01
580,2900.11,-0.05
581,2905.09,0.05
582,2910.10,0.01
583,2915.04,-0.07
584,2920.06,-0.01
585,2925.09,0.01
586,2930.06,-0.01
587,2935.07,-0.04
588,2940.09,0.06
589,2945.05,-0.04
590,2950.10,-0.06
591,2955.06,0.06
592,2960.11,-0.05
593,2965.09,-0.02
594,2970.06,0.07
595,2975.09,0.00
596,2980.11,-0.04
597,2985.06,0.02
598,2990.11,0.01
599,2995.08,-0.06
600,3000.04,0.01
601,3005.10,0.00
602,3010.11,-0.07
603,3015.07,0.05
604,3020.08,0.06
605,3025.06,-0.01
606,3030.11,-0.05
607,3035.09,0.07
608,3040.07,-0.02
609,3045.11,-0.05
610,3050.08,0.09
611,3055.06,0.01
612,3060.07,-0.05
613,3065.10,0.10
614,3070.07,0.00
615,3075.08,-0.02
616,3080.11,0.05
617,3085.08,0.05
618,3090.06,-0.05
619,3095.07,0.00
620,3100.09,0.04
621,3105.06,-0.05
622,3110.09,0.00
623,3115.06,0.11
624,3120.07,-0.02
625,3125.05,-0.06
626,3130.09,0.07
627,3135.12,-0.04
628,3140.08,-0.07
629,3145.05,0.04
630,3150.11,-0.02
631,3155.07,-0.02
632,3160.09,0.01
633,3165.07,0.07
634,3170.06,-0.07
635,3175.08,0.01
636,3180.11,0.09
637,3185.08,0.00
638,3190.12,-0.05
639,3195.09,0.07
640,3200.06,-0.06
641,3205.05,-0.05
642,3210.08,0.06
643,3215.07,-0.06
644,3220.12,-0.09
645,3225.07,0.04
646,3230.09,0.01
647,3235.06,-0.10
648,3240.08,0.02
649,3245.09,0.05
650,3250.05,-0.02
651,3255.11,-0.01
652,3260.08,-0.01
653,3265.05,-0.02
654,3270.09,-0.07
655,3275.07,0.09
656,3280.11,-0.04
657,3285.12,-0.04
658,3290.08,0.05
659,3295.05,0.02
660,3300.06,-0.04
661,3305.06,0.04
662,3310.04,0.04
663,3315.11,-0.07
664,3320.10,0.02
665,3325.13,0.06
666,3330.09,-0.05
667,3335.05,-0.01
668,3340.11,0.06
669,3345.08,-0.05
670,3350.08,0.01
671,3355.12,0.07
672,3360.04,-0.01
673,3365.05,-0.04
674,3370.11,0.06
675,3375.09,0.02
676,3380.05,-0.05
677,3385.09,0.04
678,3390.04,0.01
679,3395.07,0.00
680,3400.11,0.01
681,3405.05,0.02
682,3410.04,-0.04
683,3415.09,0.01
684,3420.07,0.06
685,3425.08,-0.02
686,3430.09,-0.02
687,3435.12,0.05
688,3440.08,-0.01
689,3445.07,0.00
690,3450.09,0.07
691,3455.10,-0.06
692,3460.13,-0.05
693,3465.11,0.04
694,3470.09,0.00
695,3475.06,0.00
696,3480.06,0.05
697,3485.11,0.02
698,3490.05,-0.09
699,3495.08,-0.01
700,3500.05,0.10
701,3505.09,-0.05
702,3510.05,-0.04
703,3515.06,0.09
704,3520.06,-0.04
705,3525.10,-0.04
706,3530.08,0.10
707,3535.04,-0.05
708,3540.09,-0.06
709,3545.06,0.06
710,3550.10,0.00
711,3555.11,-0.04
712,3560.06,0.04
713,3565.12,0.04
714,3570.09,-0.05
715,3575.07,-0.05
716,3580.11,0.09
717,3585.07,-0.06
718,3590.08,0.00
719,3595.06,0.07
720,3600.06,-0.02
721,3605.07,-0.10
722,3610.08,0.11
723,3615.12,-0.04
724,3620.10,-0.06
725,3625.07,0.04
726,3630.09,0.01
727,3635.12,-0.06
728,3640.07,0.04
729,3645.07,0.04
730,3650.06,-0.05
731,3655.08,-0.01
732,3660.11,0.05
733,3665.09,-0.01
734,3670.05,-0.07
735,3675.09,0.07
736,3680.06,-0.04
737,3685.11,-0.04
738,3690.11,0.07
739,3695.09,0.00
740,3700.06,-0.05
741,3705.04,0.07
742,3710.07,-0.01
743,3715.11,-0.07
744,3720.08,-0.02
745,3725.06,0.02
746,3730.05,-0.04
747,3735.09,-0.06
748,3740.12,0.05
749,3745.10,-0.07
750,3750.07,-0.04
751,3755.08,0.05
752,3760.07,-0.10
753,3765.10,-0.04
754,3770.06,0.09
755,3775.10,-0.01
756,3780.07,-0.06
757,3785.05,0.07
758,3790.07,0.00
759,3795.10,-0.05
760,3800.06,0.04
761,3805.11,0.04
762,3810.07,-0.01
763,3815.07,0.01
764,3820.11,0.05
765,3825.08,0.00
766,3830.12,0.02
767,3835.07,0.10
768,3840.12,-0.05
769,3845.09,-0.05
770,3850.05,0.10
771,3855.10,0.00
772,3860.07,-0.04
773,3865.11,0.05
774,3870.06,0.01
775,3875.08,-0.02
776,3880.04,0.05
777,3885.10,0.05
778,3890.07,-0.06
779,3895.05,0.00
780,3900.05,0.07
781,3905.11,-0.04
782,3910.09,0.01
783,3915.07,0.06
784,3920.09,-0.04
785,3925.06,-0.02
786,3930.05,0.06
787,3935.10,-0.04
788,3940.08,-0.07
789,3945.12,0.06
790,3950.08,0.01
791,3955.04,-0.05
792,3960.07,0.01
793,3965.05,0.01
794,3970.07,-0.05
795,3975.06,-0.02
796,3980.08,0.04
797,3985.12,-0.04
798,3990.05,-0.05
799,3995.08,0.11
800,4000.06,-0.05
801,4005.06,-0.09
802,4010.09,0.06
803,4015.05,-0.04
804,4020.07,-0.05
805,4025.11,0.04
806,4030.07,-0.01
807,4035.06,-0.04
808,4040.10,-0.01
809,4045.08,0.02
810,4050.04,-0.02
811,4055.06,-0.02
812,4060.12,0.07
813,4065.07,0.00
814,4070.07,-0.09
815,4075.12,0.06
816,4080.07,-0.01
817,4085.07,-0.10
818,4090.08,0.05
819,4095.06,0.02
820,4100.09,-0.04
821,4105.05,0.04
822,4110.09,0.00
823,4115.07,-0.01
824,4120.06,0.01
825,4125.08,0.06
826,4130.07,-0.02
827,4135.07,-0.01
828,4140.05,0.06
829,4145.08,-0.01
830,4150.04,-0.04
831,4155.07,0.04
832,4160.10,-0.02
833,4165.05,-0.05
834,4170.09,0.07
835,4175.07,-0.01
836,4180.08,-0.04
837,4185.08,0.07
838,4190.07,-0.04
839,4195.05,-0.01
840,4200.10,0.05
841,4205.08,0.02
842,4210.06,-0.04
843,4215.12,0.01
844,4220.12,-0.01
845,4225.06,0.00
846,4230.06,-0.05
847,4235.12,0.10
848,4240.10,-0.01
849,4245.07,-0.05
850,4250.12,0.09
851,4255.10,-0.04
852,4260.05,-0.04
853,4265.09,0.04
854,4270.08,-0.04
855,4275.12,-0.01
856,4280.09,0.02
857,4285.07,0.05
858,4290.12,-0.04
859,4295.08,0.00
860,4300.08,0.10
861,4305.06,-0.02
862,4310.07,-0.01
863,4315.10,0.10
864,4320.08,0.00
865,4325.05,-0.04
866,4330.05,0.11
867,4335.10,-0.01
868,4340.05,-0.09
869,4345.08,0.09
870,4350.05,0.01
871,4355.10,-0.04
872,4360.05,0.01
873,4365.12,0.04
874,4370.06,-0.06
875,4375.10,0.01
876,4380.07,0.06
877,4385.07,-0.06
878,4390.09,-0.05
879,4395.10,0.11
880,4400.06,-0.04
881,4405.10,-0.07
882,4410.08,0.05
883,4415.04,0.02
884,4420.08,-0.04
885,4425.09,0.05
886,4430.11,-0.01
887,4435.09,-0.04
888,4440.06,0.01
889,4445.07,0.05
890,4450.11,-0.04
891,4455.06,-0.01
892,4460.05,0.04
893,4465.07,-0.02
894,4470.08,-0.05
895,4475.05,0.04
896,4480.07,0.00
897,4485.05,-0.06
898,4490.09,0.05
899,4495.07,0.00
900,4500.07,-0.06
901,4505.04,0.06
902,4510.06,0.01
903,4515.07,-0.06
904,4520.05,0.04
905,4525.10,0.05
906,4530.07,-0.05
907,4535.10,0.00
908,4540.06,0.09
909,4545.08,-0.06
910,4550.05,-0.04
911,4555.06,0.05
912,4560.06,-0.04
913,4565.10,-0.02
914,4570.08,0.10
915,4575.05,0.02
916,4580.06,-0.05
917,4585.07,0.04
918,4590.05,0.02
919,4595.10,-0.04
920,4600.06,0.00
921,4605.04,0.04
922,4610.08,-0.02
923,4615.10,0.00
924,4620.06,0.05
925,4625.10,0.01
926,4630.06,-0.02
927,4635.06,0.06
928,4640.12,0.00
929,4645.08,-0.07
930,4650.12,0.09
931,4655.07,-0.04
932,4660.07,-0.05
933,4665.10,0.07
934,4670.06,0.00
935,4675.07,-0.02
936,4680.11,0.06
937,4685.09,0.04
938,4690.06,-0.06
939,4695.09,0.00
940,4700.05,0.05
941,4705.10,-0.05
942,4710.06,0.00
943,4715.10,0.11
944,4720.08,-0.04
945,4725.07,-0.02
946,4730.04,0.09
947,4735.11,0.02
948,4740.09,-0.05
949,4745.07,0.07
950,4750.07,0.00
951,4755.11,-0.04
952,4760.06,0.04
953,4765.05,0.01
954,4770.11,-0.06
955,4775.06,-0.01
956,4780.12,0.05
957,4785.07,-0.07
958,4790.06,-0.04
959,4795.10,0.06
960,4800.07,-0.05
961,4805.11,-0.02
962,4810.07,0.04
963,4815.11,0.00
964,4820.07,-0.07
965,4825.12,0.02
966,4830.07,0.02
967,4835.05,-0.06
968,4840.12,0.04
969,4845.07,0.05
970,4850.12,-0.06
971,4855.08,-0.04
972,4860.07,0.06
973,4865.05,-0.06
974,4870.10,-0.05
975,4875.07,0.05
976,4880.11,-0.01
977,4885.06,-0.04
978,4890.06,0.04
979,4895.08,0.00
980,4900.06,-0.04
981,4905.05,0.04
982,4910.09,0.01
983,4915.06,-0.04
984,4920.11,0.00
985,4925.09,0.04
986,4930.07,-0.06
987,4935.11,-0.01
988,4940.07,0.06
989,4945.09,-0.06
990,4950.04,-0.06
991,4955.11,0.05
992,4960.07,-0.05
993,4965.08,-0.06
994,4970.07,0.04
995,4975.05,-0.01
996,4980.09,-0.04
997,4985.12,0.04
998,4990.08,0.02
999,4995.12,-0.01
1000,5000.05,0.05
1001,5005.06,0.02
1002,5010.04,0.00
1003,5015.06,-0.01
1004,5020.10,0.04
1005,5025.10,0.00
1006,5030.06,0.00
1007,5035.06,0.10
1008,5040.11,-0.02
1009,5045.07,-0.04
1010,5050.09,0.04
1011,5055.06,-0.02
1012,5060.06,-0.02
1013,5065.07,0.06
1014,5070.05,0.04
1015,5075.08,0.01
1016,5080.04,0.04
1017,5085.11,0.05
1018,5090.07,0.02
1019,5095.04,0.02
1020,5100.08,0.10
1021,5105.06,-0.05
1022,5110.06,-0.04
1023,5115.12,0.12
1024,5120.08,-0.02
1025,5125.10,-0.06
1026,5130.05,0.06
1027,5135.08,0.00
1028,5140.05,-0.11
1029,5145.08,0.05
1030,5150.08,0.01
1031,5155.05,-0.04
1032,5160.08,0.02
1033,5165.11,0.01
1034,5170.09,-0.06
1035,5175.07,-0.02
1036,5180.12,0.07
1037,5185.10,-0.02
1038,5190.06,-0.07
1039,5195.05,0.09
1040,5200.11,-0.04
1041,5205.05,-0.06
1042,5210.10,0.10
1043,5215.08,-0.04
1044,5220.11,-0.07
1045,5225.05,0.05
1046,5230.10,0.02
1047,5235.07,-0.09
1048,5240.05,0.00
1049,5245.09,0.04
1050,5250.05,-0.04
1051,5255.06,-0.01
1052,5260.08,0.06
1053,5265.10,-0.05
1054,5270.08,-0.09
1055,5275.07,0.06
1056,5280.10,-0.02
1057,5285.07,-0.05
1058,5290.11,0.02
1059,5295.09,0.02
1060,5300.11,-0.05
1061,5305.07,0.04
1062,5310.04,0.01
1063,5315.08,-0.10
1064,5320.10,0.00
1065,5325.07,0.00
1066,5330.11,-0.05
1067,5335.06,-0.02
1068,5340.05,-0.01
1069,5345.07,-0.07
1070,5350.04,-0.05
1071,5355.07,0.07
1072,5360.05,-0.07
1073,5365.10,-0.05
1074,5370.07,0.04
1075,5375.12,-0.05
1076,5380.07,-0.05
1077,5385.12,0.07
1078,5390.10,0.04
1079,5395.12,-0.05
1080,5400.09,0.01
1081,5405.07,0.05
1082,5410.05,0.00
1083,5415.11,0.01
1084,5420.09,0.07
1085,5425.05,-0.01
1086,5430.05,-0.04
1087,5435.08,0.11
1088,5440.05,-0.04
1089,5445.11,-0.04
1090,5450.07,0.06
1091,5455.12,-0.01
1092,5460.09,-0.04
1093,5465.05,0.02
1094,5470.08,-0.01
1095,5475.12,-0.05
1096,5480.07,0.07
1097,5485.05,0.05
1098,5490.11,-0.04
1099,5495.09,-0.01
1100,5500.06,0.05
1101,5505.07,-0.01
1102,5510.11,-0.02
1103,5515.07,0.10
1104,5520.06,-0.06
1105,5525.07,-0.05
1106,5530.12,0.06
1107,5535.09,0.00
1108,5540.08,-0.09
1109,5545.07,0.05
1110,5550.12,0.04
1111,5555.12,-0.07
1112,5560.04,0.06
1113,5565.10,0.01
1114,5570.07,-0.01
1115,5575.05,-0.05
1116,5580.05,0.07
1117,5585.09,-0.04
1118,5590.06,-0.02
1119,5595.12,0.09
1120,5600.08,0.02
1121,5605.11,-0.02
1122,5610.09,0.05
1123,5615.12,-0.04
1124,5620.11,-0.10
1125,5625.08,0.02
1126,5630.07,0.01
1127,5635.06,-0.12
1128,5640.06,-0.01
1129,5645.12,0.05
1130,5650.10,-0.04
1131,5655.08,-0.04
1132,5660.09,0.07
1133,5665.05,-0.04
1134,5670.04,-0.07
1135,5675.09,0.09
1136,5680.07,-0.01
1137,5685.09,-0.02
1138,5690.11,0.10
1139,5695.12,0.02
1140,5700.05,-0.01
1141,5705.13,0.01
1142,5710.08,0.01
1143,5715.05,-0.02
1144,5720.10,0.01
1145,5725.07,0.05
1146,5730.10,-0.01
1147,5735.06,-0.04
1148,5740.04,0.05
1149,5745.08,-0.02
1150,5750.04,-0.05
1151,5755.08,0.04
1152,5760.08,-0.02
1153,5765.06,-0.05
1154,5770.08,0.06
1155,5775.12,-0.01
1156,5780.12,-0.04
1157,5785.05,0.05
1158,5790.11,0.04
1159,5795.08,-0.06
1160,5800.06,0.02
1161,5805.12,0.01
1162,5810.10,-0.05
1163,5815.05,0.05
1164,5820.08,0.04
1165,5825.05,0.00
1166,5830.10,-0.04
1167,5835.05,0.07
1168,5840.12,0.00
1169,5845.05,-0.09
1170,5850.07,0.04
1171,5855.06,-0.04
1172,5860.07,-0.06
1173,5865.10,0.06
1174,5870.07,0.00
1175,5875.04,-0.01
1176,5880.11,0.02
1177,5885.05,0.04
1178,5890.11,-0.07
1179,5895.07,0.00
1180,5900.06,0.07
1181,5905.05,-0.04
1182,5910.06,-0.02
1183,5915.09,0.11
1184,5920.07,0.00
1185,5925.10,-0.05
1186,5930.07,0.13
1187,5935.04,-0.01
1188,5940.04,-0.09
1189,5945.10,0.09
1190,5950.06,0.05
1191,5955.04,-0.09
1192,5960.06,0.02
1193,5965.06,0.02
1194,5970.12,-0.05
1195,5975.08,-0.01
1196,5980.05,0.01
1197,5985.05,-0.05
1198,5990.06,-0.06
1199,5995.08,0.10
1200,6000.08,-0.04
1201,6005.06,-0.04
1202,6010.05,0.10
1203,6015.11,0.00
1204,6020.06,-0.07
1205,6025.07,0.04
1206,6030.05,0.04
1207,6035.07,-0.06
1208,6040.05,0.02
1209,6045.11,0.06
1210,6050.06,-0.06
1211,6055.12,-0.04
1212,6060.09,0.05
1213,6065.06,-0.01
