Sample,Timestamp,Current Error,PID Control Signal
0,0.05,0.01,-3.2
1,1.78,-0.02,-3.3
2,3.44,0.00,-3.5
3,5.09,0.01,-2.2
4,6.71,0.01,-3.2
5,8.41,-0.01,-7.4
6,10.07,-0.01,-4.8
7,11.71,0.02,-1.9
8,13.39,-0.01,-4.8
9,15.04,0.00,-3.5
10,16.73,-0.02,-7.0
11,18.42,0.01,-3.2
12,20.07,0.01,-0.4
13,21.72,-0.02,-9.9
14,23.44,0.02,-1.9
15,25.09,0.01,-1.3
16,26.75,0.00,-1.7
17,28.42,0.00,-2.6
18,30.07,0.01,-1.3
19,31.72,-0.01,-6.6
20,33.38,0.01,-3.2
21,35.07,0.01,-4.1
22,36.72,0.02,0.9
23,38.39,0.00,-1.7
24,40.11,-0.02,-5.2
25,41.77,-0.01,-3.9
26,43.42,0.01,-1.3
27,45.09,-0.01,-4.8
28,46.78,-0.05,-11.4
29,48.38,0.02,-1.9
30,50.11,0.00,-2.6
31,51.77,0.01,-0.3
32,53.41,0.01,-3.2
33,55.10,0.00,-2.6
34,56.76,-0.06,-10.8
35,58.45,-0.01,-5.7
36,60.07,-0.01,-3.9
37,61.73,-0.01,-7.5
38,63.40,0.01,-2.2
39,65.05,-0.02,-8.0
40,66.73,0.00,-5.4
41,68.39,0.00,-1.6
42,70.12,-0.04,-7.4
43,71.78,0.01,-4.1
44,73.43,-0.01,-5.7
45,75.08,0.00,-5.4
46,76.75,0.00,-5.3
47,78.40,-0.01,-4.8
48,80.06,0.00,-4.4
49,81.72,0.00,-4.5
50,83.44,-0.02,-7.0
51,85.05,-0.02,-6.1
52,86.73,0.04,0.3
53,88.39,-0.01,-5.7
54,90.07,0.00,-3.5
55,91.73,0.00,-2.6
56,93.37,0.02,0.1
57,95.04,0.00,-5.3
58,96.78,-0.01,-5.7
59,98.45,0.00,-6.2
60,100.11,0.01,-2.2
61,101.77,-0.02,-8.9
62,103.42,0.00,-1.7
63,105.07,0.00,-4.5
64,106.73,-0.01,-5.7
65,108.39,-0.01,-3.9
66,110.04,0.02,-0.0
67,111.78,-0.01,-6.7
68,113.42,-0.01,-6.7
69,115.09,0.04,3.0
70,116.74,0.01,-0.4
71,118.39,0.04,0.4
72,120.11,-0.01,-3.9
