Sample,Timestamp,Current Error,PID Control Signal
0,0.04,-0.01,76.2
1,0.30,0.00,80.1
2,0.56,0.02,79.7
3,0.82,-0.02,79.8
4,1.09,-0.02,88.4
5,1.34,-0.07,73.8
6,1.61,-0.07,85.9
7,1.79,-0.12,89.1
8,2.04,-0.18,70.6
9,2.30,-0.27,72.4
10,2.56,-0.28,66.8
11,2.83,-0.39,67.4
12,3.08,-0.44,62.6
13,3.34,-0.49,64.2
14,3.60,-0.55,59.8
15,3.86,-0.59,65.7
16,4.03,-0.63,61.5
17,4.29,-0.70,60.7
18,4.55,-0.81,63.0
19,4.82,-0.83,57.5
20,5.07,-0.90,52.6
21,5.34,-0.92,64.2
22,5.60,-1.00,64.2
23,5.78,-1.05,65.2
24,6.04,-1.10,51.5
25,6.29,-1.17,50.8
26,6.56,-1.17,66.4
27,6.82,-1.22,63.2
28,7.08,-1.26,56.6
29,7.33,-1.33,56.8
30,7.59,-1.37,50.1
31,7.85,-1.40,55.0
32,8.02,-1.39,56.8
33,8.27,-1.43,59.1
34,8.53,-1.45,59.9
35,8.79,-1.48,63.7
36,9.06,-1.50,62.7
37,9.31,-1.56,54.3
38,9.57,-1.57,54.5
39,9.83,-1.56,65.7
40,10.09,-1.59,62.2
41,10.27,-1.59,74.8
42,10.53,-1.57,61.2
43,10.80,-1.64,75.2
44,11.05,-1.66,53.7
45,11.31,-1.68,62.5
46,11.58,-1.67,70.6
47,11.84,-1.73,54.3
48,12.01,-1.75,56.1
49,12.27,-1.81,49.5
50,12.53,-1.83,58.0
51,12.79,-1.83,65.8
52,13.06,-1.86,65.8
53,13.32,-1.87,61.0
54,13.58,-1.89,59.9
55,13.83,-1.94,53.2
56,14.01,-1.94,66.2
57,14.28,-1.99,60.5
58,14.54,-2.04,59.7
59,14.80,-1.99,63.7
60,15.06,-2.01,66.8
61,15.32,-2.03,63.4
62,15.50,-2.04,68.6
63,15.76,-2.00,55.3
64,16.01,-2.08,55.5
65,16.27,-2.06,67.3
66,16.54,-2.04,67.7
67,16.79,-2.05,72.1
68,17.06,-2.06,74.8
69,17.32,-2.03,74.8
70,17.58,-2.04,66.6
71,17.75,-2.00,72.4
72,18.01,-2.05,61.9
73,18.26,-2.00,78.6
74,18.52,-2.00,69.6
75,18.79,-2.01,87.3
76,19.04,-1.97,71.1
77,19.30,-1.92,77.5
78,19.56,-1.94,74.7
79,19.82,-1.89,76.7
80,19.99,-1.88,86.1
81,20.26,-1.88,81.4
82,20.52,-1.84,17.0
83,20.78,-1.84,13.4
84,21.04,-1.81,17.1
85,21.30,-1.81,12.7
86,21.57,-1.76,19.0
87,21.75,-1.75,13.2
88,22.00,-1.66,25.5
89,22.27,-1.64,21.4
90,22.52,-1.60,23.9
91,22.79,-1.55,26.8
92,23.05,-1.49,24.7
93,23.30,-1.40,30.0
94,23.56,-1.35,29.9
95,23.74,-1.29,40.2
96,24.00,-1.23,35.8
97,24.27,-1.20,36.9
98,24.53,-1.14,37.3
99,24.79,-1.09,37.6
100,25.05,-1.00,43.9
101,25.23,-0.99,44.0
102,25.49,-0.94,42.4
103,25.75,-0.87,46.2
104,26.02,-0.87,38.2
105,26.27,-0.78,42.3
106,26.54,-0.73,46.3
107,26.72,-0.73,48.2
108,26.98,-0.68,42.8
109,27.24,-0.71,35.4
110,27.50,-0.70,40.1
111,27.76,-0.66,33.0
112,28.01,-0.62,43.3
113,28.27,-0.61,46.6
114,28.54,-0.61,39.7
115,28.72,-0.65,35.5
116,28.98,-0.57,43.2
117,29.25,-0.59,43.1
118,29.50,-0.52,43.5
119,29.76,-0.51,41.1
120,30.01,-0.51,38.8
121,30.27,-0.50,40.8
122,30.53,-0.49,44.1
123,30.72,-0.46,47.8
124,30.98,-0.39,52.8
125,31.24,-0.38,49.2
126,31.50,-0.39,49.3
127,31.76,-0.33,47.0
128,32.02,-0.33,48.7
129,32.28,-0.31,47.6
130,32.45,-0.29,48.8
131,32.72,-0.28,47.3
132,32.98,-0.18,60.7
133,33.24,-0.21,54.3
134,33.50,-0.21,47.6
135,33.75,-0.16,48.6
136,34.01,-0.11,59.9
137,34.27,-0.12,57.6
138,34.45,-0.10,58.7
139,34.72,-0.10,53.8
140,34.97,-0.06,57.1
141,35.23,-0.09,50.6
142,35.49,-0.06,56.2
143,35.75,-0.06,51.3
144,36.02,-0.06,52.2
145,36.27,-0.05,51.7
146,36.45,-0.05,53.9
147,36.71,-0.04,52.5
148,36.97,-0.10,50.7
149,37.24,-0.09,51.0
150,37.50,-0.11,44.5
151,37.76,-0.15,51.8
152,38.02,-0.12,46.7
153,38.19,-0.17,43.5
154,38.46,-0.18,48.8
155,38.72,-0.26,35.6
156,38.98,-0.28,36.5
157,39.24,-0.31,38.3
158,39.50,-0.34,30.0
159,39.76,-0.39,30.2
