Sample,Timestamp,Raw Encoder Reading,Target Motor Steps,Current Error,PID I Term,Phase Shift
62,62.07,6199,75.51,-0.17,-8.4,0
63,63.09,6175,75.25,-0.12,-8.5,0
64,64.10,6157,75.00,-0.16,-8.7,0
65,65.12,6131,74.74,-0.10,-8.8,0
66,66.04,6112,74.51,-0.10,-8.9,0
67,67.06,6091,74.26,-0.10,-9.0,0
68,68.08,6070,74.00,-0.10,-9.1,0
69,69.09,6048,73.75,-0.07,-9.1,0
70,70.10,6022,73.50,-0.01,-9.2,0
71,71.11,6000,73.24,0.00,-9.2,0
72,72.04,5981,73.01,0.00,-9.2,0
73,73.06,5964,72.76,-0.05,-9.2,0
74,74.07,5944,72.50,-0.05,-9.3,0
75,75.09,5927,72.25,-0.10,-9.4,0
76,76.10,5907,72.00,-0.11,-9.5,0
77,77.10,5887,71.75,-0.11,-9.6,0
78,78.11,5863,71.49,-0.07,-9.7,0
79,79.05,5845,71.26,-0.09,-9.8,0
80,80.07,5825,71.01,-0.10,-9.9,0
81,81.09,5800,70.75,-0.05,-9.9,0
82,82.10,5779,70.50,-0.05,-10.0,0
83,83.12,5754,70.24,0.00,-10.0,0
84,84.05,5737,70.01,-0.02,-10.0,0
85,85.05,5709,69.76,0.07,-10.0,0
86,86.07,5692,69.51,0.02,-10.0,0
87,87.09,5668,69.25,0.06,-10.0,0
88,88.11,5649,69.00,0.04,-9.9,0
89,89.12,5631,68.74,0.00,-9.9,0
90,90.11,5615,68.49,-0.05,-9.9,0
91,91.12,5594,68.24,-0.04,-9.9,0
92,92.04,5578,68.01,-0.07,-10.0,0
93,93.07,5553,67.76,-0.02,-10.1,0
94,94.08,5539,67.50,-0.11,-10.2,0
95,95.10,5510,67.25,-0.01,-10.3,0
96,96.11,5493,67.00,-0.06,-10.3,0
97,97.13,5471,66.74,-0.05,-10.4,0
98,98.06,5450,66.51,-0.02,-10.4,0
99,99.07,5427,66.25,0.01,-10.4,0
100,100.09,5407,66.00,0.00,-10.4,0
101,101.10,5384,65.75,0.02,-10.4,0
102,102.11,5364,65.50,0.01,-10.3,0
103,103.11,5339,65.24,0.07,-10.3,0
104,104.04,5321,65.01,0.06,-10.2,0
105,105.06,5305,64.76,0.00,-10.2,0
106,106.08,5287,64.50,-0.04,-10.2,0
107,107.09,5267,64.25,-0.05,-10.3,0
108,108.10,5249,64.00,-0.07,-10.3,0
109,109.13,5229,63.74,-0.09,-10.4,0
110,110.06,5209,63.51,-0.07,-10.5,0
111,111.07,5188,63.25,-0.07,-10.6,0
112,112.09,5166,63.00,-0.06,-10.6,0
113,113.11,5144,62.75,-0.05,-10.7,0
114,114.11,5119,62.49,0.01,-10.7,0
115,115.05,5099,62.26,0.01,-10.7,0
116,116.06,5079,62.01,0.01,-10.7,0
117,117.07,5057,61.75,0.02,-10.7,0
118,118.09,5033,61.50,0.06,-10.6,0
119,119.11,5014,61.24,0.04,-10.6,0
120,120.10,4994,61.00,0.04,-10.5,0
121,121.12,4973,60.74,0.04,-10.5,0
122,122.05,4953,60.51,0.05,-10.4,0
123,123.06,4936,60.26,0.00,-10.4,0
124,124.08,4921,60.00,-0.07,-10.5,0
125,125.10,4899,59.75,-0.05,-10.5,0
126,126.11,4878,59.49,-0.05,-10.6,0
127,127.12,4858,59.24,-0.06,-10.7,0
128,128.05,4838,59.01,-0.05,-10.7,0
129,129.06,4817,58.76,-0.05,-10.8,0
130,130.09,4794,58.50,-0.02,-10.8,0
131,131.10,4769,58.25,0.04,-10.8,0
132,132.10,4747,58.00,0.05,-10.7,0
133,133.11,4729,57.75,0.01,-10.7,0
134,134.12,4705,57.49,0.06,-10.6,0
135,135.05,4683,57.26,0.10,-10.5,0
136,136.08,4664,57.00,0.07,-10.5,0
137,137.09,4647,56.75,0.02,-10.4,0
138,138.10,4627,56.50,0.01,-10.4,0
139,139.11,4610,56.25,-0.02,-10.4,0
140,140.11,4592,55.99,-0.06,-10.4,0
141,141.05,4575,55.76,-0.09,-10.5,0
142,142.07,4552,55.51,-0.06,-10.6,0
143,143.08,4532,55.25,-0.07,-10.6,0
144,144.09,4508,55.00,-0.02,-10.7,0
145,145.10,4490,54.75,-0.06,-10.7,0
146,146.11,4464,54.49,0.00,-10.7,0
147,147.04,4445,54.26,0.00,-10.8,0
148,148.06,4423,54.01,0.01,-10.8,0
149,149.07,4401,53.76,0.04,-10.7,0
150,150.09,4376,53.50,0.09,-10.7,0
151,151.10,4356,53.25,0.07,-10.6,0
152,152.11,4337,52.99,0.05,-10.5,0
153,153.05,4315,52.76,0.09,-10.5,0
154,154.06,4300,52.51,0.01,-10.4,0
155,155.08,4281,52.25,0.00,-10.4,0
156,156.09,4262,52.00,-0.02,-10.4,0
157,157.11,4243,51.75,-0.05,-10.5,0
158,158.11,4224,51.49,-0.07,-10.5,0
159,159.05,4202,51.26,-0.04,-10.6,0
160,160.07,4181,51.01,-0.04,-10.6,0
161,161.08,4161,50.75,-0.04,-10.6,0
162,162.10,4142,50.50,-0.06,-10.7,0
163,163.11,4114,50.25,0.02,-10.7,0
164,164.12,4093,49.99,0.04,-10.6,0
165,165.05,4074,49.76,0.02,-10.6,0
166,166.06,4050,49.51,0.07,-10.5,0
167,167.07,4025,49.26,0.12,-10.4,0
168,168.09,4006,49.00,0.10,-10.4,0
169,169.10,3988,48.75,0.06,-10.3,0
170,170.10,3971,48.50,0.02,-10.2,0
171,171.04,3952,48.26,0.02,-10.2,0
172,172.06,3934,48.01,-0.01,-10.2,0
173,173.07,3917,47.75,-0.06,-10.2,0
174,174.09,3895,47.50,-0.05,-10.2,0
175,175.11,3875,47.25,-0.06,-10.3,0
176,176.11,3851,46.99,-0.01,-10.3,0
177,177.12,3834,46.74,-0.06,-10.4,0
178,178.13,3812,46.49,-0.04,-10.4,0
179,179.06,3789,46.26,0.00,-10.4,0
180,180.08,3768,46.00,0.01,-10.4,0
181,181.10,3743,45.75,0.06,-10.4,0
182,182.11,3721,45.50,0.07,-10.3,0
183,183.12,3701,45.24,0.06,-10.2,0
184,184.06,3680,45.01,0.09,-10.2,0
185,185.07,3659,44.75,0.09,-10.1,0
186,186.09,3644,44.50,0.01,-10.1,0
187,187.10,3626,44.25,-0.01,-10.0,0
188,188.11,3605,43.99,-0.01,-10.0,0
189,189.12,3586,43.74,-0.04,-10.0,0
190,190.05,3570,43.51,-0.07,-10.1,0
191,191.07,3545,43.26,-0.01,-10.1,0
192,192.08,3526,43.00,-0.04,-10.2,0
193,193.11,3505,42.75,-0.04,-10.2,0
194,194.11,3484,42.50,-0.04,-10.3,0
195,195.04,3463,42.26,-0.01,-10.3,0
196,196.05,3438,42.01,0.04,-10.3,0
197,197.06,3415,41.76,0.07,-10.3,0
198,198.08,3394,41.50,0.07,-10.2,0
199,199.10,3369,41.25,0.12,-10.1,0
200,200.11,3349,40.99,0.11,-10.0,0
201,201.05,3332,40.76,0.09,-10.0,0
202,202.07,3315,40.50,0.04,-9.9,0
203,203.08,3293,40.25,0.05,-9.9,0
204,204.10,3277,40.00,0.00,-9.8,0
205,205.11,3257,39.75,-0.01,-9.9,0
206,206.10,3238,39.50,-0.02,-9.9,0
207,207.11,3216,39.25,-0.01,-9.9,0
208,208.12,3196,38.99,-0.02,-9.9,0
209,209.05,3176,38.76,-0.01,-10.0,0
210,210.07,3154,38.50,0.00,-10.0,0
211,211.09,3134,38.25,-0.01,-10.0,0
212,212.12,3111,37.99,0.01,-10.0,0
213,213.05,3090,37.76,0.04,-10.0,0
214,214.07,3067,37.50,0.06,-9.9,0
215,215.09,3045,37.25,0.07,-9.8,0
216,216.11,3022,37.00,0.11,-9.7,0
217,217.12,3004,36.74,0.07,-9.7,0
218,218.11,2984,36.49,0.07,-9.6,0
219,219.05,2968,36.26,0.02,-9.6,0
220,220.07,2951,36.01,-0.01,-9.5,0
221,221.08,2934,35.75,-0.06,-9.6,0
222,222.10,2909,35.50,-0.01,-9.6,0
223,223.11,2891,35.24,-0.05,-9.6,0
224,224.05,2869,35.01,-0.01,-9.6,0
225,225.06,2849,34.76,-0.02,-9.7,0
226,226.08,2831,34.50,-0.05,-9.7,0
227,227.10,2807,34.25,-0.01,-9.7,0
228,228.10,2783,34.00,0.02,-9.7,0
229,229.12,2761,33.74,0.04,-9.7,0
230,230.05,2740,33.51,0.06,-9.7,0
231,231.07,2718,33.26,0.07,-9.6,0
232,232.08,2696,33.00,0.10,-9.5,0
233,233.09,2679,32.75,0.05,-9.5,0
234,234.11,2659,32.50,0.04,-9.4,0
235,235.11,2640,32.25,0.02,-9.4,0
236,236.11,2621,31.99,0.00,-9.4,0
237,237.12,2602,31.74,-0.02,-9.4,0
238,238.05,2586,31.51,-0.06,-9.4,0
239,239.07,2563,31.25,-0.04,-9.4,0
240,240.08,2543,31.00,-0.04,-9.4,0
241,241.10,2522,30.75,-0.04,-9.5,0
242,242.11,2499,30.49,-0.01,-9.5,0
243,243.05,2482,30.26,-0.04,-9.5,0
244,244.07,2457,30.01,0.01,-9.5,0
245,245.08,2435,29.75,0.02,-9.5,0
246,246.09,2409,29.50,0.10,-9.5,0
247,247.11,2389,29.25,0.09,-9.4,0
248,248.11,2369,28.99,0.07,-9.3,0
249,249.05,2351,28.76,0.06,-9.2,0
250,250.07,2331,28.50,0.05,-9.1,0
251,251.09,2309,28.25,0.06,-9.1,0
252,252.11,2290,28.00,0.04,-9.1,0
253,253.12,2272,27.74,0.01,-9.0,0
254,254.04,2254,27.51,0.00,-9.1,0
255,255.06,2235,27.26,-0.02,-9.1,0
256,256.07,2213,27.00,-0.01,-9.1,0
257,257.09,2194,26.75,-0.04,-9.1,0
258,258.11,2173,26.50,-0.02,-9.1,0
259,259.12,2154,26.24,-0.05,-9.2,0
260,260.05,2132,26.01,-0.01,-9.2,0
261,261.07,2108,25.75,0.02,-9.2,0
262,262.10,2090,25.50,-0.01,-9.2,0
263,263.11,2063,25.25,0.06,-9.2,0
264,264.04,2044,25.01,0.06,-9.1,0
265,265.05,2023,24.76,0.06,-9.0,0
266,266.06,2000,24.51,0.10,-9.0,0
267,267.08,1985,24.25,0.02,-8.9,0
268,268.09,1966,24.00,0.00,-8.9,0
269,269.11,1947,23.75,-0.02,-8.9,0
270,270.11,1927,23.50,-0.02,-9.0,0
271,271.04,1908,23.26,-0.02,-9.0,0
272,272.06,1888,23.01,-0.04,-9.0,0
273,273.08,1868,22.75,-0.05,-9.1,0
274,274.09,1847,22.50,-0.05,-9.1,0
275,275.11,1826,22.25,-0.05,-9.2,0
276,276.11,1801,21.99,0.01,-9.2,0
277,277.04,1785,21.76,-0.02,-9.2,0
278,278.06,1760,21.51,0.02,-9.2,0
279,279.08,1737,21.25,0.05,-9.2,0
280,280.10,1714,21.00,0.07,-9.1,0
281,281.11,1693,20.75,0.07,-9.0,0
282,282.04,1676,20.51,0.05,-9.0,0
283,283.06,1656,20.26,0.05,-8.9,0
284,284.06,1637,20.01,0.02,-8.9,0
285,285.08,1618,19.75,0.00,-8.9,0
286,286.10,1597,19.50,0.00,-8.9,0
287,287.11,1578,19.25,-0.01,-8.9,0
288,288.11,1558,18.99,-0.02,-8.9,0
289,289.12,1540,18.74,-0.06,-9.0,0
290,290.05,1521,18.51,-0.06,-9.0,0
291,291.07,1500,18.26,-0.05,-9.1,0
292,292.09,1478,18.00,-0.04,-9.1,0
293,293.10,1459,17.75,-0.06,-9.1,0
294,294.10,1431,17.50,0.02,-9.1,0
295,295.11,1411,17.24,0.02,-9.1,0
296,296.12,1388,16.99,0.05,-9.0,0
297,297.05,1370,16.76,0.04,-9.0,0
298,298.07,1349,16.50,0.04,-8.9,0
299,299.09,1329,16.25,0.02,-8.9,0
300,300.10,1312,16.00,-0.02,-8.9,0
301,301.11,1290,15.75,0.00,-8.9,0
302,302.04,1275,15.51,-0.05,-8.9,0
303,303.06,1251,15.26,-0.01,-8.9,0
304,304.07,1232,15.00,-0.04,-9.0,0
305,305.09,1210,14.75,-0.02,-9.0,0
306,306.11,1189,14.49,-0.02,-9.0,0
307,307.12,1171,14.24,-0.05,-9.1,0
308,308.12,1150,13.99,-0.05,-9.1,0
309,309.05,1129,13.76,-0.02,-9.1,0
310,310.06,1105,13.51,0.02,-9.1,0
311,311.07,1083,13.25,0.04,-9.1,0
312,312.07,1062,13.00,0.04,-9.1,0
313,313.09,1044,12.75,0.00,-9.1,0
314,314.11,1024,12.50,0.00,-9.0,0
315,315.12,1001,12.24,0.02,-9.0,0
316,316.04,983,12.01,0.01,-9.0,0
317,317.06,962,11.76,0.01,-9.0,0
318,318.07,946,11.50,-0.05,-9.0,0
319,319.09,928,11.25,-0.07,-9.1,0
320,320.09,906,11.00,-0.06,-9.1,0
321,321.11,884,10.75,-0.05,-9.1,0
322,322.04,863,10.51,-0.02,-9.2,0
323,323.07,845,10.26,-0.06,-9.2,0
324,324.08,819,10.00,0.00,-9.2,0
325,325.10,796,9.75,0.04,-9.2,0
326,326.11,775,9.50,0.04,-9.2,0
327,327.11,757,9.25,0.00,-9.2,0
328,328.04,734,9.01,0.05,-9.1,0
329,329.04,716,8.76,0.02,-9.1,0
330,330.06,694,8.51,0.04,-9.1,0
331,331.08,674,8.25,0.02,-9.0,0
332,332.07,656,8.00,0.00,-9.1,0
333,333.09,638,7.75,-0.04,-9.1,0
334,334.10,616,7.50,-0.02,-9.1,0
335,335.12,593,7.24,0.00,-9.1,0
336,336.05,579,7.01,-0.06,-9.2,0
337,337.07,557,6.75,-0.05,-9.2,0
338,338.08,537,6.50,-0.05,-9.3,0
339,339.10,513,6.25,-0.01,-9.3,0
340,340.11,492,6.00,-0.01,-9.3,0
341,341.04,473,5.76,-0.01,-9.3,0
342,342.06,447,5.51,0.05,-9.3,0
343,343.08,428,5.25,0.02,-9.3,0
344,344.10,410,5.00,-0.01,-9.3,0
345,345.12,389,4.74,0.00,-9.2,0
346,346.05,369,4.51,0.01,-9.2,0
347,347.09,349,4.25,-0.01,-9.2,0
348,348.10,330,4.00,-0.04,-9.2,0
349,349.11,308,3.75,-0.01,-9.3,0
350,350.11,289,3.49,-0.04,-9.3,0
351,351.05,267,3.26,0.00,-9.3,0
352,352.07,250,3.01,-0.05,-9.3,0
353,353.09,228,2.75,-0.04,-9.4,0
354,354.10,210,2.50,-0.06,-9.4,0
355,355.11,182,2.24,0.02,-9.4,0
356,356.04,165,2.01,0.00,-9.4,0
357,357.06,147,1.76,-0.04,-9.5,0
358,358.08,118,1.50,0.06,-9.4,0
359,359.09,100,1.25,0.02,-9.4,0
360,360.10,82,1.00,0.00,-9.4,0
361,361.12,61,0.74,0.00,-9.4,0
362,362.05,41,0.51,0.01,-9.3,0
363,363.05,22,0.26,-0.01,-9.4,0
364,364.07,2,0.00,-0.02,-9.4,0
365,365.08,-18,-0.25,-0.02,-9.4,0
366,366.09,-39,-0.50,-0.02,-9.4,0
367,367.08,-60,-0.75,-0.01,-9.4,0
368,368.10,-79,-1.00,-0.04,-9.4,0
369,369.11,-99,-1.25,-0.05,-9.5,0
370,370.11,-121,-1.51,-0.02,-9.5,0
371,371.05,-140,-1.74,-0.02,-9.5,0
372,372.07,-162,-1.99,-0.01,-9.5,0
373,373.09,-186,-2.25,0.02,-9.5,0
374,374.10,-208,-2.50,0.04,-9.5,0
375,375.11,-229,-2.75,0.04,-9.4,0
376,376.10,-247,-3.00,0.01,-9.4,0
377,377.12,-268,-3.26,0.01,-9.4,0
378,378.06,-288,-3.49,0.02,-9.4,0
379,379.08,-306,-3.75,-0.01,-9.4,0
380,380.10,-322,-4.00,-0.07,-9.4,0
381,381.11,-347,-4.25,-0.01,-9.4,0
382,382.12,-366,-4.51,-0.04,-9.4,0
383,383.05,-387,-4.74,-0.01,-9.5,0
384,384.07,-408,-5.00,-0.01,-9.5,0
385,385.09,-430,-5.25,0.00,-9.5,0
386,386.10,-449,-5.50,-0.02,-9.5,0
387,387.11,-470,-5.76,-0.02,-9.5,0
388,388.04,-494,-5.99,0.04,-9.5,0
389,389.05,-511,-6.24,0.00,-9.5,0
390,390.07,-538,-6.50,0.07,-9.5,0
391,391.09,-557,-6.75,0.05,-9.4,0
392,392.10,-573,-7.00,-0.01,-9.4,0
393,393.12,-596,-7.26,0.02,-9.4,0
394,394.11,-616,-7.51,0.01,-9.4,0
395,395.05,-635,-7.74,0.01,-9.3,0
396,396.06,-652,-7.99,-0.04,-9.4,0
397,397.09,-675,-8.25,-0.01,-9.4,0
398,398.10,-693,-8.50,-0.04,-9.4,0
399,399.11,-719,-8.75,0.02,-9.4,0
400,400.05,-736,-8.99,0.00,-9.4,0
401,401.06,-756,-9.24,-0.01,-9.4,0
402,402.07,-777,-9.50,-0.01,-9.4,0
403,403.10,-799,-9.75,0.00,-9.4,0
404,404.11,-822,-10.01,0.02,-9.4,0
405,405.11,-840,-10.26,0.00,-9.4,0
406,406.05,-860,-10.49,0.01,-9.4,0
407,407.06,-883,-10.74,0.04,-9.3,0
408,408.06,-902,-10.99,0.01,-9.3,0
409,409.08,-921,-11.25,0.00,-9.3,0
410,410.10,-943,-11.50,0.01,-9.3,0
411,411.12,-961,-11.76,-0.02,-9.3,0
412,412.05,-981,-11.99,-0.01,-9.3,0
413,413.06,-1002,-12.24,-0.01,-9.4,0
414,414.07,-1022,-12.49,-0.02,-9.4,0
415,415.09,-1041,-12.75,-0.04,-9.4,0
416,416.10,-1060,-13.00,-0.06,-9.4,0
417,417.10,-1084,-13.25,-0.02,-9.5,0
418,418.12,-1106,-13.51,0.00,-9.5,0
419,419.12,-1124,-13.76,-0.04,-9.5,0
420,420.05,-1145,-13.99,-0.01,-9.5,0
421,421.06,-1168,-14.24,0.01,-9.5,0
422,422.07,-1190,-14.49,0.04,-9.5,0
423,423.09,-1211,-14.75,0.04,-9.4,0
424,424.10,-1231,-15.00,0.02,-9.4,0
425,425.12,-1248,-15.26,-0.02,-9.4,0
426,426.04,-1267,-15.49,-0.02,-9.4,0
427,427.06,-1288,-15.74,-0.02,-9.4,0
428,428.07,-1305,-16.00,-0.06,-9.5,0
429,429.09,-1328,-16.25,-0.04,-9.5,0
430,430.09,-1350,-16.50,-0.02,-9.5,0
431,431.11,-1372,-16.76,-0.01,-9.6,0
432,432.04,-1388,-16.99,-0.05,-9.6,0
433,433.06,-1408,-17.24,-0.06,-9.7,0
434,434.07,-1432,-17.50,-0.01,-9.7,0
435,435.09,-1452,-17.75,-0.02,-9.7,0
436,436.10,-1472,-18.00,-0.04,-9.7,0
437,437.12,-1496,-18.26,0.00,-9.7,0
438,438.05,-1521,-18.49,0.07,-9.6,0
439,439.07,-1540,-18.74,0.05,-9.6,0
440,440.08,-1559,-19.00,0.04,-9.5,0
441,441.09,-1577,-19.25,0.00,-9.5,0
442,442.10,-1598,-19.50,0.00,-9.5,0
443,443.10,-1615,-19.75,-0.04,-9.5,0
444,444.10,-1633,-20.00,-0.07,-9.6,0
445,445.11,-1656,-20.25,-0.04,-9.6,0
446,446.11,-1675,-20.51,-0.06,-9.7,0
447,447.11,-1699,-20.75,-0.01,-9.7,0
448,448.12,-1718,-21.01,-0.04,-9.7,0
449,449.05,-1742,-21.24,0.02,-9.7,0
450,450.07,-1761,-21.50,0.00,-9.8,0
451,451.09,-1780,-21.75,-0.02,-9.8,0
452,452.10,-1803,-22.00,0.01,-9.8,0
453,453.12,-1824,-22.26,0.01,-9.7,0
454,454.11,-1847,-22.51,0.04,-9.7,0
455,455.04,-1871,-22.74,0.10,-9.6,0
456,456.06,-1887,-22.99,0.04,-9.6,0
457,457.07,-1905,-23.24,0.01,-9.6,0
458,458.08,-1925,-23.50,0.00,-9.6,0
459,459.10,-1944,-23.75,-0.02,-9.6,0
460,460.11,-1963,-24.00,-0.04,-9.6,0
461,461.05,-1980,-24.24,-0.07,-9.7,0
462,462.05,-2001,-24.49,-0.06,-9.8,0
463,463.07,-2023,-24.75,-0.05,-9.8,0
464,464.09,-2046,-25.00,-0.02,-9.9,0
465,465.11,-2070,-25.25,0.01,-9.9,0
466,466.11,-2087,-25.50,-0.02,-9.9,0
467,467.12,-2113,-25.76,0.04,-9.9,0
468,468.05,-2130,-25.99,0.01,-9.9,0
469,469.07,-2152,-26.24,0.02,-9.8,0
470,470.09,-2173,-26.50,0.02,-9.8,0
471,471.11,-2198,-26.75,0.07,-9.8,0
472,472.11,-2215,-27.01,0.04,-9.7,0
473,473.05,-2230,-27.24,-0.01,-9.7,0
474,474.07,-2249,-27.50,-0.04,-9.7,0
475,475.09,-2269,-27.75,-0.05,-9.8,0
476,476.09,-2291,-28.00,-0.04,-9.8,0
477,477.12,-2313,-28.26,-0.02,-9.9,0
478,478.05,-2332,-28.49,-0.02,-9.9,0
479,479.07,-2351,-28.74,-0.05,-9.9,0
480,480.08,-2374,-29.00,-0.02,-9.9,0
481,481.10,-2394,-29.25,-0.02,-10.0,0
482,482.11,-2416,-29.50,-0.01,-10.0,0
483,483.05,-2440,-29.74,0.05,-10.0,0
484,484.07,-2463,-30.00,0.07,-9.9,0
485,485.09,-2483,-30.25,0.06,-9.9,0
486,486.11,-2504,-30.50,0.06,-9.8,0
487,487.12,-2526,-30.76,0.07,-9.8,0
488,488.04,-2542,-30.99,0.04,-9.7,0
489,489.05,-2562,-31.24,0.04,-9.7,0
490,490.07,-2580,-31.50,0.00,-9.7,0
491,491.09,-2599,-31.75,-0.02,-9.7,0
492,492.10,-2619,-32.00,-0.04,-9.7,0
493,493.12,-2639,-32.26,-0.04,-9.8,0
494,494.04,-2657,-32.49,-0.05,-9.8,0
495,495.06,-2679,-32.74,-0.04,-9.8,0
496,496.07,-2701,-33.00,-0.02,-9.9,0
497,497.09,-2725,-33.25,0.01,-9.9,0
498,498.10,-2745,-33.50,0.00,-9.9,0
499,499.12,-2766,-33.76,0.01,-9.9,0
500,500.04,-2789,-33.99,0.06,-9.9,0
501,501.07,-2813,-34.24,0.10,-9.8,0
502,502.08,-2830,-34.50,0.05,-9.8,0
503,503.09,-2852,-34.75,0.06,-9.7,0
504,504.10,-2869,-35.00,0.02,-9.6,0
505,505.11,-2889,-35.26,0.01,-9.6,0
506,506.04,-2902,-35.49,-0.06,-9.6,0
507,507.05,-2922,-35.74,-0.07,-9.6,0
508,508.07,-2947,-36.00,-0.02,-9.7,0
509,509.09,-2965,-36.25,-0.05,-9.7,0
510,510.09,-2985,-36.50,-0.06,-9.8,0
511,511.11,-3006,-36.75,-0.06,-9.8,0
512,512.11,-3030,-37.01,-0.01,-9.9,0
513,513.05,-3048,-37.24,-0.04,-9.9,0
514,514.06,-3071,-37.49,0.00,-9.9,0
515,515.08,-3093,-37.75,0.01,-9.9,0
516,516.10,-3118,-38.00,0.06,-9.9,0
517,517.12,-3138,-38.26,0.05,-9.9,0
518,518.05,-3156,-38.49,0.04,-9.8,0
519,519.06,-3178,-38.74,0.05,-9.8,0
520,520.08,-3196,-39.00,0.01,-9.7,0
521,521.10,-3218,-39.25,0.04,-9.6,0
522,522.11,-3241,-39.51,0.06,-9.6,0
523,523.05,-3255,-39.74,-0.01,-9.6,0
524,524.07,-3274,-40.00,-0.02,-9.6,0
525,525.09,-3295,-40.25,-0.02,-9.6,0
526,526.10,-3315,-40.50,-0.04,-9.7,0
527,527.11,-3335,-40.75,-0.05,-9.7,0
528,528.05,-3358,-40.99,0.00,-9.7,0
529,529.05,-3377,-41.24,-0.01,-9.8,0
530,530.07,-3397,-41.49,-0.02,-9.8,0
531,531.08,-3421,-41.75,0.01,-9.7,0
532,532.08,-3443,-42.00,0.04,-9.7,0
533,533.10,-3467,-42.25,0.07,-9.7,0
534,534.11,-3486,-42.50,0.05,-9.6,0
535,535.05,-3507,-42.74,0.07,-9.6,0
536,536.07,-3528,-42.99,0.07,-9.5,0
537,537.07,-3548,-43.24,0.06,-9.4,0
538,538.09,-3567,-43.50,0.05,-9.4,0
539,539.10,-3584,-43.75,0.00,-9.4,0
540,540.11,-3602,-44.00,-0.04,-9.4,0
541,541.04,-3618,-44.24,-0.07,-9.5,0
542,542.04,-3641,-44.49,-0.04,-9.5,0
543,543.06,-3665,-44.74,0.00,-9.6,0
544,544.07,-3684,-44.99,-0.02,-9.6,0
545,545.09,-3706,-45.25,-0.01,-9.6,0
546,546.09,-3728,-45.50,0.01,-9.6,0
547,547.12,-3748,-45.76,0.00,-9.6,0
548,548.04,-3767,-45.99,0.00,-9.6,0
549,549.06,-3790,-46.24,0.02,-9.6,0
550,550.07,-3812,-46.49,0.04,-9.5,0
551,551.09,-3834,-46.75,0.05,-9.5,0
552,552.10,-3854,-47.00,0.05,-9.4,0
553,553.11,-3870,-47.25,-0.01,-9.4,0
554,554.11,-3892,-47.51,0.00,-9.3,0
