Sample,Timestamp,Raw Encoder Reading,Target Motor Steps,Current Error,PID I Term,Phase Shift
133,133.09,-28893,-352.67,0.02,-6.0,0
134,134.07,-28910,-352.92,-0.01,-6.0,0
135,135.04,-28931,-353.16,0.00,-6.0,0
136,136.10,-28952,-353.43,-0.01,-6.0,0
137,137.08,-28973,-353.67,0.00,-6.0,0
138,138.05,-28995,-353.92,0.02,-6.0,0
139,139.04,-29016,-354.16,0.04,-6.0,0
140,140.09,-29034,-354.43,-0.01,-6.0,0
141,141.07,-29051,-354.67,-0.05,-6.0,0
142,142.04,-29069,-354.91,-0.06,-6.1,0
143,143.11,-29090,-355.18,-0.07,-6.2,0
144,144.08,-29108,-355.42,-0.10,-6.2,0
145,145.04,-29131,-355.66,-0.06,-6.3,0
146,146.11,-29154,-355.93,-0.05,-6.4,0
147,147.09,-29173,-356.17,-0.06,-6.4,0
148,148.07,-29199,-356.42,0.01,-6.5,0
149,149.04,-29217,-356.66,-0.01,-6.5,0
150,150.10,-29240,-356.93,0.00,-6.5,0
151,151.08,-29263,-357.17,0.04,-6.5,0
152,152.05,-29283,-357.41,0.05,-6.5,0
153,153.11,-29301,-357.68,0.00,-6.4,0
154,154.08,-29321,-357.92,0.00,-6.4,0
155,155.07,-29339,-358.17,-0.02,-6.4,0
156,156.11,-29361,-358.43,-0.02,-6.4,0
157,157.10,-29378,-358.68,-0.06,-6.5,0
158,158.08,-29396,-358.92,-0.09,-6.5,0
159,159.06,-29412,-359.17,-0.13,-6.6,0
160,160.11,-29440,-359.43,-0.06,-6.7,0
161,161.09,-29459,-359.68,-0.07,-6.8,0
162,162.07,-29483,-359.92,-0.02,-6.8,0
163,163.04,-29499,-360.16,-0.07,-6.9,0
164,164.10,-29524,-360.43,-0.02,-6.9,0
165,165.09,-29546,-360.68,-0.01,-6.9,0
166,166.06,-29569,-360.92,0.04,-6.9,0
167,167.12,-29590,-361.18,0.02,-6.9,0
168,168.09,-29608,-361.43,0.00,-6.9,0
169,169.07,-29629,-361.67,0.01,-6.8,0
170,170.12,-29649,-361.93,-0.01,-6.8,0
171,171.10,-29669,-362.18,-0.01,-6.8,0
172,172.08,-29687,-362.42,-0.04,-6.8,0
173,173.05,-29704,-362.67,-0.07,-6.9,0
174,174.10,-29725,-362.93,-0.07,-6.9,0
175,175.08,-29744,-363.17,-0.09,-7.0,0
176,176.07,-29766,-363.42,-0.06,-7.1,0
177,177.05,-29789,-363.67,-0.04,-7.1,0
178,178.11,-29811,-363.93,-0.02,-7.2,0
179,179.09,-29834,-364.18,0.01,-7.2,0
180,180.08,-29853,-364.42,0.00,-7.2,0
181,181.06,-29871,-364.67,-0.04,-7.3,0
182,182.11,-29891,-364.93,-0.05,-7.3,0
183,183.10,-29915,-365.18,0.00,-7.3,0
184,184.08,-29938,-365.42,0.04,-7.3,0
185,185.06,-29955,-365.67,0.00,-7.2,0
186,186.10,-29979,-365.93,0.02,-7.2,0
187,187.09,-29999,-366.18,0.02,-7.2,0
188,188.08,-30018,-366.42,0.01,-7.2,0
189,189.06,-30035,-366.67,-0.02,-7.2,0
190,190.04,-30053,-366.91,-0.05,-7.2,0
191,191.09,-30074,-367.17,-0.06,-7.3,0
192,192.06,-30095,-367.42,-0.05,-7.3,0
193,193.05,-30116,-367.66,-0.04,-7.4,0
194,194.11,-30139,-367.93,-0.02,-7.4,0
195,195.09,-30160,-368.18,-0.01,-7.4,0
196,196.07,-30182,-368.42,0.01,-7.5,0
197,197.05,-30200,-368.67,-0.01,-7.5,0
198,198.11,-30220,-368.93,-0.04,-7.5,0
199,199.09,-30240,-369.18,-0.04,-7.5,0
200,200.06,-30264,-369.42,0.01,-7.5,0
201,201.11,-30284,-369.68,0.00,-7.5,0
202,202.09,-30305,-369.92,0.01,-7.5,0
203,203.06,-30327,-370.17,0.04,-7.5,0
204,204.11,-30346,-370.43,0.00,-7.5,0
205,205.09,-30365,-370.68,-0.01,-7.5,0
206,206.07,-30384,-370.92,-0.02,-7.5,0
207,207.11,-30404,-371.18,-0.04,-7.6,0
208,208.09,-30425,-371.43,-0.02,-7.6,0
209,209.07,-30445,-371.67,-0.02,-7.7,0
210,210.05,-30464,-371.92,-0.04,-7.7,0
211,211.12,-30489,-372.18,0.00,-7.7,0
212,212.09,-30509,-372.43,0.00,-7.7,0
213,213.07,-30528,-372.67,-0.01,-7.8,0
214,214.11,-30549,-372.93,-0.02,-7.8,0
215,215.10,-30573,-373.18,0.02,-7.8,0
216,216.08,-30593,-373.42,0.02,-7.8,0
217,217.07,-30614,-373.67,0.04,-7.8,0
218,218.05,-30633,-373.92,0.02,-7.7,0
219,219.11,-30657,-374.18,0.05,-7.7,0
220,220.09,-30673,-374.43,0.00,-7.7,0
221,221.07,-30695,-374.67,0.02,-7.7,0
222,222.12,-30713,-374.93,-0.01,-7.7,0
223,223.11,-30728,-375.18,-0.09,-7.7,0
224,224.08,-30750,-375.42,-0.06,-7.7,0
225,225.06,-30773,-375.67,-0.02,-7.8,0
226,226.05,-30796,-375.91,0.01,-7.8,0
227,227.10,-30816,-376.18,-0.01,-7.8,0
228,228.09,-30837,-376.42,0.00,-7.8,0
229,229.07,-30858,-376.67,0.01,-7.8,0
230,230.12,-30878,-376.93,0.00,-7.8,0
231,231.11,-30902,-377.18,0.04,-7.8,0
232,232.09,-30921,-377.42,0.02,-7.8,0
233,233.07,-30944,-377.67,0.06,-7.7,0
234,234.04,-30962,-377.91,0.04,-7.7,0
235,235.09,-30986,-378.18,0.07,-7.7,0
236,236.07,-31001,-378.42,0.01,-7.6,0
237,237.05,-31019,-378.67,-0.01,-7.6,0
238,238.10,-31038,-378.93,-0.05,-7.6,0
239,239.08,-31058,-379.17,-0.05,-7.7,0
240,240.07,-31079,-379.42,-0.04,-7.7,0
241,241.04,-31099,-379.66,-0.04,-7.8,0
242,242.08,-31121,-379.92,-0.02,-7.8,0
243,243.06,-31142,-380.17,-0.01,-7.8,0
244,244.04,-31162,-380.41,-0.01,-7.8,0
245,245.10,-31185,-380.68,0.00,-7.8,0
246,246.08,-31205,-380.92,0.00,-7.8,0
247,247.06,-31226,-381.17,0.01,-7.8,0
248,248.10,-31246,-381.43,-0.01,-7.8,0
249,249.09,-31270,-381.68,0.04,-7.8,0
250,250.07,-31293,-381.92,0.07,-7.7,0
251,251.06,-31312,-382.17,0.06,-7.7,0
252,252.11,-31332,-382.43,0.04,-7.6,0
253,253.09,-31350,-382.68,0.01,-7.6,0
254,254.08,-31370,-382.92,0.01,-7.6,0
255,255.05,-31386,-383.17,-0.04,-7.6,0
256,256.10,-31408,-383.43,-0.02,-7.7,0
257,257.07,-31427,-383.67,-0.04,-7.7,0
258,258.05,-31447,-383.91,-0.04,-7.7,0
259,259.11,-31472,-384.18,0.00,-7.7,0
260,260.09,-31495,-384.43,0.04,-7.7,0
261,261.07,-31514,-384.67,0.02,-7.7,0
262,262.06,-31536,-384.92,0.05,-7.7,0
263,263.11,-31558,-385.18,0.05,-7.7,0
264,264.09,-31581,-385.43,0.09,-7.6,0
265,265.07,-31601,-385.67,0.09,-7.6,0
266,266.05,-31619,-385.92,0.06,-7.5,0
267,267.11,-31639,-386.18,0.04,-7.4,0
268,268.08,-31661,-386.42,0.06,-7.4,0
269,269.06,-31677,-386.67,0.01,-7.4,0
270,270.11,-31697,-386.93,0.00,-7.3,0
271,271.10,-31715,-387.18,-0.04,-7.4,0
272,272.08,-31737,-387.42,-0.01,-7.4,0
273,273.06,-31759,-387.67,0.01,-7.4,0
274,274.11,-31779,-387.93,0.00,-7.4,0
275,275.10,-31799,-388.18,-0.01,-7.4,0
276,276.08,-31820,-388.42,0.00,-7.4,0
277,277.06,-31844,-388.67,0.05,-7.4,0
278,278.12,-31864,-388.93,0.04,-7.4,0
279,279.09,-31882,-389.18,0.01,-7.4,0
280,280.09,-31907,-389.42,0.06,-7.3,0
281,281.06,-31928,-389.67,0.07,-7.2,0
282,282.12,-31949,-389.93,0.07,-7.1,0
283,283.08,-31965,-390.17,0.02,-7.1,0
284,284.06,-31988,-390.42,0.06,-7.0,0
285,285.12,-32007,-390.68,0.02,-7.0,0
286,286.09,-32026,-390.93,0.01,-7.0,0
287,287.07,-32045,-391.17,0.00,-7.0,0
288,288.04,-32064,-391.41,-0.01,-7.0,0
289,289.09,-32083,-391.68,-0.04,-7.1,0
290,290.08,-32105,-391.92,-0.01,-7.1,0
291,291.07,-32128,-392.17,0.01,-7.1,0
292,292.05,-32150,-392.42,0.04,-7.0,0
293,293.09,-32172,-392.68,0.05,-7.0,0
294,294.08,-32190,-392.92,0.02,-7.0,0
295,295.05,-32214,-393.17,0.07,-6.9,0
296,296.11,-32234,-393.43,0.05,-6.9,0
297,297.09,-32253,-393.67,0.04,-6.8,0
298,298.07,-32276,-393.92,0.07,-6.8,0
299,299.11,-32296,-394.18,0.06,-6.7,0
300,300.09,-32314,-394.43,0.04,-6.7,0
301,301.07,-32332,-394.67,0.01,-6.6,0
302,302.11,-32353,-394.93,0.00,-6.6,0
303,303.09,-32371,-395.18,-0.02,-6.6,0
304,304.06,-32390,-395.42,-0.04,-6.7,0
305,305.11,-32417,-395.68,0.04,-6.7,0
306,306.10,-32435,-395.93,0.01,-6.7,0
307,307.07,-32457,-396.17,0.04,-6.6,0
308,308.06,-32477,-396.42,0.04,-6.6,0
309,309.10,-32496,-396.68,0.00,-6.6,0
310,310.08,-32518,-396.92,0.02,-6.6,0
311,311.07,-32538,-397.17,0.02,-6.5,0
312,312.11,-32564,-397.43,0.07,-6.5,0
313,313.10,-32582,-397.68,0.05,-6.4,0
314,314.07,-32602,-397.92,0.05,-6.4,0
315,315.06,-32623,-398.17,0.06,-6.3,0
316,316.11,-32642,-398.43,0.04,-6.2,0
317,317.09,-32663,-398.68,0.04,-6.2,0
318,318.07,-32680,-398.92,0.00,-6.2,0
319,319.05,-32700,-399.17,0.00,-6.2,0
320,320.10,-32719,-399.43,-0.02,-6.2,0
321,321.07,-32743,-399.67,0.02,-6.2,0
322,322.04,-32761,-399.91,0.00,-6.2,0
323,323.10,-32785,-400.18,0.02,-6.2,0
324,324.08,-32804,-400.42,0.01,-6.2,0
325,325.06,-32824,-400.67,0.01,-6.2,0
326,326.11,-32847,-400.93,0.04,-6.1,0
327,327.08,-32866,-401.17,0.02,-6.1,0
328,328.06,-32888,-401.42,0.05,-6.1,0
329,329.10,-32912,-401.68,0.09,-6.0,0
330,330.06,-32929,-401.92,0.05,-6.0,0
331,331.12,-32950,-402.18,0.04,-5.9,0
332,332.09,-32967,-402.43,0.00,-5.9,0
333,333.07,-32990,-402.67,0.04,-5.9,0
334,334.05,-33008,-402.91,0.01,-5.9,0
335,335.11,-33031,-403.18,0.04,-5.9,0
336,336.09,-33046,-403.43,-0.04,-5.9,0
337,337.07,-33069,-403.67,0.00,-5.9,0
338,338.04,-33088,-403.91,0.00,-5.9,0
339,339.09,-33110,-404.18,0.00,-5.9,0
340,340.08,-33131,-404.42,0.01,-5.9,0
341,341.06,-33151,-404.67,0.01,-5.8,0
342,342.11,-33171,-404.93,-0.01,-5.8,0
343,343.09,-33195,-405.18,0.04,-5.8,0
344,344.08,-33218,-405.42,0.07,-5.7,0
345,345.06,-33239,-405.67,0.09,-5.7,0
346,346.11,-33260,-405.93,0.07,-5.6,0
347,347.09,-33278,-406.18,0.05,-5.5,0
348,348.07,-33298,-406.42,0.05,-5.5,0
349,349.06,-33316,-406.67,0.02,-5.4,0
350,350.11,-33336,-406.93,0.00,-5.4,0
351,351.09,-33357,-407.18,0.01,-5.4,0
352,352.06,-33374,-407.42,-0.02,-5.4,0
353,353.12,-33397,-407.68,0.00,-5.4,0
354,354.09,-33419,-407.93,0.02,-5.4,0
355,355.07,-33436,-408.17,-0.01,-5.4,0
356,356.05,-33459,-408.41,0.02,-5.4,0
357,357.10,-33480,-408.68,0.01,-5.4,0
358,358.08,-33498,-408.92,-0.01,-5.4,0
359,359.12,-33523,-409.18,0.04,-5.3,0
360,360.09,-33541,-409.42,0.01,-5.3,0
361,361.07,-33566,-409.67,0.07,-5.3,0
362,362.05,-33588,-409.92,0.10,-5.2,0
363,363.11,-33606,-410.18,0.05,-5.1,0
364,364.09,-33625,-410.43,0.04,-5.1,0
365,365.08,-33643,-410.67,0.01,-5.1,0
366,366.06,-33660,-410.92,-0.02,-5.1,0
367,367.04,-33680,-411.16,-0.02,-5.1,0
368,368.09,-33700,-411.42,-0.05,-5.1,0
369,369.07,-33723,-411.67,-0.01,-5.1,0
370,370.04,-33743,-411.91,-0.01,-5.1,0
371,371.10,-33764,-412.18,-0.02,-5.1,0
372,372.07,-33786,-412.42,0.01,-5.1,0
373,373.05,-33806,-412.67,0.00,-5.1,0
374,374.11,-33829,-412.93,0.02,-5.1,0
375,375.09,-33847,-413.17,0.00,-5.1,0
376,376.07,-33872,-413.42,0.06,-5.1,0
377,377.04,-33890,-413.66,0.04,-5.0,0
378,378.10,-33913,-413.93,0.05,-5.0,0
379,379.07,-33935,-414.17,0.07,-4.9,0
380,380.06,-33954,-414.42,0.06,-4.9,0
381,381.11,-33972,-414.68,0.01,-4.9,0
382,382.09,-33989,-414.92,-0.02,-4.9,0
383,383.07,-34009,-415.17,-0.02,-4.9,0
384,384.04,-34031,-415.41,0.00,-4.9,0
385,385.10,-34052,-415.68,0.00,-4.9,0
386,386.06,-34071,-415.92,-0.01,-4.9,0
387,387.05,-34091,-416.16,-0.01,-4.9,0
388,388.10,-34116,-416.43,0.02,-4.8,0
389,389.08,-34136,-416.67,0.02,-4.8,0
390,390.06,-34154,-416.92,0.00,-4.8,0
391,391.05,-34177,-417.16,0.04,-4.8,0
392,392.11,-34200,-417.43,0.05,-4.8,0
393,393.09,-34223,-417.68,0.09,-4.7,0
394,394.08,-34242,-417.92,0.07,-4.6,0
395,395.06,-34263,-418.17,0.09,-4.6,0
396,396.11,-34282,-418.43,0.05,-4.5,0
397,397.08,-34299,-418.67,0.01,-4.5,0
398,398.06,-34313,-418.92,-0.06,-4.5,0
399,399.04,-34335,-419.16,-0.04,-4.5,0
400,400.10,-34359,-419.43,0.00,-4.5,0
401,401.08,-34382,-419.67,0.02,-4.5,0
402,402.05,-34403,-419.92,0.04,-4.5,0
403,403.11,-34421,-420.18,0.00,-4.5,0
404,404.07,-34441,-420.42,0.00,-4.5,0
405,405.06,-34461,-420.67,0.00,-4.5,0
406,406.11,-34486,-420.93,0.04,-4.5,0
407,407.09,-34502,-421.18,-0.01,-4.4,0
408,408.07,-34527,-421.42,0.05,-4.4,0
409,409.05,-34548,-421.66,0.06,-4.4,0
410,410.10,-34572,-421.93,0.10,-4.3,0
411,411.08,-34587,-422.17,0.04,-4.3,0
412,412.05,-34605,-422.42,0.01,-4.2,0
413,413.11,-34625,-422.68,-0.01,-4.2,0
414,414.09,-34643,-422.92,-0.04,-4.2,0
415,415.07,-34663,-423.17,-0.04,-4.3,0
416,416.05,-34682,-423.42,-0.05,-4.3,0
417,417.10,-34707,-423.68,-0.01,-4.3,0
418,418.08,-34729,-423.92,0.01,-4.4,0
419,419.06,-34745,-424.17,-0.04,-4.4,0
420,420.11,-34773,-424.43,0.05,-4.3,0
421,421.08,-34792,-424.67,0.04,-4.3,0
422,422.04,-34810,-424.91,0.01,-4.3,0
423,423.11,-34834,-425.18,0.04,-4.2,0
424,424.07,-34856,-425.42,0.07,-4.2,0
425,425.11,-34879,-425.68,0.09,-4.1,0
426,426.10,-34892,-425.93,0.00,-4.1,0
427,427.07,-34913,-426.17,0.01,-4.0,0
428,428.04,-34935,-426.41,0.04,-4.0,0
429,429.10,-34950,-426.68,-0.04,-4.0,0
430,430.07,-34973,-426.92,0.00,-4.0,0
431,431.06,-34991,-427.17,-0.04,-4.0,0
432,432.12,-35014,-427.43,-0.01,-4.0,0
433,433.09,-35037,-427.68,0.02,-4.0,0
434,434.07,-35057,-427.92,0.02,-4.0,0
435,435.11,-35078,-428.18,0.01,-4.0,0
436,436.09,-35098,-428.43,0.01,-4.0,0
437,437.07,-35117,-428.67,0.00,-4.0,0
438,438.04,-35136,-428.91,-0.01,-3.9,0
439,439.10,-35164,-429.18,0.07,-3.9,0
440,440.08,-35178,-429.42,0.00,-3.9,0
441,441.06,-35202,-429.67,0.05,-3.9,0
442,442.04,-35222,-429.91,0.05,-3.8,0
443,443.09,-35243,-430.18,0.04,-3.8,0
444,444.08,-35265,-430.42,0.06,-3.7,0
445,445.12,-35280,-430.68,-0.02,-3.7,0
446,446.08,-35301,-430.92,0.00,-3.8,0
447,447.05,-35320,-431.17,-0.01,-3.8,0
448,448.10,-35340,-431.43,-0.02,-3.8,0
449,449.08,-35364,-431.67,0.01,-3.8,0
450,450.05,-35384,-431.92,0.01,-3.8,0
451,451.12,-35406,-432.18,0.02,-3.8,0
452,452.09,-35422,-432.43,-0.02,-3.8,0
453,453.08,-35446,-432.67,0.01,-3.8,0
454,454.05,-35464,-432.92,0.00,-3.8,0
455,455.11,-35488,-433.18,0.02,-3.8,0
456,456.09,-35506,-433.43,0.00,-3.7,0
457,457.08,-35531,-433.67,0.06,-3.7,0
458,458.05,-35548,-433.92,0.02,-3.6,0
459,459.12,-35573,-434.18,0.06,-3.6,0
460,460.10,-35589,-434.43,0.01,-3.6,0
461,461.08,-35607,-434.67,-0.01,-3.6,0
462,462.06,-35627,-434.92,-0.01,-3.6,0
463,463.11,-35647,-435.18,-0.04,-3.6,0
464,464.09,-35666,-435.43,-0.05,-3.6,0
465,465.07,-35692,-435.67,0.02,-3.6,0
466,466.06,-35712,-435.92,0.02,-3.6,0
467,467.11,-35733,-436.18,0.01,-3.6,0
468,468.09,-35753,-436.43,0.01,-3.6,0
469,469.07,-35772,-436.67,0.00,-3.6,0
470,470.05,-35795,-436.92,0.04,-3.5,0
471,471.12,-35816,-437.18,0.02,-3.5,0
472,472.09,-35837,-437.42,0.04,-3.5,0
473,473.06,-35857,-437.67,0.04,-3.5,0
474,474.11,-35878,-437.93,0.04,-3.4,0
475,475.09,-35897,-438.18,0.02,-3.4,0
476,476.08,-35916,-438.42,0.00,-3.4,0
477,477.05,-35935,-438.67,-0.01,-3.4,0
478,478.11,-35954,-438.93,-0.04,-3.4,0
479,479.09,-35972,-439.17,-0.06,-3.4,0
480,480.07,-35992,-439.42,-0.06,-3.4,0
481,481.04,-36015,-439.66,-0.02,-3.5,0
482,482.10,-36039,-439.93,0.00,-3.5,0
483,483.08,-36058,-440.17,-0.01,-3.5,0
484,484.06,-36078,-440.42,-0.01,-3.5,0
485,485.04,-36098,-440.66,-0.01,-3.5,0
486,486.09,-36120,-440.93,-0.01,-3.5,0
487,487.07,-36143,-441.17,0.02,-3.5,0
488,488.05,-36162,-441.41,0.01,-3.5,0
489,489.10,-36186,-441.68,0.05,-3.5,0
490,490.07,-36203,-441.92,0.01,-3.4,0
491,491.04,-36228,-442.16,0.07,-3.4,0
492,492.10,-36249,-442.43,0.06,-3.4,0
493,493.07,-36261,-442.67,-0.04,-3.4,0
494,494.11,-36282,-442.93,-0.04,-3.4,0
495,495.09,-36302,-443.18,-0.04,-3.5,0
496,496.07,-36321,-443.42,-0.05,-3.5,0
497,497.05,-36341,-443.66,-0.05,-3.5,0
498,498.11,-36364,-443.93,-0.04,-3.6,0
499,499.09,-36388,-444.17,0.01,-3.6,0
500,500.06,-36406,-444.42,-0.01,-3.6,0
501,501.04,-36425,-444.66,-0.02,-3.6,0
502,502.10,-36449,-444.93,0.01,-3.6,0
503,503.07,-36468,-445.17,0.00,-3.6,0
504,504.05,-36490,-445.42,0.02,-3.6,0
505,505.11,-36513,-445.68,0.04,-3.6,0
506,506.09,-36532,-445.92,0.02,-3.6,0
507,507.06,-36556,-446.17,0.07,-3.5,0
508,508.12,-36571,-446.43,-0.01,-3.5,0
509,509.10,-36590,-446.68,-0.02,-3.5,0
510,510.07,-36608,-446.92,-0.05,-3.5,0
511,511.04,-36627,-447.16,-0.06,-3.6,0
512,512.11,-36647,-447.43,-0.07,-3.7,0
513,513.09,-36668,-447.68,-0.07,-3.7,0
514,514.07,-36692,-447.92,-0.02,-3.8,0
515,515.06,-36715,-448.17,0.01,-3.8,0
516,516.11,-36735,-448.43,0.00,-3.8,0
517,517.10,-36754,-448.68,-0.02,-3.8,0
518,518.06,-36774,-448.92,-0.01,-3.8,0
519,519.11,-36795,-449.18,-0.02,-3.8,0
520,520.08,-36818,-449.42,0.01,-3.8,0
521,521.06,-36841,-449.67,0.05,-3.8,0
522,522.12,-36859,-449.93,0.01,-3.8,0
523,523.10,-36883,-450.18,0.06,-3.7,0
524,524.07,-36898,-450.42,-0.01,-3.7,0
525,525.06,-36917,-450.67,-0.02,-3.7,0
